"FI";"FI_EJ";"AN";"LIT_MED";"LIT_CHI";"LIT_OBS";"LIT_MCO";"SEJHC_MED";"SEJHC_CHI";"SEJHC_OBS";"SEJHC_MCO";"JOU_MED";"JOU_CHI";"JOU_OBS";"JOU_MCO";"PLA_MED";"PLA_CHI";"PLA_OBS";"PLA_MCO";"SEJHP_MED";"SEJHP_CHI";"SEJHP_OBS";"SEJHP_MCO";"SEANCES_MED";"SPED";"UGER";"UNV";"USURV";"CAP_HC_GEN";"CAP_HC_INF";"CAP_HC_PEN";"CAP_HC_TOT";"SEJ_HTP_GEN";"SEJ_HTP_INF";"SEJ_HTP_PEN";"SEJ_HTP_TOT";"CAP_HDJ_GEN";"CAP_HDJ_INF";"CAP_HDJ_PEN";"CAP_HDJ_TOT";"VEN_HDJ_GEN";"VEN_HDJ_INF";"VEN_HDJ_PEN";"VEN_HDJ_TOT";"CAP_HDN_GEN";"CAP_HDN_INF";"CAP_HDN_TOT";"VEN_HDN_GEN";"VEN_HDN_INF";"VEN_HDN_TOT";"NB_CATTP_GEN";"NB_CATTP_INF";"NB_CATTP_TOT";"ACT_CATTP_GEN";"ACT_CATTP_INF";"ACT_CATTP_TOT";"NB_CMP_CONSULT_GEN";"NB_CMP_CONSULT_INF";"NB_CMP_CONSULT_TOT";"ACT_CMP_CONSULT_GEN";"ACT_CMP_CONSULT_INF";"ACT_CMP_CONSULT_TOT";"FIL_AMB_GEN";"FIL_AMB_INF";"FIL_AMB_PEN";"FIL_AMB_TOT";"FIL_TOT_GEN";"FIL_TOT_INF";"FIL_TOT_PEN";"FIL_TOT_TOT";"NB_USMP_1";"ACT_PEN";"NB_UHSA";"NB_SMPR";"NB_USMP_2";"LIT_SSR";"SEJHC_SSR";"JOUHC_SSR";"PLA_SSR";"JOUHP_SSR";"LIT_USLD";"ENT";"JOU_USLD";"PLATOT_HAD";"SEJ_HAD";"JOU_HAD";"FIL_HAD";"AUTGEN";"PASSU_GEN";"AUTPED";"PASSU_PED";"GEN";"PED";"ANT";"SAMU";"REA";"SEJ_REASI";"SEJ_SURV";"CPPR";"TYPE1";"SEJACC";"TYPE2";"SEJ_NEO";"TYPE3";"SEJ_REA";"TRT_HEMO_CENTRE";"SEAN_HEMO_CENTRE";"TRT_INSUFF_REN";"SEM_TRT_INSUFF_REN";"CHIMIO";"SEAN_CHIMIO";"RTH";"SEAN_RADIO";"CHIRCAR";"CARDIO_INT";"NEUROCHIR";"NEURO_INT";"GREFFE";"AMP";"PRIS";"EFFSAL_SPEMED";"EFFSAL_DT_MEDGEN";"EFFSAL_DT_URG";"EFFSAL_DT_ANESTREA";"EFFSAL_SPECHI";"EFFSAL_DT_GYNOBS";"EFFSAL_PSY";"EFFSAL_ODON";"EFFSAL_PHARMA";"EFFSAL_AUT";"EFFSAL_TOT";"EFFLIB_SPEMED";"EFFLIB_DT_MEDGEN";"EFFLIB_DT_URG";"EFFLIB_DT_ANESTREA";"EFFLIB_SPECHI";"EFFLIB_DT_GYNOBS";"EFFLIB_PSY";"EFFLIB_ODON";"EFFLIB_PHARMA";"EFFLIB_AUT";"EFFLIB_TOT";"ETPSAL_SPEMED";"ETPSAL_DT_MEDGEN";"ETPSAL_DT_URG";"ETPSAL_DT_ANESTREA";"ETPSAL_SPECHI";"ETPSAL_DT_GYNOBS";"ETPSAL_PSY";"ETPSAL_ODON";"ETPSAL_PHARMA";"ETPSAL_AUT";"ETPSAL_TOT";"EFF_INT";"ETP_INT";"EFFPNM_SAG";"EFFPNM_CAD";"EFFPNM_INFAVECSPE";"EFFPNM_INFSANSSPE";"EFFPNM_AID";"EFFPNM_ASH";"EFFPNM_PSYCHO";"EFFPNM_REEDU";"EFFPNM_SOINS";"EFFPNM_DIR";"EFFPNM_DIRSOI";"EFFPNM_AUTADM";"EFFPNM_EDU";"EFFPNM_DTSOC";"EFFPNM_PERSPHARMA";"EFFPNM_PERSLABO";"EFFPNM_PERSRADIO";"EFFPNM_AUTMEDTEC";"EFFPNM_TEC";"EFFPNM_TOT_HORS_SOINS";"EFFPNM_TOT_PNM";"ETPPNM_SAG";"ETPPNM_CAD";"ETPPNM_INFAVECSPE";"ETPPNM_INFSANSSPE";"ETPPNM_AID";"ETPPNM_ASH";"ETPPNM_PSYCHO";"ETPPNM_REEDU";"ETPPNM_SOINS";"ETPPNM_DIR";"ETPPNM_DIRSOI";"ETPPNM_AUTADM";"ETPPNM_EDU";"ETPPNM_DTSOC";"ETPPNM_PERSPHARMA";"ETPPNM_PERSLABO";"ETPPNM_PERSRADIO";"ETPPNM_AUTMEDTEC";"ETPPNM_TEC";"ETPPNM_TOT_HORS_SOINS";"ETPPNM_TOT_PNM";"BIOGENSPE";"MICROBIO";"HEMATO";"IMMUNO";"GENE";"ASSISTMED";"ANOTO";"PHARMA_A7";"PHARMA_B7";"PHARMA_C7";"PHARMA_D7";"PHARMA_E7";"PHARMA_A11";"PHARMA_A20";"PHARMA_A26";"NB_SCAN";"NB_IRM";"NB_CAM";"NB_TOMO";"NB_MAMM";"NB_LITHO";"NB_RADIO";"NB_VASC";"ACT_SCAN";"ACT_IRM";"ACT_CAM";"ACT_TOMO";"ACT_MAMM";"ACT_LITHO";"ACT_RADIO";"ACT_VASC";"SAL_INTERV";"SALTOT24";"SALAMBU";"ACT_BLOCS";"SURV_TOT";"POST_REVEIL"
"800004111";"800000093";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;15;0;;15;317;0;;317;5;5;;10;1;1239;;1240;0;0;0;231;0;231;3;1;4;8881;688;9569;4;4;8;9690;13152;22842;1257;1197;;2668;1301;1212;;2717;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,53;0;0;0;3,53;;;0;2;1;47;2;13;14;5;84;0;0;10;13;2;0;0;0;0;0;23;107;0;1,61;0,16;41,79;0,33;10,17;12,75;4,22;71,03;0;0;8,14;12,04;1,59;0;0;0;0;0;20,18;91,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800004152";"800000093";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;237;8499;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;;;0;1;0;12;16;4;0;5;38;0;0;1;2;1;0;0;0;0;0;3;41;0;0,04;0;9,42;14,1;2,69;0;2,31;28,56;0;0;0,4;0,32;0,25;0;0;0;0;0;0,72;29,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800006124";"800000044";"2024";661;308;64;1033;32521;17834;5992;56347;206698;77801;19203;303702;75;35;4;114;15231;6114;2478;23823;57911;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;57;298;10537;8;2203;;;;;;;;1;75835;1;27912;1;1;0;1;1;7204;1705;0;0;2471;0;872;1;170;1;18903;0;0;1;21365;1;17170;1;1;1;1;1;0;1;461;43;16;77;118;13;13;5;65;40;702;3;0;0;0;0;0;0;0;0;0;3;322,72;34,22;7,83;65,7;74,66;8,45;12,93;1,06;51,55;28,99;502,91;551;508,87;77;81;243;1374;946;330;50;86;3187;15;4;844;35;27;59;204;148;19;788;2116;5303;69,67;73,91;230,34;1296,33;907,58;313,57;43,65;73,98;3009,03;14,65;4;806,47;30,63;22,93;52,99;196,99;130,92;18,22;757,93;2012,8;5021,83;;;;;;;;1243;;80;190;140;1;1;1;5;4;3;2;2;1;12;6;1;1;0;0;0;1;1;1;45;6;5;68995;4;56
"800006231";"800000028";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;424;14430;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;3;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;3;;;0;1;0;10;22;4;0;1;38;0;0;0;1;0;0;0;0;0;0;1;39;0;1;0;10;22,11;3,49;0;0,64;37,24;0;0;0,76;0,48;0;0;0;0;0;0;1,24;38,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800008989";"800002941";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;46;368;12162;30;3371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;3;2;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1,6;0;0;0;0;0;0;0,47;0;2,47;;;0;0;0;9;12;0;0;9;30;1;1;4;1;1;1;0;0;0;7;15;45;0;0;0;9,03;12,38;0;0;8,9;30,31;1;1;4,08;0,8;0,8;0,2;0;0;0;6,2;13,28;43,59;;;;;;;;;;46;;;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"800009466";"800002982";"2024";0;167;0;167;950;2689;0;3639;2373;8913;0;11286;0;55;0;55;5608;5437;0;11045;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;0;;768;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;2;2;4;9;0;0;9;22;0;0;0;0;6;37;0;0;0;0;0;0;0;0;2;0,31;2,31;;;0;5;4;74;31;11;1;1;127;2;1;38;1;1;7;0;0;0;18;67;194;0;5,16;3,59;60,58;25,32;10,03;0,5;1;106,18;1,21;1;36,28;1;1;6,55;0;0;0;17,09;63,13;169,31;;;;;;;;167;;;;;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;15;;;17912;1;19
"800009920";"800003071";"2024";64;97;61;222;3705;5388;3095;12188;24209;17208;12141;53558;15;61;5;81;2535;15408;50;17993;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;1;15;125;34;6368;;;;;;;;;;;;;;;;1;1225;611;0;0;1882;1;639;0;0;;;;;0;0;0;0;0;0;0;0;0;1;0;7;1;0;1;0;0;0;0;4;2;13;91;0;0;16;49;12;2;2;3;3;150;4,99;1;0;0,39;0;0;0;0;3,37;1,68;10,04;2;2;33;9;18;149;77;85;2;8;381;12;1;83;2;1;5;0;0;0;19;122;503;25,05;7,8;16,98;141,13;65,46;88,29;1,21;5,43;351,35;8,17;0,67;74,67;1,49;0,49;5,71;0;0;0,25;18,03;108,99;460,34;;;;;;;;234;;100;;;1;1;1;0;0;0;0;1;1;5;1;0;0;0;0;0;1;1;1;25;4;5;32024;4;48
"800010159";"590799995";"2024";;;;;;;;;;;;;;;;;;;;;7617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800010324";"590799995";"2024";;;;;;;;;;;;;;;;;;;;;12849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800010639";"800010621";"2024";;;;;;;;;;;;;;;;;;;;;16893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;16893;;;;;;;;8;3;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;2;6,84;3;0;0;0;0;0;0;0;0;6,84;;;0;0;0;2;0;0;0;6;8;1;0;14;0;0;0;0;18;3;0;36;44;0;0;0;1,33;0;0;0;4,19;5,52;0,46;0;12,63;0;0;0;0;17,92;3;0;34,01;39,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800012528";"800003071";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;30;301;10339;48;12094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;5;2;0;0;0;0;0;0;3;1;9;0;0;0;0;0;0;0;0;0;0;0;3,9;0,9;0;0;0;0;0;0;0,34;0,16;4,4;2;2;0;3;0;11;17;7;3;31;72;1;0;8;1;1;4;0;0;2;4;20;92;0;2,13;0;11,97;16,6;7,04;2,28;19,35;59,37;1;0;7,7;0,56;0,56;0,57;0;0;0,45;1,55;11,83;71,2;;;;;;;;;;30;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;
"800013179";"800013138";"2024";36;;;36;2374;0;0;2374;7799;0;0;7799;9;;;9;4194;0;0;4194;13718;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;0;;232;;;;;;;;;;;;1;13718;0;0;0;0;0;0;0;;;4;3;0;0;0;0;0;0;2;1;7;126;2;2;26;20;0;0;0;0;0;146;2,17;2,07;0;0;0;0;0;0;2;0,11;4,28;;;0;1;1;31;18;1;2;1;55;5;1;23;1;1;1;7;0;0;4;42;97;0;0,9;1;31,46;19,32;1;1,18;0,92;55,78;3,24;1;15,21;0,8;0,8;1;6,88;0;0;2,08;30,21;85,99;;;;;;;;36;;;;;1;1;0;;;;;;;;;;;;;;;;;4;;;8297;1;8
"800015448";"800000093";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;181;4553;131;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,6;0,6;0;0;0;0;0;0;0;0;0,6;;;0;1;0;9;8;0;0;0;18;0;0;2;2;1;2;0;0;0;0;6;24;0;0,5;0;8,34;7,94;0;0;0;16,78;0;0;0,99;0,21;0,11;0,9;0;0;0;0;2,1;18,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800015489";"800000036";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;14;172;5440;117;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;;;;;;;;2;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1,13;1,13;0;0;0;0;0;0;0;0;1,13;;;0;0;0;7;4;0;0;0;11;0;0;1;0;0;0;0;0;0;0;1;12;0;0;0;7,79;3,71;0;0;0;11,5;0;0;0,75;0;0;0;0;0;0;0;0,75;12,25;;;;;;;;20;;30;;211;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"800015539";"800000028";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;349;9002;289;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;;;;;;;;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,61;0,61;0;0;0;0;0;0;0;0;0,61;;;0;1;0;17;9;1;0;0;28;0;0;1;1;1;0;0;0;0;0;2;30;0;1;0;15,27;9,62;0,05;0;0;25,94;0;0;1;0,26;0,26;0;0;0;0;0;1,26;27,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800015588";"800000077";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;125;3177;98;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,1;0,1;0;0;0;0;0;0;0;0;0,1;;;0;1;0;7;7;1;0;0;16;0;0;0;1;1;0;0;0;0;0;1;17;0;0,05;0;6,6;7,32;0,01;0;0;13,98;0;0;0;0,2;0,2;0;0;0;0;0;0,2;14,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800015729";"800015679";"2024";38;;;38;4884;0;0;4884;9100;0;0;9100;15;;;15;1592;0;0;1592;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;1;23133;0;;;;;;0;;1158;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;0;0;0;0;0;0;0;0;2;0;2;106;0;6;10;26;0;0;0;0;0;132;0;0;0;0;0;0;0;0;1,5;0;1,5;;;0;2;0;51;19;20;0;1;93;2;0;18;1;1;6;0;9;0;0;36;129;0;2;0;47,56;18,84;15,66;0;0,5;84,56;2;0;14,67;0,5;0,5;3,38;0;5,55;0;0;26,1;110,66;;;;;;;;53;;;;;1;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;3;2;;1732;1;4
"800016727";"800003071";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;27;314;9440;3;876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;4;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;3,23;1,6;0;0;0;0;0;0;0;0;3,23;;0;0;2;0;22;23;13;1;2;63;1;0;5;2;2;0;0;0;0;5;13;76;0;1,49;0;18,41;19,27;10,31;0,47;1,07;51,02;1;0;4,75;0,8;0,8;0;0;0;0;1,21;7,76;58,78;;;;;;;;;;27;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;
"800016735";"800000044";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;324;9781;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800016768";"800003071";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;15;232;6878;166;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;;;;;;;;3;3;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0,55;0,55;0;0;0;0;0;0;0,09;0;0,64;1;0,2;0;1;0;20;8;0;1;1;31;1;1;3;1;1;0;0;0;0;2;8;39;0;0,51;0;8,95;4,63;0;0,4;0,16;14,65;0,25;0,17;1,53;0,44;0,44;0;0;0;0;0,54;2,93;17,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800016776";"800000085";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;15;242;7488;178;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;;;;;;;;3;3;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0,55;0,55;0;0;0;0;0;0;0,09;0;0,64;1;0,2;0;1;0;20;8;0;1;1;31;1;1;3;1;1;0;0;0;0;2;8;39;0;0,51;0;8,95;4,63;0;0,4;0,16;14,65;0,25;0,17;1,53;0,44;0,44;0;0;0;0;0,54;2,93;17,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800017253";"800000044";"2024";;;;;0;0;0;0;0;0;0;0;;10;;10;0;3723;0;3723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2,5;0;0;2,5;0,96;0;0;0;0;0;3,46;;0,51;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;2,42;0;0;0;0;0;0;0;2,42;2,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;3;4143;1;2
"800018228";"920039682";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;76;0;;76;1174;;;1174;25;;;25;5421;;;5421;6;;6;346;;346;;;;;;;0;0;0;0;0;0;;;;;1143;20;;1144;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;3;3;0;0;0;0;1;0;0;0;4;2;1;0;0;0;0;6;0;0;0;8;0,38;0,38;0;0;0;0;0,23;0;0;0;0,61;;;0;4;0;31;9;10;8;3;65;3;0;6;2;1;0;0;0;0;2;13;78;0;3,85;0;28,56;7,97;8,89;7,16;2,35;58,78;3;0;6,54;1,87;0,97;0;0;0;0;1,95;13,36;72,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800018491";"800018483";"2024";;;;;0;0;0;0;0;0;0;0;;14;;14;0;6295;0;6295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;8;0;0;8;10;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;5;1;0;0;0;6;0;0;5;0;0;0;0;0;0;0;5;11;0;0;0;3,85;0,75;0;0;0;4,6;0;0;3,75;0;0;0;0;0;0;0;3,75;8,35;;;;;;;;0;0;0;0;0;1;1;0;;;;;;;;;;;;;;;;;3;0;3;6532;1;3
"800020281";"590799995";"2024";;;;;;;;;;;;;;;;;;;;;302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800020299";"590799995";"2024";;;;;;;;;;;;;;;;;;;;;341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800021164";"590799995";"2024";;;;;;;;;;;;;;;;;;;;;2438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800021172";"590799995";"2024";;;;;;;;;;;;;;;;;;;;;3537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"800021818";"690052147";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;30;;;30;2334;;;2334;;;;;;;;;;;;;0;;0;0;;0;;;;;146;;;146;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;2;1;0;1;2;6;1;0;1;1;1;0;0;0;0;0;3;9;0;0;0;1,3;1;0;0,8;1,65;4,75;0,34;0;0,95;0,1;0,1;0;0;0;0;0;1,39;6,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"810000158";"240000265";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;30;348;10280;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;5;3;0;0;0;0;0;0;2;0;7;0;0;0;0;0;0;0;0;0;0;0;2,04;1,07;0;0;0;0;0;0;0,6;0;2,64;;;0;1;0;8;8;14;1;2;34;1;0;8;1;1;1;0;0;0;5;16;50;0;0,5;0;5,98;8,87;8,98;0,03;0,68;25,04;0,35;0;5,01;0,8;0,8;0,19;0;0;0;1,85;8,2;33,24;;;;;;;;;;30;;55;0;1;0;;;;;;;;;;;;;;;;;;;;;;
"810000224";"810000471";"2024";95;27;3;125;8650;2101;247;10998;36888;7761;262;44911;9;10;1;20;7653;3136;5;10794;32592;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;1;14800;0;;;;;;1;2306;871;;;0;;0;;0;1;25046;1;0;1;5226;1;0;1;1;0;0;0;0;1;4;0;4;0;0;0;0;0;4;1;9;64;0;1;7;26;3;0;0;0;3;93;3,67;0;2,41;0;0;0;0;0;4;0,4;8,07;;;0;5;26;213;108;92;2;4;450;3;1;55;2;2;14;0;0;2;17;94;544;0;5;23,9;197,2;106,4;77,3;1,3;3,5;414,6;3,4;1;51,65;2;2;10,3;0;0;2;14,25;84,6;499,2;;;;;;;;160;;;;;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;4;20348;2;16
