FI;FI_EJ;AN;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFF_INT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL;BOR
270016058;750047367;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;336;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;;;2;1;;;;;;;1;1;4;;;;;;;;;;;;;0.6;0.1;;;;;;;0.2;0.04;0.84;;;;;6;7;;1;;14;1;;8;0;0;;;;;;9;23;;;;5.3;6.7;;0.3;;12.3;0.8;;5.9;0.6;0.6;;;;;;7.3;19.6;;;;;;;;;;;;;;;;;;;;;SYGEN
270017338;140000852;2022;;;;;;;;;;;;;;;;;;;;;819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;1;;;;0.72;;;;;0.72;;;;;;;;;;;;0.72;;;;;;;;;;;;;;;;;;;;;SYGEN
270017379;140000852;2022;;;;;;;;;;;;;;;;;;;;;2247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;3;;;;;;;;;;;;3;;;;2;;;;;2;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;SYGEN
270017429;140000852;2022;;;;;;;;;;;;;;;;;;;;;3783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;5;;;;;;;;;;;;5;;;;4.88;;;;;4.88;;;;;;;;;;;;4.88;;;;;;;;;;;;;;;;;;;;;SYGEN
270017478;140000852;2022;;;;;;;;;;;;;;;;;;;;;6982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;947;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;5;;;;;;;;;;;;5;;;;4.53;;;;;4.53;;;;;;;;;;;;4.53;;;;;;;;;;;;;;;;;;;;;SYGEN
270021439;270002652;2022;;;;;;;;;;;;;;;;;;;;;20852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;20852;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;12;2;1;19;19;;;;;;;;;;;;4;;;;;11.8;1.2;1;18;18;;;;;;;;;;;;;;;;;;;;;SYGEN
270025984;270029275;2022;;;;;;;;;;;;;;;;;;;;;;;;;96;;;96;711;;;711;20;;;20;8397;;;8397;;;;;;;;;;;;;;;;;;;;;0;;;;956;;;956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;2;;4;;;;;;;;7;;;;7;0.75;0.75;;;;;;;1.27;;2.02;;;2;;52;15;16;2;;87;1;;16;11;1;;;;;4;32;119;;2.33;;34.83;8.07;7.89;1.69;;54.81;1.14;;9.9;7.28;0.82;;;;;2.29;20.61;75.42;;;;;;;;1;0;0;;;;;;;;;;;SYGEN
270026107;270023724;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;;;;;;;;;;;;0.3;0.3;;;;;;;;;0.3;;;1;;5;22;5;2;2;37;;;6;;;;;;;;6;43;;0.86;;4.28;20.55;4.3;0.65;0.42;31.06;;;1.19;;;;;;;;1.19;32.25;;;;;;;;;;;;;;;;;;;;;SYGEN
270027279;270027881;2022;;;;;;;;;;;;;;;;;;;;;;;;;89;;;89;675;;;675;20;;;20;4509;;;4509;;;;;;;;;;;;;;;;;;;;;0;;;0;711;;;711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;3;;1;;4;;1;1;;;;;5;;;;6;0.62;0.62;;;;;1.36;;0.88;;2.86;;;4;;27;17;11;6;8;73;3;;8;2;1;1;;;;3;17;90;;3.83;;44.32;27.74;18.85;4.92;6.57;106.23;3;;7.21;2.22;1.27;1.34;;;;2.09;15.86;122.09;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
270029416;270000102;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;2;;;;;;;;;;;;;0.8;0.6;;;;;;;;;0.8;;;1;;12;11;;1;1;26;;;1;;;;;;;;1;27;;0.5;;11.2;9.5;;0.3;0.3;21.8;;;1;;;;;;;;1;22.8;;;;;;;;;;;;;;;;;;;;;SYGEN
280000043;280000134;2022;0;0;0;0;0;0;0;0;0;0;0;0;2;;;2;158;0;0;158;;1872;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;489;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;7;;0;;;;;;;;;;0;3.13;;;;;;;;;;3.13;;;3;;13;42;7;2;3;70;4;;19;7;6;1;;;;13;44;114;;3.34;;13.77;39.21;7.15;1.23;1.52;66.22;3.18;;18.34;3.66;2.66;1;;;;11.16;37.34;103.56;;;;;;;;;;;;;;;;;;;;;SYGEN
280000050;280000142;2022;;;;;;;;;;;;;;;;;;;;;;;;;181;0;0;181;1886;0;0;1886;74;45;0;119;9439;5499;0;14938;6;0;6;424;0;424;5;3;0;8;3863;8671;0;12534;6;3;9;40935;8840;49775;4463;1077;582;6082;5833;1346;592;7687;;;;;50;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;7;;;;;25;;2;;35;1;0;0;;;;;0;;0;;0;7.5;6.35;;;;;20.31;;1.4;;29.21;1;;13;;199;97;80;19;13;421;3;;74;31;8;5;;;2;69;184;605;;13.72;;192.59;90.42;75.25;18.71;12.37;403.06;4.29;;69.67;27.77;8.04;4.67;;;1.99;67.78;176.17;579.23;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
280000084;280000183;2022;261;42;30;333;10649;2787;1913;15349;76861;11268;7407;95536;24;15;7;46;1027;3326;752;5105;2708;165017;1;1;53;10;;63;843;0;;843;15;18;;33;4720;3357;;8077;2;;2;0;;0;;1;;1;;3512;;3512;3;4;7;11886;7725;19611;2807;1284;;2648;3372;1368;;4062;110;882;2251;10;92;46;;;1;59832;0;;1;0;0;1;1;1248;0;1292;1;312;0;0;;;;;1;2708;0;;0;0;0;0;0;1;1;172;;40;24;42;15;16;;6;8;244;56;;;;;;;;;;;;124.13;0.12;30.07;15.64;30.19;10.03;12.23;;5.9;7.46;179.91;68.9;30;29;38;461;437;157;24;36;1212;6;;189;34;14;14;37;26;2;193;501;1713;27.73;28.13;33.98;460.55;440.06;168.07;22.37;34.94;1215.83;6.78;;183.09;31.26;13.34;12.99;35.08;25.52;2.25;192;488.97;1704.8;;;;;;;;1;1;1;2;0;2;0;;;;;10;13;SYGEN
280000100;280000225;2022;11;;;11;143;0;0;143;2775;0;0;2775;;;;;0;0;0;0;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;143;0;;31;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;4;;;;;;;1;;7;;;;;;;;;;;;;1.78;0.65;0.14;;;;;;0.57;0.01;2.36;;;2;;16;40;12;;3;73;1;;6;3;;2;;;;24;36;109;;1.45;;14.49;35.52;12.29;;1.56;65.31;0.33;;6.77;2.04;;1.54;;;;23.61;34.29;99.6;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
280000266;450018106;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97;840;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;;;;;;;;;4;;;;;;;;;;;;;4.04;1.68;;;;;;;;;4.04;;;4;;26;31;16;1;15;93;1;;19;2;2;3;;;;9;34;127;;2.8;;22.35;26.72;13.12;1;13.17;79.16;1;;14.24;1.68;1.68;2.36;;;;9.5;28.78;107.94;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
280000431;310021167;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62;598;2518;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;;;;;;;1;;5;;;;;;;;;;;;;3.31;0.29;;;;;;;0.64;;3.95;;;1;;19;17;14;;7;58;1;;6;1;1;1;;;;8;17;75;;1;;15.86;12.18;12.13;;6.41;47.58;1;;5.49;0.49;0.49;0.57;;;;7.19;14.74;62.32;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
280000449;920030269;2022;0;;;0;3;0;0;3;29;0;0;29;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;104;752;966;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;6;;;;;;;1;;10;;;;;;;;;;;;;6.44;5.1;;;;;;;1.06;;7.5;;;1;1;20;31;10;3;7;73;4;;5;7;3;2;;;;19;37;110;;1;1;17.83;27.17;9.72;1.27;5.48;63.47;3.62;;5.15;4.99;1.39;1.71;;;;17.41;32.88;96.35;;;;;;;;;;;;;;;;;;;;;SYGEN
280000662;280500075;2022;93;;;93;4503;0;0;4503;26233;0;0;26233;6;10;;16;447;3059;0;3506;625;86577;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;533;0;;40;33;;;1;16003;0;;1;0;0;0;1;530;0;0;0;0;0;0;;;;;1;625;0;;0;0;0;0;0;0;1;37;4;8;;1;;;;3;2;43;;6;;3;;4;;;;;;10;22.08;1.83;6.65;;1.02;;;;3;1.6;27.7;8.58;4;3;2;122;123;24;1;6;285;4;1;59;4;2;6;8;9;3;65;159;444;2.76;2.98;2;113.03;122.98;24.21;1.2;2.79;271.95;2.97;1;55.31;3.24;1.99;5.7;6.92;7.78;2.94;62.35;148.21;420.16;;;;;;;;1;1;0;1;0;;;;;;;5;3;SYGEN
280000696;280000134;2022;;;;;;;;;;;;;;;;;;;;;;;;;;7;;7;;167;;167;;32;;32;;5674;;5674;;;;;;;;1;;1;;716;;716;;2;2;;7597;7597;;420;;420;;1045;;1045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;3;1;;;;;;;0;;;;0;;;;;;;2.46;;;;2.46;1;;4;;37;1;6;9;6;63;;;5;28;1;;;;;;33;96;;4.04;;35.9;1.41;6.07;6.56;5.5;59.48;0.07;;4.68;26.08;0.9;;;;;;30.83;90.31;;;;;;;;;;;;;;;;;;;;;SYGEN
280001678;370001638;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;1002;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;;;2;2;;;;;;;1;;3;;213;213;;;;;;;;;213;0.35;0.35;;;;;;;0.37;;0.72;;2;6;1;13;8;;1;;31;4;;29;1;1;2;;;;6;42;73;1.05;3.95;0.09;7.95;7.3;;0.39;;20.73;0.76;;5.83;0.81;0.81;0.62;;;;0.8;8.82;29.55;;;;;;;;;;;;;;;;;;;;;SYGEN
280006594;280000852;2022;;;;;;;;;;;;;;;;;;;;;4260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;0.51;;;;;;;;;;0.51;;;1;;2;3;;;;6;;;;;;;;;;;;6;;0.07;;4;3.43;;;;7.5;;;;;;;;;;;;7.5;;;;;;;;;;;;;;;;;;;;;SYGEN
280007121;720002294;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;SYGEN
280007261;450018106;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5044;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;1;;;1;;1;;1;1;8;12;;;2;;;;;;;1;3;15;;0.25;;1.2;;1;0.19;7.54;10.18;;;2;;;;;;;0.2;2.2;12.38;;;;;;;;;;;;;;;;;;;;;SYGEN
280007295;720002294;2022;;;;;;;;;;;;;;;;;;;;;21441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;21441;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SYGEN
280502741;280000852;2022;;;;;;;;;;;;;;;;;;;;;8372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;2;;;;;;;;;;;;;1.67;;;;;;;;0.76;;2.43;;;1;;9;5;2;;0;17;1;;5;;;1;;;;3;10;27;;0.1;;10.65;4.31;1.94;;0.22;17.22;1.05;;5.14;;;0.3;;;;2.63;9.12;26.34;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
280502998;280000589;2022;60;0;0;60;3075;0;0;3075;20520;0;0;20520;;7;;7;0;2963;0;2963;;60342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;249;0;;;;;;1;15063;0;;1;0;0;0;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;32;8;11;3;4;;;;3;;39;;;;;;;;;;;;;27.69;6.17;11.82;2.8;0.72;;;;1.7;;30.11;3.23;;8;2;61;86;9;1;4;171;1;;34;2;2;3;;9;1;48;98;269;;6.98;4.2;57.01;80.02;7.88;0.46;1.95;158.5;0.59;;33.85;1.82;1.82;3.24;;7.92;1;43.6;92.02;250.52;;;;;;;;1;1;0;1;0;;;;;;;3;5;SYGEN
280503848;280000852;2022;;;;;;;;;;;;;;;;;;;;;5077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;1.06;;;;;;;;;;1.06;;;1;;2;3;1;;;7;;;;;;;;;;;;7;;0.11;;3.74;2.7;1.12;;;7.67;;;;;;;;;;;;7.67;;;;;;;;;;;;;;;;;;;;;SYGEN
280504267;280000134;2022;376;67;41;484;23521;3542;3149;30212;108386;19135;11773;139294;46;15;0;61;1787;3444;79;5310;22835;196149;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;900;5;;;;;1;64391;0;;1;0;0;0;1;3026;0;2365;1;627;0;0;1;13249;1;441;1;8762;0;;0;1;0;0;0;0;1;173;33;5;23;42;15;2;;7;11;235;77;7;;;;;;;;;;7;138.66;29.3;3.3;21.16;32.19;12.07;0.3;;7.73;10.7;189.58;74.96;51;27;68;446;464;143;9;11;1219;7;1;196;13;7;20;47;33;3;228;548;1767;51.47;24.58;63.96;432.13;446.15;138.62;7.5;10.74;1175.15;4.88;1.08;183.48;9.35;3.18;18.93;44.73;33.49;3.5;224.48;523.92;1699.07;;;;;;;;1;1;1;2;1;2;1;;;1;;13;16;SYGEN
280504309;280000852;2022;;;;;;;;;;;;;;;;;;;;;4892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;0.61;;;;;;;;;;0.61;;;1;;3;2;;;;6;;;;;;;;;;;;6;;0.09;;4.33;2.61;;;;7.03;;;;;;;;;;;;7.03;;;;;;;;;;;;;;;;;;;;;SYGEN
280504689;940000060;2022;;;;;;;;;;;;;;;;;;;;;16931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;11815;;;0;;0;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;3;;;;;;;;;;;;;;2;;15;7;5;;;29;;;3;;;;;;;1;4;33;;2;;14.42;5;4.77;;;26.19;;;2.75;;;;;;;1;3.75;29.94;;;;;;;;;;;;;;;;;;;;;SYGEN
280505223;440052041;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99;1703;2950;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;2;;2;;6;1;;;;;;;0;;6;0;;;;;;;;1.17;;1.17;;;1;1;21;;29;3;12;67;2;;13;1;1;2;;;;2;20;87;;1.14;1;24.32;;27.97;3.01;12.49;69.93;2;;13.41;0.55;0.55;1.42;;;;1.97;19.35;89.28;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
280505264;280006370;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;583;3997;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;;;;;;;1;;4;;;;;;;;;;;;;3;2;;;;;;;0.8;;3.8;;;1;;12;21;13;2;4;53;1;;6;1;1;2;;;;1;11;64;;1;;14;23;15.58;1.3;3.5;58.38;1;;5;0.5;0.5;1.15;;;;1.15;8.8;67.18;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
280505777;280001199;2022;53;54;0;107;2177;3503;0;5680;16489;7869;0;24358;7;21;0;28;633;11714;0;12347;2917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;25714;0;;;;;;1;704;0;0;0;0;0;0;;;;;1;2917;0;;0;0;0;0;0;0;1;1;1;0;0;0;0;;;2;0;3;;39;1;5;7;44;5;;;0;3;86;1;1;0;0;0;0;;;1.8;0;2.8;0;;1;2;90;57;27;;;177;4;2;31;1;1;10;;;;6;54;231;;1;1.1;83.6;53.9;22.63;;;162.23;4;2.47;31.47;0.76;0.76;8.7;;;;4.79;52.19;214.42;;;;;;;;1;1;1;;;;;;;;;12;20;SYGEN
280506015;280001264;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;475;868;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;;;1;;7;;;;;;;;;;;;;3.01;3.01;;;;;;;0.54;;3.55;1;;;;13;;5;4;;22;2;;6;;;;;;;5;13;35;;;;12.17;;5.29;3.23;;20.69;1.48;;5.53;;;;;;;4.21;11.22;31.91;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
290000025;290020700;2022;355;95;40;490;23592;6302;3836;33730;117864;21586;12647;152097;62;26;0;88;6615;5425;661;12701;44113;231394;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;55471;0;;1;0;0;0;1;2283;0;2393;1;604;0;0;1;8943;1;68;1;12895;1;22113;0;1;0;0;0;0;1;216;29;32;27;47;16;;;22;2;287;105;2;;;;;;;;;;2;182.42;25.3;26.32;26.61;37.44;12.15;;;17.71;1.6;239.17;95.53;59;36;130;509;497;54;11;47;1343;7;1;337;30;24;29;49;74;8;353;888;2231;52;34.8;118.57;476.33;461.14;50.59;7.32;38.78;1239.53;7.51;1.33;317.15;23.8;19.38;27.71;47.67;69.83;9.08;334.4;838.48;2078.01;;;;;;;;1;1;1;2;;2;;;;;;17;18;SYGEN
290000033;290021542;2022;202;40;19;261;9488;2334;657;12479;64776;11279;2592;78647;27;10;0;37;1065;2741;46;3852;6180;117607;1;1;192;8;;200;2797;184;;2981;123;46;;169;15437;4288;;19725;;;;;;;9;1;;10;6466;358;;6824;10;5;15;37578;14806;52384;4380;1016;;5375;6198;1195;;7355;;;;;10;7;;;1;34266;0;;1;0;0;0;1;1156;0;508;1;126;0;0;;;;;1;6180;0;;0;0;0;0;0;0;1;92;38;;15;28;10;16;;8;8;152;46;;;;;;;;;;;;78.3;34.57;;10.32;23.67;6.77;15.54;;7.48;5.84;130.83;44.01;22;42;61;566;285;123;33;27;1159;9;1;186;31;17;10;38;25;4;240;544;1703;19.16;39.27;56.92;523.57;271.9;110.13;26.42;21.33;1068.7;7.84;1.42;170.78;25.37;14.64;7.35;37.89;23.89;3.39;232.97;510.9;1579.6;;;;;;;;1;1;1;1;;1;;;;;;11;13;SYGEN
290000058;290000017;2022;145;95;55;295;10587;2485;3865;16937;48271;6703;16387;71361;31;21;4;56;3303;4163;2089;9555;46010;;1;;13;;;13;153;;;153;;;;;;;;;0;;0;0;;0;;;;;;;;;;;;261;;261;81;;;81;130;;;130;20;161;3607;13;;;;;0;;1;26546;;;;;1;1327;0;2289;0;821;1;232;;;;;1;19809;1;24182;0;0;0;0;1;1;1;145;11;3;13;45;20;10;29;22;24;275;148;;;;;;;;;;;;106.83;3.55;4.07;11.86;33.83;15.41;6.84;11.45;17.03;17.04;193.02;117.5;62;39;122;455;379;81;25;37;1200;16;4;329;17;11;29;57;82;10;348;892;2092;57.11;34.53;101.34;416.75;351.67;65.92;18.13;25.95;1071.4;15.31;4;287.79;12.2;8.74;24.5;54.97;74.76;9.42;322.95;805.9;1877.3;;;;;;;;1;1;1;1;0;1;0;2;0;2;0;14;16;SYGEN
290000066;290020700;2022;42;;;42;1056;0;0;1056;14966;0;0;14966;10;;;10;120;0;0;120;1256;28392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;14;;;1;7970;0;;1;0;0;0;0;;0;;0;;0;;;;;;1;1250;1;0;0;0;0;0;0;0;0;8;2;2;;;;;;;;8;;;;;;;;;;;;;10.4;2.2;3;;2.19;0.6;;;0.5;0.2;13.29;0.17;0;5;0;65;118;26;1;12;227;;;25;5;0;2;;4;1;32;69;296;1.23;4.32;4.97;47.56;63.3;9.45;0.28;10.7;141.81;;;16.11;2.38;1.63;2.05;;3.85;0.03;34.16;58.58;200.39;;;;;;;;;;;;;1;;;;;;;;SYGEN
