FI;FI_EJ;AN;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFF_INT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
510000250;510000078;2022;34;;;34;2644;0;0;2644;12191;0;0;12191;4;;;4;129;0;0;129;;21671;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;264;525;4;;;30;274;1;13262;0;;1;0;0;0;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;19;4;9;;2;1;;;2;1;24;;7;;;;;;;;;;7;13.4;3.55;6.8;;1.3;1;;;1.9;0.6;17.2;2.81;1;3;;64;52;32;2;5;159;;;45;4;2;4;1;3;;42;99;258;1;2.66;;60.39;48.96;30.41;1.06;3.59;148.07;;;40.53;3.42;2;4.49;1;1.83;;40.76;92.03;240.1;;;;;;;;1;1;0;1;;1;;;;;;1;0
510000466;510000102;2022;17;;;17;301;0;0;301;2851;0;0;2851;;;;;0;0;0;0;;4101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;118;0;;30;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;;;;;;;;;;;;0.94;0.94;;;;;;;0.41;;1.35;;;2;;18;36;11;1;2;70;1;;8;;;2;;3;1;31;46;116;;2;;17.43;30.42;7.01;0.75;0.8;58.41;0.28;;4.7;;;0.79;;2.5;0.5;16.41;25.18;83.59;;;;;;;;1;1;0;;;;;;;;;;
520000019;520780024;2022;5;0;0;5;61;0;0;61;1221;0;0;1221;0;0;0;0;0;0;0;0;;390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;376;1048;4;32;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;;;;;;;;;5;;;;;;;;;;;;;1.75;0.79;;;;;;;;;1.75;0.99;;1;;16;32;15;1;10;75;;;15;4;;2;;;;23;44;119;;1.42;;15.64;31.66;15.06;1.05;9.32;74.15;;;14.33;4.6;;1.75;;;;21.4;42.08;116.23;;;;;;;;;;;;;;;;;;;;
520000035;520780040;2022;4;0;0;4;39;0;0;39;386;0;0;386;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;219;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;3;3;;;;;;;;;3;0.7;0.7;;;;;;;;;0.7;;;3;;7;12;13;;2;37;1;;13;2;1;;;;;7;23;60;;1.17;;4.85;9.85;11.36;;1.23;28.46;1;;9.49;2;1;;;;;7;19.49;47.95;;;;;;;;;;;;;;;;;;;;
520000043;520780057;2022;72;0;0;72;3244;0;0;3244;22676;0;0;22676;4;0;0;4;268;0;0;268;;16506;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;233;1236;6;;;;;1;14097;0;;1;0;0;0;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;0;36;8;6;2;6;5;;;4;5;51;;;;;;;;;;;;;21.26;4.69;6.68;1.2;0.3;0.1;;;3.37;3.8;28.73;2.86;3;5;3;71;64;19;1;2;168;;;34;4;2;7;11;3;;27;86;254;2.86;4.25;3;67.1;64.53;17.34;1.14;1.7;161.92;;;33.89;3.88;1.88;6.03;10.87;2.85;;27.48;85;246.92;;;;;;;;1;1;0;;;;;;;;;;
520000050;520780065;2022;8;;;8;123;0;0;123;1136;0;0;1136;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;279;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;1;4;;;;;;;;;;;;;0.5;0.5;;;;;;;0.24;0.07;0.81;;;2;;7;14;22;;1;46;;;9;;;2;;;;9;20;66;;1.5;;5.45;11.5;7.97;;1;27.42;;;6.75;;;0.69;;;;1.66;9.1;36.52;;;;;;;;1;1;0;;;;;;;;;;
520000084;520780099;2022;5;;;5;24;0;0;24;200;0;0;200;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;113;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;;;;;;;;;;;;0.3;0.3;;;;;;;;;0.3;;;1;;6;11;7;1;1;27;1;;10;;;2;;;;18;31;58;;0.75;;5.03;8.17;6.76;0.36;1;22.07;0.42;;9;;;1.7;;;;16.42;27.54;49.61;;;;;;;;1;1;0;;;;;;;;;;
530000132;530007202;2022;20;;;20;89;0;0;89;1839;0;0;1839;;;;;0;0;0;0;;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;87;0;;30;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;3;;13;13;;;;;;;;;13;0.3;0.3;;;;;;;0.3;;0.6;0.34;;3;1;9;33;9;1;6;62;2;;10;3;1;4;;;;30;49;111;;2.2;0.05;10.18;27.6;8.62;0.36;3.62;52.63;0.51;;6.42;1.07;0.23;0.88;;;;9.62;18.5;71.13;;;;;;;;1;1;0;;;;;;;;;;
530000140;530000058;2022;27;;;27;390;0;0;390;9299;0;0;9299;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;451;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;3;;11;11;;;;;;;;;11;0.1;0.1;;;;;;;0.8;;0.9;0.16;;4;;35;52;13;1;3;108;2;;20;3;2;4;;;;44;73;181;;3.46;;28.99;49.82;12.2;0.7;2.8;97.97;2;;17.69;1.85;1.53;4.02;;;;42.34;67.9;165.87;;;;;;;;1;1;0;;;;;;;;;;
530000165;530000066;2022;15;;;15;121;0;0;121;2728;0;0;2728;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;242;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;2;;12;12;;;;;;;;;12;1.1;1.1;;;;;;;;;1.1;;;2;;13;21;8;2;5;51;1;;12;1;1;3;;;;47;64;115;;2;;12.54;19.25;8.19;0.41;3.02;45.41;1;;11.59;0.36;0.36;3;;;0.13;38.57;54.65;100.06;;;;;;;;1;1;0;;;;;;;;;;
530000181;530007202;2022;15;;;15;213;0;0;213;3410;0;0;3410;;;;;0;0;0;0;;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;132;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;6;6;;;;;;;;;6;0.26;0.26;;;;;;;0.2;;0.46;0.66;;1;;13;17;7;1;5;44;;;7;;;;;;;8;15;59;;1.18;;6.39;13.53;4.78;0.23;1.64;27.75;0.33;;4.34;0.15;0.15;0.59;;;;5.82;11.23;38.98;;;;;;;;1;1;0;;;;;;;;;;
540000072;540014081;2022;11;;;11;183;0;0;183;3434;0;0;3434;3;;;3;35;0;0;35;;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;;1;1;5;;;;;;;;;;;;;1.55;0.15;;;;;;;0.6;0.07;2.22;;;1;;19;34;14;1;2;71;1;1;6;2;1;1;;;;6;17;88;;0.5;;11.2;27.5;10;0.75;1.35;51.3;0.5;0.5;2.8;1.05;0.8;0.24;;;;6;11.09;62.39;;;;;;;;1;1;0;;;;;;;;;;
540001104;570027995;2022;20;;;20;372;0;0;372;5651;0;0;5651;6;;;6;464;0;0;464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;136;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;2;;;;;;;1;;7;;;;;;;;;;;;;4.14;2.12;;;;;;;0.52;;4.66;;;2;;18;22;16;2;5;65;2;;14;2;2;2;;1;;4;25;90;;2;;16.56;20.06;13.43;2;1.86;55.91;2;;9.9;1.8;1.8;0.54;;0.4;;2.49;17.13;73.04;;;;;;;;1;1;0;;;;;;;;;;
550000038;550000046;2022;32;;;32;586;0;0;586;9299;0;0;9299;;;;;0;0;0;0;;53147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;131;0;;32;20;;;;;;;;;;;0;;0;;0;;0;;;;;;0;;0;;0;0;0;0;0;0;1;5;4;;;4;2;;;1;1;11;;2;;;;;;;;;;2;3.9;3.6;;;1.48;0.3;;;1.11;0.06;6.55;1.34;1;2;;16;34;12;1;5;71;1;;21;4;1;2;;2;;28;58;129;1;2;;16.34;31.81;11.3;0.73;4.65;67.83;1;;19.4;3.49;0.97;2;;2;;27.93;55.82;123.65;;;;;;;;;;;;;;;;;;;;
560000184;560006017;2022;58;;;58;1018;0;0;1018;16244;0;0;16244;5;;;5;1003;0;0;1003;;10440;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64;582;4384;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;8;;;3;;;;3;;37;;;;;;;;;;;;;22.86;6.12;;;2.7;;;;1.45;;27.01;;;13;;65;74;29;6;27;214;3;1;33;4;3;2;;4;;28;75;289;;12.06;;53.28;63.68;19.57;4.47;21.42;174.48;3.36;0.94;28.6;3.14;2.94;1.8;;2.66;;25.63;66.13;240.61;;;;;;;;1;1;0;;;;;;;;;1;
560000291;560000085;2022;12;;;12;577;0;0;577;3065;0;0;3065;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;92;0;;15;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;3;5;;;;;;;;;;;;;0.25;;;;0.1;;;;;0.65;1;;;2;;19;39;10;1;5;76;;;15;3;1;;;1;;25;44;120;;0.79;;12.66;14.74;2.99;0.2;0.47;31.85;;;12.5;1.37;1;;;0.1;;21.81;35.78;67.63;;;;;;;;;;;;;;;;;;;;
560000366;560000259;2022;15;;;15;187;0;0;187;3231;0;0;3231;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;217;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;;;;;;;;;;;;1.1;1.1;;;;;;;;;1.1;;;2;;14;22;10;1;4;53;;;7;;;;;;;22;29;82;;1.51;;11.55;21.23;8.29;0.2;2.94;45.72;;;3.23;;;;;;;18.92;22.15;67.87;;;;;;;;;;;;;;;;;;;;
570000026;570024794;2022;7;;;7;319;0;0;319;3369;0;0;3369;;;;;0;0;0;0;;183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;232;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;1;;3;;;;;;;;;;;;;1.5;1;;;;;;;0.25;;1.75;;;1;;12;14;3;1;2;33;2;;11;;;1;;;;2;16;49;;1;;11.15;13;3;0.5;1.73;30.38;0.35;;7.58;;;0.35;;;;0.54;8.82;39.2;;;;;;;;;;;;;;;;;;;;
570000455;570010181;2022;23;;;23;378;0;0;378;4742;0;0;4742;5;;;5;272;0;0;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;177;0;;30;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;4;;;;;;;1;1;8;;17;;;;;;;;;;17;3;1.05;;;;;;;0.8;0.1;3.9;1;;2;;18;30;15;2;3;70;1;1;9;1;1;2;;;;12;26;96;;1.3;;10.74;21.61;10.94;0.76;1.8;47.15;0.82;0.83;6.2;0.37;0.37;0.83;;;;8.17;17.22;64.37;;;;;;;;1;1;0;;;;;;;;;;
570000992;570000497;2022;9;;;9;158;0;0;158;2736;0;0;2736;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;209;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;3;3;;;;;;;;;3;1.42;1.42;;;;;;;0.88;;2.3;;;3;;18;19;13;2;3;58;;;15;2;1;2;;;;22;41;99;;0.74;;10.73;13.3;7.5;0.53;2.16;34.96;;;3.75;0.48;0.4;0.66;;;;9.32;14.21;49.17;;;;;;;;1;1;0;;;;;;;;;;
570009670;570027995;2022;31;;;31;452;0;0;452;5938;0;0;5938;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;319;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;5;;;;;;;2;;8;;;;;;;;;;;;;4.38;4.23;;;;;;;1.33;;5.71;;;4;;24;27;23;1;6;85;3;;8;1;1;2;;1;;14;29;114;;3.4;;21.57;25.58;17.04;0.76;4.39;72.74;2.91;;7.01;1;1;1.17;;0.03;;11.9;24.02;96.76;;;;;;;;1;1;0;;;;;;;;;;
580972610;580780054;2022;15;;;15;168;0;0;168;3166;0;0;3166;;;;;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;143;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;3;;;;;;;;;;;;;2;2;;;;;;;0.24;;2.24;;;1;;7;8;6;1;1;24;;;8;;;1;;;;16;25;49;;0.6;;6.2;8;6;0.1;0.3;21.2;;;2.22;;;0.2;;;;4.01;6.43;27.63;;;;;;;;1;1;0;;;;;;;;;;
580972644;580781136;2022;;;;;19;0;0;19;280;0;0;280;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;293;0;;30;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;5;;;;;;;1;;9;;;;;;;;;;;;;4.3;3.5;;;;;;;0.83;;5.13;;;3;1;21;55;31;1;5;117;1;;11;1;1;3;;1;;18;35;152;;1.76;1;14.72;35.41;7.33;0.5;2.48;63.2;1;;5.96;0.6;0.6;2.49;;0.5;;6.43;16.98;80.18;;;;;;;;1;1;0;;;;;;;;;;
580972651;580780047;2022;16;0;0;16;82;0;0;82;1198;0;0;1198;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;21;0;;30;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;1;;;;2;1;7;;;;;;;;;;;;;;1;;7;21;11;0;2;42;;;7;1;;2;;2;;9;21;63;;1;;7.03;20.96;11.13;0.6;1.27;41.99;;;6.12;0.5;;0.81;;1.86;;7.12;16.41;58.4;;;;;;;;1;1;0;;;;;;;;;;
580972669;580780070;2022;42;;;42;1612;0;0;1612;11039;0;0;11039;4;;;4;26;0;0;26;;16957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;10222;0;;1;0;0;0;1;222;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;27;3;18;1;1;;;;2;;30;;;;;;;;;;;;;12.5;2;8.22;0.14;0.2;;;;1;;13.7;;2;2;;31;35;18;1;3;92;1;;22;1;1;3;;4;;19;50;142;2;1.8;;27.85;34.8;15.76;0.35;2.1;84.66;1;;21.4;0.5;0.5;3;;4;;17.78;47.68;132.34;;;;;;;;1;1;0;1;;;;;;;;;
580972677;580780088;2022;25;;;25;1827;0;0;1827;11472;0;0;11472;3;;;3;88;0;0;88;;1361;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;50;0;;30;19;;;1;12276;0;;1;0;0;0;1;179;0;;0;;0;;;;;;0;;0;;0;0;0;0;0;0;0;13;3;8;;;;;;1;;14;;;;;;;;;;;;;8.73;3.15;3.75;;;;;;1.11;;9.84;0.16;;2;;58;76;34;1;2;173;;;23;3;;4;;1;2;29;62;235;;1.23;;42.95;57.27;24.49;0.13;0.42;126.49;;;17.32;0.42;;0.19;;0.7;1.45;17.58;37.66;164.15;;;;;;;;1;1;0;1;0;;;;;;;;
590000014;590780052;2022;42;;;42;551;0;0;551;6528;0;0;6528;;;;;0;0;0;0;;20017;;;42;;;42;346;;;346;20;;;20;3231;;;3231;;;;;;;1;;;1;875;;;875;4;;4;13056;;13056;1967;;;1967;2195;;;2195;26;226;805;5;30;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;8;;;;;5;;2;3;22;;;;;;;;;;;;;9.17;6.09;;;;;3.7;;1.95;1.09;15.91;3.75;1;7;1;123;68;7;7;7;221;1;;36;10;7;4;;4;;31;86;307;0.12;6.58;0.4;108.71;65.09;5.85;5.72;7;199.47;1;;30.46;8.81;5.93;4;;3.25;;31.55;79.07;278.54;;;;;;;;1;1;0;;;;;;;;;1;0
590000527;590781795;2022;72;;;72;1105;0;0;1105;16338;0;0;16338;10;;;10;581;0;0;581;;10191;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;403;2587;19;30;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;14;;;1;;;;2;1;33;;;;;;;;;;;;;12;5.55;;;0.09;;;;1.25;0.2;13.54;1.67;;5;;62;73;18;6;11;175;2;;31;7;3;4;;5;;54;103;278;;5;;57.11;66.98;16.41;5.01;8.58;159.09;2;;28.55;4.66;1.78;3.14;;3.85;;51.95;94.15;253.24;;;;;;;;1;1;0;;;;;;;;;;
590000543;590781811;2022;10;;;10;131;0;0;131;2282;0;0;2282;;;;;0;0;0;0;;1490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;201;1038;8029;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;5;;;;;;;2;;17;;;;;;;;;;;;;11.66;4.94;;;;;;;1.4;;13.06;;;7;;52;127;24;8;39;257;1;;22;12;3;5;;1;;66;107;364;;5.63;;50.44;119.98;20.97;6.54;31.44;235;1;;21.71;9.04;2.69;4.15;;1;;65.19;102.09;337.09;;;;;;;;1;0;0;;;;;;;;;;
590000766;590782645;2022;24;;;24;494;0;0;494;5977;0;0;5977;4;;;4;15;0;0;15;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;250;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;3;;;1;;;;1;;9;;;;;;;;;;;;;4.37;2.19;;;0.15;;;;1.07;;5.59;2;;3;;23;34;2;3;5;70;1;;18;1;1;3;;3;;18;44;114;;3.17;;22.97;34.19;1.48;0.55;2.97;65.33;0.25;;18.22;1.16;1.16;2.74;;2.08;;15.46;39.91;105.24;;;;;;;;1;1;0;;;;;;;;;;
590047718;590780052;2022;;;;;0;0;0;0;0;0;0;0;10;;;10;1389;0;0;1389;;172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;;;;;;;;;;;;0.6;0.6;;;;;;;;;0.6;;;1;;3;;;1;1;6;;;1;2;;;;;;;3;9;;0.1;;2.62;;;0.86;0.1;3.68;;;1;0.6;;;;;;;1.6;5.28;;;;;;;;;;;;;;;;;;;;
600000152;600100572;2022;20;0;0;20;432;0;0;432;5229;0;0;5229;5;0;0;5;9;0;0;9;;20224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;246;0;;86;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;10;;;3;2;;;2;;21;1;0;0;;;0;0;;;0;;0;8.13;5.4;;;0.9;0.7;;;1.12;;10.15;0;;4;;22;52;27;1;6;112;1;;17;4;2;2;;3;;10;37;149;;4;;17.3;49.7;25.78;1;4.1;101.88;1;;15.36;3.03;1.03;2;;2.03;;9.21;32.63;134.51;;;;;;;;;;;;;;;;;;;;
610000077;610780124;2022;44;0;0;44;1419;0;0;1419;11564;0;0;11564;0;0;0;0;0;0;0;0;;11482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56;572;390;2;;;;;1;7442;0;;1;0;0;0;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;15;7;7;;;;;;2;1;18;;;;;;;;;;;;;15.7;7;6.81;;;;;;2;0.1;17.8;0.5;;5;;55;53;19;4;8;144;2;;36;5;5;3;;4;;51;101;245;;4.25;;50.88;52.12;21.32;2.97;7.37;138.91;1.53;;32.67;4.05;4.05;3;;3.76;;50.19;95.2;234.11;;;;;;;;1;1;0;;;;;;;;;2;2
610000093;610780140;2022;25;;;25;281;0;0;281;5013;0;0;5013;;;;;0;0;0;0;;3109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;202;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;;;2;;;;3;1;11;;4;4;;;;;;;;;4;2.28;2.17;;;0.07;;;;0.6;0.04;2.99;;;1;;14;24;20;1;1;61;1;;12;1;1;1;;2;;31;48;109;;1;;10.37;19.56;8.59;0.03;1;40.55;1;;10.23;1;1;0.5;;1.05;;23.29;37.07;77.62;;;;;;;;1;1;0;;;;;;;;;;
610780108;610790594;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;474;0;;;;;;;;;;0;0;1;0;;;;;;;;;;;;;0;;0;;;;;;;;;10;6;4;;;;;;;;10;;;;;;;;;;;;;5.31;4.31;1;;;;;;;;5.31;;;;;15;25;5;;2;47;;;7;2;2;;;;;10;19;66;;;;15.68;24.33;5.41;;0.91;46.33;;;5.72;0.9;0.9;;;;;10.34;16.96;63.29;;;;;;;;;;;;;;;;;;;;
610780116;610790594;2022;58;;;58;2641;0;0;2641;16506;0;0;16506;;;;;0;0;0;0;;23100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;111;0;;;;;;1;10313;0;;1;0;0;0;0;;0;;0;;0;;;;;;0;;0;;0;0;0;0;0;0;0;22;7;10;;3;1;;;2;;27;;;;;;;;;;;;;16.15;7.1;6;;1.2;1;;;2;;19.35;2;;5;;51;85;20;1;6;168;1;;33;3;3;8;;6;;56;107;275;;4.81;;52.64;79.37;21.47;1;4.21;163.5;1.17;;29.32;1.8;1.8;6.6;;6.67;;55.36;100.92;264.42;;;;;;;;1;1;0;;;;;;;;;;
630000016;630180032;2022;20;0;0;20;321;0;0;321;6606;0;0;6606;0;0;0;0;0;0;0;0;;810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;58;0;;30;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;;;1;;7;;8;3;;;;;;;;;8;1.5;1.5;;;;;;;1;;2.5;2;;2;;26;49;18;1;8;104;;;13;1;1;3;3;2;1;27;50;154;;1.5;;20.08;43.77;15.37;1;3.69;85.41;;;11.46;1;1;1.99;2;1;0.27;17.91;35.63;121.04;;;;;;;;1;1;0;;;;;;;;;;
