BOR;AN;FI;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;EFF_LIB
Q21;2019;790003537;790006654;2200;4;;;;
Q21;2019;790003537;790006654;9999;11.53;;;;
Q21;2019;790007306;860000348;2000;0.92;;;;
Q21;2019;790007306;860000348;2100;0.92;;;;
Q21;2019;790007306;860000348;9999;0.92;;;;
Q21;2019;790007694;790006654;2000;3.43;;;;
Q21;2019;790007694;790006654;2200;3.43;;;;
Q21;2019;790007694;790006654;9999;3.43;;;;
Q21;2019;790008064;790002497;2000;3.42;;;;
Q21;2019;790008064;790002497;2400;3.42;;;;
Q21;2019;790008064;790002497;9999;3.42;;;;
Q21;2019;790009948;790001242;1000;2.2;;;;
Q21;2019;790009948;790001242;2000;2.2;;;;57
Q21;2019;790009948;790001242;2100;2.2;;;;57
Q21;2019;790009948;790001242;9999;4.4;;;;57
Q21;2019;790012355;790000012;2000;1.4;;;;1
Q21;2019;790012355;790000012;2100;0.4;;;;1
Q21;2019;790012355;790000012;2200;1;;;;
Q21;2019;790012355;790000012;9999;1.4;;;;1
Q21;2019;790016794;860000348;2000;0.55;;;;
Q21;2019;790016794;860000348;2100;0.55;;;;
Q21;2019;790016794;860000348;9999;0.55;;;;
Q21;2019;790017289;790017271;2000;0.39;;;;274
Q21;2019;790017289;790017271;2300;0.39;;;;274
Q21;2019;790017289;790017271;9999;0.39;;;;274
Q21;2019;790019848;790006654;1000;4.36;;;;
Q21;2019;790019848;790006654;2000;58.16;;;11.11;
Q21;2019;790019848;790006654;2100;58.16;;;11.11;
Q21;2019;790019848;790006654;9999;62.52;;;11.11;
Q21;2019;800000143;800000028;1000;14.03;0;0;0;0
Q21;2019;800000143;800000028;2000;115.36;0;0;37.25;0
Q21;2019;800000143;800000028;2100;101.98;0;0;34.79;0
Q21;2019;800000143;800000028;2200;13.38;0;0;2.46;0
Q21;2019;800000143;800000028;9999;129.39;0;0;37.25;0
Q21;2019;800000150;800002982;2000;1;;;;
Q21;2019;800000150;800002982;2400;1;;;;
Q21;2019;800000150;800002982;9999;1;;;;
Q21;2019;800000184;800000036;2000;7.06;;;0.7;5
Q21;2019;800000184;800000036;2100;5.46;;;0.7;5
Q21;2019;800000184;800000036;2400;1.6;;;;
Q21;2019;800000184;800000036;9999;7.06;;;0.7;5
Q21;2019;800000192;800000044;1000;6.34;;;;
Q21;2019;800000192;800000044;2000;46.52;10.57;;57.87;
Q21;2019;800000192;800000044;2100;45.25;10.37;;57.87;
Q21;2019;800000192;800000044;2400;1.27;0.2;;;
Q21;2019;800000192;800000044;9999;52.86;10.57;;57.87;
Q21;2019;800000200;800000051;2000;15.08;;;4.83;
Q21;2019;800000200;800000051;2100;3.17;;;1.67;
Q21;2019;800000200;800000051;2400;10.77;;;3.16;
Q21;2019;800000200;800000051;2500;1.14;;;;
Q21;2019;800000200;800000051;9999;15.08;;;4.83;
Q21;2019;800000226;800000069;1000;2.78;;;;
Q21;2019;800000226;800000069;2000;27.82;;1.6;9.39;
Q21;2019;800000226;800000069;2100;23.47;;1.6;8.56;
Q21;2019;800000226;800000069;2300;0.58;;;;
Q21;2019;800000226;800000069;2400;3.29;;;0.83;
Q21;2019;800000226;800000069;2500;0.48;;;;
Q21;2019;800000226;800000069;9999;30.6;;1.6;9.39;
Q21;2019;800000275;800000077;1000;1.85;;;;
Q21;2019;800000275;800000077;2000;15.74;;;;
Q21;2019;800000275;800000077;2100;10.34;;;;
Q21;2019;800000275;800000077;2400;3.5;;;;
Q21;2019;800000275;800000077;2500;1.9;;;;
Q21;2019;800000275;800000077;9999;17.59;;;;
Q21;2019;800000390;800000085;1000;5.16;0;2.24;0;0
Q21;2019;800000390;800000085;2000;21.79;0;0;7.58;0
Q21;2019;800000390;800000085;2100;18.11;0;0;7.5;0
Q21;2019;800000390;800000085;2200;0.6;0;0;0;0
Q21;2019;800000390;800000085;2400;2.38;0;0;0.08;0
Q21;2019;800000390;800000085;2500;0.7;0;0;0;0
Q21;2019;800000390;800000085;9999;26.95;0;2.24;7.58;0
Q21;2019;800000432;800000093;1000;0.45;;;;
Q21;2019;800000432;800000093;2000;40.22;;0.98;4.49;
Q21;2019;800000432;800000093;2100;32.77;;0.75;4.16;
Q21;2019;800000432;800000093;2200;5.65;;0.23;0.33;
Q21;2019;800000432;800000093;2400;1.5;;;;
Q21;2019;800000432;800000093;2500;0.3;;;;
Q21;2019;800000432;800000093;9999;40.67;;0.98;4.49;
Q21;2019;800000440;800000085;2000;3.1;0;0;0.8;0
Q21;2019;800000440;800000085;2100;2.4;0;0;0.8;0
Q21;2019;800000440;800000085;2200;0.2;0;0;0;0
Q21;2019;800000440;800000085;2400;0.5;0;0;0;0
Q21;2019;800000440;800000085;9999;3.1;0;0;0.8;0
Q21;2019;800000457;800000119;1000;2.15;;;;
Q21;2019;800000457;800000119;2000;40.4;;0.5;16.5;
Q21;2019;800000457;800000119;2100;3.32;;0.5;;
Q21;2019;800000457;800000119;2200;37.08;;;16.5;
Q21;2019;800000457;800000119;9999;42.55;;0.5;16.5;
Q21;2019;800000507;800000135;2000;5.6;;;;
Q21;2019;800000507;800000135;2100;1;;;;
Q21;2019;800000507;800000135;2400;3.6;;;;
Q21;2019;800000507;800000135;2500;1;;;;
Q21;2019;800000507;800000135;9999;5.6;;;;
Q21;2019;800000523;800000853;2000;3.99;;;;
Q21;2019;800000523;800000853;2300;3.99;;;;
Q21;2019;800000523;800000853;9999;3.99;;;;
Q21;2019;800000614;800000044;1000;0.65;;;;
Q21;2019;800000614;800000044;2000;3.34;0.1;;;
Q21;2019;800000614;800000044;2100;1.71;0.1;;;
Q21;2019;800000614;800000044;2400;0.28;;;;
Q21;2019;800000614;800000044;2500;1.35;;;;
Q21;2019;800000614;800000044;9999;3.99;0.1;;;
Q21;2019;800002503;800001141;2000;1;;;;40
Q21;2019;800002503;800001141;2100;1;;;;40
Q21;2019;800002503;800001141;9999;1;;;;40
Q21;2019;800004152;800000093;2000;1.5;;;;
Q21;2019;800004152;800000093;2400;1.5;;;;
Q21;2019;800004152;800000093;9999;1.5;;;;
Q21;2019;800006124;800000044;1000;37.08;4.68;;0.65;
Q21;2019;800006124;800000044;2000;467.24;70.7;21.87;385.84;
Q21;2019;800006124;800000044;2100;453.83;68.07;21.87;365.26;
Q21;2019;800006124;800000044;2200;8.28;1.87;;18.38;
Q21;2019;800006124;800000044;2400;5.13;0.76;;2.2;
Q21;2019;800006124;800000044;9999;504.32;75.38;21.87;386.49;
Q21;2019;800006231;800000028;2000;2.36;0;0;0;0
Q21;2019;800006231;800000028;2400;2.36;0;0;0;0
Q21;2019;800006231;800000028;9999;2.36;0;0;0;0
Q21;2019;800008989;800002941;2000;2.77;;;;
Q21;2019;800008989;800002941;2400;2.77;;;;
Q21;2019;800008989;800002941;9999;2.77;;;;
Q21;2019;800009417;800000085;2000;0.74;0;0;0;0
Q21;2019;800009417;800000085;2500;0.74;0;0;0;0
Q21;2019;800009417;800000085;9999;0.74;0;0;0;0
Q21;2019;800009466;800002982;2000;3;;;;51
Q21;2019;800009466;800002982;2100;3;;;;51
Q21;2019;800009466;800002982;9999;3;;;;51
Q21;2019;800009920;800003071;1000;0.99;;;;
Q21;2019;800009920;800003071;2000;5.15;;;;148
Q21;2019;800009920;800003071;2100;5.15;;;;146
Q21;2019;800009920;800003071;2200;;;;;2
Q21;2019;800009920;800003071;9999;6.14;;;;148
Q21;2019;800010324;590799995;2000;;;;;2
Q21;2019;800010324;590799995;2100;;;;;2
Q21;2019;800010324;590799995;9999;;;;;2
Q21;2019;800010639;800010621;2000;2;;;;3
Q21;2019;800010639;800010621;2100;2;;;;3
Q21;2019;800010639;800010621;9999;2;;;;3
Q21;2019;800012528;800003071;2000;4.4;;;;2
Q21;2019;800012528;800003071;2400;4.4;;;;2
Q21;2019;800012528;800003071;9999;4.4;;;;2
Q21;2019;800013179;800013138;2000;3.2;;;0;172
Q21;2019;800013179;800013138;2100;3.2;;;0;172
Q21;2019;800013179;800013138;9999;3.2;;;0;172
Q21;2019;800015448;800000093;2000;0.6;;0.4;;
Q21;2019;800015448;800000093;2300;0.6;;0.4;;
Q21;2019;800015448;800000093;9999;0.6;;0.4;;
Q21;2019;800015539;800000028;1000;0.33;0;0;0;0
Q21;2019;800015539;800000028;2000;0.5;0;0;0;0
Q21;2019;800015539;800000028;2300;0.5;0;0;0;0
Q21;2019;800015539;800000028;9999;0.83;0;0;0;0
Q21;2019;800015588;800000077;2000;0.2;;;;
Q21;2019;800015588;800000077;2300;0.2;;;;
Q21;2019;800015588;800000077;9999;0.2;;;;
Q21;2019;800015729;800015679;2000;0.6;;;;101
Q21;2019;800015729;800015679;2100;0.6;;;;101
Q21;2019;800015729;800015679;9999;0.6;;;;101
Q21;2019;800016727;800003071;2000;1.6;;;;
Q21;2019;800016727;800003071;2400;1.6;;;;
Q21;2019;800016727;800003071;9999;1.6;;;;
Q21;2019;800016768;800003071;2000;0.43;;;0.03;
Q21;2019;800016768;800003071;2300;0.43;;;0.03;
Q21;2019;800016768;800003071;9999;0.43;;;0.03;
Q21;2019;800016776;800000085;2000;0.43;;;0.03;
Q21;2019;800016776;800000085;2300;0.43;;;0.03;
Q21;2019;800016776;800000085;9999;0.43;;;0.03;
Q21;2019;800017253;800000044;2000;1.44;0.2;;;
Q21;2019;800017253;800000044;2100;1.44;0.2;;;
Q21;2019;800017253;800000044;9999;1.44;0.2;;;
Q21;2019;800018228;800018210;2000;;;;;9
Q21;2019;800018228;800018210;2200;;;;;9
Q21;2019;800018228;800018210;9999;;;;;9
Q21;2019;800018491;800018483;2000;0.5;;;;15
Q21;2019;800018491;800018483;2100;0.5;;;;15
Q21;2019;800018491;800018483;9999;0.5;;;;15
Q21;2019;810000158;810100099;2000;2.35;;;;
Q21;2019;810000158;810100099;2400;2.35;;;;
Q21;2019;810000158;810100099;9999;2.35;;;;
Q21;2019;810000224;810000471;2000;5.15;;;;87
Q21;2019;810000224;810000471;2100;5.15;;;;87
Q21;2019;810000224;810000471;9999;5.15;;;;87
Q21;2019;810000232;810099903;2000;6.43;;;;
Q21;2019;810000232;810099903;2400;6.43;;;;
Q21;2019;810000232;810099903;9999;6.43;;;;
Q21;2019;810000448;810099945;1000;2;;;;1
Q21;2019;810000448;810099945;2000;2.81;;;;0
Q21;2019;810000448;810099945;2100;1.44;;;;0
Q21;2019;810000448;810099945;2400;1.37;;;;
Q21;2019;810000448;810099945;9999;4.81;;;;1
Q21;2019;810000505;810000331;1000;1.52;0;0;0;0
Q21;2019;810000505;810000331;2000;105.04;0;0;25;0
Q21;2019;810000505;810000331;2100;103.27;0;0;25;0
Q21;2019;810000505;810000331;2300;0.67;0;0;0;0
Q21;2019;810000505;810000331;2500;1.1;0;0;0;0
Q21;2019;810000505;810000331;9999;106.56;0;0;25;0
Q21;2019;810000513;810000349;2000;6.26;0;0;0;0
Q21;2019;810000513;810000349;2100;3.68;0;0;0;0
Q21;2019;810000513;810000349;2400;2.08;0;0;0;0
Q21;2019;810000513;810000349;2500;0.5;0;0;0;0
Q21;2019;810000513;810000349;9999;6.26;0;0;0;0
Q21;2019;810000521;810000380;2000;140.05;;6.5;32.59;18
Q21;2019;810000521;810000380;2100;140.05;;6.5;32.59;18
Q21;2019;810000521;810000380;9999;140.05;;6.5;32.59;18
Q21;2019;810000539;810000398;2000;0.64;0;0;0;2
Q21;2019;810000539;810000398;2100;0.6;0;0;0;2
Q21;2019;810000539;810000398;2400;0.04;0;0;0;0
Q21;2019;810000539;810000398;9999;0.64;0;0;0;2
Q21;2019;810000547;810000380;2000;0.37;;;;
Q21;2019;810000547;810000380;2400;0.37;;;;
Q21;2019;810000547;810000380;9999;0.37;;;;
Q21;2019;810000562;810000455;2000;55.04;;;5.83;
Q21;2019;810000562;810000455;2100;32.87;;;5.14;
Q21;2019;810000562;810000455;2200;16.8;;;0.69;
Q21;2019;810000562;810000455;2400;4.03;;;;
Q21;2019;810000562;810000455;2500;1.34;;;;
Q21;2019;810000562;810000455;9999;55.04;;;5.83;
Q21;2019;810003954;810099903;2000;4.52;;;;
Q21;2019;810003954;810099903;2400;4.52;;;;
Q21;2019;810003954;810099903;9999;4.52;;;;
Q21;2019;810004200;750056335;2000;4.32;;;;0
Q21;2019;810004200;750056335;2400;4.32;;;;0
Q21;2019;810004200;750056335;9999;4.32;;;;0
Q21;2019;810007989;750056335;2000;0.7;;;;0
Q21;2019;810007989;750056335;2300;0.7;;;;0
Q21;2019;810007989;750056335;9999;0.7;;;;0
Q21;2019;810099838;810000380;2000;2.7;;;;
Q21;2019;810099838;810000380;2400;2;;;;
Q21;2019;810099838;810000380;2500;0.7;;;;
Q21;2019;810099838;810000380;9999;2.7;;;;
Q21;2019;810100008;;1000;3;;;;
Q21;2019;810100008;;2000;43.31;;;3;
Q21;2019;810100008;;2200;43.31;;;3;
Q21;2019;810100008;;9999;46.31;;;3;
Q21;2019;810100370;810000380;2000;1;;;;
Q21;2019;810100370;810000380;2500;1;;;;
Q21;2019;810100370;810000380;9999;1;;;;
Q21;2019;810101170;810101162;2000;2.81;;;;43
Q21;2019;810101170;810101162;2100;;;;;43
Q21;2019;810101170;810101162;2400;2.81;;;;
Q21;2019;810101170;810101162;9999;2.81;;;;43
Q21;2019;810101444;810000992;1000;1.2;;;;
Q21;2019;810101444;810000992;2000;;;;;52
Q21;2019;810101444;810000992;2100;;;;;52
Q21;2019;810101444;810000992;9999;1.2;;;;52
Q21;2019;820000032;820000016;1000;6.41;;;;
Q21;2019;820000032;820000016;2000;138.97;;;41.78;
Q21;2019;820000032;820000016;2100;121.96;;;34.16;
Q21;2019;820000032;820000016;2200;11.64;;;5.02;
Q21;2019;820000032;820000016;2300;1.32;;;0.75;
Q21;2019;820000032;820000016;2400;3.3;;;1.69;
Q21;2019;820000032;820000016;2500;0.75;;;0.16;
Q21;2019;820000032;820000016;9999;145.38;;;41.78;
Q21;2019;820000040;820000081;2000;3.21;;;;48
Q21;2019;820000040;820000081;2100;3.21;;;;48
Q21;2019;820000040;820000081;9999;3.21;;;;48
Q21;2019;820000057;820000131;2000;5.16;;;;128
Q21;2019;820000057;820000131;2100;5.16;;;;128
Q21;2019;820000057;820000131;9999;5.16;;;;128
Q21;2019;820000065;820000156;2000;1.34;;;;54
Q21;2019;820000065;820000156;2100;1.34;;;;54
Q21;2019;820000065;820000156;9999;1.34;;;;54
Q21;2019;820000198;820004950;2000;2.1;;0.1;;
Q21;2019;820000198;820004950;2400;2.1;;0.1;;
Q21;2019;820000198;820004950;9999;2.1;;0.1;;
Q21;2019;820000412;820000560;2000;1.5;0;0;0;1
Q21;2019;820000412;820000560;2400;1.5;0;0;0;1
Q21;2019;820000412;820000560;9999;1.5;0;0;0;1
Q21;2019;820000420;820000206;2000;1.1;;;;8
Q21;2019;820000420;820000206;2400;1.1;;;;8
Q21;2019;820000420;820000206;9999;1.1;;;;8
Q21;2019;820000438;820000214;2000;1.1;;;;
Q21;2019;820000438;820000214;2500;1.1;;;;
Q21;2019;820000438;820000214;9999;1.1;;;;
Q21;2019;820000461;820000248;2000;2.25;;0.1;;12
Q21;2019;820000461;820000248;2400;1.15;;0.1;;6
Q21;2019;820000461;820000248;2500;1.1;;;;6
Q21;2019;820000461;820000248;9999;2.25;;0.1;;12
Q21;2019;820000883;820004950;1000;1;;;;
Q21;2019;820000883;820004950;2000;26.7;;;;
Q21;2019;820000883;820004950;2100;25.4;;;;
Q21;2019;820000883;820004950;2300;1.3;;;;
Q21;2019;820000883;820004950;9999;27.7;;;;
Q21;2019;820002350;820000578;2000;8;;;;
Q21;2019;820002350;820000578;2400;8;;;;
Q21;2019;820002350;820000578;9999;8;;;;
Q21;2019;820003218;820008142;2000;4.78;;;;21
Q21;2019;820003218;820008142;2400;4.78;;;;21
Q21;2019;820003218;820008142;9999;4.78;;;;21
Q21;2019;820003911;240000265;2000;0.5;;;;
Q21;2019;820003911;240000265;2200;0.5;;;;
Q21;2019;820003911;240000265;9999;0.5;;;;
Q21;2019;820004067;820000016;2000;18.04;;;;
Q21;2019;820004067;820000016;2100;3.4;;;;
Q21;2019;820004067;820000016;2200;14.64;;;;
Q21;2019;820004067;820000016;9999;18.04;;;;
Q21;2019;820005908;310781562;2000;1;;;;1
Q21;2019;820005908;310781562;2200;1;;;;1
Q21;2019;820005908;310781562;9999;1;;;;1
Q21;2019;820007102;310797519;2000;0;0;0;0;5
Q21;2019;820007102;310797519;2100;0;0;0;0;5
Q21;2019;820007102;310797519;9999;0;0;0;0;5
Q21;2019;820009611;820004950;2000;0.76;;;;
Q21;2019;820009611;820004950;2500;0.76;;;;
Q21;2019;820009611;820004950;9999;0.76;;;;
Q21;2019;830000279;830100517;1000;5.67;0;0;0;0
Q21;2019;830000279;830100517;2000;51.12;0;0;9;0
Q21;2019;830000279;830100517;2100;50.6;0;0;9;0
Q21;2019;830000279;830100517;2500;0.52;0;0;0;0
Q21;2019;830000279;830100517;9999;56.79;0;0;9;0
Q21;2019;830000287;830100525;1000;0.65;0;0;0;0
Q21;2019;830000287;830100525;2000;129.79;0;0;10.94;0
Q21;2019;830000287;830100525;2100;120.69;0;0;10.94;0
Q21;2019;830000287;830100525;2200;8.8;0;0;0;0
Q21;2019;830000287;830100525;2400;0.3;0;0;0;0
Q21;2019;830000287;830100525;9999;130.44;0;0;10.94;0
Q21;2019;830000295;830100533;2000;72.65;;4.18;15.47;
Q21;2019;830000295;830100533;2100;72.65;;4.18;15.47;
Q21;2019;830000295;830100533;9999;72.65;;4.18;15.47;
Q21;2019;830000303;830100541;2000;20.38;;;;
Q21;2019;830000303;830100541;2400;20.38;;;;
Q21;2019;830000303;830100541;9999;20.38;;;;
Q21;2019;830000311;830100566;1000;3.53;;;;
Q21;2019;830000311;830100566;2000;132.46;;;27.3;12
Q21;2019;830000311;830100566;2100;119.68;;;26.96;12
Q21;2019;830000311;830100566;2200;11.98;;;0.34;
Q21;2019;830000311;830100566;2400;0.6;;;;
Q21;2019;830000311;830100566;2500;0.2;;;;
Q21;2019;830000311;830100566;9999;135.99;;;27.3;12
Q21;2019;830000337;830100590;1000;0.58;;;;
Q21;2019;830000337;830100590;2000;23.04;;0.3;3.19;
Q21;2019;830000337;830100590;2100;21.64;;0.1;3.19;
Q21;2019;830000337;830100590;2200;0.4;;;;
Q21;2019;830000337;830100590;2500;1;;0.2;;
Q21;2019;830000337;830100590;9999;23.62;;0.3;3.19;
Q21;2019;830000345;830100616;2000;292.1;;;78.76;
Q21;2019;830000345;830100616;2100;267.91;;;75.76;
Q21;2019;830000345;830100616;2200;24.19;;;3;
Q21;2019;830000345;830100616;9999;292.1;;;78.76;
Q21;2019;830000600;830101200;1000;4.02;;;;
Q21;2019;830000600;830101200;2000;32.13;;;2.16;
Q21;2019;830000600;830101200;2100;2.71;;;0.51;
Q21;2019;830000600;830101200;2200;29.42;;;1.65;
Q21;2019;830000600;830101200;9999;36.15;;;2.16;
Q21;2019;830003877;920030921;2000;3.2;;;;1
Q21;2019;830003877;920030921;2100;0.4;;;;
Q21;2019;830003877;920030921;2200;2.8;;;;1
Q21;2019;830003877;920030921;9999;3.2;;;;1
Q21;2019;830009528;830100566;2000;2.56;;;0.34;
Q21;2019;830009528;830100566;2400;1.28;;;0.34;
Q21;2019;830009528;830100566;2500;1.28;;;;
Q21;2019;830009528;830100566;9999;2.56;;;0.34;
Q21;2019;830012498;830014049;2000;1;;;;
Q21;2019;830012498;830014049;2300;1;;;;
Q21;2019;830012498;830014049;9999;1;;;;
Q21;2019;830012548;830002119;2000;5.97;;;;
Q21;2019;830012548;830002119;2100;5.97;;;;
Q21;2019;830012548;830002119;9999;5.97;;;;
Q21;2019;830012589;830003695;2000;1.16;;;;4
Q21;2019;830012589;830003695;2100;1.16;;;;4
Q21;2019;830012589;830003695;9999;1.16;;;;4
Q21;2019;830012688;830012639;2000;0.75;;;;3
Q21;2019;830012688;830012639;2100;0.75;;;;3
Q21;2019;830012688;830012639;9999;0.75;;;;3
Q21;2019;830013629;130002041;2000;0.58;;;;
Q21;2019;830013629;130002041;2500;0.58;;;;
Q21;2019;830013629;130002041;9999;0.58;;;;
Q21;2019;830013819;830002119;2000;2;;;;
Q21;2019;830013819;830002119;2100;2;;;;
Q21;2019;830013819;830002119;9999;2;;;;
Q21;2019;830015970;830003695;2000;0.23;;;;
Q21;2019;830015970;830003695;2100;0.23;;;;
Q21;2019;830015970;830003695;9999;0.23;;;;
Q21;2019;830016556;830000451;2000;1.51;;;;6
Q21;2019;830016556;830000451;2400;1.51;;;;6
Q21;2019;830016556;830000451;9999;1.51;;;;6
Q21;2019;830016671;830003695;2000;1.23;;;;
Q21;2019;830016671;830003695;2100;1.23;;;;
Q21;2019;830016671;830003695;9999;1.23;;;;
Q21;2019;830017372;750721235;2000;8.36;;;;
Q21;2019;830017372;750721235;2400;5.3;;;;
Q21;2019;830017372;750721235;2500;3.06;;;;
Q21;2019;830017372;750721235;9999;8.36;;;;
Q21;2019;830017497;830004958;2000;2.52;;;;2
Q21;2019;830017497;830004958;2200;2.52;;;;2
Q21;2019;830017497;830004958;9999;2.52;;;;2
Q21;2019;830017505;830002119;2000;1.84;;;;
Q21;2019;830017505;830002119;2100;1.84;;;;
Q21;2019;830017505;830002119;9999;1.84;;;;
Q21;2019;830019600;830000063;2000;0.75;0;0;0;0
Q21;2019;830019600;830000063;2300;0.75;0;0;0;0
Q21;2019;830019600;830000063;9999;0.75;0;0;0;0
Q21;2019;830020889;830100533;2000;0.1;;;;
Q21;2019;830020889;830100533;2100;0.1;;;;
Q21;2019;830020889;830100533;9999;0.1;;;;
Q21;2019;830100012;750712184;1000;1.08;0;0;0;0
Q21;2019;830100012;750712184;2000;14.23;0.01;0;0;0
Q21;2019;830100012;750712184;2100;0.2;0;0;0;0
Q21;2019;830100012;750712184;2400;14.03;0.01;0;0;0
Q21;2019;830100012;750712184;9999;15.31;0.01;0;0;0
Q21;2019;830100087;920030269;2000;4.66;;;;
Q21;2019;830100087;920030269;2400;4.66;;;;
Q21;2019;830100087;920030269;9999;4.66;;;;
Q21;2019;830100103;830000022;2000;10.83;;;;80
Q21;2019;830100103;830000022;2100;10.83;;;;80
Q21;2019;830100103;830000022;9999;10.83;;;;80
Q21;2019;830100251;830000063;1000;0.13;;;;
Q21;2019;830100251;830000063;2000;3.99;;;;62
Q21;2019;830100251;830000063;2100;3.99;;;;62
Q21;2019;830100251;830000063;9999;4.12;;;;62
Q21;2019;830100319;830020855;1000;2.59;;;;
Q21;2019;830100319;830020855;2000;;;;;100
Q21;2019;830100319;830020855;2100;;;;;100
Q21;2019;830100319;830020855;9999;2.59;;;;100
Q21;2019;830100327;830000105;2000;1;;;;56
Q21;2019;830100327;830000105;2100;1;;;;56
Q21;2019;830100327;830000105;9999;1;;;;56
Q21;2019;830100335;920030269;2000;4.6;;;;
Q21;2019;830100335;920030269;2400;4.6;;;;
Q21;2019;830100335;920030269;9999;4.6;;;;
Q21;2019;830100368;830000147;2000;1.46;;;;45
Q21;2019;830100368;830000147;2100;1.46;;;;45
Q21;2019;830100368;830000147;9999;1.46;;;;45
Q21;2019;830100392;830000154;2000;4.8;;;;75
Q21;2019;830100392;830000154;2100;3.8;;;;75
Q21;2019;830100392;830000154;2300;1;;;;
Q21;2019;830100392;830000154;9999;4.8;;;;75
Q21;2019;830100418;830000170;2000;1.05;;;;45
Q21;2019;830100418;830000170;2100;1.05;;;;45
Q21;2019;830100418;830000170;9999;1.05;;;;45
Q21;2019;830100434;830000196;2000;9.27;;;;118
Q21;2019;830100434;830000196;2100;9.27;;;;118
Q21;2019;830100434;830000196;9999;9.27;;;;118
Q21;2019;830100442;830000204;2000;0.81;;;;5
Q21;2019;830100442;830000204;2200;0.81;;;;5
Q21;2019;830100442;830000204;9999;0.81;;;;5
Q21;2019;830100459;830000212;1000;1.93;;;;
Q21;2019;830100459;830000212;2000;;;;;108
Q21;2019;830100459;830000212;2100;;;;;108
Q21;2019;830100459;830000212;9999;1.93;;;;108
Q21;2019;830100475;830000238;2000;1.11;;;;75
Q21;2019;830100475;830000238;2100;1.11;;;;75
Q21;2019;830100475;830000238;9999;1.11;;;;75
Q21;2019;830100558;690781810;1000;2.42;0.14;;;
Q21;2019;830100558;690781810;2000;26.4;0.04;;4.32;
Q21;2019;830100558;690781810;2100;19.45;0.04;;3.2;
Q21;2019;830100558;690781810;2200;0.02;;;0;
Q21;2019;830100558;690781810;2400;6.93;;;1.12;
Q21;2019;830100558;690781810;9999;28.82;0.18;;4.32;
Q21;2019;830100574;750821092;1000;23.42;1;;8.88;
Q21;2019;830100574;750821092;2000;102.99;7.02;;65.5;
Q21;2019;830100574;750821092;2100;99.88;6.66;;63.02;
Q21;2019;830100574;750821092;2200;3.11;0.36;;2.48;
Q21;2019;830100574;750821092;9999;126.41;8.02;;74.38;
Q21;2019;830100582;750721334;2000;5;;;1;
Q21;2019;830100582;750721334;2100;5;;;1;
Q21;2019;830100582;750721334;9999;5;;;1;
Q21;2019;830100608;830100616;2000;38.7;;;4.15;
Q21;2019;830100608;830100616;2100;26.83;;;2.65;
Q21;2019;830100608;830100616;2200;11.87;;;1.5;
Q21;2019;830100608;830100616;9999;38.7;;;4.15;
Q21;2019;830100624;920030913;2000;7.8;;;;
Q21;2019;830100624;920030913;2400;7.8;;;;
Q21;2019;830100624;920030913;9999;7.8;;;;
Q21;2019;830100632;250002284;2000;5.5;;;;
Q21;2019;830100632;250002284;2400;5.5;;;;
Q21;2019;830100632;250002284;9999;5.5;;;;
Q21;2019;830100681;750005068;2000;11.4;;;;
Q21;2019;830100681;750005068;2400;11.4;;;;
Q21;2019;830100681;750005068;9999;11.4;;;;
Q21;2019;830100756;920030269;2000;4;;;;3
Q21;2019;830100756;920030269;2200;3;;;;3
Q21;2019;830100756;920030269;2400;1;;;;
