BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2019;590787586;590780193;195;64142;10392;1513;63544;78;26203;2185;12;18888;;;0;0;0;273;90345;12577;1525;82432;22;2255;;;119;;0;;0;;;22;2255;;;119;1;0;0;0;0;0;0;0;0;;;;;33096;;46451;;;3316
MCO;2019;590788964;590001756;25;9125;1376;11;5477;20;7300;460;8;1392;0;0;0;0;0;45;16425;1836;19;6869;5;74;0;0;5007;27;4016;0;0;;;32;4090;0;0;5007;;;;;;;;;;;;;;;;;;;
MCO;2019;590790655;590002218;;;0;0;0;24;7190;1179;9;4380;;;0;0;0;24;7190;1179;9;4380;;0;;;0;5;1439;;0;;;5;1439;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;590791091;590780193;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;563;;;22;;0;;0;;;3;563;;;22;0;0;0;0;0;0;0;0;0;;;;;1980;;25;;;149
MCO;2019;590796975;590780193;349;120153;36113;10009;109588;286;94938;13531;307;67505;;;0;0;0;635;215091;49644;10316;177093;33;3977;;;9913;52;9972;;0;;;85;13949;;;9913;0;0;0;0;1;0;0;1;0;;65;;;163651;;125888;10573;;19480
MCO;2019;590797353;590051801;243;88695;15530;2784;69974;44;16060;2390;420;8837;42;15330;3382;581;10513;329;120085;21302;3785;89324;64;9476;;;8209;16;3541;1;194;;;81;13211;;;8209;1;1;1;1;1;1;1;1;1;45;45;45;45;75003;6573;54728;;7862;8355
MCO;2019;590801106;590782421;397;142579;22152;3307;115705;110;37860;6195;974;24385;78;25188;4754;161;18392;585;205627;33101;4442;158482;38;5178;;;23396;25;4382;11;1906;;;74;11466;;;23396;1;1;1;1;1;1;1;1;1;;;;;96689;49940;66945;;;
MCO;2019;590804696;590781902;294;103071;13536;1222;84477;63;22054;3439;462;15301;36;13837;2402;643;6819;393;138962;19377;2327;106597;30;1965;;;3032;13;2459;2;290;;;45;4714;;;3032;1;1;1;1;1;1;1;1;0;220;190;203;;60722;9087;66073;;8636;19200
MCO;2019;590806360;590003596;15;5475;622;0;2743;;;0;0;0;;;0;0;0;15;5475;622;0;2743;14;5037;;;0;;0;;0;;;14;5037;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;590811279;590780193;407;141208;14874;899;119178;162;56752;9143;660;42604;;;0;0;0;569;197960;24017;1559;161782;111;11354;;;40109;71;15062;;0;;;182;26416;;;40109;0;1;1;1;0;0;0;0;1;112;;;48;197740;;101363;2444;;73931
MCO;2019;590812186;590782421;18;6570;480;3;5063;;;0;0;0;;;0;0;0;18;6570;480;3;5063;10;2759;;;0;;0;;0;;;10;2759;;;0;0;0;0;0;0;0;0;0;0;;;;;1347;;1010;969;;589
MCO;2019;590813176;590005278;1;365;30;0;86;39;14235;1174;0;5728;0;0;0;0;0;40;14600;1204;0;5814;4;1804;;;15;7;1980;;0;;;11;3784;;;15;;;;;;;;;;;;;;;;;;;
MCO;2019;590813382;590000386;1;365;28;0;254;44;16060;2173;32;7788;34;12410;816;16;2764;79;28835;3017;48;10806;0;0;;;0;27;5475;0;0;;;27;5475;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;590813507;590000485;23;8395;447;15;2669;101;36865;2496;0;8171;0;7744;679;18;2522;124;53004;3622;33;13362;0;0;0;0;39;7;4798;0;0;;;7;4798;0;0;39;;;;;;;;;;;;;;;;;;;
MCO;2019;590815056;590005492;28;10220;939;110;9166;45;16425;2050;45;6610;;;0;0;0;73;26645;2989;155;15776;4;46;;;5158;20;5838;;0;;;24;5884;;;5158;;;;;;;;;;;;;;;;;;;
MCO;2019;590816310;590000048;15;2637;1188;74;3862;40;14600;2780;107;7030;33;12045;1365;57;4896;88;29282;5333;238;15788;;0;;;389;39;9639;;0;;;39;9639;;;389;;;;;;;;;;;;;;;;;;;
MCO;2019;590817458;590053955;30;10950;578;0;8045;28;10220;1483;0;3253;;;0;0;0;58;21170;2061;0;11298;;1;;;2509;18;8778;;0;;;18;8779;;;2509;;;;;;;;;;;;;;;;;;;
MCO;2019;590817839;590053955;10;3650;1;0;4;;;0;0;0;;;0;0;0;10;3650;1;0;4;5;67;;;0;;0;;0;;;5;67;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;600000053;600101984;107;36861;4596;150;32363;;;0;0;0;50;16727;4401;770;14107;157;53588;8997;920;46470;2;620;;;899;7;1294;1;480;;;10;2394;;;899;1;1;1;1;1;1;1;1;1;210;60;0;30;30348;4559;20296;;5315;5193
MCO;2019;600000152;600100572;20;7300;530;4;5866;0;0;0;0;0;0;0;0;0;0;20;7300;530;4;5866;5;12;0;0;0;0;0;0;0;;;5;12;0;0;0;1;1;1;1;0;0;0;0;0;90;;;;18227;19;1737;0;0;982
MCO;2019;600000186;600100648;36;13140;2897;793;12503;15;5475;911;3;3319;0;0;4;0;4;51;18615;3812;796;15826;6;703;1;70;241;7;1215;1;89;;;14;2007;1;70;241;1;1;1;1;0;1;1;0;1;100;;4;60;20871;2449;25097;151;3837;1170
MCO;2019;600000194;600100713;274;100010;14061;526;93338;56;20440;2968;68;15304;43;15695;3237;93;12857;373;136145;20266;687;121499;29;2201;;;32831;14;3124;2;799;;;45;6124;;;32831;;;;;;;;;;;;;;74337;5124;80072;1478;6058;15855
MCO;2019;600000285;600100721;45;16425;2231;187;13154;0;0;0;0;0;0;0;0;0;0;45;16425;2231;187;13154;1;80;0;0;58;11;1067;0;55;0;0;12;1202;0;0;58;1;1;0;1;1;1;1;0;1;;20;13;17;;;;;;
MCO;2019;600000467;600101984;207;76985;13413;744;72138;46;16759;3157;55;14486;0;551;120;26;402;253;94295;16690;825;87026;15;1236;;;23953;14;2925;4;6;;;33;4167;;;23953;1;1;1;1;1;1;1;0;1;41;90;90;360;74015;1740;52484;180;944;11589
MCO;2019;600008643;600008635;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;5;2797;;0;;;5;2797;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;600010862;600010854;;;0;0;0;30;10950;1233;67;3169;;;0;0;0;30;10950;1233;67;3169;;0;;;0;20;5231;;0;;;20;5231;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;600100101;750712184;29;10585;937;5;8572;;;0;0;0;;;0;0;0;29;10585;937;5;8572;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;1;1;0;0;0;;25;8;;269;;;;;58
MCO;2019;600100168;600106629;35;12775;2327;5;9258;21;7665;1039;4;3121;;;0;0;0;56;20440;3366;9;12379;13;491;;;1563;7;1653;;0;;;20;2144;;;1563;1;0;1;1;0;0;1;0;1;60;;;30;18930;;4068;;;
MCO;2019;600100184;920033198;15;5475;382;0;4792;;;0;0;0;;;0;0;0;15;5475;382;0;4792;10;462;;;0;;0;;0;;;10;462;;;0;0;0;0;0;0;0;0;0;0;;;;;484;;;;;
MCO;2019;600100754;600000228;26;9490;4389;1635;16462;100;36500;4793;38;16584;23;8395;1465;35;5718;149;54385;10647;1708;38764;8;1496;;;18655;39;11692;;0;;;47;13188;;;18655;;;;;;;;;;;;;;;;;;;
MCO;2019;600110175;600001234;21;7665;1767;29;3134;53;19345;2530;39;6866;;;0;0;0;74;27010;4297;68;10000;6;376;;;142;36;8346;;0;;;42;8722;;;142;;;;;;;;;;;;;;241;;;;;
MCO;2019;600113476;600100721;288;100740;13072;336;87941;74;27010;3972;183;16294;24;8760;2364;52;8507;386;136510;19408;571;112742;29;1651;2;182;7108;16;3482;1;358;0;0;46;5491;2;182;7108;1;1;1;1;1;1;1;1;1;20;23;10;25;;;;;;
MCO;2019;610000044;610780074;52;18980;3462;1097;21003;19;6935;989;136;3941;17;6205;922;246;2498;88;32120;5373;1479;27442;5;517;;;105;6;271;;0;;;11;788;;;105;1;1;0;1;0;1;1;0;0;;;3;;13336;2779;13542;;3277;1933
MCO;2019;610000051;610780082;158;56758;8989;340;48222;56;20440;2683;0;15444;20;7300;1285;0;4350;234;84498;12957;340;68016;12;3317;0;0;9722;8;1872;0;612;;;20;5801;0;0;9722;1;1;1;1;1;1;1;1;1;173;129;5;129;89797;5071;104213;2615;105468;21683
MCO;2019;610000069;610780090;161;58765;8763;1380;44229;57;20805;2132;92;9322;25;9125;1579;406;4247;243;88695;12474;1878;57798;5;282;;;1953;15;2593;;0;;;20;2875;;;1953;1;1;1;1;0;1;1;0;1;68;;79;90;50172;1245;59835;2512;4020;1760
MCO;2019;610000077;610780124;44;16060;1746;138;12902;0;0;0;0;0;0;0;0;0;0;44;16060;1746;138;12902;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;9;;;;;;;;;;;;;;;;;;;
MCO;2019;610000093;610780140;25;9125;352;25;5990;0;0;0;0;0;0;0;0;0;0;25;9125;352;25;5990;;0;;;13;;0;;0;;;;0;;;13;1;0;1;0;0;0;0;0;0;180;;;;757;0;2148;;;
MCO;2019;610000119;610780165;131;47815;8708;1873;40112;43;15695;2024;51;11141;33;12045;1839;302;5977;207;75555;12571;2226;57230;9;1536;;;7188;12;3112;;0;;;21;4648;;;7188;1;1;1;1;1;1;1;1;0;;;;;41287;3328;29908;52;937;11355
MCO;2019;610006421;610006413;4;1460;14;0;74;15;5474;1342;1;2279;0;0;0;0;0;19;6934;1356;1;2353;0;0;0;0;78;13;5096;0;0;0;0;13;5096;0;0;78;;;;;;;;;;;;;;;;;;;
MCO;2019;610780108;610790594;20;7300;561;5;6545;;;0;0;0;;;0;0;0;20;7300;561;5;6545;;0;;;5;;0;;0;;;;0;;;5;0;0;0;0;0;0;0;0;0;;;;;435;208;;;223;53
MCO;2019;610780116;610790594;53;15888;2641;186;15370;;;0;0;0;;;0;0;0;53;15888;2641;186;15370;;0;;;70;;0;;0;;;;0;;;70;1;0;0;0;0;0;1;1;1;;;;182;12328;191;12503;;1104;824
MCO;2019;620000026;620003814;81;26558;3964;775;17522;53;23907;2716;16;9135;;;0;0;0;134;50465;6680;791;26657;10;811;3;402;695;23;2571;;0;;;33;3382;3;402;695;0;0;0;1;1;1;1;1;0;;30;15;;52575;;45489;;;3214
MCO;2019;620000034;620100057;311;113515;17881;2161;95820;45;16425;2557;45;12177;44;16060;3339;80;13895;400;146000;23777;2286;121892;37;4349;6;929;23637;17;3326;2;535;;;56;8210;6;929;23637;1;1;1;1;1;1;1;1;1;60;90;40;195;88538;8503;79264;703;12531;53189
MCO;2019;620000224;620100651;242;85715;17955;1517;80054;59;19887;1926;0;13288;22;8030;1251;0;4606;323;113632;21132;1517;97948;26;7126;;;17213;10;805;4;392;;;40;8323;;;17213;1;0;1;1;1;1;1;1;0;99;;42;;48906;5028;56529;594;1665;22154
MCO;2019;620000240;620100677;64;22454;1222;11;15651;0;;0;0;0;0;;0;0;0;64;22454;1222;11;15651;14;2392;;;0;0;0;0;0;;;14;2392;;;0;0;0;1;0;0;0;0;0;0;;;;;2141;706;2348;;355;
MCO;2019;620000257;620100685;325;115215;20509;3851;103266;82;29930;4690;533;17487;46;16790;3470;102;13294;453;161935;28669;4486;134047;33;3598;;;19090;31;5909;4;1187;;;68;10694;;;19090;1;1;1;1;1;1;0;1;1;;;;;99393;12775;86015;370;11212;40046
MCO;2019;620000299;620101295;20;7300;410;0;6127;;;0;0;0;;;0;0;0;20;7300;410;0;6127;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;620000323;620101337;227;82855;12028;852;74502;30;11760;2107;17;9212;45;16515;2853;24;12898;302;111130;16988;893;96612;16;1675;;;3963;18;3482;7;902;;;41;6059;;;3963;1;1;1;1;1;1;1;1;0;71;85;59;;69505;7576;59173;12;13784;18442
MCO;2019;620000349;620101360;181;65048;12580;521;60406;50;18250;3039;164;13630;32;11680;2167;338;6693;263;94978;17786;1023;80729;24;3492;;;3322;8;2108;2;392;;;34;5992;;;3322;1;1;1;1;0;1;1;1;1;120;;60;105;61558;5200;47006;1116;5772;15757
MCO;2019;620000653;620103440;312;110398;18073;2979;83039;108;36450;6608;100;28456;25;9125;1765;89;6402;445;155973;26446;3168;117897;61;4186;;;44086;35;4879;2;541;;;98;9606;;;44086;1;1;1;1;1;1;1;1;1;120;73;45;90;104329;6157;99370;4600;6351;35518
MCO;2019;620003202;620103432;122;44530;9419;968;41951;47;17155;2419;73;10367;30;10950;1432;91;5621;199;72635;13270;1132;57939;13;968;2;295;2051;8;2357;0;253;;;21;3578;2;295;2051;1;0;1;1;0;1;0;1;1;;;;;30805;3873;28849;488;3663;8030
MCO;2019;620003350;620001834;103;30974;5124;675;34278;0;;0;0;0;0;;0;0;0;103;30974;5124;675;34278;5;530;0;0;153;0;0;0;0;0;0;5;530;0;0;153;1;0;1;1;1;0;1;1;0;80;70;;;9976;;17535;;;53
MCO;2019;620003376;620001834;84;30660;6492;781;25551;95;34675;4833;268;19133;0;0;0;0;0;179;65335;11325;1049;44684;5;186;;;1459;49;8190;;0;;;54;8376;;;1459;1;1;1;1;0;0;1;1;1;180;;;;49247;;23009;;;1137
MCO;2019;620006049;620000331;6;2190;81;0;678;80;29200;3429;3;11333;;;0;0;0;86;31390;3510;3;12011;;0;;;524;30;8300;;0;;;30;8300;;;524;;;;;;;;;;;;;;;;;;;
MCO;2019;620025346;620001834;98;31316;6345;1030;29502;60;21900;2866;187;13780;24;8760;1469;145;4912;182;61976;10680;1362;48194;5;100;;;227;32;4911;;0;;;37;5011;;;227;1;0;1;1;0;1;1;0;0;15;;30;;39145;5199;16739;;6022;296
MCO;2019;620026690;620027839;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;33535;;0;;0;;;;0;;;33535;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;620033761;620023770;10;3650;1234;7;4522;21;7665;838;13;8804;0;0;0;0;0;31;11315;2072;20;13326;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;1373;;;;;
MCO;2019;620100099;620014779;47;17155;1944;29;12222;102;37230;4487;77;15644;21;7665;1071;31;4042;170;62050;7502;137;31908;;0;;;7862;74;15203;;0;;;74;15203;;;7862;;;;;;;;;;;;;;;;;;;
MCO;2019;620100487;620000125;15;5475;723;2;3472;48;17520;1165;235;3979;0;;0;0;0;63;22995;1888;237;7451;1;97;;;157;14;3173;;0;;;15;3270;;;157;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;620100735;620000265;40;12860;2537;617;14741;93;33945;2453;96;11102;28;10220;1344;86;4420;161;57025;6334;799;30263;5;160;;;3475;35;5983;;0;;;40;6143;;;3475;;;;;;;;;;;;;;;;;;;
MCO;2019;620100750;620000273;11;4015;553;8;3291;38;13870;1664;106;5084;;;0;0;0;49;17885;2217;114;8375;;0;;;3295;31;5203;;0;;;31;5203;;;3295;;;;;;;;;;;;;;;;;;;
MCO;2019;620101311;620027763;23;8395;1847;1;7900;81;29565;2756;26;8349;0;0;0;0;0;104;37960;4603;27;16249;6;6;0;0;1992;24;8643;0;0;0;0;30;8649;0;0;1992;;;;;;;;;;;;;;;;;;;
MCO;2019;620101501;620000364;108;39420;9084;209;31183;96;35040;4928;172;14058;;;0;0;0;204;74460;14012;381;45241;;0;;;29344;52;10741;;0;;;52;10741;;;29344;;;;;;;;;;;;;;;;;;;
MCO;2019;620105940;620000950;24;8760;684;53;6233;0;0;0;0;15;;;0;0;0;24;8760;684;53;6248;;0;;;82;0;0;;0;;;0;0;;;82;;;;;;;;;;;;;;967;;59;;;
MCO;2019;620106088;620000976;30;10950;590;9;6681;;;0;0;0;;;0;0;0;30;10950;590;9;6681;;0;;;76;36;3235;;0;;;36;3235;;;76;;;;;;;;;;;;;;;;;;;
MCO;2019;620116046;620002311;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;4;15;2016;;0;;;15;2016;;;4;;;;;;;;;;;;;;;;;;;
MCO;2019;620118513;620002915;65;22630;1704;39;9952;98;35770;8801;311;30184;30;10950;1081;36;4247;193;69350;11586;386;44383;0;0;;;5102;31;8439;0;0;;;31;8439;;;5102;;;;;;;;;;;;;;;;;;;
MCO;2019;630000016;630180032;20;7300;344;3;5293;;;0;0;0;;;0;0;0;20;7300;344;3;5293;;0;;;0;;0;;0;;;;0;;;0;1;1;1;0;0;0;0;0;0;50;;;;90;;130;;;170
MCO;2019;630000404;630780989;467;163534;38826;5346;189578;236;81476;3831;92;25919;;;0;0;0;703;245010;42657;5438;215497;39;7144;;;24931;17;4700;;0;;;56;11844;;;24931;1;0;1;0;1;0;1;1;1;127;147;;80;147745;0;133938;17;6;24430
MCO;2019;630000412;630780997;50;17052;2355;236;14315;;;0;0;0;;;0;0;0;50;17052;2355;236;14315;3;76;;;760;1;455;;0;;;4;531;;;760;1;1;0;1;0;1;0;0;0;;;7;;3369;1626;9539;;3179;290
MCO;2019;630000420;630781003;67;24455;4162;484;26189;23;8395;954;60;4587;14;5110;1456;584;3010;104;37960;6572;1128;33786;4;652;;;0;4;943;0;0;;;8;1595;;;0;1;0;1;1;0;1;1;1;0;60;;30;;16283;0;15692;;1706;433
MCO;2019;630000438;630781011;159;58035;5442;413;55088;26;9490;1200;74;6955;;;0;0;0;185;67525;6642;487;62043;6;116;;;1301;4;2525;;0;;;10;2641;;;1301;1;0;0;0;0;0;1;1;0;;;;;;;;;;
MCO;2019;630000446;630781029;36;13140;2956;318;22807;21;7665;916;22;5153;16;5840;820;157;2518;73;26645;4692;497;30478;3;856;0;0;759;3;299;1;133;0;0;7;1288;0;0;759;1;0;1;1;0;1;1;0;0;65;;45;;17976;1187;24990;0;2397;576
MCO;2019;630000479;630781110;67;24455;2208;72;19083;47;17155;2934;232;12064;;;0;0;0;114;41610;5142;304;31147;8;1548;;;52344;7;1600;;0;;;15;3148;;;52344;1;1;1;0;0;0;1;0;0;15;;;;35773;;44589;;;6900
MCO;2019;630000560;630781367;20;7300;280;1;6481;0;0;0;0;0;0;0;0;0;0;20;7300;280;1;6481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2019;630780211;630000107;83;30295;6093;779;29164;128;46720;6403;62;26170;;;0;0;0;211;77015;12496;841;55334;29;2;;;11025;32;11899;;0;;;61;11901;;;11025;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;630780369;630000164;4;1460;114;0;605;21;7665;1163;4;2248;;;0;0;0;25;9125;1277;4;2853;5;39;;;0;12;11758;;0;;;17;11797;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;630781268;630780989;243;83199;11426;1692;75978;89;30164;3386;71;22421;94;34161;7029;781;25306;426;147524;21841;2544;123705;40;6363;;;15275;13;3569;11;134;;;64;10066;;;15275;0;1;0;1;0;1;0;0;0;;;91;;119875;0;100197;19132;20772;39783
MCO;2019;630781821;920030269;30;10950;450;3;6064;;;0;0;0;;;0;0;0;30;10950;450;3;6064;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;630781839;630000826;43;15695;834;2;6991;150;54750;9794;64;27784;71;25915;2051;2;8900;264;96360;12679;68;43675;4;105;;;285;22;24364;1;192;;;27;24661;;;285;;;;;;;;;;;;;;16;;30;;;
MCO;2019;630783538;630780989;28;7046;266;7;5547;;;0;0;0;;;0;0;0;28;7046;266;7;5547;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;298;0;769;0;0;0
MCO;2019;640000162;640780417;302;110230;20394;2770;100193;113;38033;7322;667;32908;35;12775;2602;45;11606;450;161038;30318;3482;144707;21;3679;0;0;28512;21;5233;4;69;0;0;46;8981;0;0;28512;0;1;1;1;1;1;1;1;0;60;90;;;150602;10402;131069;848;1521;21882
MCO;2019;640000402;640780813;69;25004;3440;947;21513;;;0;0;0;;;0;0;0;69;25004;3440;947;21513;6;613;;;460;;0;;0;;;6;613;;;460;1;0;1;1;1;1;1;1;0;30;50;2;;10010;2334;10716;;2382;3557
MCO;2019;640000410;640780821;58;20684;3944;1147;21594;26;9490;1254;77;5283;0;0;0;0;0;84;30174;5198;1224;26877;6;324;0;0;1031;10;2015;0;0;0;0;16;2339;0;0;1031;1;1;1;1;1;0;0;1;0;66;105;;;13686;1662;13933;2;1511;680
MCO;2019;640000428;640780839;5;1825;122;1;1475;0;0;0;0;0;0;0;0;0;0;5;1825;122;1;1475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;640000436;640780862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;94;0;0;0;0;0;0;0;0;0;8;94;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2019;640000600;640781290;324;115638;22575;6019;99346;118;42272;5684;341;29708;40;14600;3550;459;13564;482;172510;31809;6819;142618;58;4454;2;232;10984;19;4371;5;514;;;82;9339;2;232;10984;1;1;1;1;1;1;1;1;1;120;120;124;60;97582;6620;111258;635;3923;37010
MCO;2019;640016580;640010658;74;24365;7604;1621;17037;;;0;0;0;;;0;0;0;74;24365;7604;1621;17037;;0;;;4;;0;;0;;;;0;;;4;;;;;;;;;;;;;;;;;;;
MCO;2019;640017646;640017638;35;12775;3036;895;13547;12;4380;654;14;3364;7;2555;436;28;1424;54;19710;4126;937;18335;1;15;;;293;6;2298;1;11;;;8;2324;;;293;1;0;1;1;0;1;1;1;0;150;;7;;21154;1237;12590;;1797;543
MCO;2019;640018206;640012209;47;17155;4081;1249;16277;123;44895;8830;224;28990;24;8760;1373;42;5433;194;70810;14284;1515;50700;;0;;;6681;34;14679;0;0;;;34;14679;;;6681;;;;;;;;;;;;;;;;;;;
MCO;2019;640019220;640000451;6;1824;142;1;866;131;47815;3006;50;8744;0;0;0;0;0;137;49639;3148;51;9610;0;0;;;86;30;4942;0;0;;;30;4942;;;86;;;;;;;;;;;;;;;;;;;
MCO;2019;640780268;640000113;10;3650;446;11;2380;18;6570;495;8;738;;;0;0;0;28;10220;941;19;3118;1;13;;;172;5;9475;;0;;;6;9488;;;172;;;;;;;;;;;;;;;;;;;
MCO;2019;640780490;640000212;43;15695;5245;2244;13464;48;17520;2921;137;8195;;;0;0;0;91;33215;8166;2381;21659;3;1587;;;1008;20;8208;;0;;;23;9795;;;1008;;;;;;;;;;;;;;;;;;;
MCO;2019;640780557;640000238;7;2555;191;1;2598;;;0;0;0;;;0;0;0;7;2555;191;1;2598;;0;;;0;;0;;0;;;;0;;;0;1;0;0;0;0;0;1;0;0;;;;;;;582;;;
MCO;2019;640780623;640000287;15;5475;326;2;4635;;;0;0;0;;;0;0;0;15;5475;326;2;4635;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;640780672;640000337;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;2;525;;;0;;0;;0;;;2;525;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;640780748;640000360;14;5110;5367;3022;7261;40;14600;2298;9;7882;;;0;0;0;54;19710;7665;3031;15143;1;36;;;2306;30;7622;;0;;;31;7658;;;2306;;;;;;;;;;;;;;;;;;;
MCO;2019;640780938;640000451;47;17155;1844;260;15618;0;5779;824;11;2833;;;0;0;0;47;22934;2668;271;18451;;0;;;7372;0;1131;;0;;;0;1131;;;7372;;;;;;;;;;;;;;;;;;;
MCO;2019;640780946;640000469;16;5840;1055;53;5392;125;45625;4403;88;15117;35;12775;1782;46;7004;176;64240;7240;187;27513;5;66;0;0;134;32;9806;3;78;0;0;40;9950;0;0;134;;;;;;;;;;;;;;;;;;;
MCO;2019;640780987;640000493;6;1460;1;0;2;18;6570;1082;288;3302;;;0;0;0;24;8030;1083;288;3304;;0;;;0;14;1870;;0;;;14;1870;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;640781225;640000568;90;32850;4181;433;21141;;;0;0;0;;;0;0;0;90;32850;4181;433;21141;2;738;;;6;;0;;0;;;2;738;;;6;;;;;;;;;;;;;;;;;;;
MCO;2019;640781308;640000618;28;10220;1216;4;5409;;;0;0;0;;;0;0;0;28;10220;1216;4;5409;2;1808;;;28;;0;;0;;;2;1808;;;28;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;640787156;640001699;14;5110;309;18;2825;;;0;0;0;;;0;0;0;14;5110;309;18;2825;;0;;;30;;0;;0;;;;0;;;30;;;;;;;;;;;;;;;;;;;
MCO;2019;650000045;650780158;78;28470;4445;855;21857;20;7300;890;2;3877;0;0;0;0;0;98;35770;5335;857;25734;7;198;;;972;6;1621;;0;;;13;1819;;;972;;;1;;1;;;;1;225;235;;60;74621;2232;77486;46;908;22846
MCO;2019;650000052;650780166;20;7300;741;32;7137;;;0;0;0;;;0;0;0;20;7300;741;32;7137;2;73;;;15;;0;;0;;;2;73;;;15;1;0;1;0;1;0;0;1;0;60;60;;;2440;;1676;243;;2056
MCO;2019;650000417;650783160;233;85045;12330;2072;54981;57;20805;3450;3;16778;26;9490;1527;3;5653;316;115340;17307;2078;77412;6;1908;;;15839;8;5105;2;417;;;16;7430;;;15839;1;1;1;1;1;1;1;1;1;150;150;30;60;68153;2833;72906;525;3722;22932
MCO;2019;650002579;650000243;;;196;2;1760;70;25550;4013;126;14491;;;0;0;0;70;25550;4209;128;16251;;0;;;71;32;8264;;0;;;32;8264;;;71;;;;;;;;;;;;;;;;;;;
MCO;2019;650780182;650783160;7;2255;174;3;2207;0;0;0;0;0;0;0;0;0;0;7;2255;174;3;2207;2;196;0;0;8;0;0;0;0;0;0;2;196;0;0;8;0;0;0;0;0;0;0;0;0;;;;;2016;0;878;213;0;0
MCO;2019;650780679;650000243;82;29930;4494;786;24549;7;2555;93;27;147;21;7665;1747;181;5942;110;40150;6334;994;30638;;0;;;6806;8;2039;;0;;;8;2039;;;6806;;;;;;;;;;;;;;;;;;;
MCO;2019;650784218;650780174;39;14235;2367;583;12093;15;5475;1326;6;5027;;;0;0;0;54;19710;3693;589;17120;5;836;;;242;6;1879;;0;;;11;2715;;;242;1;0;1;1;1;1;1;0;1;88;19;16;87;19209;1284;18177;577;1642;4278
MCO;2019;660000084;660780180;466;170090;24287;1747;152344;113;41245;6728;1128;32432;57;20805;3731;268;16202;636;232140;34746;3143;200978;59;3957;;;32154;16;3160;2;1464;;;77;8581;;;32154;;;;;;;;;;;;;;144763;6185;133154;409;4873;76896
MCO;2019;660000167;660780271;20;7300;346;2;6134;;;0;0;0;;;0;0;0;20;7300;346;2;6134;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;660005182;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;774;;0;;0;;;;0;;;774;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;660005190;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;595;;0;;0;;;;0;;;595;0;0;0;0;0;0;0;0;0;;;;;;;;;;
