BOR;AN;FI;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP
SSR;2019;810000232;810099903;SSR_A52;1;35;;14;;9236;;1792
SSR;2019;810000232;810099903;SSR_A59;1;20;;;;6924;;0
SSR;2019;810000232;810099903;SSR_TOT;;104;37960;29;902;32521;81;5619
SSR;2019;810000448;810099945;SSR_A;;38;13870;5;452;11628;10;1321
SSR;2019;810000448;810099945;SSR_A50;1;38;;5;;11628;;1321
SSR;2019;810000448;810099945;SSR_TOT;;38;13870;5;452;11628;10;1321
SSR;2019;810000513;810000349;SSR_A;;31;11135;8;302;8925;9;1220
SSR;2019;810000513;810000349;SSR_A50;1;31;;8;;8925;;1220
SSR;2019;810000513;810000349;SSR_TOT;;31;11135;8;302;8925;9;1220
SSR;2019;810000539;810000398;SSR_A;;20;7300;;278;6304;1;0
SSR;2019;810000539;810000398;SSR_A50;1;20;;;;6304;;0
SSR;2019;810000539;810000398;SSR_TOT;;20;7300;;278;6304;1;0
SSR;2019;810000547;810000380;SSR_A;;54;14876;0;512;14876;14;0
SSR;2019;810000547;810000380;SSR_A50;1;8;;0;;2998;;0
SSR;2019;810000547;810000380;SSR_A52;1;12;;0;;3719;;0
SSR;2019;810000547;810000380;SSR_A59;1;34;;0;;8159;;0
SSR;2019;810000547;810000380;SSR_TOT;;54;14876;0;512;14876;14;0
SSR;2019;810000562;810000455;SSR_A;;60;21900;5;593;19924;17;241
SSR;2019;810000562;810000455;SSR_A50;1;20;;;;5086;;0
SSR;2019;810000562;810000455;SSR_A51;1;20;;5;;9644;;241
SSR;2019;810000562;810000455;SSR_A59;1;20;;;;5194;;0
SSR;2019;810000562;810000455;SSR_TOT;;60;21900;5;593;19924;17;241
SSR;2019;810003954;810099903;SSR_A;;72;26280;;660;23782;31;0
SSR;2019;810003954;810099903;SSR_A50;1;27;;;;9466;;0
SSR;2019;810003954;810099903;SSR_A59;1;45;;;;14316;;0
SSR;2019;810003954;810099903;SSR_TOT;;72;26280;;660;23782;31;0
SSR;2019;810004200;750056335;SSR_A;;108;39420;;873;33017;69;0
SSR;2019;810004200;750056335;SSR_A50;1;9;;;;9444;;0
SSR;2019;810004200;750056335;SSR_A55;1;59;;;;6522;;0
SSR;2019;810004200;750056335;SSR_A59;1;40;;;;17051;;0
SSR;2019;810004200;750056335;SSR_TOT;;108;39420;;873;33017;69;0
SSR;2019;810099838;810000380;SSR_A;;38;13890;2;434;12460;5;305
SSR;2019;810099838;810000380;SSR_A51;1;20;;0;;8250;;58
SSR;2019;810099838;810000380;SSR_A52;1;18;;2;;4210;;247
SSR;2019;810099838;810000380;SSR_TOT;;38;13890;2;434;12460;5;305
SSR;2019;810101170;810101162;SSR_A;;84;30660;;738;22086;38;0
SSR;2019;810101170;810101162;SSR_A50;1;84;;;;22086;;0
SSR;2019;810101170;810101162;SSR_TOT;;84;30660;;738;22086;38;0
SSR;2019;820000032;820000016;SSR_A;;50;18250;10;552;16379;28;2992
SSR;2019;820000032;820000016;SSR_A50;1;21;;;;7317;;0
SSR;2019;820000032;820000016;SSR_A51;1;29;;5;;9062;;1810
SSR;2019;820000032;820000016;SSR_A52;1;;;5;;0;;1182
SSR;2019;820000032;820000016;SSR_TOT;;50;18250;10;552;16379;28;2992
SSR;2019;820000198;820004950;SSR_A;;36;13140;;407;12635;20;0
SSR;2019;820000198;820004950;SSR_A50;1;17;;;;5968;;0
SSR;2019;820000198;820004950;SSR_A59;1;19;;;;6667;;0
SSR;2019;820000198;820004950;SSR_TOT;;36;13140;;407;12635;20;0
SSR;2019;820000412;820000560;SSR_A;;60;21900;;673;19750;0;0
SSR;2019;820000412;820000560;SSR_A50;1;0;;;;0;;0
SSR;2019;820000412;820000560;SSR_A58;1;60;;;;19750;;0
SSR;2019;820000412;820000560;SSR_TOT;;60;21900;;673;19750;0;0
SSR;2019;820000420;820000206;SSR_A;;33;12045;0;270;10506;17;0
SSR;2019;820000420;820000206;SSR_A50;1;33;;0;;10506;;0
SSR;2019;820000420;820000206;SSR_TOT;;33;12045;0;270;10506;17;0
SSR;2019;820000461;820000248;SSR_A;;30;10950;;414;10701;2;0
SSR;2019;820000461;820000248;SSR_A50;1;30;;;;10701;;0
SSR;2019;820000461;820000248;SSR_TOT;;30;10950;;414;10701;2;0
SSR;2019;820002350;820000578;SSR_A;;72;26280;;1450;28285;0;0
SSR;2019;820002350;820000578;SSR_A50;1;;;;;0;;0
SSR;2019;820002350;820000578;SSR_A53;1;72;;;;28285;;0
SSR;2019;820002350;820000578;SSR_TOT;;72;26280;;1450;28285;0;0
SSR;2019;820003218;820008142;SSR_A;;100;36500;10;1216;36816;43;3537
SSR;2019;820003218;820008142;SSR_A50;1;80;;5;;30896;;1196
SSR;2019;820003218;820008142;SSR_A52;1;20;;5;;5920;;2341
SSR;2019;820003218;820008142;SSR_TOT;;100;36500;10;1216;36816;43;3537
SSR;2019;830000287;830100525;SSR_A;;;;8;0;0;0;2460
SSR;2019;830000287;830100525;SSR_A53;1;;;8;;0;;2460
SSR;2019;830000287;830100525;SSR_TOT;;;;8;0;0;0;2460
SSR;2019;830000303;830100541;SSR_A;;257;93805;11;2655;78850;123;6126
SSR;2019;830000303;830100541;SSR_A50;1;;;;;0;;0
SSR;2019;830000303;830100541;SSR_A51;1;109;;0;;33417;;177
SSR;2019;830000303;830100541;SSR_A52;1;42;;0;;12209;;190
SSR;2019;830000303;830100541;SSR_A53;1;74;;11;;24025;;5693
SSR;2019;830000303;830100541;SSR_A57;1;32;;0;;9199;;66
SSR;2019;830000303;830100541;SSR_TOT;;257;93805;11;2655;78850;123;6126
SSR;2019;830009528;830100566;SSR_A;;20;7300;0;190;9094;28;0
SSR;2019;830009528;830100566;SSR_A59;1;20;;0;;9094;;0
SSR;2019;830009528;830100566;SSR_TOT;;20;7300;0;190;9094;28;0
SSR;2019;830016556;830000451;SSR_A;;66;24090;;590;20751;32;0
SSR;2019;830016556;830000451;SSR_A50;1;66;;;;20751;;0
SSR;2019;830016556;830000451;SSR_TOT;;66;24090;;590;20751;32;0
SSR;2019;830017372;750721235;SSR_A;;50;18250;;466;17407;36;0
SSR;2019;830017372;750721235;SSR_A59;1;50;;;;17407;;0
SSR;2019;830017372;750721235;SSR_TOT;;50;18250;;466;17407;36;0
SSR;2019;830100012;750712184;SSR_A;;57;20805;10;581;18632;235;2946
SSR;2019;830100012;750712184;SSR_A50;1;57;;10;;18632;;2946
SSR;2019;830100012;750712184;SSR_A52;1;;;;;0;;0
SSR;2019;830100012;750712184;SSR_E;;54;19710;29;341;17170;68;5535
SSR;2019;830100012;750712184;SSR_E50;1;54;;9;;12260;;3963
SSR;2019;830100012;750712184;SSR_E52;1;;;20;;4910;;1572
SSR;2019;830100012;750712184;SSR_TOT;;111;40515;39;922;35802;303;8481
SSR;2019;830100087;920030269;SSR_A;;80;29200;10;1155;24918;3;4246
SSR;2019;830100087;920030269;SSR_A50;1;;;;;0;;0
SSR;2019;830100087;920030269;SSR_A53;1;80;;10;;24918;;4246
SSR;2019;830100087;920030269;SSR_TOT;;80;29200;10;1155;24918;3;4246
SSR;2019;830100335;920030269;SSR_A;;85;31025;;575;22570;30;0
SSR;2019;830100335;920030269;SSR_A50;1;45;;;;5944;;0
SSR;2019;830100335;920030269;SSR_A59;1;40;;;;16626;;0
SSR;2019;830100335;920030269;SSR_TOT;;85;31025;;575;22570;30;0
SSR;2019;830100558;690781810;SSR_A;;135;38332;28;946;36523;95;10015
SSR;2019;830100558;690781810;SSR_A50;1;25;;0;;8302;;0
SSR;2019;830100558;690781810;SSR_A51;1;;;5;;0;;2404
SSR;2019;830100558;690781810;SSR_A52;1;43;;15;;14068;;2649
SSR;2019;830100558;690781810;SSR_A54;1;15;;8;;2672;;4962
SSR;2019;830100558;690781810;SSR_A59;1;52;;;;11481;;0
SSR;2019;830100558;690781810;SSR_E;;;;1;6;485;140;52
SSR;2019;830100558;690781810;SSR_E50;1;;;;;162;;38
SSR;2019;830100558;690781810;SSR_E52;1;;;;;323;;0
SSR;2019;830100558;690781810;SSR_E54;1;;;1;;0;;14
SSR;2019;830100558;690781810;SSR_TOT;;135;38332;29;952;37008;235;10067
SSR;2019;830100608;830100616;SSR_A;;30;10950;10;139;9423;44;1006
SSR;2019;830100608;830100616;SSR_A50;1;30;;10;;9423;;1006
SSR;2019;830100608;830100616;SSR_TOT;;30;10950;10;139;9423;44;1006
SSR;2019;830100624;920030913;SSR_A;;140;51100;16;1319;51763;79;5110
SSR;2019;830100624;920030913;SSR_A51;1;140;;16;;51763;;5110
SSR;2019;830100624;920030913;SSR_TOT;;140;51100;16;1319;51763;79;5110
SSR;2019;830100632;250002284;SSR_A;;83;30295;21;720;25520;60;31206
SSR;2019;830100632;250002284;SSR_A50;1;10;;5;;10285;;5078
SSR;2019;830100632;250002284;SSR_A51;1;37;;8;;8598;;2738
SSR;2019;830100632;250002284;SSR_A52;1;36;;8;;6637;;23390
SSR;2019;830100632;250002284;SSR_E;;22;8030;5;148;10800;16;4221
SSR;2019;830100632;250002284;SSR_E50;1;9;;1;;5442;;2155
SSR;2019;830100632;250002284;SSR_E51;1;10;;2;;2973;;901
SSR;2019;830100632;250002284;SSR_E52;1;;;1;;2057;;1160
SSR;2019;830100632;250002284;SSR_E57;1;3;;1;;328;;5
SSR;2019;830100632;250002284;SSR_TOT;;105;38325;26;868;36320;76;35427
SSR;2019;830100681;750005068;SSR_A;;170;62050;15;1696;57259;106;5379
SSR;2019;830100681;750005068;SSR_A50;1;70;;;;23658;;0
SSR;2019;830100681;750005068;SSR_A51;1;54;;10;;18025;;4024
SSR;2019;830100681;750005068;SSR_A52;1;46;;5;;15576;;1355
SSR;2019;830100681;750005068;SSR_TOT;;170;62050;15;1696;57259;106;5379
SSR;2019;830100756;920030269;SSR_A;;54;19710;;229;8816;22;0
SSR;2019;830100756;920030269;SSR_A58;1;54;;;;8816;;0
SSR;2019;830100756;920030269;SSR_TOT;;54;19710;;229;8816;22;0
SSR;2019;830100764;440052041;SSR_A;;148;52500;;1417;51854;101;0
SSR;2019;830100764;440052041;SSR_A50;1;20;;;;7690;;0
SSR;2019;830100764;440052041;SSR_A59;1;128;;;;44164;;0
SSR;2019;830100764;440052041;SSR_TOT;;148;52500;;1417;51854;101;0
SSR;2019;830100806;920030269;SSR_A;;108;39420;16;930;41287;58;9971
SSR;2019;830100806;920030269;SSR_A50;1;46;;;;15084;;0
SSR;2019;830100806;920030269;SSR_A51;1;54;;16;;23294;;9971
SSR;2019;830100806;920030269;SSR_A52;1;8;;;;2909;;0
SSR;2019;830100806;920030269;SSR_TOT;;108;39420;16;930;41287;58;9971
SSR;2019;830100814;920030269;SSR_A;;98;35770;10;952;34916;73;4868
SSR;2019;830100814;920030269;SSR_A50;1;64;;;;21211;;0
SSR;2019;830100814;920030269;SSR_A51;1;34;;10;;13705;;4868
SSR;2019;830100814;920030269;SSR_TOT;;98;35770;10;952;34916;73;4868
SSR;2019;830100822;830000477;SSR_E;;100;36500;15;261;32597;201;1851
SSR;2019;830100822;830000477;SSR_E50;1;;;;;0;;0
SSR;2019;830100822;830000477;SSR_E55;1;100;;15;;32597;;1851
SSR;2019;830100822;830000477;SSR_TOT;;100;36500;15;261;32597;201;1851
SSR;2019;830100855;830000493;SSR_A;;177;64605;;1808;59893;82;0
SSR;2019;830100855;830000493;SSR_A50;1;72;;;;15849;;0
SSR;2019;830100855;830000493;SSR_A59;1;105;;;;44044;;0
SSR;2019;830100855;830000493;SSR_TOT;;177;64605;;1808;59893;82;0
SSR;2019;830100863;920030913;SSR_A;;40;14600;12;362;14145;4;1876
SSR;2019;830100863;920030913;SSR_A50;1;;;;;0;;0
SSR;2019;830100863;920030913;SSR_A55;1;40;;12;;14145;;1876
SSR;2019;830100863;920030913;SSR_TOT;;40;14600;12;362;14145;4;1876
SSR;2019;830100871;830100533;SSR_A;;28;7394;;259;6417;3;0
SSR;2019;830100871;830100533;SSR_A50;1;28;;;;6417;;0
SSR;2019;830100871;830100533;SSR_TOT;;28;7394;;259;6417;3;0
SSR;2019;830101408;830000659;SSR_A;;86;31244;;969;29986;16;0
SSR;2019;830101408;830000659;SSR_A50;1;86;;;;29986;;0
SSR;2019;830101408;830000659;SSR_TOT;;86;31244;;969;29986;16;0
SSR;2019;830200507;830013678;SSR_A;;80;29200;;813;25985;26;0
SSR;2019;830200507;830013678;SSR_A50;1;;;;;0;;0
SSR;2019;830200507;830013678;SSR_A59;1;80;;;;25985;;0
SSR;2019;830200507;830013678;SSR_TOT;;80;29200;;813;25985;26;0
SSR;2019;830202743;830100616;SSR_A;;88;31730;;690;28731;103;0
SSR;2019;830202743;830100616;SSR_A50;1;12;;;;3543;;0
SSR;2019;830202743;830100616;SSR_A59;1;76;;;;25188;;0
SSR;2019;830202743;830100616;SSR_TOT;;88;31730;;690;28731;103;0
SSR;2019;830206298;830100517;SSR_A;;30;10950;;250;7353;12;0
SSR;2019;830206298;830100517;SSR_A50;1;30;;;;7353;;0
SSR;2019;830206298;830100517;SSR_TOT;;30;10950;;250;7353;12;0
SSR;2019;830206397;830017893;SSR_A;;;;72;0;0;0;32183
SSR;2019;830206397;830017893;SSR_A50;1;;;;;0;;0
SSR;2019;830206397;830017893;SSR_A51;1;;;72;;0;;32183
SSR;2019;830206397;830017893;SSR_TOT;;;;72;0;0;0;32183
SSR;2019;830206983;830008819;SSR_A;;30;9365;;275;9365;9;0
SSR;2019;830206983;830008819;SSR_A50;1;30;;;;9365;;0
SSR;2019;830206983;830008819;SSR_TOT;;30;9365;;275;9365;9;0
SSR;2019;840000202;130037815;SSR_A;;60;21900;;584;20523;49;0
SSR;2019;840000202;130037815;SSR_A50;1;12;;;;4131;;0
SSR;2019;840000202;130037815;SSR_A59;1;48;;;;16392;;0
SSR;2019;840000202;130037815;SSR_TOT;;60;21900;;584;20523;49;0
SSR;2019;840000343;840000012;SSR_A;;34;10950;;297;11500;28;0
SSR;2019;840000343;840000012;SSR_A50;1;34;;;;11500;;0
SSR;2019;840000343;840000012;SSR_A59;1;;;;;0;;0
SSR;2019;840000343;840000012;SSR_TOT;;34;10950;;297;11500;28;0
SSR;2019;840000376;840000038;SSR_A;;25;9125;;196;6673;9;0
SSR;2019;840000376;840000038;SSR_A50;1;25;;;;6673;;0
SSR;2019;840000376;840000038;SSR_TOT;;25;9125;;196;6673;9;0
SSR;2019;840000418;840004659;SSR_A;;13;4745;;270;7310;6;0
SSR;2019;840000418;840004659;SSR_A50;1;3;;;;2729;;0
SSR;2019;840000418;840004659;SSR_A59;1;10;;;;4581;;0
SSR;2019;840000418;840004659;SSR_TOT;;13;4745;;270;7310;6;0
SSR;2019;840000426;840000061;SSR_A;;20;7300;;283;5936;0;0
SSR;2019;840000426;840000061;SSR_A50;1;20;;;;5936;;0
SSR;2019;840000426;840000061;SSR_TOT;;20;7300;;283;5936;0;0
SSR;2019;840000434;840000079;SSR_A;;40;7300;;269;6562;3;0
SSR;2019;840000434;840000079;SSR_A50;1;40;;;;6562;;0
SSR;2019;840000434;840000079;SSR_TOT;;40;7300;;269;6562;3;0
SSR;2019;840000483;840000087;SSR_A;;25;9125;;278;8622;8;0
SSR;2019;840000483;840000087;SSR_A50;1;;;;;0;;0
SSR;2019;840000483;840000087;SSR_A59;1;25;;;;8622;;0
SSR;2019;840000483;840000087;SSR_TOT;;25;9125;;278;8622;8;0
SSR;2019;840000491;130041916;SSR_A;;37;13358;;421;12264;11;0
SSR;2019;840000491;130041916;SSR_A59;1;37;;;;12264;;0
SSR;2019;840000491;130041916;SSR_TOT;;37;13358;;421;12264;11;0
SSR;2019;840000517;840000103;SSR_A;;8;2920;;92;2339;0;0
SSR;2019;840000517;840000103;SSR_A50;1;8;;;;2339;;0
SSR;2019;840000517;840000103;SSR_TOT;;8;2920;;92;2339;0;0
SSR;2019;840000525;840000111;SSR_A;;30;10950;5;332;10053;4;1119
SSR;2019;840000525;840000111;SSR_A50;1;;;;;0;;0
SSR;2019;840000525;840000111;SSR_A51;1;30;;5;;10053;;1119
SSR;2019;840000525;840000111;SSR_TOT;;30;10950;5;332;10053;4;1119
SSR;2019;840000533;840000129;SSR_A;;25;9125;;391;8078;2;0
SSR;2019;840000533;840000129;SSR_A50;1;25;;;;8078;;0
SSR;2019;840000533;840000129;SSR_TOT;;25;9125;;391;8078;2;0
SSR;2019;840000558;840004659;SSR_A;;61;22265;;565;18117;19;0
SSR;2019;840000558;840004659;SSR_A50;1;14;;;;6153;;0
SSR;2019;840000558;840004659;SSR_A54;1;47;;;;11964;;0
SSR;2019;840000558;840004659;SSR_TOT;;61;22265;;565;18117;19;0
SSR;2019;840001861;840006597;SSR_A;;109;39775;8;1300;37059;44;3147
SSR;2019;840001861;840006597;SSR_A50;1;;;;;0;;0
SSR;2019;840001861;840006597;SSR_A51;1;18;;5;;6578;;1129
SSR;2019;840001861;840006597;SSR_A52;1;12;;3;;2149;;2018
SSR;2019;840001861;840006597;SSR_A59;1;79;;;;28332;;0
SSR;2019;840001861;840006597;SSR_TOT;;109;39775;8;1300;37059;44;3147
SSR;2019;840014088;750056335;SSR_A;;114;40150;10;1018;41120;97;12919
SSR;2019;840014088;750056335;SSR_A50;1;53;;;;5466;;0
SSR;2019;840014088;750056335;SSR_A51;1;15;;5;;18251;;6590
SSR;2019;840014088;750056335;SSR_A52;1;46;;5;;17403;;6329
SSR;2019;840014088;750056335;SSR_TOT;;114;40150;10;1018;41120;97;12919
SSR;2019;840014849;920030269;SSR_A;;89;32485;10;1047;29969;23;7492
SSR;2019;840014849;920030269;SSR_A50;1;45;;;;14960;;0
SSR;2019;840014849;920030269;SSR_A53;1;44;;10;;15009;;7492
SSR;2019;840014849;920030269;SSR_TOT;;89;32485;10;1047;29969;23;7492
SSR;2019;840017214;840018667;SSR_A;;50;18250;13;621;17293;7;16538
SSR;2019;840017214;840018667;SSR_A50;1;;;;;0;;0
SSR;2019;840017214;840018667;SSR_A51;1;50;;13;;17293;;16538
SSR;2019;840017214;840018667;SSR_TOT;;50;18250;13;621;17293;7;16538
SSR;2019;850000118;850013244;SSR_A;;24;8760;4;260;6728;6;1827
SSR;2019;850000118;850013244;SSR_A50;1;24;;;;6728;;0
SSR;2019;850000118;850013244;SSR_A55;1;;;4;;0;;1827
SSR;2019;850000118;850013244;SSR_TOT;;24;8760;4;260;6728;6;1827
SSR;2019;850000142;850000019;SSR_A;;75;27270;8;552;26494;96;2253
SSR;2019;850000142;850000019;SSR_A50;1;50;;;;20720;;0
SSR;2019;850000142;850000019;SSR_A51;1;;;1;;0;;30
SSR;2019;850000142;850000019;SSR_A52;1;;;1;;0;;201
SSR;2019;850000142;850000019;SSR_A53;1;;;5;;0;;1420
SSR;2019;850000142;850000019;SSR_A54;1;;;1;;0;;602
SSR;2019;850000142;850000019;SSR_A59;1;25;;;;5774;;0
SSR;2019;850000142;850000019;SSR_TOT;;75;27270;8;552;26494;96;2253
SSR;2019;850000183;850000035;SSR_A;;47;15915;;419;12507;17;0
SSR;2019;850000183;850000035;SSR_A50;1;47;;;;12507;;0
SSR;2019;850000183;850000035;SSR_TOT;;47;15915;;419;12507;17;0
SSR;2019;850000191;850000043;SSR_A;;8;2920;;76;1970;4;0
SSR;2019;850000191;850000043;SSR_A50;1;8;;;;1970;;0
SSR;2019;850000191;850000043;SSR_TOT;;8;2920;;76;1970;4;0
SSR;2019;850000209;850000019;SSR_A;;81;29565;8;837;27552;42;3254
SSR;2019;850000209;850000019;SSR_A50;1;46;;;;15245;;0
SSR;2019;850000209;850000019;SSR_A51;1;26;;5;;9275;;2180
SSR;2019;850000209;850000019;SSR_A52;1;9;;3;;3032;;1074
SSR;2019;850000209;850000019;SSR_TOT;;81;29565;8;837;27552;42;3254
SSR;2019;850000225;850000019;SSR_A;;37;13505;;308;12736;37;0
SSR;2019;850000225;850000019;SSR_A50;1;37;;;;12736;;0
SSR;2019;850000225;850000019;SSR_TOT;;37;13505;;308;12736;37;0
SSR;2019;850000233;850009010;SSR_A;;39;14235;0;444;13968;25;0
SSR;2019;850000233;850009010;SSR_A50;1;39;;0;;13968;;0
SSR;2019;850000233;850009010;SSR_TOT;;39;14235;0;444;13968;25;0
SSR;2019;850000241;850000084;SSR_A;;50;18250;;580;17896;30;0
SSR;2019;850000241;850000084;SSR_A50;1;30;;;;10753;;0
SSR;2019;850000241;850000084;SSR_A59;1;20;;;;7143;;0
SSR;2019;850000241;850000084;SSR_TOT;;50;18250;;580;17896;30;0
SSR;2019;850000357;850026378;SSR_A;;72;26280;13;771;21851;25;5032
SSR;2019;850000357;850026378;SSR_A50;1;15;;;;4981;;0
SSR;2019;850000357;850026378;SSR_A51;1;29;;7;;8130;;2598
SSR;2019;850000357;850026378;SSR_A52;1;28;;6;;8740;;2434
SSR;2019;850000357;850026378;SSR_E;;1;365;2;1;4;0;47
SSR;2019;850000357;850026378;SSR_E51;1;;;1;;0;;29
SSR;2019;850000357;850026378;SSR_E52;1;1;;1;;4;;18
SSR;2019;850000357;850026378;SSR_TOT;;73;26645;15;772;21855;25;5079
SSR;2019;850000399;750005068;SSR_A;;113;41245;;932;34771;78;0
SSR;2019;850000399;750005068;SSR_A50;1;113;;;;34771;;0
SSR;2019;850000399;750005068;SSR_TOT;;113;41245;;932;34771;78;0
SSR;2019;850000647;850025867;SSR_A;;43;15695;;538;15225;23;0
SSR;2019;850000647;850025867;SSR_A50;1;43;;;;15225;;0
SSR;2019;850000647;850025867;SSR_TOT;;43;15695;;538;15225;23;0
SSR;2019;850002130;850007048;SSR_A;;10;2570;7;199;1383;0;951
SSR;2019;850002130;850007048;SSR_A58;1;10;;7;;1383;;951
SSR;2019;850002130;850007048;SSR_TOT;;10;2570;7;199;1383;0;951
SSR;2019;850002395;850013244;SSR_A;;42;15330;;496;14813;16;0
SSR;2019;850002395;850013244;SSR_A50;1;42;;;;14813;;0
SSR;2019;850002395;850013244;SSR_TOT;;42;15330;;496;14813;16;0
SSR;2019;850002403;750721334;SSR_A;;100;36500;12;727;26109;62;2980
SSR;2019;850002403;750721334;SSR_A50;1;6;;;;1636;;0
SSR;2019;850002403;750721334;SSR_A51;1;57;;7;;13079;;1645
SSR;2019;850002403;750721334;SSR_A52;1;37;;5;;11394;;1335
SSR;2019;850002403;750721334;SSR_TOT;;100;36500;12;727;26109;62;2980
SSR;2019;850005224;850007048;SSR_A;;25;9125;;206;7047;0;0
SSR;2019;850005224;850007048;SSR_A58;1;25;;;;7047;;0
SSR;2019;850005224;850007048;SSR_TOT;;25;9125;;206;7047;0;0
SSR;2019;850022013;850000100;SSR_A;;15;5475;;138;4218;4;0
SSR;2019;850022013;850000100;SSR_A50;1;15;;;;4218;;0
SSR;2019;850022013;850000100;SSR_TOT;;15;5475;;138;4218;4;0
SSR;2019;860000025;860013382;SSR_A;;55;20075;4;528;19858;29;832
SSR;2019;860000025;860013382;SSR_A50;1;15;;;;3686;;0
SSR;2019;860000025;860013382;SSR_A59;1;40;;4;;16172;;832
SSR;2019;860000025;860013382;SSR_TOT;;55;20075;4;528;19858;29;832
SSR;2019;860000033;860013382;SSR_A;;25;9125;;359;8898;6;0
SSR;2019;860000033;860013382;SSR_A50;1;25;;;;8898;;0
SSR;2019;860000033;860013382;SSR_TOT;;25;9125;;359;8898;6;0
SSR;2019;860000058;860014208;SSR_A;;28;10220;;373;9832;5;0
SSR;2019;860000058;860014208;SSR_A50;1;28;;;;9832;;0
SSR;2019;860000058;860014208;SSR_TOT;;28;10220;;373;9832;5;0
SSR;2019;860000223;860014208;SSR_A;;133;47462;8;2853;43104;50;2423
SSR;2019;860000223;860014208;SSR_A50;1;;;;;348;;0
SSR;2019;860000223;860014208;SSR_A51;1;6;;;;1711;;0
SSR;2019;860000223;860014208;SSR_A52;1;26;;8;;7412;;2423
SSR;2019;860000223;860014208;SSR_A59;1;101;;;;33633;;0
SSR;2019;860000223;860014208;SSR_TOT;;133;47462;8;2853;43104;50;2423
SSR;2019;860009208;860009158;SSR_A;;40;14600;30;617;13152;0;10330
SSR;2019;860009208;860009158;SSR_A53;1;40;;24;;13152;;8654
SSR;2019;860009208;860009158;SSR_A54;1;0;;6;;0;;1676
SSR;2019;860009208;860009158;SSR_TOT;;40;14600;30;617;13152;0;10330
SSR;2019;860011014;860014208;SSR_A;;35;12775;;335;12561;21;0
SSR;2019;860011014;860014208;SSR_A50;1;35;;;;12561;;0
SSR;2019;860011014;860014208;SSR_TOT;;35;12775;;335;12561;21;0
SSR;2019;860011410;860012913;SSR_A;;;;10;0;0;0;3080
SSR;2019;860011410;860012913;SSR_A50;1;;;10;;0;;3080
SSR;2019;860011410;860012913;SSR_TOT;;;;10;0;0;0;3080
SSR;2019;860780436;870015336;SSR_A;;74;27010;;723;22400;32;0
SSR;2019;860780436;870015336;SSR_A50;1;63;;;;19338;;0
SSR;2019;860780436;870015336;SSR_A57;1;11;;;;3062;;0
SSR;2019;860780436;870015336;SSR_TOT;;74;27010;;723;22400;32;0
SSR;2019;860790419;860003110;SSR_A;;77;28105;10;830;25886;47;5637
SSR;2019;860790419;860003110;SSR_A50;1;;;10;;0;;5637
SSR;2019;860790419;860003110;SSR_A51;1;39;;;;12207;;
SSR;2019;860790419;860003110;SSR_A59;1;38;;;;13679;;0
SSR;2019;860790419;860003110;SSR_TOT;;77;28105;10;830;25886;47;5637
SSR;2019;860791268;310021365;SSR_A;;84;30660;;911;28868;39;0
SSR;2019;860791268;310021365;SSR_A50;1;42;;;;18848;;0
SSR;2019;860791268;310021365;SSR_A59;1;42;;;;10020;;0
SSR;2019;860791268;310021365;SSR_TOT;;84;30660;;911;28868;39;0
SSR;2019;860793405;860793397;SSR_A;;70;25550;;417;22994;5;0
SSR;2019;860793405;860793397;SSR_A58;1;70;;;;22994;;0
SSR;2019;860793405;860793397;SSR_TOT;;70;25550;;417;22994;5;0
SSR;2019;870000064;870000015;SSR_A;;0;;8;0;0;0;4556
SSR;2019;870000064;870000015;SSR_A53;1;0;;5;;0;;3851
SSR;2019;870000064;870000015;SSR_A54;1;0;;3;;0;;705
SSR;2019;870000064;870000015;SSR_TOT;;0;;8;0;0;0;4556
SSR;2019;870000171;870015336;SSR_A;;81;29558;;1158;29170;22;0
SSR;2019;870000171;870015336;SSR_A50;1;72;;;;26060;;0
SSR;2019;870000171;870015336;SSR_A55;1;9;;;;3110;;0
SSR;2019;870000171;870015336;SSR_TOT;;81;29558;;1158;29170;22;0
SSR;2019;870000270;870000031;SSR_A;;37;13505;;625;13404;0;0
SSR;2019;870000270;870000031;SSR_A50;1;20;;;;7337;;0
SSR;2019;870000270;870000031;SSR_A59;1;17;;;;6067;;0
SSR;2019;870000270;870000031;SSR_TOT;;37;13505;;625;13404;0;0
SSR;2019;870000403;870014503;SSR_A;;25;8495;;187;5858;7;0
SSR;2019;870000403;870014503;SSR_A50;1;25;;;;5858;;0
SSR;2019;870000403;870014503;SSR_TOT;;25;8495;;187;5858;7;0
SSR;2019;870000551;870014503;SSR_A;;20;7237;2;205;5744;6;146
SSR;2019;870000551;870014503;SSR_A50;1;10;;;;2913;;0
SSR;2019;870000551;870014503;SSR_A59;1;10;;2;;2831;;146
SSR;2019;870000551;870014503;SSR_TOT;;20;7237;2;205;5744;6;146
SSR;2019;870000601;870014248;SSR_A;;35;12775;0;409;12440;4;0
SSR;2019;870000601;870014248;SSR_A50;1;35;;0;;12440;;0
SSR;2019;870000601;870014248;SSR_TOT;;35;12775;0;409;12440;4;0
SSR;2019;870001567;870014503;SSR_A;;15;5227;;162;4365;5;0
SSR;2019;870001567;870014503;SSR_A50;1;15;;;;4365;;0
SSR;2019;870001567;870014503;SSR_TOT;;15;5227;;162;4365;5;0
