BOR;AN;FI;FI_EJ;TELEMED_A1;TELEMED_A20;TELEMED_A21;TELEMED_A22;TELEMED_B1;TELEMED_B20;TELEMED_B21;TELEMED_B22;TELEMED_A2;TELEMED_A23;TELEMED_B2;TELEMED_B23;TELEMED_A3;TELEMED_A24;TELEMED_A25;TELEMED_B3;TELEMED_B24;TELEMED_B25;TELEMED_A4;TELEMED_B4;TELEMED_A17;TELEMED_A18;TELEMED_A19;TELEMED_A6;TELEMED_A26;TELEMED_A27;TELEMED_A28;TELEMED_A29;TELEMED_A30;TELEMED_A31;TELEMED_A32;TELEMED_A33;TELEMED_A34;TELEMED_A35;TELEMED_A36;TELEMED_A37;TELEMED_A38
TELEMED;2019;910000298;910110055;0;;;;0;;;;1;1;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;910000306;910110055;0;;;;0;;;;1;1;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;910000330;910140029;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;910018423;910110055;0;;;;0;;;;1;1;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;910150069;910000033;1;0;1;0;0;;;;1;0;0;0;0;0;0;1;;;0;0;1;1;34;0;1;1;1;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;910300219;910003888;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;910300276;910019702;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2019;920000619;920009909;0;;;;0;0;0;0;0;;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;920000627;920009909;0;;;;0;;;;0;;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;920000635;920150026;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;920100013;750712184;1;1;0;1;0;;;;0;0;0;;0;0;0;0;;;0;0;1;1;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;920100021;750712184;1;1;1;1;0;;;0;1;1;0;;0;0;0;0;;;0;0;1;1;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;920100039;750712184;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;920100047;750712184;1;0;0;0;0;;;;1;0;0;;0;;;0;;;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;920100054;750712184;1;1;0;0;0;;;;1;0;0;;0;0;0;0;;;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;920120011;750821092;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0
TELEMED;2019;920150075;780020715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2019;920300043;920001526;0;;;;1;1;0;0;0;;1;0;0;;;1;1;1;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;920300191;920000767;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;920310034;920001088;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;930100037;750712184;0;0;0;0;0;0;0;0;1;1;0;;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;930300025;930000393;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;930300116;930000427;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;930300595;930000658;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;940000649;940150014;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;940016868;940016819;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;940100027;750712184;1;1;1;1;0;;;;1;1;0;;1;1;1;0;;;1;0;1;1;20;1;0;1;1;1;0;1;0;1;0;0;1;0;0
TELEMED;2019;940100043;750712184;1;1;1;1;0;;;;1;1;0;;1;1;0;0;;;0;0;1;1;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;940100050;750712184;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;17;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;940100068;750712184;1;1;1;1;0;;;;0;0;0;;0;0;0;0;;;0;0;1;1;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;940120017;750821092;1;1;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
TELEMED;2019;940300031;940000706;0;;;;0;;;;0;;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;940300270;940000771;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;940806490;750810798;0;;;;1;1;0;1;0;;1;1;0;0;0;0;;;0;0;0;0;;0;0;1;1;0;0;1;0;0;1;0;1;1;1
TELEMED;2019;950000307;950110015;0;;;;0;;;;1;0;1;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;950000315;950001370;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;950000323;950013870;1;1;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;1;7;1;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;950016139;950015289;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;950150011;950042994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;970100137;970100368;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0
TELEMED;2019;970100384;970100160;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;970100392;970100178;0;;;;1;0;0;1;0;;1;0;0;;;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;970100400;970100186;1;0;0;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;970100426;970100202;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0
TELEMED;2019;970100442;970100228;0;;;;1;0;0;0;0;;0;;1;0;0;0;;;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;970104477;970104451;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;970107587;970103024;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;;0;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;970107637;970103024;0;0;0;;0;;;;0;0;0;;1;1;0;0;;;0;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;970108957;970108932;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;970112470;970100186;0;0;0;0;1;1;0;0;0;0;0;;0;0;0;1;0;0;0;1;1;0;;0;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;970211215;970211207;1;0;1;0;0;;;;1;0;0;;0;0;0;0;;;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2019;970300026;970302022;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;;;0;0;0;0;;1;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;970305637;970305629;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;970400024;970408589;1;1;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0;;1;0;1;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;970400057;970408589;1;0;0;0;0;;;;1;0;1;0;1;0;0;0;;;1;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;970400099;970408589;0;;;;1;0;0;0;0;0;0;0;0;;;1;0;0;0;1;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0
TELEMED;2019;970403705;970463592;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;970403721;970463592;1;1;0;0;0;0;0;0;0;;0;;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;970403747;970463592;1;1;0;0;0;0;;;0;;0;;1;1;0;0;0;;1;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;970403754;970463592;1;1;0;0;0;0;0;0;0;;0;;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;970403762;970463592;1;1;0;0;0;0;0;0;0;;0;;0;;;0;;;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;970403770;970463592;1;1;0;0;0;0;0;0;0;;0;;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;970404158;970463592;1;1;0;0;0;0;0;0;0;;0;;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;970405064;970463592;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;970405676;970463592;1;1;0;0;0;0;0;0;0;;0;;0;;;0;;0;1;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;970407151;970463592;1;1;0;0;0;0;0;0;0;;0;;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;970409991;970463592;1;1;0;0;0;0;0;0;0;;0;;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;970410163;970463592;1;1;0;0;0;0;0;0;0;;0;;0;;;0;;;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;980500011;980500003;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;;1;0;1;1;1;0;1;0;1;0;0;0;0;0
