BOR;AN;FI;FI_EJ;EQUIPSSR;SANSEQ;EQPL;EQAU
SSR2;2019;030000095;030780126;EXPEQU;1;;
SSR2;2019;030000095;030780126;EXPURO;1;;
SSR2;2019;030000095;030780126;IDRACH;1;;
SSR2;2019;030000095;030780126;ISOCIN;1;;
SSR2;2019;030000095;030780126;LABMAR;1;;
SSR2;2019;030000095;030780126;PISCIN;1;;
SSR2;2019;030000095;030780126;SALINT;1;;
SSR2;2019;030000095;030780126;SIMESP;1;;
SSR2;2019;030000095;030780126;STICON;1;;
SSR2;2019;030000095;030780126;VEHADP;1;;
SSR2;2019;030002208;030002158;APTAUT;1;;
SSR2;2019;030002208;030002158;ASSMAR;1;;
SSR2;2019;030002208;030002158;ASSMEM;1;;
SSR2;2019;030002208;030002158;EXPEQU;1;;
SSR2;2019;030002208;030002158;EXPURO;1;;
SSR2;2019;030002208;030002158;IDRACH;1;;
SSR2;2019;030002208;030002158;ISOCIN;1;;
SSR2;2019;030002208;030002158;LABMAR;1;;
SSR2;2019;030002208;030002158;PISCIN;1;;
SSR2;2019;030002208;030002158;SALINT;1;;
SSR2;2019;030002208;030002158;SIMESP;1;;
SSR2;2019;030002208;030002158;STICON;1;;
SSR2;2019;030002208;030002158;VEHADP;1;;
SSR2;2019;030007942;030002158;APTAUT;1;;
SSR2;2019;030007942;030002158;ASSMAR;1;;
SSR2;2019;030007942;030002158;ASSMEM;1;;
SSR2;2019;030007942;030002158;EXPEQU;1;;
SSR2;2019;030007942;030002158;EXPURO;1;;
SSR2;2019;030007942;030002158;IDRACH;1;;
SSR2;2019;030007942;030002158;ISOCIN;1;;
SSR2;2019;030007942;030002158;LABMAR;1;;
SSR2;2019;030007942;030002158;PISCIN;1;;
SSR2;2019;030007942;030002158;SALINT;1;;
SSR2;2019;030007942;030002158;SIMESP;1;;
SSR2;2019;030007942;030002158;STICON;1;;
SSR2;2019;030007942;030002158;VEHADP;1;;
SSR2;2019;030780548;030000194;APTAUT;1;;
SSR2;2019;030780548;030000194;ASSMAR;1;;
SSR2;2019;030780548;030000194;ASSMEM;1;;
SSR2;2019;030780548;030000194;EXPEQU;1;;
SSR2;2019;030780548;030000194;EXPURO;;1;
SSR2;2019;030780548;030000194;IDRACH;1;;
SSR2;2019;030780548;030000194;ISOCIN;1;;
SSR2;2019;030780548;030000194;LABMAR;1;;
SSR2;2019;030780548;030000194;PISCIN;;1;
SSR2;2019;030780548;030000194;SALINT;;1;
SSR2;2019;030780548;030000194;SIMESP;1;;
SSR2;2019;030780548;030000194;STICON;1;;
SSR2;2019;030780548;030000194;VEHADP;1;;
SSR2;2019;030781116;030000426;APTAUT;1;;
SSR2;2019;030781116;030000426;ASSMAR;1;;
SSR2;2019;030781116;030000426;ASSMEM;1;;
SSR2;2019;030781116;030000426;EXPEQU;1;;
SSR2;2019;030781116;030000426;EXPURO;1;;
SSR2;2019;030781116;030000426;IDRACH;1;;
SSR2;2019;030781116;030000426;ISOCIN;1;;
SSR2;2019;030781116;030000426;LABMAR;1;;
SSR2;2019;030781116;030000426;PISCIN;1;;
SSR2;2019;030781116;030000426;SALINT;1;;
SSR2;2019;030781116;030000426;SIMESP;1;;
SSR2;2019;030781116;030000426;STICON;1;;
SSR2;2019;030781116;030000426;VEHADP;1;;
SSR2;2019;040000028;040780124;APTAUT;1;;
SSR2;2019;040000028;040780124;ASSMAR;1;;
SSR2;2019;040000028;040780124;ASSMEM;1;;
SSR2;2019;040000028;040780124;EXPEQU;1;;
SSR2;2019;040000028;040780124;EXPURO;1;;
SSR2;2019;040000028;040780124;IDRACH;1;;
SSR2;2019;040000028;040780124;ISOCIN;1;;
SSR2;2019;040000028;040780124;LABMAR;1;;
SSR2;2019;040000028;040780124;PISCIN;1;;
SSR2;2019;040000028;040780124;SALINT;1;;
SSR2;2019;040000028;040780124;SIMESP;1;;
SSR2;2019;040000028;040780124;STICON;1;;
SSR2;2019;040000028;040780124;VEHADP;1;;
SSR2;2019;040000036;040780132;APTAUT;1;;
SSR2;2019;040000036;040780132;ASSMAR;1;;
SSR2;2019;040000036;040780132;ASSMEM;1;;
SSR2;2019;040000036;040780132;EXPEQU;1;;
SSR2;2019;040000036;040780132;EXPURO;1;;
SSR2;2019;040000036;040780132;IDRACH;1;;
SSR2;2019;040000036;040780132;ISOCIN;1;;
SSR2;2019;040000036;040780132;LABMAR;1;;
SSR2;2019;040000036;040780132;PISCIN;1;;
SSR2;2019;040000036;040780132;SALINT;1;;
SSR2;2019;040000036;040780132;SIMESP;1;;
SSR2;2019;040000036;040780132;STICON;1;;
SSR2;2019;040000036;040780132;VEHADP;1;;
SSR2;2019;040000044;040780140;APTAUT;1;;
SSR2;2019;040000044;040780140;ASSMAR;1;;
SSR2;2019;040000044;040780140;ASSMEM;1;;
SSR2;2019;040000044;040780140;EXPEQU;1;;
SSR2;2019;040000044;040780140;EXPURO;1;;
SSR2;2019;040000044;040780140;IDRACH;1;;
SSR2;2019;040000044;040780140;ISOCIN;1;;
SSR2;2019;040000044;040780140;LABMAR;1;;
SSR2;2019;040000044;040780140;PISCIN;1;;
SSR2;2019;040000044;040780140;SALINT;1;;
SSR2;2019;040000044;040780140;SIMESP;1;;
SSR2;2019;040000044;040780140;STICON;1;;
SSR2;2019;040000044;040780140;VEHADP;1;;
SSR2;2019;040000069;040780181;APTAUT;1;;
SSR2;2019;040000069;040780181;ASSMAR;1;;
SSR2;2019;040000069;040780181;ASSMEM;1;;
SSR2;2019;040000069;040780181;EXPEQU;1;;
SSR2;2019;040000069;040780181;EXPURO;1;;
SSR2;2019;040000069;040780181;IDRACH;1;;
SSR2;2019;040000069;040780181;ISOCIN;1;;
SSR2;2019;040000069;040780181;LABMAR;1;;
SSR2;2019;040000069;040780181;PISCIN;;1;
SSR2;2019;040000069;040780181;SALINT;1;;
SSR2;2019;040000069;040780181;SIMESP;1;;
SSR2;2019;040000069;040780181;STICON;1;;
SSR2;2019;040000069;040780181;VEHADP;1;;
SSR2;2019;040000119;040780231;APTAUT;1;;
SSR2;2019;040000119;040780231;ASSMAR;1;;
SSR2;2019;040000119;040780231;ASSMEM;1;;
SSR2;2019;040000119;040780231;EXPEQU;1;;
SSR2;2019;040000119;040780231;EXPURO;1;;
SSR2;2019;040000119;040780231;IDRACH;1;;
SSR2;2019;040000119;040780231;ISOCIN;1;;
SSR2;2019;040000119;040780231;LABMAR;1;;
SSR2;2019;040000119;040780231;PISCIN;1;;
SSR2;2019;040000119;040780231;SALINT;1;;
SSR2;2019;040000119;040780231;SIMESP;1;;
SSR2;2019;040000119;040780231;STICON;1;;
SSR2;2019;040000119;040780231;VEHADP;1;;
SSR2;2019;040000135;050002948;APTAUT;1;;
SSR2;2019;040000135;050002948;ASSMAR;1;;
SSR2;2019;040000135;050002948;ASSMEM;1;;
SSR2;2019;040000135;050002948;EXPEQU;1;;
SSR2;2019;040000135;050002948;EXPURO;1;;
SSR2;2019;040000135;050002948;IDRACH;1;;
SSR2;2019;040000135;050002948;ISOCIN;1;;
SSR2;2019;040000135;050002948;LABMAR;1;;
SSR2;2019;040000135;050002948;PISCIN;1;;
SSR2;2019;040000135;050002948;SALINT;1;;
SSR2;2019;040000135;050002948;SIMESP;1;;
SSR2;2019;040000135;050002948;STICON;1;;
SSR2;2019;040000135;050002948;VEHADP;1;;
SSR2;2019;040780389;040000192;APTAUT;1;;
SSR2;2019;040780389;040000192;ASSMAR;1;;
SSR2;2019;040780389;040000192;ASSMEM;1;;
SSR2;2019;040780389;040000192;EXPEQU;1;;
SSR2;2019;040780389;040000192;EXPURO;1;;
SSR2;2019;040780389;040000192;IDRACH;1;;
SSR2;2019;040780389;040000192;ISOCIN;1;;
SSR2;2019;040780389;040000192;LABMAR;1;;
SSR2;2019;040780389;040000192;PISCIN;1;;
SSR2;2019;040780389;040000192;SALINT;1;;
SSR2;2019;040780389;040000192;SIMESP;1;;
SSR2;2019;040780389;040000192;STICON;1;;
SSR2;2019;040780389;040000192;VEHADP;1;;
SSR2;2019;040780405;040000168;APTAUT;1;;
SSR2;2019;040780405;040000168;ASSMAR;1;;
SSR2;2019;040780405;040000168;ASSMEM;1;;
SSR2;2019;040780405;040000168;EXPEQU;1;;
SSR2;2019;040780405;040000168;EXPURO;1;;
SSR2;2019;040780405;040000168;IDRACH;1;;
SSR2;2019;040780405;040000168;ISOCIN;1;;
SSR2;2019;040780405;040000168;LABMAR;1;;
SSR2;2019;040780405;040000168;PISCIN;;1;
SSR2;2019;040780405;040000168;SALINT;1;;
SSR2;2019;040780405;040000168;SIMESP;;1;
SSR2;2019;040780405;040000168;STICON;1;;
SSR2;2019;040780405;040000168;VEHADP;1;;
SSR2;2019;040780488;040000200;APTAUT;;1;
SSR2;2019;040780488;040000200;ASSMAR;;1;
SSR2;2019;040780488;040000200;ASSMEM;1;;
SSR2;2019;040780488;040000200;EXPEQU;1;;
SSR2;2019;040780488;040000200;EXPURO;;;1
SSR2;2019;040780488;040000200;IDRACH;1;;
SSR2;2019;040780488;040000200;ISOCIN;1;;
SSR2;2019;040780488;040000200;LABMAR;;;1
SSR2;2019;040780488;040000200;PISCIN;;1;
SSR2;2019;040780488;040000200;SALINT;;1;
SSR2;2019;040780488;040000200;SIMESP;;1;
SSR2;2019;040780488;040000200;STICON;1;;
SSR2;2019;040780488;040000200;VEHADP;1;;
SSR2;2019;040780520;750056335;APTAUT;1;;
SSR2;2019;040780520;750056335;ASSMAR;1;;
SSR2;2019;040780520;750056335;ASSMEM;1;;
SSR2;2019;040780520;750056335;EXPEQU;1;;
SSR2;2019;040780520;750056335;EXPURO;1;;
SSR2;2019;040780520;750056335;IDRACH;1;;
SSR2;2019;040780520;750056335;ISOCIN;1;;
SSR2;2019;040780520;750056335;LABMAR;1;;
SSR2;2019;040780520;750056335;PISCIN;1;;
SSR2;2019;040780520;750056335;SALINT;1;;
SSR2;2019;040780520;750056335;SIMESP;1;;
SSR2;2019;040780520;750056335;STICON;1;;
SSR2;2019;040780520;750056335;VEHADP;;1;
SSR2;2019;040782021;130037815;APTAUT;1;;
SSR2;2019;040782021;130037815;ASSMAR;1;;
SSR2;2019;040782021;130037815;ASSMEM;1;;
SSR2;2019;040782021;130037815;EXPEQU;1;;
SSR2;2019;040782021;130037815;EXPURO;1;;
SSR2;2019;040782021;130037815;IDRACH;1;;
SSR2;2019;040782021;130037815;ISOCIN;1;;
SSR2;2019;040782021;130037815;LABMAR;1;;
SSR2;2019;040782021;130037815;PISCIN;1;;
SSR2;2019;040782021;130037815;SALINT;1;;
SSR2;2019;040782021;130037815;SIMESP;;1;
SSR2;2019;040782021;130037815;STICON;1;;
SSR2;2019;040782021;130037815;VEHADP;1;;
SSR2;2019;050000041;130037815;APTAUT;1;;
SSR2;2019;050000041;130037815;ASSMAR;;;1
SSR2;2019;050000041;130037815;ASSMEM;1;;
SSR2;2019;050000041;130037815;EXPEQU;;1;
SSR2;2019;050000041;130037815;EXPURO;1;;
SSR2;2019;050000041;130037815;IDRACH;1;;
SSR2;2019;050000041;130037815;ISOCIN;;1;
SSR2;2019;050000041;130037815;LABMAR;1;;
SSR2;2019;050000041;130037815;PISCIN;;1;
SSR2;2019;050000041;130037815;SALINT;1;;
SSR2;2019;050000041;130037815;SIMESP;;1;
SSR2;2019;050000041;130037815;STICON;1;;
SSR2;2019;050000041;130037815;VEHADP;;1;
SSR2;2019;050000058;050000033;APTAUT;1;;
SSR2;2019;050000058;050000033;ASSMAR;1;;
SSR2;2019;050000058;050000033;ASSMEM;1;;
SSR2;2019;050000058;050000033;EXPEQU;1;;
SSR2;2019;050000058;050000033;EXPURO;1;;
SSR2;2019;050000058;050000033;IDRACH;1;;
SSR2;2019;050000058;050000033;ISOCIN;1;;
SSR2;2019;050000058;050000033;LABMAR;1;;
SSR2;2019;050000058;050000033;PISCIN;1;;
SSR2;2019;050000058;050000033;SALINT;1;;
SSR2;2019;050000058;050000033;SIMESP;1;;
SSR2;2019;050000058;050000033;STICON;1;;
SSR2;2019;050000058;050000033;VEHADP;;1;
SSR2;2019;050000066;050000082;APTAUT;1;;
SSR2;2019;050000066;050000082;ASSMAR;1;;
SSR2;2019;050000066;050000082;ASSMEM;1;;
SSR2;2019;050000066;050000082;EXPEQU;1;;
SSR2;2019;050000066;050000082;EXPURO;1;;
SSR2;2019;050000066;050000082;IDRACH;1;;
SSR2;2019;050000066;050000082;ISOCIN;1;;
SSR2;2019;050000066;050000082;LABMAR;1;;
SSR2;2019;050000066;050000082;PISCIN;1;;
SSR2;2019;050000066;050000082;SALINT;1;;
SSR2;2019;050000066;050000082;SIMESP;1;;
SSR2;2019;050000066;050000082;STICON;1;;
SSR2;2019;050000066;050000082;VEHADP;1;;
SSR2;2019;050000256;050000124;APTAUT;1;;
SSR2;2019;050000256;050000124;ASSMAR;1;;
SSR2;2019;050000256;050000124;ASSMEM;1;;
SSR2;2019;050000256;050000124;EXPEQU;1;;
SSR2;2019;050000256;050000124;EXPURO;1;;
SSR2;2019;050000256;050000124;IDRACH;1;;
SSR2;2019;050000256;050000124;ISOCIN;1;;
SSR2;2019;050000256;050000124;LABMAR;1;;
SSR2;2019;050000256;050000124;PISCIN;1;;
SSR2;2019;050000256;050000124;SALINT;1;;
SSR2;2019;050000256;050000124;SIMESP;1;;
SSR2;2019;050000256;050000124;STICON;1;;
SSR2;2019;050000256;050000124;VEHADP;1;;
SSR2;2019;050000298;050000496;APTAUT;1;;
SSR2;2019;050000298;050000496;ASSMAR;1;;
SSR2;2019;050000298;050000496;ASSMEM;1;;
SSR2;2019;050000298;050000496;EXPEQU;1;;
SSR2;2019;050000298;050000496;EXPURO;1;;
SSR2;2019;050000298;050000496;IDRACH;1;;
SSR2;2019;050000298;050000496;ISOCIN;1;;
SSR2;2019;050000298;050000496;LABMAR;1;;
SSR2;2019;050000298;050000496;PISCIN;;;1
SSR2;2019;050000298;050000496;SALINT;1;;
SSR2;2019;050000298;050000496;SIMESP;1;;
SSR2;2019;050000298;050000496;STICON;1;;
SSR2;2019;050000298;050000496;VEHADP;1;;
SSR2;2019;050000306;050000538;APTAUT;1;;
SSR2;2019;050000306;050000538;ASSMAR;1;;
SSR2;2019;050000306;050000538;ASSMEM;1;;
SSR2;2019;050000306;050000538;EXPEQU;1;;
SSR2;2019;050000306;050000538;EXPURO;1;;
SSR2;2019;050000306;050000538;IDRACH;1;;
SSR2;2019;050000306;050000538;ISOCIN;1;;
SSR2;2019;050000306;050000538;LABMAR;1;;
SSR2;2019;050000306;050000538;PISCIN;1;;
SSR2;2019;050000306;050000538;SALINT;1;;
SSR2;2019;050000306;050000538;SIMESP;1;;
SSR2;2019;050000306;050000538;STICON;1;;
SSR2;2019;050000306;050000538;VEHADP;1;;
SSR2;2019;050000330;050007145;APTAUT;1;;
SSR2;2019;050000330;050007145;ASSMAR;1;;
SSR2;2019;050000330;050007145;ASSMEM;1;;
SSR2;2019;050000330;050007145;EXPEQU;1;;
SSR2;2019;050000330;050007145;EXPURO;1;;
SSR2;2019;050000330;050007145;IDRACH;1;;
SSR2;2019;050000330;050007145;ISOCIN;1;;
SSR2;2019;050000330;050007145;LABMAR;1;;
SSR2;2019;050000330;050007145;PISCIN;1;;
SSR2;2019;050000330;050007145;SALINT;1;;
SSR2;2019;050000330;050007145;SIMESP;1;;
SSR2;2019;050000330;050007145;STICON;1;;
SSR2;2019;050000330;050007145;VEHADP;1;;
SSR2;2019;050000348;050002948;APTAUT;1;;
SSR2;2019;050000348;050002948;ASSMAR;1;;
SSR2;2019;050000348;050002948;ASSMEM;1;;
SSR2;2019;050000348;050002948;EXPEQU;1;;
SSR2;2019;050000348;050002948;EXPURO;1;;
SSR2;2019;050000348;050002948;IDRACH;1;;
SSR2;2019;050000348;050002948;ISOCIN;1;;
SSR2;2019;050000348;050002948;LABMAR;1;;
SSR2;2019;050000348;050002948;PISCIN;1;;
SSR2;2019;050000348;050002948;SALINT;1;;
SSR2;2019;050000348;050002948;SIMESP;1;;
SSR2;2019;050000348;050002948;STICON;1;;
SSR2;2019;050000348;050002948;VEHADP;1;;
SSR2;2019;050000371;050003508;APTAUT;1;;
SSR2;2019;050000371;050003508;ASSMAR;1;;
SSR2;2019;050000371;050003508;ASSMEM;1;;
SSR2;2019;050000371;050003508;EXPEQU;1;;
SSR2;2019;050000371;050003508;EXPURO;1;;
SSR2;2019;050000371;050003508;IDRACH;1;;
SSR2;2019;050000371;050003508;ISOCIN;1;;
SSR2;2019;050000371;050003508;LABMAR;1;;
SSR2;2019;050000371;050003508;PISCIN;1;;
SSR2;2019;050000371;050003508;SALINT;1;;
SSR2;2019;050000371;050003508;SIMESP;1;;
SSR2;2019;050000371;050003508;STICON;1;;
SSR2;2019;050000371;050003508;VEHADP;1;;
SSR2;2019;050000488;050000678;APTAUT;1;;
SSR2;2019;050000488;050000678;ASSMAR;1;;
SSR2;2019;050000488;050000678;ASSMEM;1;;
SSR2;2019;050000488;050000678;EXPEQU;1;;
SSR2;2019;050000488;050000678;EXPURO;1;;
SSR2;2019;050000488;050000678;IDRACH;1;;
SSR2;2019;050000488;050000678;ISOCIN;1;;
SSR2;2019;050000488;050000678;LABMAR;1;;
SSR2;2019;050000488;050000678;PISCIN;;1;
SSR2;2019;050000488;050000678;SALINT;1;;
SSR2;2019;050000488;050000678;SIMESP;1;;
SSR2;2019;050000488;050000678;STICON;1;;
SSR2;2019;050000488;050000678;VEHADP;1;;
SSR2;2019;050000637;050001163;APTAUT;1;;
SSR2;2019;050000637;050001163;ASSMAR;1;;
SSR2;2019;050000637;050001163;ASSMEM;1;;
SSR2;2019;050000637;050001163;EXPEQU;1;;
SSR2;2019;050000637;050001163;EXPURO;;1;
SSR2;2019;050000637;050001163;IDRACH;1;;
SSR2;2019;050000637;050001163;ISOCIN;1;;
SSR2;2019;050000637;050001163;LABMAR;1;;
SSR2;2019;050000637;050001163;PISCIN;1;;
SSR2;2019;050000637;050001163;SALINT;1;;
SSR2;2019;050000637;050001163;SIMESP;1;;
SSR2;2019;050000637;050001163;STICON;1;;
SSR2;2019;050000637;050001163;VEHADP;1;;
SSR2;2019;050000991;050000546;APTAUT;1;;
SSR2;2019;050000991;050000546;ASSMAR;1;;
SSR2;2019;050000991;050000546;ASSMEM;1;;
SSR2;2019;050000991;050000546;EXPEQU;1;;
SSR2;2019;050000991;050000546;EXPURO;1;;
SSR2;2019;050000991;050000546;IDRACH;1;;
SSR2;2019;050000991;050000546;ISOCIN;1;;
SSR2;2019;050000991;050000546;LABMAR;1;;
SSR2;2019;050000991;050000546;PISCIN;;1;
SSR2;2019;050000991;050000546;SALINT;1;;
SSR2;2019;050000991;050000546;SIMESP;;1;
SSR2;2019;050000991;050000546;STICON;1;;
SSR2;2019;050000991;050000546;VEHADP;;1;
SSR2;2019;050001064;050000561;APTAUT;1;;
SSR2;2019;050001064;050000561;ASSMAR;1;;
SSR2;2019;050001064;050000561;ASSMEM;1;;
SSR2;2019;050001064;050000561;EXPEQU;1;;
SSR2;2019;050001064;050000561;EXPURO;1;;
SSR2;2019;050001064;050000561;IDRACH;1;;
SSR2;2019;050001064;050000561;ISOCIN;1;;
SSR2;2019;050001064;050000561;LABMAR;1;;
SSR2;2019;050001064;050000561;PISCIN;;1;
SSR2;2019;050001064;050000561;SALINT;1;;
SSR2;2019;050001064;050000561;SIMESP;1;;
SSR2;2019;050001064;050000561;STICON;1;;
SSR2;2019;050001064;050000561;VEHADP;1;;
SSR2;2019;050002351;130037815;APTAUT;1;;
SSR2;2019;050002351;130037815;ASSMAR;1;;
SSR2;2019;050002351;130037815;ASSMEM;1;;
SSR2;2019;050002351;130037815;EXPEQU;1;;
SSR2;2019;050002351;130037815;EXPURO;1;;
SSR2;2019;050002351;130037815;IDRACH;1;;
SSR2;2019;050002351;130037815;ISOCIN;1;;
SSR2;2019;050002351;130037815;LABMAR;1;;
SSR2;2019;050002351;130037815;PISCIN;;1;
SSR2;2019;050002351;130037815;SALINT;1;;
SSR2;2019;050002351;130037815;SIMESP;1;;
SSR2;2019;050002351;130037815;STICON;1;;
SSR2;2019;050002351;130037815;VEHADP;1;;
SSR2;2019;060000163;060780327;APTAUT;1;;
SSR2;2019;060000163;060780327;ASSMAR;1;;
SSR2;2019;060000163;060780327;ASSMEM;1;;
SSR2;2019;060000163;060780327;EXPEQU;1;;
SSR2;2019;060000163;060780327;EXPURO;1;;
SSR2;2019;060000163;060780327;IDRACH;1;;
SSR2;2019;060000163;060780327;ISOCIN;1;;
SSR2;2019;060000163;060780327;LABMAR;1;;
SSR2;2019;060000163;060780327;PISCIN;1;;
SSR2;2019;060000163;060780327;SALINT;1;;
SSR2;2019;060000163;060780327;SIMESP;1;;
SSR2;2019;060000163;060780327;STICON;1;;
SSR2;2019;060000163;060780327;VEHADP;1;;
SSR2;2019;060000296;060780640;APTAUT;1;;
SSR2;2019;060000296;060780640;ASSMAR;1;;
SSR2;2019;060000296;060780640;ASSMEM;1;;
SSR2;2019;060000296;060780640;EXPEQU;;1;
SSR2;2019;060000296;060780640;EXPURO;1;;
SSR2;2019;060000296;060780640;IDRACH;1;;
SSR2;2019;060000296;060780640;ISOCIN;1;;
SSR2;2019;060000296;060780640;LABMAR;1;;
SSR2;2019;060000296;060780640;PISCIN;1;;
SSR2;2019;060000296;060780640;SALINT;1;;
SSR2;2019;060000296;060780640;SIMESP;1;;
SSR2;2019;060000296;060780640;STICON;1;;
SSR2;2019;060000296;060780640;VEHADP;1;;
SSR2;2019;060000304;060780657;APTAUT;1;;
SSR2;2019;060000304;060780657;ASSMAR;1;;
SSR2;2019;060000304;060780657;ASSMEM;1;;
SSR2;2019;060000304;060780657;EXPEQU;1;;
SSR2;2019;060000304;060780657;EXPURO;1;;
SSR2;2019;060000304;060780657;IDRACH;1;;
SSR2;2019;060000304;060780657;ISOCIN;1;;
SSR2;2019;060000304;060780657;LABMAR;1;;
SSR2;2019;060000304;060780657;PISCIN;1;;
SSR2;2019;060000304;060780657;SALINT;1;;
SSR2;2019;060000304;060780657;SIMESP;1;;
SSR2;2019;060000304;060780657;STICON;1;;
SSR2;2019;060000304;060780657;VEHADP;1;;
SSR2;2019;060000411;060780780;APTAUT;1;;
SSR2;2019;060000411;060780780;ASSMAR;1;;
SSR2;2019;060000411;060780780;ASSMEM;1;;
SSR2;2019;060000411;060780780;EXPEQU;1;;
SSR2;2019;060000411;060780780;EXPURO;1;;
SSR2;2019;060000411;060780780;IDRACH;1;;
SSR2;2019;060000411;060780780;ISOCIN;1;;
SSR2;2019;060000411;060780780;LABMAR;1;;
SSR2;2019;060000411;060780780;PISCIN;1;;
SSR2;2019;060000411;060780780;SALINT;1;;
SSR2;2019;060000411;060780780;SIMESP;1;;
SSR2;2019;060000411;060780780;STICON;1;;
SSR2;2019;060000411;060780780;VEHADP;1;;
SSR2;2019;060000478;060780897;APTAUT;1;;
SSR2;2019;060000478;060780897;ASSMAR;1;;
SSR2;2019;060000478;060780897;ASSMEM;1;;
SSR2;2019;060000478;060780897;EXPEQU;1;;
SSR2;2019;060000478;060780897;EXPURO;1;;
SSR2;2019;060000478;060780897;IDRACH;1;;
SSR2;2019;060000478;060780897;ISOCIN;1;;
SSR2;2019;060000478;060780897;LABMAR;1;;
SSR2;2019;060000478;060780897;PISCIN;1;;
SSR2;2019;060000478;060780897;SALINT;1;;
SSR2;2019;060000478;060780897;SIMESP;1;;
SSR2;2019;060000478;060780897;STICON;1;;
SSR2;2019;060000478;060780897;VEHADP;1;;
SSR2;2019;060000486;060780905;APTAUT;1;;
SSR2;2019;060000486;060780905;ASSMAR;1;;
SSR2;2019;060000486;060780905;ASSMEM;1;;
SSR2;2019;060000486;060780905;EXPEQU;1;;
SSR2;2019;060000486;060780905;EXPURO;1;;
SSR2;2019;060000486;060780905;IDRACH;1;;
SSR2;2019;060000486;060780905;ISOCIN;1;;
SSR2;2019;060000486;060780905;LABMAR;1;;
SSR2;2019;060000486;060780905;PISCIN;1;;
SSR2;2019;060000486;060780905;SALINT;1;;
SSR2;2019;060000486;060780905;SIMESP;1;;
SSR2;2019;060000486;060780905;STICON;1;;
SSR2;2019;060000486;060780905;VEHADP;1;;
SSR2;2019;060000510;060780954;APTAUT;1;;
SSR2;2019;060000510;060780954;ASSMAR;1;;
SSR2;2019;060000510;060780954;ASSMEM;1;;
SSR2;2019;060000510;060780954;EXPEQU;1;;
SSR2;2019;060000510;060780954;EXPURO;1;;
SSR2;2019;060000510;060780954;IDRACH;1;;
SSR2;2019;060000510;060780954;ISOCIN;1;;
SSR2;2019;060000510;060780954;LABMAR;1;;
SSR2;2019;060000510;060780954;PISCIN;1;;
SSR2;2019;060000510;060780954;SALINT;1;;
SSR2;2019;060000510;060780954;SIMESP;1;;
SSR2;2019;060000510;060780954;STICON;1;;
SSR2;2019;060000510;060780954;VEHADP;1;;
SSR2;2019;060001625;060006889;APTAUT;1;;
SSR2;2019;060001625;060006889;ASSMAR;1;;
SSR2;2019;060001625;060006889;ASSMEM;1;;
SSR2;2019;060001625;060006889;EXPEQU;1;;
SSR2;2019;060001625;060006889;EXPURO;1;;
SSR2;2019;060001625;060006889;IDRACH;1;;
SSR2;2019;060001625;060006889;ISOCIN;1;;
SSR2;2019;060001625;060006889;LABMAR;1;;
SSR2;2019;060001625;060006889;PISCIN;1;;
SSR2;2019;060001625;060006889;SALINT;1;;
SSR2;2019;060001625;060006889;SIMESP;1;;
SSR2;2019;060001625;060006889;STICON;1;;
SSR2;2019;060001625;060006889;VEHADP;;1;
SSR2;2019;060002102;060791761;APTAUT;1;;
SSR2;2019;060002102;060791761;ASSMAR;1;;
SSR2;2019;060002102;060791761;ASSMEM;1;;
SSR2;2019;060002102;060791761;EXPEQU;;1;
SSR2;2019;060002102;060791761;EXPURO;1;;
SSR2;2019;060002102;060791761;IDRACH;1;;
SSR2;2019;060002102;060791761;ISOCIN;1;;
SSR2;2019;060002102;060791761;LABMAR;;1;
SSR2;2019;060002102;060791761;PISCIN;;1;
SSR2;2019;060002102;060791761;SALINT;1;;
SSR2;2019;060002102;060791761;SIMESP;;1;
SSR2;2019;060002102;060791761;STICON;1;;
SSR2;2019;060002102;060791761;VEHADP;1;;
SSR2;2019;060005469;920030269;APTAUT;1;;
SSR2;2019;060005469;920030269;ASSMAR;1;;
SSR2;2019;060005469;920030269;ASSMEM;1;;
SSR2;2019;060005469;920030269;EXPEQU;1;;
SSR2;2019;060005469;920030269;EXPURO;1;;
SSR2;2019;060005469;920030269;IDRACH;1;;
SSR2;2019;060005469;920030269;ISOCIN;1;;
SSR2;2019;060005469;920030269;LABMAR;1;;
SSR2;2019;060005469;920030269;PISCIN;1;;
SSR2;2019;060005469;920030269;SALINT;1;;
SSR2;2019;060005469;920030269;SIMESP;1;;
SSR2;2019;060005469;920030269;STICON;1;;
SSR2;2019;060005469;920030269;VEHADP;;1;
SSR2;2019;060015328;060015278;APTAUT;1;;
SSR2;2019;060015328;060015278;ASSMAR;1;;
SSR2;2019;060015328;060015278;ASSMEM;1;;
SSR2;2019;060015328;060015278;EXPEQU;1;;
SSR2;2019;060015328;060015278;EXPURO;1;;
SSR2;2019;060015328;060015278;IDRACH;1;;
SSR2;2019;060015328;060015278;ISOCIN;1;;
SSR2;2019;060015328;060015278;LABMAR;1;;
SSR2;2019;060015328;060015278;PISCIN;1;;
SSR2;2019;060015328;060015278;SALINT;1;;
SSR2;2019;060015328;060015278;SIMESP;1;;
SSR2;2019;060015328;060015278;STICON;1;;
SSR2;2019;060015328;060015278;VEHADP;1;;
SSR2;2019;060021094;060024619;APTAUT;1;;
SSR2;2019;060021094;060024619;ASSMAR;1;;
SSR2;2019;060021094;060024619;ASSMEM;1;;
SSR2;2019;060021094;060024619;EXPEQU;1;;
SSR2;2019;060021094;060024619;EXPURO;1;;
