BOR;AN;FI;FI_EJ;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A24;ORG_B24;ORG_C24;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23;ORG_A12;GCS_PM;GHT_PM;AUT_PM;GCS_PARA;GHT_PARA;AUT_PARA;GCS_ADMTECLOG;GHT_ADMTECLOG;AUT_ADMTECLOG
ORG;2019;810000224;810000471;;;;;;;;;;;;;1;;;;;;;;;49;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;810000232;810099903;;;;;;;;;;;;;;;;1;B;;;;;15;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;810000448;810099945;;;;;;;;;;1;B;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;810000505;810000331;;;;4;C;E;;;;;;;4;B;G;1;D;;;;;64;C;D;27;C;E;1;1;COEUR D'OCCITANIE;;;;;1.88;0;;;16.56;;;5.42;;
ORG;2019;810000513;810000349;;;;1;A;;;;;;;;;;;;;;;;;31;A;C;;;;;;;;;;;0.05;;0.1;0.01;;;1.2;13;0.1;
ORG;2019;810000521;810000380;;;;3;C;A;;;;;;;1;B;;1;D;;;;;229;C;D;;;;;;;;;;;1.3;;0.6;;;;2.68;;1.37;1.73
ORG;2019;810000539;810000398;;;;2;D;B;;;;;;;1;A;;;;;;;;1;A;;;;;;;;;;;;;;;;;;;3.16;;
ORG;2019;810000547;810000380;;;;3;C;A;;;;;;;1;B;;1;D;;;;;229;C;D;;;;;;;;;;;1.3;;;;;;;;;
ORG;2019;810000562;810000455;;;;2;A;G;;;;;;;;;;;;;;;;32;C;A;;;;1;1;HAUTE-GARONNE ET TARN OUEST;;;;;;;4.65;0.72;;12;1;7.15;;1.3
ORG;2019;810003954;810099903;;;;;;;;;;;;;;;;1;B;;;;;12;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;810004200;750056335;19;C;;0;;;0;;;0;;;0;;;0;;;0;;;12;D;;0;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;810007989;750056335;;;;;;;;;;;;;;;;;;;;;;2;;;;;;1;2;COEUR D'OCCITANIE;HAUTE-GARONNE ET TARN OUEST;;;;1.6;;0.6;;;;;;1;
ORG;2019;810099838;810000380;;;;3;C;A;;;;;;;1;B;;1;D;;;;;229;C;D;;;;;;;;;;;1.3;;;;;;;;;
ORG;2019;810100370;810000380;;;;3;C;A;;;;;;;1;B;;1;D;;;;;229;C;D;;;;;;;;;;;1.3;;;;;;;;;
ORG;2019;810101170;810101162;;;;;;;;;;;;;;;;;;;;;;31;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;810101444;810000992;;;;;;;;;;;;;2;A;;2;A;;;;;10;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;820000032;820000016;;;;2;D;A;;;;;;;;;;1;D;;1;C;;;;;1;A;;0;;;;;;;;;;;;;;;;
ORG;2019;820000057;820000131;;;;;;;;;;;;;;;;1;A;B;;;;28;C;;;;;0;;;;;;;1;;;;;;;;;
ORG;2019;820000065;820000156;;;;1;G;;;;;;;;;;;;;;;;;16;;;1;;;0;;;;;;;0.2;;;;;;;;;
ORG;2019;820000412;820000560;;;;;;;;;;;;;;;;;;;;;;3;D;;;;;0;;;;;;;0.03;;;;;;;;;
ORG;2019;820000420;820000206;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;TARN-ET-GARONNE;;;;;;;0;;;0;;;0.1;
ORG;2019;820000438;820000214;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;TARN-ET-GARONNE;;;;;;;0;;;0;;;0.1;
ORG;2019;820000461;820000248;;;;;;;1;A;;1;C;;2;A;A;;;;;;;7;C;;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;820000883;820004950;;;;1;D;;;;;;;;;;;;;;;;;4;C;B;;;;;;;;;;;0.4;;;;;;;;;
ORG;2019;820003218;820008142;;;;1;B;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;820003911;240000265;1;C;;;;;;;;;;;1;E;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;830000287;830100525;;;;2;A;G;;;;;;;1;B;;;;;2;C;;281;C;A;;;;0;;;;;;;0.05;;1.4;1.9;;;;;2;
ORG;2019;830000295;830100533;;;;2;A;;;;;3;;;;;;1;D;;;;;178;C;A;;;;1;1;VAR;;;;;0.2;;0.24;3.25;;;;9.56;13.01;3.34
ORG;2019;830000303;830100541;;;;1;A;;;;;;;;;;;;;;;;;41;C;D;;;;0;;;;;;;0;0;;;0;;;0;;
ORG;2019;830000311;830100566;;;;;;;;;;2;;;;;;;;;1;;;160;;;;;;0;;;;;;;;;;3.2;1;;1.2;;0.55;2.5
ORG;2019;830000337;830100590;;;;1;A;B;;;;;;;;;;1;D;;1;C;;1;C;D;;;;1;1;VAR;;;;;0.02;;;;;;;;0.02;
ORG;2019;830000345;830100616;1;A;C;2;A;;;;;;;;;;;1;D;;;;;;;;;;;0;;;;;;;6;;;;16.1;;;150.74;7.2;
ORG;2019;830000600;830101200;;;;2;A;C;;;;;;;3;A;B;;;;;;;22;C;A;;;;;;;;;;;0.5;;;0.92;;;1.23;;0.15;
ORG;2019;830012548;830002119;;;;;;;;;;;;;2;;;;;;;;;6;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;830012589;830003695;;;;;;;;;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;;1;;;0.2;;;0.5;;;1.25
ORG;2019;830013629;130002041;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;830013819;830002119;;;;;;;;;;;;;;;;;;;;;;1;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;830016556;830000451;;;;;;;;;;;;;;;;;;;;;;13;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;830017372;750721235;;;;;;;;;;;;;1;A;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;830017497;830004958;;;;;;;;;;;;;;;;;;;;;;10;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;830017505;830002119;;;;;;;;;;;;;;;;;;;;;;4;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;830100103;830000022;;;;;;;;;;;;;;;;2;A;;;;;;;;;;;0;;;;;;;3;;;0.1;;;3;;;15
ORG;2019;830100327;830000105;;;;;;;;;;;;;;;;;;;;;;27;C;D;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;830100368;830000147;;;;;;;;;;;;;;;;3;A;D;;;;;;;;;;0;;;;;;;2;;;0.1;;;1;;;7
ORG;2019;830100392;830000154;;;;;;;;;;;;;;;;;;;;;;20;A;C;;;;1;1;VAR;;;;;0.5;;;;;;;;;
ORG;2019;830100418;830000170;;;;;;;;;;;;;;;;;;;;;;12;C;D;;;;0;;;;;;;1;;;;;;;;;
ORG;2019;830100434;830000196;;;;;;;;;;;;;;;;3;A;D;;;;;;;;;;0;;;;;;;3;;;0.1;;;3;;;15
ORG;2019;830100475;830000238;;;;;;;;;;;;;;;;2;A;;;;;;;;;;;0;;;;;;;1;;;0.1;;;1;;;7
ORG;2019;830100558;690781810;;;;13;A;D;;;;;;;4;A;E;3;D;E;;;;2159;;;;;;;;;;;;;0;0;;0;0;;0;0;;0
ORG;2019;830100574;750821092;;;;2;A;C;;;;;;;1;D;;;;;;;;58;C;D;;;;;;;;;;;1.3;;;;;;;;;
ORG;2019;830100681;750005068;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;830100806;920030269;;;;;;;;;;;;;;;;;;;;;;20;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;830100855;830000493;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;0;;;0;;
ORG;2019;830101408;830000659;;;;;;;;;;;;;;;;;;;;;;8;;;;;;0;;;;;;;0.05;;;;;;;;;0.05
ORG;2019;830200515;830001012;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;830200523;830210084;;;;1;A;;;;;;;;;;;3;D;;;;;27;C;D;;;;0;;;;;;;0.5;;;;;;;;;
ORG;2019;830206983;830008819;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;VAR;;;;;;;;;;;;;1.3;
ORG;2019;830207114;830001855;;;;;;;;;;;;;1;D;A;;;;;;;4;C;D;;;;0;;;;;;;0;;;0.1;;;;;;
ORG;2019;830213617;830002119;;;;;;;;;;;;;;;;;;;;;;1;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;830213625;830002119;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;840000202;130037815;;;;;;;;;;;;;;;;;;;;;;22;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;840000392;840000046;1;C;;;;;;;;;;;3;A;;1;D;;;;;4;D;C;;;;0;;;;;;;;;;0.33;;;0.5;;0.1;
ORG;2019;840000418;840004659;;;;2;D;;;;;;;;;;;1;D;;;;;;;;;;;1;1;VAUCLUSE;;;;;;;;;8.1;;1.17;2.41;;
ORG;2019;840000434;840000079;;;;7;A;B;;;;;;;1;A;B;;;;;;;9;A;B;3;A;;;;;;;;;0.02;;;0.2;;;1.01;;;0.6
ORG;2019;840000483;840000087;;;;1;;D;;;;;;;;;;1;;D;;;;;;;;;;1;1;VAUCLUSE;;;;;2;2.66;;;11.55;;;2.39;;
ORG;2019;840000509;840000707;;;;;;;;;;;;;;;;;;;;;;3;C;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;840000517;840000103;;;;;;;;;;;;;3;A;A;;;;;;;2;A;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;840000525;840000111;;;;;;;;;;;;;;;;;;;4;B;C;3;C;A;;;;;;;;;;;0.5;;;1.5;;;7.25;;;0.75
ORG;2019;840000541;840000137;;;;1;D;;;;;;;;2;A;B;;;;;;;2;C;;;;;;;;;;;;;;;;;;;;;
ORG;2019;840001861;840006597;;;;4;A;B;;;;;;;2;D;E;1;D;;1;C;;81;;;;;;;;;;;;;5;10.64;0.1;9.51;62.66;0;2.07;8.7;4.48;31.58
ORG;2019;840011043;840002844;;;;;;;;;;;;;;;;1;B;;;;;1;A;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;840013312;840003685;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;840017172;840017164;1;C;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;2;;;1;;
ORG;2019;840017222;840002844;;;;;;;;;;;;;;;;0;;;;;;1;C;A;;;;0;;;;;;;;;;;;;;;;
ORG;2019;840017461;840002844;;;;;;;;;;;;;;;;0;;;;;;1;A;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;840018774;840002844;;;;;;;;;;;;;;;;0;;;;;;1;A;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;850000118;850013244;;;;2;C;D;;;;;;;;;;2;B;A;;;;;;;;;;0;;;;;;;0.25;;;;2.8;;;;;
ORG;2019;850000134;850013269;;;;3;D;D;;;;;;;;;;4;B;A;;;;;;;;;;0;;;;;;;0.25;0.5;;;4;;;4.8;;
ORG;2019;850000142;850000019;;;;2;A;D;;;;1;C;;1;A;;;;;1;C;;945;A;B;;;;;;;;;;;0.7;8.28;12.93;4.4;2.91;0.9;4;103.45;3.2;1.95
ORG;2019;850000175;850009010;0;;;2;D;D;;;;;;;;;;1;D;;1;C;;2;C;;;;;;;;;;;;0.2;3.19;0.71;0.15;13.5;0;4.42;2.25;0.3;0.74
ORG;2019;850000191;850000043;;;;;;;;;;1;D;;;;;;;;;;;1;A;B;;;;0;;;;;;;;;;;;;;;;
ORG;2019;850000241;850000084;;;;3;A;C;;;;;;;;;;1;D;;;;;;;;;;;;;;;;;;1.86;;1.68;;;0.3;6.04;6.04;1.08;0.15
ORG;2019;850000258;850000092;;;;1;;;;;;;;;2;;;;;;;;;83;;;;;;;;;;;;;0.1;;;;;;;;;
ORG;2019;850000357;850026378;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;850000399;750005068;;;;;;;;;;;;;;;;;;;;;;2;;;;;;0;;;;;;;;;;0.3;;;;;;
ORG;2019;850000647;850025867;;;;;;;;;;;;;;;;1;D;;;;;110;C;B;;;;;;;;;;;0.2;;;;1;;1.42;2;;
ORG;2019;850002395;850013244;;;;;;;;;;;;;;;;2;B;A;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;850002403;750721334;;;;;;;;;;;;;;;;;;;;;;8;D;C;;;;0;;;;;;;0.2;;;0.09;;;;;;
ORG;2019;850006008;850005968;0;;;0;;;1;B;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;;;;0;0;;;0;;;0.02;;
ORG;2019;850009630;850000035;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;850022013;850000100;;;;;;;;;;;;;;;;;;;;;;1;B;C;;;;;;;;;;;;;;;;;;;;
ORG;2019;860000017;860780048;;;;1;G;;;;;;;;1;B;;;;;;;;50;A;C;;;;;;;;;;;1.2;;;1.7;;;5.8;;0.6;
ORG;2019;860000025;860013382;;;;2;C;D;;;;;;;;;;;;;2;C;C;36;C;A;;;;;;;;;;;0.4;;;;6.2;;;6.65;;
ORG;2019;860000033;860013382;;;;;;;;;;;;;;;;1;D;;;;;12;C;A;;;;;;;;;;;;;;1.08;;;;;;
ORG;2019;860000223;860014208;39;C;E;3;E;B;;;;;;;1;B;;2;D;;;;;176;C;E;;;;;;;;;;;1.8;;24;;4.68;;5.45;0.94;5.4;6.46
ORG;2019;860005768;860000348;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;860009208;860009158;;;;;;;;;;;;;;;;;;;;;;5;C;C;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;860780436;870015336;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;VIENNE;;;;;;;;;;;;;;
ORG;2019;860782598;860000348;;;;;;;;;;;;;;;;1;B;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;860791268;310021365;;;;1;B;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;870000064;870000015;;;;;;;;;;;;;;;;;;;;;;6;C;;6;;;0;;;;;;;0.6;;6.68;3.23;;;3.84;;;9.33
ORG;2019;870000080;870000700;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;870000098;870000023;;;;;;;;;;2;C;A;;;;1;D;;3;C;;95;C;A;;;;;;;;;;;;;;;;;;;;
ORG;2019;870000171;870015336;2;D;C;;;;;;;;;;1;A;;;;;;;;;;;;;;0;;;;;;;0.05;;;;;;;;;
ORG;2019;870000221;870000973;0;;;1;A;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.1;0;;;0;;;0.4;;
ORG;2019;870000270;870000031;;;;1;B;;;;;;;;3;A;B;1;D;;1;D;;1;A;;;;;;;;;;;;0.2;;;;;;;;;
ORG;2019;870000288;870017415;;;;1;D;;;;;;;;;;;1;C;;;;;;;;;;;0;;;;;;;;;;13.01;;;;18.12;;
ORG;2019;870000411;870017415;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;870000601;870014248;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;870001567;870014503;;;;2;C;;;;;;;;1;B;;;;;;;;10;C;D;;;;;;;;;;;;;;;;;;;;
ORG;2019;870003514;870000015;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.5;;0;0;;;;;;
ORG;2019;870006137;870002466;;;;2;A;B;;;;;;;1;B;;;;;;;;22;;;;;;;;;;;;;0.5;2.55;;;3.5;;;0.5;;
ORG;2019;870007358;870016722;;;;;;;;;;;;;;;;;;;;;;5;C;C;;;;0;;;;;;;0;0.2;;;0.1;;;;;
ORG;2019;870014859;870000015;;;;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;;0.5;;1.05;0.63;;;;;;
ORG;2019;870016631;870016722;;;;1;C;;;;;;;;;;;;;;;;;4;C;D;;;;0;;;;;;;0.1;0.5;;;;;;;;
ORG;2019;880000021;880007059;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;VOSGES;;;;;1;6.8;3.2;6.55;;;;;;
ORG;2019;880000039;880780069;;;;1;A;;;;;;;;;;;;;;;;;2;C;;;;;;;;;;;;;;;;;;;2;;
ORG;2019;880000054;880007299;;;;8;D;A;;;;;;;3;B;D;;;;;;;462;C;D;;;;;;;;;;;;;;;;;;;;
ORG;2019;880000062;880780093;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;VOSGES;;;;;1;2.7;5.62;1.25;27.93;;;3.83;;
ORG;2019;880000070;880007299;;;;8;D;A;;;;;;;3;B;D;;;;;;;462;C;D;;;;;;;;;;;;;;;;;;;;
ORG;2019;880000088;880780119;;;;3;C;A;;;;;;;1;B;;;;;;;;;;;;;;;;;;;;;0;;;;;;;15.65;1;
ORG;2019;880000104;880780259;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;880000112;880780267;;;;1;B;;;;;;;;;;;;;;;;;14;C;;;;;1;1;VOSGES;;;;;0.2;;;;;;;0.75;;
ORG;2019;880000146;880008230;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;880000153;880007786;;;;1;A;;;;;;;;;;;;;;;;;4;A;B;;;;;;;;;;;;;;;;;;;;
ORG;2019;880000179;880780325;;;;1;A;;;;;;;;;;;;;;1;C;;;;;;;;0;;;;;;;0;;;;;;;1;;
ORG;2019;880000187;880780333;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;VOSGES;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;880000203;880007786;;;;1;A;;;;;;;;;;;;;;;;;4;A;B;;;;;;;;;;;;;;;;;;;;
ORG;2019;880000211;880008230;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;880000336;880007059;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;VOSGES;;;;;;;;;;;;;;
ORG;2019;880001730;540001112;;;;;;;;;;;;;;;;;;;;;;1;A;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;880006663;880007059;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;VOSGES;;;;;;;;;;;;;;
ORG;2019;880007752;880780077;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;880780507;880000237;;;;;;;1;;;;;;1;;;;;;;;;17;;;;;;0;;;;;;;0.12;0;0;0;0;0;0;0;0;0
ORG;2019;880785019;540001112;;;;;;;;;;;;;;;;;;;;;;2;A;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;880785548;540001112;;;;;;;;;;;;;;;;;;;;;;1;A;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;890000169;890000151;;;;;;;;;;;;;;;;;;;;;;16;C;D;;;;0;;;;;;;0.4;;;;;;;;;
ORG;2019;890000250;750721334;;;;1;D;;;;;;;;;;;;;;;;;2;A;;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;890000300;890000193;;;;1;D;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;890000318;920030269;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;BOURGOGNE MÉRIDIONALE;;;;;;;;;;;;;;
ORG;2019;890000326;890008105;;;;1;C;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;890002371;890000722;;;;1;B;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;890002389;890000730;;;;;;;;;;;;;;;;1;A;;1;A;;;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;890009178;750047367;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;SUD YONNE-HAUT-NIVERNAIS;;;;;;;;;;;;;;
ORG;2019;890971583;890000417;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;890972862;210012290;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;890973258;890970569;0;;;2;B;A;0;;;0;;;0;;;1;D;;1;C;;200;;;0;;;0;;;;;;;0;;;;;;;;;
ORG;2019;890973431;210012290;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;890975501;890000466;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;1;1;NORD YONNE;;;;;;;;;;;;;;
ORG;2019;890975519;890000052;;;;3;A;B;;;;;;;4;A;B;2;B;D;;;;4;A;D;;;;;;;;;;;0.57;;;;;;;;0.6;
ORG;2019;890975535;890000409;;;;;;;;;;;;;;;;2;D;D;1;C;;2;A;D;;;;0;;;;;;;;;0.2;0;;;2;;;0.03
ORG;2019;890975543;890000417;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;1;1;NORD YONNE;;;;;;3.03;;;11.2;;;3.77;;
ORG;2019;890975550;890970569;0;;;2;B;A;0;;;0;;;0;;;0;;;1;C;;200;;;0;;;0;;;;;;;1;;0.65;1.3;;0.98;0.5;;;
ORG;2019;890975568;890000433;1;A;;;;;;;;;;;;;;1;G;;1;C;;;;;;;;;;;;;;;;;;;;;2.5;;0.5;2.35
ORG;2019;900000035;900003880;;;;;;;;;;;;;;;;;;;;;;20;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;900000647;900004698;;;;2;A;D;;;;;;;;;;;;;;;;;;;;;;1;1;NORD FRANCHE-COMTÉ;;;;;0.5;3;;;;;;33.08;;
ORG;2019;900002429;700004096;;;;;;;;;;;;;;;;;;;;;;72;C;A;;;;1;1;;;;;;;;;;;;;;;
ORG;2019;900003039;900000365;;;;3;A;D;;;;;;;;;;3;D;E;2;C;D;;;;;;;0;;;;;;;5;;;7;;;;87;;
ORG;2019;900003070;900000365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;;;;;;
ORG;2019;910000272;910110014;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;ILE DE FRANCE SUD;;;;;;;4.44;;;;;;0.8;
ORG;2019;910000298;910110055;;;;;;;;;;;;;;;;;;;1;D;;48;C;D;;;;;;;;;;;0.1;;;;;;;;;
ORG;2019;910000330;910140029;;;;2;G;C;;;;;;;1;G;A;;;;;;;31;A;C;1;C;F;;;;;;;;1;;;0.5;;;;;;
ORG;2019;910008028;910001221;11;C;;;;;;;;;;;;;;;;;;;;;;;1;C;;1;11;ILE DE FRANCE SUD;LOIRET;SUD YONNE-HAUT-NIVERNAIS;HAUTS-DE-SEINE;94 EST;0;;;;;;;;;
ORG;2019;910009349;940000060;;;;;;;;;;;;;;;;;;;;;;2;C;D;2;A;B;0;;;;;;;0.01;;;;;;;;;
ORG;2019;910009919;910009869;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;1.5;2;;;;;;;;
ORG;2019;910015965;920030269;;;;;;;;;;;;;;;;;;;;;;18;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;910018423;910110055;;;;;;;;;;;;;;;;;;;;;;22;C;D;;;;;;;;;;;0.1;;;;;;;;;
ORG;2019;910020254;910002773;0;;;7;B;;0;;;0;;;2;A;E;0;;;4;C;;128;C;D;1;C;;;;;;;;;2;;;2.57;;;;;;
ORG;2019;910022037;940000060;;;;;;;;;;;;;;;;;;;;;;1;C;D;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;910100015;750712184;;;;;;;;;;;;;;;;;;;;;;47;;C;;;;0;;;;;;;0.2;;;0.5;;;;;;1
ORG;2019;910100023;750712184;;;;;;;;;;;;;;;;;;;;;;48;;C;;;;;;;;;;;0.2;;;;;;;;;
ORG;2019;910140037;750720914;;;;;;;;;;;;;;;;;;;;;;3;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;910150010;910014919;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;910150028;750811184;;;;1;A;C;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.4;;;;;
ORG;2019;910150069;910000033;;;;;;;;;;;;;;;;;;;;;;2;D;;1;D;;1;1;ILE DE FRANCE SUD;;;;;0.1;;;;;;;;;
ORG;2019;910150085;910009539;0;;;1;A;D;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;910300011;910000348;;;;;;;;;;;;;;;;;;;;;;11;C;D;;;;1;1;ILE DE FRANCE SUD;;;;;0;;;;;;;;;
ORG;2019;910300045;910002419;;;;;;;;;;;;;;;;;;;;;;37;;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;910300144;910000447;;;;;;;;;;;;;;;;;;;;;;32;C;E;;;;0;;;;;;;;;;;;;;;;
ORG;2019;910300151;310021308;;;;;;;;;;;;;;;;;;;;;;36;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;910300219;910003888;;;;1;E;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;910310028;920030269;1;A;;2;A;A;;;;2;A;A;;;;;;;;;;4;C;;1;A;;0;;;;;;;;;;;;;;;;
ORG;2019;910500040;910009539;;;;1;A;D;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;910803543;910017615;;;;;;;;;;;;;;;;;;;;;;15;C;E;;;;0;;;;;;;;;;;;;;;;
ORG;2019;910805357;910001643;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;910811322;830013678;4;C;A;1;C;D;0;;;0;;;0;;;1;B;;0;;;10;C;D;0;;;1;1;NORD ESSONNE;;;;;0.1;0;0;0;0;0;0;0;0;0
ORG;2019;910813963;940000060;;;;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;920000460;750813321;;;;;;;;;;;;;;;;1;D;A;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;920000577;920110020;;;;;;;;;;;;;;;;;;;1;C;;20;C;D;;;;1;1;SUD VAL D'OISE NORD HAUTS-DE-SEINE;;;;;0.5;;;3.87;;;1.05;;;1
ORG;2019;920000585;920026374;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;920000601;920110053;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0.4;;;;;;;
ORG;2019;920000619;920009909;;;;1;A;;;;;;;;1;B;;2;D;;;;;186;C;D;;;;0;;;;;;;;;0.83;;;;;5.55;2.17;
ORG;2019;920000627;920009909;;;;1;A;;;;;;;;1;B;;2;D;;;;;186;C;D;;;;0;;;;;;;;;;;;;;;;
