BOR;AN;FI;FI_EJ;PN_A1;PN_A2;PN_A3;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A10;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2019;050000348;050002948;2.12;0.6;1227;1;2.22;727;1;1;0;1;050007145;37;831;109;50;347;88;120;1;0;;;1;1132;563;1;1;1;10/02/2008;417;219;1;30;0;0;0;1;0;2;1;0;6;5;0.46;0.4;0;3.01;2.01;1;10;83;2696;1;12;10;3756;0;;;;1;17;1638;1;3.11;1;0.6;677;393;1;1746;362;;1.95;0;;;;
PN;2019;050000371;050003508;0.24;0.16;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;050000454;050000645;0.13;0.04;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;050000488;050000678;0.22;0.11;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;050000637;050001163;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;050000991;050000546;0.5;0.2;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;2323;393;10;3.78;0;;;;
PN;2019;050001064;050000561;0.05;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;050002351;130037815;0.2;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060000296;060780640;0.06;0.06;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060000304;060780657;0.08;0.04;6;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060000478;060780897;;2;889;1;1.4;378;1;1;1;1;;575;4746;1393;1139;;1644;1800;3;0;;;0;;;1;1;1;27/11/2012;616;302;1;18;4;4;;;;;;;;;0.63;0.63;;;;0;;;;0;;;;0;;;;1;3;2281;1;1;1;0.8;293;;1;4200;1002;20;5.37;0;;;;
PN;2019;060000486;060780905;0;0;3;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060000494;060780921;0.1;0.1;3;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060000510;060780954;2.91;0.5;1550;1;;218;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;20/12/2012;500;178;1;20;;;;2;1;2;1;;1;;0.8;0.5;;2.5;0.5;0;;;;0;;;;0;;;;0;;;1;2.3;1;2.8;694;90;1;589;401;20;0.4;0;;;;
PN;2019;060000528;060780962;2;0.5;227;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;4.3;0;;;;1;196;68;10;0.13;1;2037;443;3.93;0.86
PN;2019;060000544;060780988;3.83;0.75;350;1;2.36;520;0;0;1;0;;;;;;;;;;0;;;0;;;1;1;1;27/11/2012;292;175;0;85;;;;;;1;;;5;2;0.5;;;1.12;0.4;0;;;;0;;;;0;;;;1;14;1627;1;2.12;1;4.12;1340;566;1;1136;490;21;0.95;0;;;;
PN;2019;060002102;060791761;1.1;0.5;235;1;0.5;152;0;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;165;122;0;;;;;;;3;3;;2;1;0.3;0.3;;0.45;0.25;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060005469;920030269;0.3;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;98;4251;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060006558;060798865;;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060010899;060785011;;;187;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060015328;060015278;0.08;0.02;24;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060019213;060005188;0.1;0.2;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060019627;060019551;0;0;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;1;44;;0.05;0.05
PN;2019;060021094;060024619;0.1;0.1;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060021201;060000155;0.2;0.2;28;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060021342;060003621;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.05;0;;;;0;;;;;0;;;;
PN;2019;060023694;060023686;0.2;0.05;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060780145;060000049;1;0.75;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060780186;060006939;0.25;0.25;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060780277;920030269;0.2;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060780343;060000171;0.5;0.45;17;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060780350;750056335;0.01;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060780392;060000205;0.5;0.2;24;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060780442;060000213;0.25;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060780459;010783009;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060780491;060790797;1.05;0.45;677;1;0.93;11;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2019;060780517;060000239;1;0.6;884;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060780525;060000247;0.2;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060780558;750720575;0.4;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060780590;060000270;0.6;0.2;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2019;060780665;060000312;0.1;0.3;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060780715;060000361;1;0.2;5499;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.5;0;;;;0;;;;;0;;;;
PN;2019;060780723;060004959;0.3;0.3;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;6.31;0;;;;0;;;;;0;;;;
PN;2019;060780749;060000395;0.3;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060780756;060000403;0.35;0.1;809;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;;0;;;;
PN;2019;060780947;060800174;0.7;0.05;2791;1;4.3;519;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;82;43;;0.1;1;460;;0.25;0.25
PN;2019;060780996;630786754;1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;;428;129;0;;;;;2;1;2;1;1;4;1;0.5;0.2;0.3;2.89;1.64;0;;;;0;;;;0;;;;0;;;0;;1;3.5;516;;1;1572;109;;1.75;0;;;;
PN;2019;060781200;060000635;1;0.4;869;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2019;060781374;060000718;2;0.5;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060781929;060000858;0.7;0.3;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060785003;060785011;;;4669;1;6.5;1505;1;1;1;1;;363;5185;867;0;0;998;1464;2;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;3.94;0;;;;0;;;;;1;1995;485;2;2
PN;2019;060785219;060780608;4.83;0.3;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.7;0;;;;0;;;;;0;;;;
PN;2019;060785227;060780608;1.9;0.3;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.95;0;;;;0;;;;;0;;;;
PN;2019;060785243;060001484;0.4;0.04;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060788957;060785011;17;2.9;37;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060789195;060785011;;;3727;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;0.5;869;308;1;;;2;0.34;1;1995;485;0.33;0
PN;2019;060789674;130037815;0.2;0.1;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;4;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060790177;060785011;;;22;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060790680;060780897;;1;0;0;;;;;0;0;;;;;;;;;1;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.78;0;;;;0;;;;;0;;;;
PN;2019;060790862;060001997;0.1;0.2;125;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;438;60;8;0.23;0;;;;
PN;2019;060791746;060024627;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060791811;060010808;0.48;0.29;25;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;20/12/2012;904;595;0;;;;;;;3;1;2;3;;0.97;0.37;0.6;0.55;;0;;;;1;20;15;7044;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060791860;060790797;;;;1;1;7;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060792090;060790540;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060792926;920033636;0.35;0.09;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060794013;060790797;1.05;0.45;118;1;0.02;7;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060794021;060780988;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;79;2917;1;14;11;5083;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060798881;060798873;0.3;0.2;32;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;060800166;060780608;2.75;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.7;0;;;;0;;;;;0;;;;
PN;2019;060800182;060002912;0.6;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070000013;070002878;1.93;0.6;235;1;;108;0;0;0;1;;23;797;137;127;493;90;211;5;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;5;250;0;;1;;159;32;1;7142;617;15;;0;;;;
PN;2019;070000021;070007927;0.4;0.01;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070000039;070780119;0.4;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070000047;070780127;0.3;0;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070000062;070005558;0.2;0.1;10;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070000070;070780150;0.3;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070000096;070780184;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;110;35;1;30;;;;;;1;;1;1;;0.1;;0.1;0.2;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070000112;070007927;0.4;0.01;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070000146;070004742;0.7;;1;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070000179;070780358;2.45;0.7;1065;1;1.2;145;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;02/11/2006;326;150;0;180;1;1;0;0;0;0;0;0;2;1;0.4;0.4;0;0.68;0.3;0;;;;0;;;;0;;;;1;32;418;0;;1;1;229;55;1;338;125;15;0.75;0;;;;
PN;2019;070000187;070780366;0.2;0.1;;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070000195;070780374;0.5;0.04;37;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070000203;070780382;0.17;0;5;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;40;20;0;60;1;;;;;;;;;;0.1;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070000609;070005566;2.71;1;;1;0.3;65;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;01/01/2006;303;202;1;;;;;;;2;;1;3;2;0.47;;0.1;1.38;0.8;0;;;;0;;;;0;;;;0;;;0;;1;2.24;386;61;1;;;;0.8;0;;;;
PN;2019;070780168;070000088;0.2;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070780226;750050759;0.2;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;180;50;;0.15;0;;;;
PN;2019;070780234;750721300;0.17;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070780242;070000120;0.15;0;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070780317;630786754;1.1;0.05;340;0;;;;;1;1;;60;0;0;885;;;128;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.75;279;0;1;794;272;3;0.1;0;;;;
PN;2019;070780390;070000211;0.1;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;070780424;070000245;1.3;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;;1;203;0;0.1;0.1
PN;2019;070784517;070002878;;;235;0;;;;;0;1;;23;797;137;127;493;90;211;5;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;5;250;0;;1;;159;32;1;7142;617;15;;0;;;;
PN;2019;070784897;750820680;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;080000110;080000037;1.8;0.3;1068;1;1;51;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;27/12/2017;254;113;1;60;;;;;;2;2;;1;1;0.2;0.2;;0.5;0.5;0;;;;0;;;;0;;;;1;3;144;0;;0;;;;1;55;22;7;;0;;;;
PN;2019;080000136;920030269;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;080000219;080001969;1.75;0.15;457;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;080000250;540019726;0.32;0.04;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;080000268;540019726;0.09;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;5;28;1441;0;;;;1;8;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;080000276;080001969;0.75;0.15;104;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;342;61;10;0.2;0;;;;
PN;2019;080000284;080000060;;;11;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;080000300;080000078;;;4;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;080000318;080000086;1.61;0.2;632;1;2.6;201;0;0;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;4.3;389;32;1;4235;787;15;0.26;0;;;;
PN;2019;080000425;080000615;7.72;0.5;3909;1;1;158;0;0;0;1;;55;1549;174;267;320;360;210;1;0;;;0;;;1;1;1;;323;173;0;;2;1;;1;1;;;;4;;0.4;0.4;;1.51;1;0;;;;0;;;;0;;;;1;25;3205;1;0.5;0;;;;1;364;131;2;0.55;0;;;;
PN;2019;080010267;080010242;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;080010473;080010242;0.3;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;080010523;920030269;0.2;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;090000019;090180019;0.1;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;090000175;090781774;3.74;1;2616;1;1.75;;0;0;0;1;;113;1191;51;0;;512;302;1;0;;;0;;;1;1;1;23/11/2005;764;445;1;40;4;;;2;1;2;;;2;1;0.62;0.62;;2.68;1.4;0;;;;0;;;;0;;;;1;16;1061;1;1.71;1;0.8;209;45;1;722;350;15;1.5;0;;;;
PN;2019;090000183;090781816;0.81;0.03;243;1;1.1;181;1;1;1;0;;;;;;;;;;0;;;0;;;1;1;1;06/05/2013;255;109;1;15;2;2;;1;;1;1;;3;3;0.58;0.58;;1.33;0.83;1;12;97;4005;0;;;;0;;;;0;;;0;;0;;;;1;83;41;;0.62;0;;;;
PN;2019;100000082;100001148;0.3;0.2;3960;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;100000090;100000017;2.21;0.67;3792;1;1.8;312;0;0;0;1;100000199;853;4630;91;0;;1192;1162;2;0;;;0;;;1;1;1;14/03/2005;454;223;0;58;0;0;0;1;1;3;3;0;1;0;0.6;0.6;0;1.1;1;0;;;;0;;;;0;;;;1;7;2513;1;2.5;1;2.02;875;411;1;4279;1247;32;4.93;1;726;0;2.61;1
