BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2019;740000302;740781133;NAUT;3;21;7.5;;;;
PERINAT_P;2019;740000328;740790381;M1030;;11;1.23;;;;
PERINAT_P;2019;740000328;740790381;M1140;;5;0.49;;;;
PERINAT_P;2019;740000328;740790381;M2050;8;3;4.39;;;;
PERINAT_P;2019;740000328;740790381;MIVG;1;2;1.2;;;;
PERINAT_P;2019;740000328;740790381;N2530;8;11;18.51;;;;
PERINAT_P;2019;740000328;740790381;N2700;;1;0.7;;;;
PERINAT_P;2019;740000328;740790381;N2800;15;21;26.76;;;;
PERINAT_P;2019;740000328;740790381;N280H;15;21;12.94;;;;
PERINAT_P;2019;740014345;740000617;M1030;15;;15;0;0;;
PERINAT_P;2019;740014345;740000617;M1140;2;1;2.5;0;1;;
PERINAT_P;2019;740014345;740000617;M2050;12;;12;0;1;;
PERINAT_P;2019;740014345;740000617;MIVG;6;;6;;;;
PERINAT_P;2019;740014345;740000617;N2200;1;2;1.78;;;;
PERINAT_P;2019;740014345;740000617;N2340;1;;1.01;;;;
PERINAT_P;2019;740014345;740000617;N2530;9;3;13.97;;;;
PERINAT_P;2019;740014345;740000617;N2700;;2;0.5;;;;
PERINAT_P;2019;740014345;740000617;N2800;7;6;14.55;;;;
PERINAT_P;2019;740014345;740000617;N280H;4;1;4.8;;;;
PERINAT_P;2019;740780424;740000120;M1030;;11;4.8;1;;0;
PERINAT_P;2019;740780424;740000120;M1140;4;1;4.5;0;;;
PERINAT_P;2019;740780424;740000120;M2050;4;2;4.8;1;;;
PERINAT_P;2019;740780424;740000120;MIVG;;6;0.1;;;;
PERINAT_P;2019;740780424;740000120;N2340;;2;1.7;;;;
PERINAT_P;2019;740780424;740000120;N2530;10;5;13.3;;;;
PERINAT_P;2019;740780424;740000120;N2700;;1;0.2;;;;
PERINAT_P;2019;740780424;740000120;N2800;6;10;12.5;;;;
PERINAT_P;2019;740780424;740000120;N280H;2;5;5.8;;;;
PERINAT_P;2019;740781141;740790258;M1030;1;;1;1;0;1;0
PERINAT_P;2019;740781141;740790258;M1140;1;3;1.28;0;1;;
PERINAT_P;2019;740781141;740790258;M2050;4;8;7.47;1;0;;
PERINAT_P;2019;740781141;740790258;MIVG;2;;0.15;;;;
PERINAT_P;2019;740781141;740790258;N2200;;2;1.45;;;;
PERINAT_P;2019;740781141;740790258;N2340;2;2;3.37;;;;
PERINAT_P;2019;740781141;740790258;N2530;23;7;29.14;;;;
PERINAT_P;2019;740781141;740790258;N2700;;3;0.6;;;;
PERINAT_P;2019;740781141;740790258;N2800;23;36;40.94;;;;
PERINAT_P;2019;740781141;740790258;NAUT;13;15;21.42;;;;
PERINAT_P;2019;740781166;740001839;N2800;;1;0.25;;;;
PERINAT_P;2019;740781224;740001839;M1030;;11;1.05;1;1;0;0
PERINAT_P;2019;740781224;740001839;M1140;;6;1.63;;1;;
PERINAT_P;2019;740781224;740001839;M2050;;6;2.26;1;0;;
PERINAT_P;2019;740781224;740001839;N2800;14;13;23.46;;;;
PERINAT_P;2019;750000523;750150120;M1030;3;1;2.55;1;0;1;0
PERINAT_P;2019;750000523;750150120;M1140;8;;7.95;1;0;;
PERINAT_P;2019;750000523;750150120;M2050;6;4;7.87;1;0;;
PERINAT_P;2019;750000523;750150120;N2340;34;10;47.86;;;;
PERINAT_P;2019;750000523;750150120;N2700;;2;0.73;;;;
PERINAT_P;2019;750000523;750150120;N2800;31;23;45.26;;;;
PERINAT_P;2019;750000523;750150120;N280H;30;19;35.67;;;;
PERINAT_P;2019;750000523;750150120;NAUT;;1;0.5;;;;
PERINAT_P;2019;750100042;750712184;M1030;0;4;2;;;;
PERINAT_P;2019;750100042;750712184;M1140;4;3;4.6;;;;
PERINAT_P;2019;750100042;750712184;M2050;6;10;8.5;;;;
PERINAT_P;2019;750100042;750712184;MIVG;0;4;1.7;;;;
PERINAT_P;2019;750100042;750712184;N2200;44;5;47.44;;;;
PERINAT_P;2019;750100042;750712184;N2340;14;1;14.7;;;;
PERINAT_P;2019;750100042;750712184;N2530;38;8;44.81;;;;
PERINAT_P;2019;750100042;750712184;N2700;1;2;1.43;;;;
PERINAT_P;2019;750100042;750712184;N2800;30;10;38.15;;;;
PERINAT_P;2019;750100042;750712184;NAUT;31;2;31.9;;;;
PERINAT_P;2019;750100075;750712184;N2200;1;1;0.9;;;;
PERINAT_P;2019;750100075;750712184;NAUT;4;4;4.62;;;;
PERINAT_P;2019;750100109;750712184;M1140;9;6;12;;;;
PERINAT_P;2019;750100109;750712184;M2050;6;8;8.9;;;;
PERINAT_P;2019;750100109;750712184;MIVG;1;0;1;;;;
PERINAT_P;2019;750100109;750712184;N2200;27;4;31.47;;;;
PERINAT_P;2019;750100109;750712184;N2340;23;7;26.9;;;;
PERINAT_P;2019;750100109;750712184;N2530;24;5;27.6;;;;
PERINAT_P;2019;750100109;750712184;N2700;1;2;2.4;;;;
PERINAT_P;2019;750100109;750712184;N2800;42;19;48.1;;;;
PERINAT_P;2019;750100109;750712184;N280H;35;17;46.5;;;;
PERINAT_P;2019;750100125;750712184;M1140;2;7;5.7;1;0;;
PERINAT_P;2019;750100125;750712184;M2050;9;19;8.9;1;1;;
PERINAT_P;2019;750100125;750712184;MAUT;;1;0.5;;;;
PERINAT_P;2019;750100125;750712184;MIVG;1;1;1.2;;;;
PERINAT_P;2019;750100125;750712184;N2200;40;7;46.3;;;;
PERINAT_P;2019;750100125;750712184;N2340;5;;5;;;;
PERINAT_P;2019;750100125;750712184;N2530;20;2;21.3;;;;
PERINAT_P;2019;750100125;750712184;N2700;1;1;1.7;;;;
PERINAT_P;2019;750100125;750712184;N2800;22;7;30.1;;;;
PERINAT_P;2019;750100125;750712184;N280H;12;;12;;;;
PERINAT_P;2019;750100125;750712184;NAUT;2;1;2.8;;;;
PERINAT_P;2019;750100166;750712184;M1030;11;2;4.2;;;;
PERINAT_P;2019;750100166;750712184;M1140;4;4;8.16;;;;
PERINAT_P;2019;750100166;750712184;M2050;18;;18;;;;
PERINAT_P;2019;750100166;750712184;MIVG;4;;4;;;;
PERINAT_P;2019;750100166;750712184;N2200;143;12;155.59;;;;
PERINAT_P;2019;750100166;750712184;N2340;46;5;48.5;;;;
PERINAT_P;2019;750100166;750712184;N2530;42;8;50.19;;;;
PERINAT_P;2019;750100166;750712184;N2700;4;4;8.84;;;;
PERINAT_P;2019;750100166;750712184;N2800;60;18;78.45;;;;
PERINAT_P;2019;750100166;750712184;N280H;25;12;37.75;;;;
PERINAT_P;2019;750100208;750712184;M1030;12;7;5.6;1;0;1;0
PERINAT_P;2019;750100208;750712184;M1140;19;2;18.82;1;1;;
PERINAT_P;2019;750100208;750712184;M2050;13;1;9.3;1;1;;
PERINAT_P;2019;750100208;750712184;N2200;74;12;84.3;;;;
PERINAT_P;2019;750100208;750712184;N2340;51;0;45.6;;;;
PERINAT_P;2019;750100208;750712184;N2530;83;13;95.1;;;;
PERINAT_P;2019;750100208;750712184;N2700;1;2;1.95;;;;
PERINAT_P;2019;750100208;750712184;N2800;60;10;65.57;;;;
PERINAT_P;2019;750100208;750712184;N280H;17;0;17;;;;
PERINAT_P;2019;750100208;750712184;NAUT;12;1;10.27;;;;
