BOR;AN;FI;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2019;630000149;630780302;;;;;;;;1;;;;;0;0;0;0;0;0;;;0;1;630000404;0.25;0.1
INFOMED;2019;630000404;630780989;;1;;;;;;1;;;1;;0;0;0;0;0;1;0;0;0;1;630781011;22.32;3.03
INFOMED;2019;630000412;630780997;;;1;;;;;;1;;1;;0;0;0;0;0;0;0;0;0;0;;1;0.5
INFOMED;2019;630000420;630781003;;1;;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;1;0.7
INFOMED;2019;630000438;630781011;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;1;630000404;2;0.2
INFOMED;2019;630000446;630781029;;1;;;;;;1;;1;;;0;0;0;0;0;0;0;1;;1;630000412;1.85;0.4
INFOMED;2019;630000479;630781110;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3.3;1
INFOMED;2019;630000487;630781136;;;;;;;;;1;;;;1;0;1;1;1;0;0;0;0;0;;0.4;
INFOMED;2019;630000560;630781367;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;630000404;0.5;
INFOMED;2019;630008118;630011153;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;1;
INFOMED;2019;630010510;920030269;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;;0.1
INFOMED;2019;630011823;870015336;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;1;0;;0.3;0.1
INFOMED;2019;630780179;630011534;;;;;;;;1;;;;;0;0;0;1;1;1;1;1;0;0;;0.8;0.1
INFOMED;2019;630780195;630786754;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;4;0.59
INFOMED;2019;630780211;630000107;;;1;;;;;;;;;;1;1;1;1;1;0;;;1;0;;5.5;0.5
INFOMED;2019;630780310;920030269;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.5;
INFOMED;2019;630780369;630000164;;;1;;;;;;;;;;0;0;0;1;1;1;;1;;0;;1;
INFOMED;2019;630780401;630000172;;;;;;;;;;;;1;;;0;0;0;1;0;1;0;0;;0.05;0
INFOMED;2019;630780526;630009991;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;0.4;0.25
INFOMED;2019;630780559;870015336;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;1;0;;0.3;0.1
INFOMED;2019;630781417;630000578;;;;;;;;;;;;1;1;0;0;0;0;1;0;0;1;0;;;
INFOMED;2019;630781755;630011518;;;;;;;;1;;;;;0;0;0;1;1;1;1;0;1;0;;0.5;
INFOMED;2019;630781821;920030269;1;0;0;;;;;;;0;1;0;0;0;0;0;0;0;0;0;1;1;920030269;0.3;0.1
INFOMED;2019;630781839;630000826;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;3.5;0
INFOMED;2019;640000162;640780417;;1;;;1;;;1;;;1;;0;0;0;1;1;1;1;1;1;0;;4.8;2.22
INFOMED;2019;640000402;640780813;;;1;1;;;;1;;;;;0;0;0;0;1;1;1;0;1;1;640000600;1.8;0.1
INFOMED;2019;640000410;640780821;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;640000600;2.1;0.2
INFOMED;2019;640000428;640780839;;;1;;;;;1;;;;;0;0;0;0;0;1;1;1;0;0;;0.1;0.1
INFOMED;2019;640000436;640780862;1;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;1.87;0.8
INFOMED;2019;640000600;640781290;;1;;1;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;4.18;2.25
INFOMED;2019;640005336;640017612;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;;0.02
INFOMED;2019;640005591;920030269;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.3;0.1
INFOMED;2019;640010518;640010468;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;;0;;0.7;
INFOMED;2019;640013298;640011508;;;;;;1;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.6;0.1
INFOMED;2019;640016580;640010658;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2.46;0.2
INFOMED;2019;640017224;330050899;;;;;;;;1;;;;;1;1;1;1;1;0;0;0;0;0;;0.2;0.2
INFOMED;2019;640017646;640017638;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;1;640000162;1;0.4
INFOMED;2019;640018206;640012209;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;6.21;0.4
INFOMED;2019;640018255;640007019;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.1;0.1
INFOMED;2019;640019220;640000451;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2;0.5
INFOMED;2019;640780185;640000089;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1.1;0.1
INFOMED;2019;640780268;640000113;;;1;;;;;;;;;;1;1;0;1;1;1;1;1;0;0;;1.3;0.2
INFOMED;2019;640780409;640000154;;;;;;;;;;;;1;0;0;0;0;0;1;1;1;0;0;;0.29;0.05
INFOMED;2019;640780490;640000212;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;2;0.25
INFOMED;2019;640780557;640000238;;1;;;;;;1;;;;;;;;;;;;;;;;0.9;0.05
INFOMED;2019;640780607;330050899;;;;;;;;;1;;;;0;0;0;1;1;0;;;0;0;;0.5;0.4
INFOMED;2019;640780631;640000295;;;;;;;;1;;;;;0;0;0;1;1;0;0;0;0;0;;0.2;0.1
INFOMED;2019;640780649;640000303;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.2;0.2
INFOMED;2019;640780672;640000337;;1;;;;;;1;;;;;0;0;0;1;1;0;0;;0;0;;1;0.13
INFOMED;2019;640780714;690795331;;;;;;;;1;;;;;0;1;1;1;1;1;0;0;0;0;;0.2;0.2
INFOMED;2019;640780748;640000360;;;1;;;;;;;;;;0;0;0;1;1;1;1;0;0;0;;4;0.3
INFOMED;2019;640780938;640000451;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;2;0.5
INFOMED;2019;640780946;640000469;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2.5;0.5
INFOMED;2019;640780987;640000493;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1;
INFOMED;2019;640781175;640790374;;;;;;;1;;;;;;0;0;1;1;1;0;;;;0;;0.05;
INFOMED;2019;640781225;640000568;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;2.6;0.78
INFOMED;2019;640781308;640000618;;;1;;;;;;;;;;0;0;0;0;0;1;0;1;0;0;;0.4;0.1
INFOMED;2019;640781332;640017612;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.05;0.4
INFOMED;2019;640781365;920030269;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;;0.1;0.05
INFOMED;2019;640787149;640001681;;;;;;;;;1;;;;1;0;1;1;1;1;1;0;0;0;;0.79;0.02
INFOMED;2019;640787156;640001699;;;1;;;;;;1;;;;1;0;0;1;1;0;0;0;0;0;;0.1;0.1
INFOMED;2019;640789426;640003497;;;;;;;1;;;;;;0;1;1;1;1;0;;;;0;;0;0
INFOMED;2019;640790150;750712184;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;2;0.5
INFOMED;2019;650000045;650780158;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;650783160;3;0.3
INFOMED;2019;650000052;650780166;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;650780190;1.8;1
INFOMED;2019;650000060;650780174;;;;;;;;1;;1;;;0;0;0;0;0;0;0;0;0;0;;0.2;
INFOMED;2019;650000078;650780190;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;1;1;650000417;0.1;0.05
INFOMED;2019;650000417;650783160;;;1;;;;;;1;;;;0;0;0;0;1;1;0;0;0;1;650780158;7.4;0.7
INFOMED;2019;650002579;650000243;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;1;;4;0.5
INFOMED;2019;650004799;650003148;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0.3
INFOMED;2019;650780323;650000128;;;;;;;;;1;;;;0;0;0;1;1;0;;;0;0;;0.9;0.2
INFOMED;2019;650780398;750005068;;;;;;;;1;;;;;0;0;1;1;1;1;1;0;0;0;;2;
INFOMED;2019;650780679;650000243;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;0;0.2
INFOMED;2019;650780729;650000276;;;;;;;;;;;1;;0;0;0;0;0;1;1;0;1;0;;0.15;0.1
INFOMED;2019;650780737;650000284;;;;;;;;;;;;1;0;0;0;0;0;1;1;0;1;0;;0.2;0.1
INFOMED;2019;650784218;650780174;;;1;;;;;;;;;;1;0;0;0;1;0;0;0;0;0;;4;0.4
INFOMED;2019;660000084;660780180;1;;;1;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;15.46;4.83
INFOMED;2019;660000092;660780198;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;1.8;1
INFOMED;2019;660000605;660786799;;;;;;;;;1;1;;;0;0;0;0;0;1;1;0;1;1;110786324;1.34;0.12
INFOMED;2019;660005166;660786542;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.11
INFOMED;2019;660006305;660006297;;1;;;;;;;;;;;1;1;1;1;1;0;0;;1;0;;2;
INFOMED;2019;660009689;660010059;;1;;;;;;1;;;;;1;1;1;1;1;1;0;1;0;0;;0.6;0.1
INFOMED;2019;660010174;660786799;;;;;;;;;1;1;;;0;0;0;0;0;1;1;0;1;1;110786324;0.96;0.08
INFOMED;2019;660010422;590799730;;;;;;;1;;;;;;1;1;1;1;1;0;0;0;0;0;;0.1;0.1
INFOMED;2019;660780099;660000043;;;;;;;;;1;;;;1;0;0;0;0;0;0;0;0;0;;0.2;0.1
INFOMED;2019;660780156;340015171;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;1;1;340781608;0.88;0.05
INFOMED;2019;660780214;920030269;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;;0.4;0.1
INFOMED;2019;660780321;590799730;;;;;;;1;;;;;;1;1;1;1;1;0;0;0;0;0;;0.1;0.1
INFOMED;2019;660780347;660000183;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1.1;0
INFOMED;2019;660780628;660000282;;;1;;;;;;;;;;1;1;1;1;1;1;1;1;1;0;;1;0.1
INFOMED;2019;660780636;920031788;;;;;;;1;1;1;0;0;0;0;0;0;0;0;0;;;;0;;0.23;0.1
INFOMED;2019;660780669;660000324;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2;0.1
INFOMED;2019;660780735;920030269;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0.4;
INFOMED;2019;660780743;660000373;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.2
INFOMED;2019;660780776;660000399;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;;0;;3;0.5
INFOMED;2019;660780784;660000407;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;4;1
INFOMED;2019;660780800;920030269;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;0.4;0.05
INFOMED;2019;660780842;660000431;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.8;0.1
INFOMED;2019;660781097;660000506;;;;;;;;;1;;;;1;0;0;0;0;0;0;0;0;0;;0.25;0.1
INFOMED;2019;660781287;660000621;;;;;;;;1;;;;;0;0;0;1;1;1;0;1;0;0;;1;0.1
INFOMED;2019;660790163;920031796;;;;;;;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;;0.3;
INFOMED;2019;660790387;660790379;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;0;0;1;570000646;3;0.58
INFOMED;2019;670000025;670780055;1;;;1;;;1;;;1;;;0;0;0;0;0;1;1;1;0;0;670000025;31.02;7.3
INFOMED;2019;670000033;670780063;;;;;;;;;;;;;;;;;;;;;;;;3;1
INFOMED;2019;670000041;670780071;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;1;670780337;;
INFOMED;2019;670000058;670013366;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;1;0.87
INFOMED;2019;670000157;670780337;;1;;;;;;1;;;;;0;0;0;0;0;1;0;0;1;0;;9.27;1.87
INFOMED;2019;670000165;670780345;;;1;;;;1;;;;;;0;0;0;0;1;1;1;0;0;0;;5.75;0.77
INFOMED;2019;670000215;680000643;;1;;;;;;1;;;;;1;0;;1;0;1;1;0;0;1;670780543;1.5;0.2
INFOMED;2019;670000249;680000643;;;;;;;;1;;;;;0;0;1;1;1;0;;;0;1;670780337;;
INFOMED;2019;670000272;670780543;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;2.05;1
INFOMED;2019;670000306;670780584;1;;;;;;1;;;;;;0;0;0;1;1;0;0;0;0;1;670780337;0.6;
INFOMED;2019;670000348;670780642;;;;;;;;;1;;;;0;0;1;1;1;0;;;0;0;;0;0.1
INFOMED;2019;670000397;670017755;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;3.6;0.8
INFOMED;2019;670000413;670780717;;;;;;;;;1;;;;0;0;1;1;1;1;0;0;0;1;670781152;;0.09
INFOMED;2019;670000603;670781152;;;;;;;;;;1;;;0;0;1;0;0;1;1;0;1;0;;0.85;0.75
INFOMED;2019;670002187;670000652;;1;;;;;;;;;;;1;1;1;1;1;0;;;0;0;;;
INFOMED;2019;670002278;920030269;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;0;;0.4;0.25
INFOMED;2019;670005479;670000652;;;;;1;;;;;;;;0;0;0;1;1;0;;;0;0;;1;
INFOMED;2019;670008838;670000785;;;;;;1;;;;;;;0;0;0;1;1;1;1;1;0;1;;1;0.55
INFOMED;2019;670013325;670013317;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;0.1;0.2
INFOMED;2019;670013754;;;;1;;;;;;1;1;;;0;0;0;0;0;1;1;0;0;0;;4.24;1
INFOMED;2019;670014992;670780139;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;1;670000157;;0.1
INFOMED;2019;670017458;670017441;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.1;0.84
INFOMED;2019;670018068;670017847;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;7.16;0.9
INFOMED;2019;670780170;670000116;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;4;0.6
INFOMED;2019;670780188;670014604;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;5;2
INFOMED;2019;670780212;670014604;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;4;2
INFOMED;2019;670780378;670000785;;1;;;;;;;;;;;0;0;0;1;1;1;1;1;1;1;;3;0.05
INFOMED;2019;670780386;670000199;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1;0.25
INFOMED;2019;670780501;670792415;;;;;;;;1;;;;;0;0;0;1;1;0;0;0;0;0;;0.35;0.1
INFOMED;2019;680000031;680020336;;;;;;;;1;;;;;0;0;0;0;1;1;1;0;0;0;;;
INFOMED;2019;680000122;680020336;;;1;;;;;1;;1;;;0;0;0;0;1;1;1;0;0;0;;;0.05
INFOMED;2019;680000130;680000353;;;;;;;1;;;;;;0;0;0;1;1;0;0;0;0;1;680001328;2.02;0
INFOMED;2019;680000189;680000643;;;;;;;;1;;;;;0;0;1;1;1;1;0;0;0;0;;0.43;0.2
INFOMED;2019;680000221;670781293;;;;;;;;;1;;;;;;;;;0;0;0;0;1;680001328;0.5;0
INFOMED;2019;680000312;680015963;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;680001328;0;0
INFOMED;2019;680000320;680000643;;;1;;;;;;;;;;0;0;1;1;1;0;0;0;0;0;;2.7;0.5
INFOMED;2019;680000494;680000643;;;1;;;;;;;;;;0;0;1;1;1;0;0;0;0;0;;2.4;0.5
INFOMED;2019;680000544;680020336;;;1;;;;;1;;1;;;0;0;0;0;1;1;1;0;0;0;;;0.2
INFOMED;2019;680000577;680000411;1;;;;;;1;;;;;;0;0;0;0;0;;;;1;1;680001179;0.5;0.1
INFOMED;2019;680000601;680020336;;;1;;;;;1;;1;;;0;0;0;0;1;1;1;0;0;0;;;0.2
INFOMED;2019;680000627;680020336;;;1;;;;;1;;1;;;0;0;0;0;1;1;1;0;0;0;;24.09;1.6
INFOMED;2019;680000684;680000973;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;1;680000981;15.4;3.95
INFOMED;2019;680000700;680001005;1;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;1.21;0.8
INFOMED;2019;680000742;680001054;;;;;;;;;1;;;;0;0;0;0;1;1;1;0;0;1;670000397;0.01;0.05
INFOMED;2019;680000767;680001088;;;;;;;;1;;;;;0;0;1;1;1;0;;;0;1;680000684;;
INFOMED;2019;680000833;680001138;;;;;;;;1;;;;;0;0;1;1;1;1;1;0;1;0;;1;0.22
INFOMED;2019;680000874;680001179;1;;;;;;;;;1;;;0;0;0;0;0;1;0;0;1;1;680020336;1;0.7
INFOMED;2019;680001195;680000643;;1;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;3.41;1
INFOMED;2019;680001294;680000890;;;;;;;;;;;1;;0;0;0;0;1;1;0;1;0;0;;0.4;0.2
INFOMED;2019;680001328;750005068;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;2;0.4
INFOMED;2019;680007648;680007598;;;;;;1;;;;;;;0;0;0;0;1;0;0;0;0;0;;0.5;0.2
INFOMED;2019;680017829;680017811;;;;;;1;;;;;;;0;0;0;0;0;;;;;;;0;0.1
INFOMED;2019;680020088;680020062;;;1;;;;;;;;;;0;0;0;1;1;1;1;0;0;0;;0.7;0.03
INFOMED;2019;680020096;680020336;;;;;;;1;;;;;;0;0;0;0;1;1;1;0;0;0;;;
INFOMED;2019;690000013;690780036;;1;;;;;;1;;;;;0;0;0;0;0;1;0;1;1;0;;1;1
INFOMED;2019;690000021;690780044;;;1;;;;;;1;;;;0;0;0;0;0;1;0;1;1;0;;1;0.3
INFOMED;2019;690000047;690780069;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.25;0.1
INFOMED;2019;690000088;690780101;;;1;;;;;1;;1;;;0;0;0;0;0;1;1;;0;0;;5.22;1
INFOMED;2019;690000096;690780119;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;1.4;1
INFOMED;2019;690000245;690780432;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1.05;0.39
INFOMED;2019;690000310;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.4;0.1
INFOMED;2019;690000401;920028560;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1.25;0.3
INFOMED;2019;690000427;750721334;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;1;
INFOMED;2019;690000575;690782222;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;9.83;2.17
INFOMED;2019;690000583;690782230;;;1;;;;;1;;;;;0;0;0;1;1;1;1;1;0;1;690782222;0.5;0.2
INFOMED;2019;690000591;690782248;;;1;;;;;1;;;;;0;0;0;1;1;1;1;1;1;1;690782222;0.5;0.05
INFOMED;2019;690000625;690782271;;;1;;;;;1;;;;;0;0;0;0;0;0;0;1;1;0;;1.65;0.3
INFOMED;2019;690000633;690043237;1;;;;;;1;;;;;;0;0;1;1;0;0;0;0;0;0;;0;0.38
INFOMED;2019;690000773;690782925;;;1;;;;;;1;;;;0;0;1;1;0;0;;;1;0;;1;0.1
INFOMED;2019;690000880;690783220;;1;;;1;;;;;;;;0;0;0;0;0;1;0;0;0;0;;7;2
INFOMED;2019;690001524;690787338;;;;;;;1;;;;;;0;0;1;1;1;0;;;1;0;;0.71;
INFOMED;2019;690002092;010783009;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;1;690002092;1.5;0.31
INFOMED;2019;690007539;690781810;1;;;;;;;;;1;;;0;0;0;0;0;0;;;0;0;690007539;2.4;0.7
INFOMED;2019;690010848;690000450;;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;0.5;0.2
INFOMED;2019;690022009;690796552;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;0.01;0.1
INFOMED;2019;690022058;690002225;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;1;0;;0.03;0.01
INFOMED;2019;690022959;690000732;;;1;;;;;;;;;1;0;0;0;0;0;0;;;;0;;1;0.3
INFOMED;2019;690023239;690000146;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;1;
INFOMED;2019;690023411;690000252;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;3.41;0.5
INFOMED;2019;690025366;690000450;;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;0.3;
INFOMED;2019;690030119;920030269;;;0;;;;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;;;0.2
INFOMED;2019;690030283;750056335;;;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;0.5;0.2
INFOMED;2019;690030333;690030325;;;;;;;1;;;;;;0;0;0;1;1;1;1;1;1;0;;0.25;0.05
INFOMED;2019;690041124;690000724;;1;;;;;;;;;;;0;0;0;0;0;0;;;1;0;;4.4;0.8
INFOMED;2019;690041132;690006598;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;3.1;0.5
INFOMED;2019;690041579;690044052;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2019;690044623;690042593;;;;;;;;;;;1;;1;1;1;1;1;0;0;0;0;0;;0.2;0
INFOMED;2019;690780093;750821092;1;;;;;;1;;;1;;;0;0;0;0;1;1;1;0;0;0;;3;1
INFOMED;2019;690780150;690000104;;1;;;;;;1;;;;;1;1;1;1;1;0;0;0;1;0;;0.14;0
INFOMED;2019;690780200;690000112;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;1;690000880;0.8;0.2
INFOMED;2019;690780226;690039870;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;0.91;0.01
INFOMED;2019;690780259;690030457;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;0.2;0.2
INFOMED;2019;690780358;690000195;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;2.5;0.2
INFOMED;2019;690780366;690000203;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;3;0.2
INFOMED;2019;690780390;690000229;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;1;;1;0.2
INFOMED;2019;690780416;690031190;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;690006598;1.5;0.2
INFOMED;2019;690780481;750056335;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.3;0.2
INFOMED;2019;690780499;690000278;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;;1
INFOMED;2019;690780507;920031721;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;0.05;0.05
INFOMED;2019;690780523;920031739;;;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2019;690780549;920030269;;;;;;;;;;;;1;0;0;0;0;0;1;1;0;0;1;750043994;0.25;0.5
INFOMED;2019;690780648;690036900;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;7.8;0.5
INFOMED;2019;690780655;690000377;1;;;;;;;1;;;;;;;;;;;;;;;;0.37;0.1
INFOMED;2019;690780663;690000385;;;1;;;;;;;;;;0;;;;;1;1;0;0;0;;2.12;0.2
INFOMED;2019;690781026;690029723;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;0;;0.5;0.1
INFOMED;2019;690782420;690793633;;;;;;;1;;;;;;0;0;1;1;1;1;1;0;0;0;;0.3;0.2
INFOMED;2019;690783154;690781810;1;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;690783154;6.57;2.73
INFOMED;2019;690784137;690781810;1;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;690787478;6.9;2.21
INFOMED;2019;690784152;690781810;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;690784152;5.68;1.88
INFOMED;2019;690784178;690781810;1;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;690784178;2.5;1
INFOMED;2019;690784186;690781810;1;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;690784186;2.5;1
INFOMED;2019;690784194;690781810;1;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;690784194;0.8;0
INFOMED;2019;690784202;690781810;1;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;0;
INFOMED;2019;690787429;690781810;;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;690787429;0.2;0
INFOMED;2019;690787478;690781810;;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;690787478;0.6;0
INFOMED;2019;690788930;690001623;;;;;1;;;;;;;;1;1;1;1;1;0;;;0;0;;1;
INFOMED;2019;690790472;690029723;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.25;0.05
INFOMED;2019;690791082;690001904;;;1;;;;;;1;;;;0;0;0;1;1;0;0;0;0;0;;0.1;0.1
INFOMED;2019;690793468;690002068;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;4.33;0.5
INFOMED;2019;690796727;;;;;;;;;;;1;;;0;0;0;0;0;1;0;0;0;0;;2.9;1
INFOMED;2019;690803044;690000450;;;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;1;0.2
INFOMED;2019;690805361;690805353;1;;;;;;;;;;;;0;0;0;0;1;1;1;1;0;0;;2.86;1.08
INFOMED;2019;690807367;690003447;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;2;0.3
INFOMED;2019;700000011;700780026;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;1.5;
INFOMED;2019;700000029;700004591;;;1;;;;;;1;;;;;;;;1;1;1;1;0;0;;5.8;1
INFOMED;2019;700000045;250006335;;;;;;;;1;;;;;0;0;0;1;0;0;0;0;0;0;;0.01;0.1
INFOMED;2019;700780042;250006335;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.3
INFOMED;2019;700780075;700004096;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;3;0.97
INFOMED;2019;700780174;700000052;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2;0.5
INFOMED;2019;700784887;920030269;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;920030269;0.8;
INFOMED;2019;710002288;750721334;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;1;0;;0.9;0.15
INFOMED;2019;710002569;710000092;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0;0
INFOMED;2019;710010067;710780644;;1;;;;;;;1;;;;1;1;1;1;1;1;1;0;0;0;;3.87;
INFOMED;2019;710010786;710781451;;;1;;;;;;1;;;;0;0;0;0;0;0;;;;1;710978263;1.7;0.1
INFOMED;2019;710015231;710015223;;;;;;1;;;;;;;0;0;0;1;0;0;;;0;0;;0;0.15
