BOR;AN;FI;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;JOU_ST;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL_PA;NB_CMP_SEUL_PL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;FIL_TPL;FIL_PLA;EFFPL_PKT;EFFPA_PKT;ETP_PKT;EFFPL_MED;EFFPA_MED;ETP_MED;GAR_SEN;AST_SEN;EFFPL_PNM;EFFPA_PNM;ETP_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_ASS;ETP_REE;ETP_EDU;HPLEFFPL_PKT;HPLEFFPA_PKT;HPLETP_PKT;HPLEFFPL_MED;HPLEFFPA_MED;HPLETP_MED;HPLEFFPL_PNM;HPLEFFPA_PNM;HPLETP_PNM;HPLETP_INF;HPLETP_AID;HPLETP_PSY;HPLETP_ASS;HPLETP_REE;HPLETP_EDU
PSY;2019;620025387;620025361;INF;;;;;5;;;;;;1825;;;;72;1752;;;;;;;;;;;;;;;;;;;;;61;;61;;;5;0.1;;5;0.1;0;0;3;1;3.8;2.1;1.1;0.3;;0.1;;;5;0.1;;5;0.1;3;1;3.4;1.8;1;0.3;;0.1;
PSY;2019;620025387;620025361;TOT;0;;;0;63;;;;;;22995;15;;;917;22918;;;;;;;8537;;;;;;;;;;;;;;901;;901;;;5;1;;5;1;;;39;13;49.3;28.5;13.8;4.7;;2.2;0.1;;5;1;;5;1;37;8;44.4;25;13.3;3.7;;2.2;0.1
PSY;2019;620030726;620030718;GEN;;;;;;;;62;;;;;;;;;;;20203;;;;;;;;;;;;;;;;;;115;;;;;3;1.3;;1;0.3;;1;44;7;44.73;19.78;11.5;2.79;;2;1.26;;3;1.3;;1;0.3;44;7;44.73;19.78;11.5;2.79;;2;1.26
PSY;2019;620030726;620030718;TOT;0;;;0;;;;62;;;;;;;;;;;20203;;;;;;;;;;;;;;;;;;115;;;;;3;1.3;;1;0.3;;;44;7;44.73;19.78;11.5;2.79;;2;1.26;;3;1.3;;1;0.3;44;7;44.73;19.78;11.5;2.79;;2;1.26
PSY;2019;620100347;590039863;GEN;;;;;83;;;;;;30295;15;2;;648;24177;;;;;;;3306;0;;;;;;;;;;;;;693;;;;4;3;4.72;;2;1.08;0;0;71;18;82.74;43.57;5.87;2.74;;1.8;1.9;;;;;;;;;;;;;;;
PSY;2019;620100347;590039863;TOT;0;;;0;83;;;;;;30295;15;2;;648;24177;;;;;;;3306;0;;;;;;;;;;;;;693;;;;4;3;4.72;;2;1.08;;;71;18;82.74;43.57;5.87;2.74;;1.8;1.9;;;;;;;;;;;;;;;
PSY;2019;620105973;590039863;GEN;;;;;26;;;;;;9812;;;;40;1809;;;;;;;;;;;;;;;;;;;;;39;;;;1;1;0.1;;1;0.1;0;0;27;2;29.07;9.08;10;0.3;;;2;;;;;;;;;;;;;;;
PSY;2019;620105973;590039863;TOT;0;;;0;26;;;;;;9812;;;;40;1809;;;;;;;;;;;;;;;;;;;;;39;;;;1;1;0.1;;1;0.1;;;27;2;29.07;9.08;10;0.3;;;2;;;;;;;;;;;;;;;
PSY;2019;630000412;630780997;GEN;;1;;;;;;;;;;5;;;;;;;;;;;2394;;;;1;1;;2522;0;;413;46;92;;436;393;;;;3;0.2;;;;0;;6;6;10.76;7.8;;2;;;0.2;;;;;;;;;;;;;;;
PSY;2019;630000412;630780997;TOT;1;;;0;;;;;;;;5;;;;;;;;;;;2394;;;;1;1;;2522;0;;413;46;92;;436;;;;;3;0.2;;;;;;6;6;10.76;7.8;;2;;;0.2;;;;;;;;;;;;;;;
PSY;2019;630000446;630781029;GEN;;1;;;31;;;;;;11315;15;0;;400;8882;;;;;;;3651;0;;;1;;1;19559;;38;1234;148;57;1159;2756;2666;277;37;4;;3.97;;;;0;0;34;7;40.48;23.11;10.54;3.78;;;0.63;;;;;;;;;;;;;;;
PSY;2019;630000446;630781029;INF;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0;8;6;11.82;;;4.1;;3.62;2.1;;;;;;;;;;;;;;;
PSY;2019;630000446;630781029;TOT;1;;0;0;31;;;;;;11315;15;0;;400;8882;;;;;;;3651;0;;;1;;1;19559;;38;1234;148;57;1159;2756;;;;5;;4.97;;;;;;42;13;52.3;23.11;10.54;7.88;;3.62;2.73;;;;;;;;;;;;;;;
PSY;2019;630780195;630786754;GEN;;3;;;278;;;;;;101470;297;0;1;2428;93209;;;;;;39;25205;;2862;4;25;20;0;28690;31767;0;8615;3093;281;15;6359;;1569;30;24;18;35.54;3;3;5.92;0;0;439;65;466.17;333.45;98.78;12.37;;1.54;20.03;;;;;;;;;;;;;;;
PSY;2019;630780195;630786754;INF;;1;;;16;;;;;;4690;36;;;455;2964;;;;;;;3418;;;0;3;2;0;7868;670;0;8;33;0;22;1246;;58;0;4;4;4.59;;;;0;0;58;9;74.94;49.89;;5.13;;5.64;14.28;;;;;;;;;;;;;;;
PSY;2019;630780195;630786754;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;0;0;;0;16101;;;;998;;0;0;;3;1.72;;;;;;5;4;7;3.5;;3.5;;;;;;;;;;;;;;;;;;
PSY;2019;630780195;630786754;TOT;1;;12;1;294;;;;;;106160;333;0;1;2883;96173;;;;;;39;28623;;2862;4;29;22;0;36558;32437;0;24724;3126;281;37;8416;;1619;30;28;25;41.85;3;3;5.92;;;502;78;548.11;386.84;98.78;21;;7.18;34.31;;;;;;;;;;;;;;;
PSY;2019;630780401;630000172;GEN;;;;;116;;;;;;42340;20;12;;987;39016;;;;;;;6739;2353;;;;;;;;;;;;;832;;832;;;8;5;;4;1.24;0;0;42;34;56.29;32.97;19.02;2.46;;0.53;1.31;;;;;;;;;;;;;;;
PSY;2019;630780401;630000172;TOT;0;;;0;116;;;;;;42340;20;12;;987;39016;;;;;;;6739;2353;;;;;;;;;;;;;832;;;;;8;5;;4;1.24;;;42;34;56.29;32.97;19.02;2.46;;0.53;1.31;;;;;;;;;;;;;;;
PSY;2019;630781417;630000578;GEN;;;;;68;;;;;;24820;10;;;571;24332;;;;;;;4534;;;;;;;;;;;;;;569;;490;;0;1;0.5;;;;;;23;7;27.3;20;6;1;;0;0.3;;;;;;;;;;;;;;;
PSY;2019;630781417;630000578;TOT;0;;;0;68;;;;;;24820;10;;;571;24332;;;;;;;4534;;;;;;;;;;;;;;569;;490;;0;1;0.5;;;;;;23;7;27.3;20;6;1;;0;0.3;;;;;;;;;;;;;;;
PSY;2019;630781771;630780989;GEN;;2;;;177;0;0;0;;0;64445;52;0;0;1615;56165;;;;;;0;7826;;;;3;14;4;2930;19389;2727;1732;97;3428;3;6791;2879;1200;36;23;5;23.24;1;1;0.11;;1;169;61;186.09;96.75;55.52;6.76;;0.94;3.08;;;;;;;;;;;;;;;
PSY;2019;630781771;630780989;INF;;3;;;12;0;;;0;0;4306;33;0;0;153;2944;;;;;;52;2858;;;1;2;7;3;1715;6776;2790;150;155;1053;119;1702;1480;108;0;4;4;7.02;;3;0.4;;1;46;30;60.11;25.74;9.35;6.19;;1.86;13.46;;;;;;;;;;;;;;;
PSY;2019;630781771;630780989;TOT;1;;;0;189;0;0;0;0;0;68751;85;0;0;1768;59109;;;;;;52;10684;;;1;5;21;7;4645;26165;5517;1882;252;4481;122;8287;6620;1304;36;27;9;30.26;1;4;0.51;;;213;85;246.2;122.49;64.87;12.95;;2.8;16.54;;;;;;;;;;;;;;;
PSY;2019;630781821;920030269;GEN;;;;;153;;;;;;55845;20;;;1829;58149;;;;;;;7251;;;;;;;;;;;;;;1157;;1016;;10;;;;7;;0;1;58;8;61.79;40.15;11.77;2.6;;6.54;0.73;10;;;;7;;54;6;57.79;38.15;9.77;2;;5.54;0.73
PSY;2019;630781821;920030269;TOT;0;;;0;153;;;;;;55845;20;;;1829;58149;;;;;;;7251;;;;;;;;;;;;;;1157;;1016;;10;;;;7;;;;58;8;61.79;40.15;11.77;2.6;;6.54;0.73;10;;;;7;;54;6;57.79;38.15;9.77;2;;5.54;0.73
PSY;2019;640000162;640780417;GEN;;3;;;107;;;;8;;39055;20;10;;1191;34995;;;;2374;;130;2951;97;;;12;4;5;34188;6319;8669;7818;1241;5156;1;5393;4169;1162;28;17;6;21.2;0;1;0.2;;;236;43;253.51;188.11;15.93;7.22;;3.84;7.67;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2019;640000162;640780417;INF;;2;;;8;;;;;;2008;32;0;;109;1936;;;;;;18;3473;0;;;4;1;3;10494;431;4507;461;164;208;363;1223;1037;101;0;8;3;9.37;0;0;0;;;53;24;67.91;30.58;0;9.81;;9.2;12.32;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2019;640000162;640780417;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1972;;;;359;341;18;0;2;0;0.3;0;5;0.88;;;7;1;5.25;4.5;0;0.75;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2019;640000162;640780417;TOT;1;;2;1;115;;;;8;;41063;52;10;;1300;36931;;;;2374;;148;6424;97;;;16;5;8;44682;6750;13176;10251;1405;5364;364;6895;5494;1254;28;25;9;30.87;0;6;1.08;;;292;67;326.67;223.19;15.93;17.78;;13.04;19.99;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2019;640000436;640780862;GEN;;4;;;269;;;;18;;98185;181;30;1;1749;87559;0;0;0;4391;0;0;30362;5062;942;2;8;23;23;55197;12032;30162;11603;28615;5109;10;10932;8754;1212;67;27;4;27.17;;;;1;0;551;64;605.66;378.5;93.85;15.66;;7.69;17.09;25;1;13.67;;;;346;30;368;203.47;79.58;3.48;;3;10.26
PSY;2019;640000436;640780862;INF;;2;;;29;3;;;;;10585;56;2;;236;5722;0;;;0;0;45;7071;2;;3;6;15;7;33393;4142;3794;933;378;743;1023;3219;2768;134;0;13;;12.08;;;;0;0;141;37;168;77.77;5.67;17.83;;21.08;22.42;4;;2.18;;;;42;2;43.58;24.45;5.67;1;;2;1.93
PSY;2019;640000436;640780862;PEN;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;0;;0;0;;;;519;468;0;0;;3;0.92;;;;;;2;1;2.6;2;0.6;;;;;;;;;;;;;;;;;;;
PSY;2019;640000436;640780862;TOT;1;;4;1;298;3;;;18;;108770;237;32;1;1985;93281;0;0;0;4391;0;45;37433;5064;942;5;14;38;30;88590;16174;33956;12536;28993;5852;1033;14184;11720;1329;67;40;7;40.17;;;;;;694;102;776.26;458.27;100.12;33.49;;28.77;39.51;29;1;15.85;;;;388;32;411.58;227.92;85.25;4.48;;5;12.19
PSY;2019;640018255;640007019;GEN;;;;;93;;;;;;33945;30;8;;834;35702;;;;;;;12682;643;;;;;;;;;;;;;1745;;672;2;;10;0.16;;2;0.9;0;0;45;56;56.44;26.16;11.2;8.25;;8.43;2.4;;6;;;2;0.9;31;9;28.78;20;7.3;0.25;;0;1.23
PSY;2019;640018255;640007019;INF;;;;;;;;;;;;15;;;;;;;;;;;878;;;;;;;;;;;;;;174;;;;1;1;0.58;;;;0;0;2;2;1.81;0.98;0;;;0.83;;;;;;;;;;;;;;;;
PSY;2019;640018255;640007019;TOT;0;;;0;93;;;;;;33945;45;8;;834;35702;;;;;;;13560;643;;;;;;;;;;;;;1919;;672;2;1;11;0.74;;2;0.9;;;47;58;58.25;27.14;11.2;8.25;;9.26;2.4;;6;;;2;0.9;31;9;28.78;20;7.3;0.25;;0;1.23
PSY;2019;640780334;640017893;GEN;;;;;65;;;;;;23725;10;;;658;23000;;;;;;;3775;;;;;;;;;;;;;;759;;529;1;4;1;;;1;0.9;0;0;22;5;;20.03;3.75;0.5;;1;;;;;;;;;;;;;;;;
PSY;2019;640780334;640017893;TOT;0;;;0;65;;;;;;23725;10;;;658;23000;;;;;;;3775;;;;;;;;;;;;;;759;;529;;4;1;;;1;0.9;;;22;5;;20.03;3.75;0.5;;1;;;;;;;;;;;;;;;;
PSY;2019;640780409;640000154;GEN;;;;;54;;;;;;19710;10;;1;777;17746;;;;;;;4910;;343;;;;;;;;;;;;1106;;656;0;;4;2.4;;4;0.17;0;1;20;9;22.62;15.43;6;0.51;;0.34;0.34;;;;;;;;;;;;;;;
PSY;2019;640780409;640000154;TOT;0;;;0;54;;;;;;19710;10;;1;777;17746;;;;;;;4910;;343;;;;;;;;;;;;1106;;656;0;;4;2.4;;4;0.17;;;20;9;22.62;15.43;6;0.51;;0.34;0.34;;;;;;;;;;;;;;;
PSY;2019;640781365;920030269;GEN;;;;;97;;;;;;61320;30;;;1189;30164;;;;;;;2960;;;;;;;;;;;;;;1157;;1004;;1;9;7.75;;8;2.34;0;0;27;15;33.26;24.22;7;2.48;;0.51;1;;5;2.75;;5;1.27;25;15;31.93;22.63;7;2.31;;0.13;0.81
PSY;2019;640781365;920030269;INF;;;;;;;;;;;;15;;;;;;;;;;;550;;;;;;;;;;;;;;86;;;;;2;0.27;;1;0.21;0;0;;2;0.65;0.55;;0.1;;;;;;;;;;;;;;;;;;
PSY;2019;640781365;920030269;TOT;0;;;0;97;;;;;;61320;45;;;1189;30164;;;;;;;3510;;;;;;;;;;;;;;1242;;1004;;1;11;8.02;;9;2.55;;;27;17;33.91;24.77;7;2.58;;0.51;1;;5;2.75;;5;1.27;25;15;31.93;22.63;7;2.31;;0.13;0.81
PSY;2019;650000060;650780174;GEN;;4;;;207;0;0;17;0;17;75555;84;4;6;2334;64667;0;0;5381;0;4025;4;11834;85;0;3;8;3;6;73084;870;16584;15587;1400;4410;0;10020;8079;1509;50;18;5;22.98;;2;0.32;1;1;313;78;360.26;283.1;15.23;13.54;;;12.73;16;3;8.56;;1;0.03;191;33;212.38;179.74;13.43;3.15;;;1.42
PSY;2019;650000060;650780174;INF;;1;;;14;7;;;0;0;4214;69;0;6;366;2546;1197;;;;;46;9090;0;0;;6;1;6;14233;559;9636;453;151;4;44;1866;1679;83;1;5;1;5.39;1;;1;1;1;81;28;98.9;48.58;;13.38;;5.4;22.6;;;;;;;27;2;22.05;15.18;;0.66;;;4.92
PSY;2019;650000060;650780174;PEN;;;;;0;;;;;;0;0;;0;;;;;;;;;;;;;2;;;0;;0;0;;;;375;386;0;;;5;0.49;;;;;;;13;2.29;1.63;;0.66;;;;;;;;;;;;;;;;;;
PSY;2019;650000060;650780174;TOT;1;;4;1;221;7;0;17;0;17;79769;153;4;12;2700;67213;1197;0;5381;0;4025;50;20924;85;0;3;16;4;12;87317;1429;26220;16040;1551;4414;44;11926;10076;1573;51;22;6;28.86;1;2;1.32;;;394;106;461.45;333.31;15.23;27.58;;5.4;35.33;16;3;8.56;;1;0.03;218;35;234.43;194.92;13.43;3.81;;;6.34
PSY;2019;650780729;650000276;GEN;;;;;49;;;;;;17885;12;;;468;17135;;;;;;;1535;;;;;;;;;;;;;;524;205;319;1;3;1;;;;;0;1;22;2;25.78;16.98;2.52;;;1;;3;;;;;;19;1;22.36;14.98;1.62;;;;
PSY;2019;650780729;650000276;TOT;0;;;0;49;;;;;;17885;12;;;468;17135;;;;;;;1535;;;;;;;;;;;;;;524;;;;3;1;;;;;;;22;2;25.78;16.98;2.52;;;1;;3;;;;;;19;1;22.36;14.98;1.62;;;;
PSY;2019;650780737;650000284;GEN;;;;;43;0;0;0;0;0;15695;0;0;0;403;14864;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;276;0;0;0;2;1;2.5;1;2;2;0;0;11;9;17.45;8;8;0.7;;0;0.75;2;1;2.5;1;2;2;;;;;;;;;
PSY;2019;650780737;650000284;TOT;0;;;0;43;0;0;0;0;0;15695;0;0;0;403;14864;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;276;;;;2;1;2.5;1;2;2;;;11;9;17.45;8;8;0.7;;0;0.75;2;1;2.5;1;2;2;;;;;;;;;
PSY;2019;660000092;660780198;GEN;;6;;;209;8;14;10;8;;76285;141;;;2202;67461;315;2761;2657;1948;;;19401;;;1;12;10;12;76823;7372;13195;9046;7802;10525;205;11600;9544;1349;34;35;7;37.01;14;5;12.94;1;1;493;77;550.68;337.34;66.74;15.57;;5.78;22.65;30;1;29.51;12;5;11.02;345;34;370.18;195.49;64.66;4.38;;0;19.72
PSY;2019;660000092;660780198;INF;;3;;;8;8;;;2;;2920;50;;;166;1641;0;;;50;;;2630;;;3;8;5;8;21928;262;1798;164;38;107;276;4186;3742;97;0;9;3;10.2;0;1;0.2;0;1;105;30;122.82;47.43;8.43;16.93;;12.08;20.58;2;2;2.4;0;1;0.2;27;1;27.22;12.83;6.42;1;;0;2.8
PSY;2019;660000092;660780198;PEN;;;;;13;;;;;;4745;;;;70;3210;;;;;;;;;;;1;;;74;;;31712;;;;1756;1652;56;0;2;2;3.8;0;0;0;;;18;2;19.55;9.97;0;4.5;;0;1.33;0;0;0;0;0;0;8;0;8.25;6.92;0;0;;0;0.33
PSY;2019;660000092;660780198;TOT;1;;9;1;230;16;14;10;10;;83950;191;;;2438;72312;315;2761;2657;1998;;;22031;;;4;21;15;20;98825;7634;14993;40922;7840;10632;481;17195;11030;1484;34;46;12;51.01;14;6;13.14;;;616;109;693.05;394.74;75.17;37;;17.86;44.56;32;3;31.91;12;6;11.22;380;35;405.65;215.24;71.08;5.38;;0;22.85
PSY;2019;660000142;;GEN;;;;;119;;;;;;43435;20;;;1484;44669;;;;;;;6526;;;;;;;;;;;;;;1484;;;;7;;;;;;0;0;;;88.8;31.41;22.41;3.05;;;5.5;;;;;;;;;;;;;;;
PSY;2019;660000142;;TOT;0;;;0;119;;;;;;43435;20;;;1484;44669;;;;;;;6526;;;;;;;;;;;;;;1484;;;;7;;;;;;;;;;88.8;31.41;22.41;3.05;;;5.5;;;;;;;;;;;;;;;
PSY;2019;660780214;920030269;GEN;;;;;0;;;60;;;21900;;;;;0;;;23458;;;;;;;;;;;;;;;;;;234;;234;;2;;2;;1;0.11;0;0;44;;38.72;9.72;3.41;1.5;;1.5;6;2;;2;;1;0.11;;;;;;;;;
PSY;2019;660780214;920030269;TOT;0;;;0;0;;;60;;;21900;;;;;0;;;23458;;;;;;;;;;;;;;;;;;234;;234;;2;;2;;1;0.11;;;44;;38.72;9.72;3.41;1.5;;1.5;6;2;;2;;1;0.11;;;;;;;;;
PSY;2019;660780735;920030269;GEN;;;;;80;;;;;;29200;15;;;824;28945;;;;;;;6909;;;;;;;;;;;;;;622;;539;;1;4;2.87;1;;1;0;0;37;11;44.68;24.13;8.55;1.8;;3.4;5.8;1;4;2.87;1;;1;33;7;38.65;21.8;11.08;1.8;;3.4;1
PSY;2019;660780735;920030269;INF;;;;;;;;;;;;15;;;;;;;;;;;3075;;;;;;;;;;;;;;82;;;;;1;0.5;;;;0;0;4;4;6.03;2.33;;1;;2.7;1;;;;;;;;;;;;;;;
PSY;2019;660780735;920030269;TOT;0;;;0;80;;;;;;29200;30;;;824;28945;;;;;;;9984;;;;;;;;;;;;;;704;;539;;1;5;3.37;1;;1;;;41;15;50.71;26.46;8.55;2.8;;6.1;6.8;1;4;2.87;1;;1;33;7;38.65;21.8;11.08;1.8;;3.4;1
PSY;2019;670000025;670780055;GEN;;1;;;78;;;;4;;27010;12;1;;1115;23865;;;;129;;40;3212;0;;1;1;7;2;4521;14038;3982;1435;1;8665;;8159;7471;605;15;28;9;18.05;;;;0;1;107;36;126.26;62.17;33.25;9.71;;1.46;;22;7;7.23;;;;84;19;91.64;41.25;31.45;2.59;;0;0
PSY;2019;670000025;670780055;INF;;1;;;12;;;;;;4380;49;;;158;2979;;;;;;46;9010;;;3;2;5;3;9102;6154;3048;226;5;698;172;2951;2253;114;1;13;7;13.6;;;;0;1;60;48;84.37;26.47;17.35;12.7;;9.49;8.97;2;1;0.8;;;;19;9;21.89;10.63;5.26;0.5;;0;2.27
PSY;2019;670000025;670780055;TOT;1;;1;0;90;;;;4;;31390;61;1;;1273;26844;;;;129;;86;12222;0;;4;3;12;5;13623;20192;7030;1661;6;9363;172;10967;9941;700;16;41;16;31.65;;;;;;164;84;210.63;88.64;50.6;22.41;;10.95;8.97;24;8;8.03;;;;102;28;113.53;51.88;36.71;3.09;;0;2.27
PSY;2019;670000058;670013366;GEN;;9;;;349;;3;;;;127385;219;8;20;3967;126816;;876;;;;102;45489;58;12358;0;33;13;0;76002;10698;87;10385;5570;6145;0;12902;9310;2579;65;62;8;50.42;;;;0;0;575;132;678.57;434.57;82.78;29.6;;4.1;25.81;33;3;15.18;;;;392;77;440.96;253.89;81.22;5.05;;2.5;11.44
PSY;2019;670000058;670013366;INF;;2;;;9;;;;;;3285;90;;13;97;2349;;;;;;47;9970;0;4591;0;9;2;;19042;1235;0;1180;130;475;231;3619;2860;52;0;14;5;14.24;;;;0;0;116;28;134.62;68.08;5.42;10.45;;8.66;33.35;1;;0.11;;;;16;1;15.62;10.98;0.05;;;0.5;0.72
PSY;2019;670000058;670013366;PEN;;;;;0;;;;;;;12;;1;;;;;;;;;3387;;312;;2;;;0;;0;43355;;;;1507;1341;0;0;4;;3.42;;;;;;13;;13.97;10.05;;1.9;;;;;;;;;;;;;;;;;;
PSY;2019;670000058;670013366;TOT;1;;11;1;358;;3;;;;130670;321;8;34;4064;129165;;876;;;;149;58846;58;17261;0;44;15;0;95044;11933;87;54920;5700;6620;231;17767;13274;2628;65;80;13;68.08;;;;;;704;160;827.16;512.7;88.2;41.95;;12.76;59.16;34;3;15.29;;;;408;78;456.58;264.87;81.27;5.05;;3;12.16
PSY;2019;670000603;670781152;GEN;;3;;;200;;;;;;73000;108;1;;2689;68847;;;;;;84;22353;50;;;6;5;5;49675;5909;996;4976;4730;870;28;6194;4352;1320;52;17;2;18.39;1;7;2.21;1;1;234;149;334.74;217.26;47.3;11.11;;2.77;10.23;11;1;6.43;1;7;2.21;176;119;250.03;152.34;46.25;2.94;;1.71;5.64
PSY;2019;670000603;670781152;INF;;1;;;;;;;;;;39;;;;;;;;;;;6343;;;1;4;1;6;34769;45;3607;286;107;40;282;2846;2578;0;0;3;5;7.1;;;;;;54;38;82.03;35.36;2.58;13.53;;11.57;12.43;;;;;;;;;;;;;;;
PSY;2019;670000603;670781152;TOT;1;;5;0;200;;;;;;73000;147;1;;2689;68847;;;;;;84;28696;50;;1;10;6;11;84444;5954;4603;5262;4837;910;310;8932;6819;1320;52;20;7;25.49;1;7;2.21;;;288;157;416.77;252.62;49.88;24.64;;14.34;22.66;11;1;6.43;1;7;2.21;176;119;250.03;152.34;46.25;2.94;;1.71;5.64
PSY;2019;670013754;;GEN;;1;;;50;0;3;0;0;0;18250;16;0;0;427;14037;0;556;0;0;0;0;4383;0;0;0;1;0;1;4684;0;2943;418;9;26;0;794;413;293;4;3;1;3.65;;3;1.01;0;1;53;24;57.73;36.49;4.43;2.51;;0.07;3.71;3;1;3.65;;3;1.01;47;15;47.43;36.67;4.43;1.76;;0.07;3.51
PSY;2019;670013754;;TOT;1;;0;0;50;0;3;0;0;0;18250;16;0;0;427;14037;0;556;0;0;0;0;4383;0;0;0;1;0;1;4684;0;2943;418;9;26;0;794;413;293;4;3;1;3.65;;3;1.01;;;53;24;57.73;36.49;4.43;2.51;;0.07;3.71;3;1;3.65;;3;1.01;47;15;47.43;36.67;4.43;1.76;;0.07;3.51
PSY;2019;680000627;680020336;GEN;;2;;;73;;;;;;26645;30;;;1151;21253;;;;;;;4114;;;;11;;3;16810;0;7784;6293;;6606;3;5793;4838;872;2;5;10;8.78;1;2;1.8;;;186;7;182.72;126.37;17.75;11.01;;0.76;5.85;;8;4.52;1;1;1.09;90;35;103;69.7;15.33;2.33;;0.1;3.06
PSY;2019;680000627;680020336;INF;;1;;;5;;;;;;1825;31;;;78;3019;;;;;;;3942;;;2;3;;1;12296;0;2258;169;;887;38;1973;1838;62;;2;2;2.96;;;;;;72;13;69.05;25.12;6.26;10.9;;2.56;12.5;;1;0.3;;;;19;8;18.55;8.91;6.26;0.61;;;0.5
PSY;2019;680000627;680020336;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;2;0.39;;4;1.4;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;680000627;680020336;TOT;1;;1;1;78;;;;;;28470;61;;;1229;24272;;;;;;;8056;;;2;14;;4;29106;0;10042;6470;;7493;41;7631;6545;930;2;7;14;12.13;1;6;3.2;;;258;20;251.77;151.49;24.01;21.91;;3.32;18.35;;9;4.82;1;1;1.09;109;43;121.55;78.61;21.59;2.94;;0.1;3.56
PSY;2019;680000684;680000973;GEN;;1;;;51;;;;;;18615;27;;;801;14166;;;;;;;4857;;;1;2;3;2;21924;1429;3632;804;58;2845;;3572;3398;514;;8;4;10.71;;;;0;1;59;37;88.85;53.47;7.02;6.92;;2.17;2.85;8;4;10.71;;;;43;30;68.75;39.92;7.02;3.87;;2;1.5
PSY;2019;680000684;680000973;INF;;1;;;;;;;;;;36;;;;;;;;;;;6573;;;2;1;1;3;14037;1176;3519;146;1;1483;21;1980;1968;;;4;2;5.75;;;;0;1;35;22;49.14;15.56;1;7.87;;8.26;10.84;4;2;5.75;;;;;;;;;;;;
PSY;2019;680000684;680000973;TOT;1;;1;0;51;;;;;;18615;63;;;801;14166;;;;;;;11430;;;3;3;4;5;35961;2605;7151;950;59;4328;21;5513;5330;;;12;6;16.46;;;;;;94;59;137.99;69.03;8.02;14.79;;10.43;13.69;12;6;16.46;;;;43;30;68.75;39.92;7.02;3.87;;2;1.5
PSY;2019;680000874;680001179;GEN;;6;;;285;2;9;;;;104025;130;;;2707;92009;298;1361;;;;15;17505;;;1;14;1;9;74776;4848;8549;7466;4243;1484;;13065;10414;1925;41;30;3;32.2;11;10;11.9;0;0;390;224;561.2;349.2;52.9;32;;8.2;27.25;16;2;17.7;6;2;7.4;233;115;322.6;202;48.9;6.5;;2;15.8
PSY;2019;680000874;680001179;INF;;1;;;12;;;;;;4380;51;;;134;3290;;;;;;38;2676;;;0;3;1;3;8230;722;6532;258;1687;6;834;1997;1719;100;0;2;2;3.6;;1;0.9;0;0;60;47;96.2;33.6;0.8;10;;5.1;29.8;1;;1;;;;15;11;23.6;15;;1;;;4
PSY;2019;680000874;680001179;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8748;;;;484;470;14;0;3;;3;;;;;;6;3;8.5;2.6;5.9;;;;;;;;;;;;;;;;;;;
PSY;2019;680000874;680001179;TOT;1;;0;1;297;2;9;;;;108405;181;;;2841;95299;298;1361;;;;53;20181;;;1;17;2;12;83006;5570;15081;16472;5930;1490;834;15472;12549;2026;41;35;5;38.8;11;11;12.8;;;456;274;665.9;385.4;59.6;42;;13.3;57.05;17;2;18.7;6;2;7.4;248;126;346.2;217;48.9;7.5;;2;19.8
PSY;2019;680001294;680000890;GEN;;;;;66;0;0;0;0;0;24090;0;0;0;654;22454;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;654;;654;;3;0;;0;0;0;0;0;17;14;27.05;16.3;8.25;2;;0;0.5;3;0;0;0;0;0;17;14;27.05;16.3;8.25;2;;;0.5
PSY;2019;680001294;680000890;TOT;0;;;0;66;0;0;0;0;0;24090;0;0;0;654;22454;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;654;;654;;3;0;0;0;0;0;;;17;14;27.05;16.3;8.25;2;;0;0.5;3;0;0;0;0;0;17;14;27.05;16.3;8.25;2;;;0.5
