BOR;AN;FI;FI_EJ;DIALY;UDM;NBUDM;PATUM;CAPA;NBPAT;SEAN;SEA_HOS;PREPLI;SEM;NVPAT;NVPERIT
DIALYSE;2019;310020169;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;310022330;310022322;1130X;;;;16;29;4790;;;;;
DIALYSE;2019;310022330;310022322;TOT;0;;;;;;;;;6;
DIALYSE;2019;310026612;310000617;1130X;;;;16;30;3188;;;;;
DIALYSE;2019;310026612;310000617;TOT;0;;;;;;;;;16;
DIALYSE;2019;310026919;310000633;1130X;;;;2;7;972;;;;;
DIALYSE;2019;310026919;310000633;1140X;;;;6;10;1481;;;;;
DIALYSE;2019;310026919;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;310781505;310000492;TOT;0;;;;;;97;;;;
DIALYSE;2019;310782016;310000617;112AX;;;;4;4;189;;;;;
DIALYSE;2019;310782016;310000617;112BA;;;;53;288;42236;;;;;
DIALYSE;2019;310782016;310000617;1210;;;;;2;;;;352;;
DIALYSE;2019;310782016;310000617;121AA;;;;;;;;;204;;
DIALYSE;2019;310782016;310000617;121CA;;;;2;2;;;;148;;
DIALYSE;2019;310782016;310000617;122AX;;;;7;7;;;;352;;
DIALYSE;2019;310782016;310000617;122BA;;;;11;1;;;;14;;
DIALYSE;2019;310782016;310000617;TOT;1;1;20;;;;2973;6;;153;1
DIALYSE;2019;310782065;310000633;1150A;;;;9;8;1762;;;;;
DIALYSE;2019;310782065;310000633;1210;;;;;56;;;;2607;;
DIALYSE;2019;310782065;310000633;121AA;;;;;45;;;;2072;;
DIALYSE;2019;310782065;310000633;121CA;;;;9;9;;;;477;;
DIALYSE;2019;310782065;310000633;121CE;;;;2;2;;;;58;;
DIALYSE;2019;310782065;310000633;TOT;1;5;90;;;;;2;;128;28
DIALYSE;2019;310793401;310000617;1140X;;;;8;8;1476;;;;;
DIALYSE;2019;310793401;310000617;TOT;0;;;;;;;;;3;
DIALYSE;2019;310793419;310000617;1140X;;;;8;17;2084;;;;;
DIALYSE;2019;310793419;310000617;TOT;0;;;;;;;;;10;
DIALYSE;2019;310793435;310000617;1140X;;;;8;11;1629;;;;;
DIALYSE;2019;310793435;310000617;TOT;0;;;;;;;;;4;
DIALYSE;2019;310793542;310000633;1140X;;;;5;3;559;;;;;
DIALYSE;2019;310793542;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;310793559;310000633;1140X;;;;12;17;2666;;;;;
DIALYSE;2019;310793559;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;310793567;310000633;1140X;;;;12;28;4038;;;;;
DIALYSE;2019;310793567;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;310793575;310000633;1140X;;;;6;23;3372;;;;;
DIALYSE;2019;310793575;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;310793807;310000617;1140X;;;;8;10;1591;;;;;
DIALYSE;2019;310793807;310000617;TOT;0;;;;;;;;;;1
DIALYSE;2019;310793849;310000633;1140X;;;;6;12;1727;;;;;
DIALYSE;2019;310793849;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;310794417;310002712;112AX;;;;2;0;384;;;;;
DIALYSE;2019;310794417;310002712;112BA;;;;44;145;21785;;;;;
DIALYSE;2019;310794417;310002712;1130X;;;;12;27;4105;;;;;
DIALYSE;2019;310794417;310002712;1140X;;;;6;5;872;;;;;
DIALYSE;2019;310794417;310002712;1210;;;;;3;;;;196;;
DIALYSE;2019;310794417;310002712;121AA;;;;;;;;;146;;
DIALYSE;2019;310794417;310002712;121CA;;;;1;3;;;;50;;
DIALYSE;2019;310794417;310002712;122AX;;;;1;0;;;;23;;
DIALYSE;2019;310794417;310002712;122BA;;;;1;1;;;;1;;
DIALYSE;2019;310794417;310002712;TOT;0;;;;;;0;1;;64;2
DIALYSE;2019;310794524;310000633;1140X;;;;9;12;1953;;;;;
DIALYSE;2019;310794524;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;310794532;310000617;1140X;;;;8;12;1797;;;;;
DIALYSE;2019;310794532;310000617;TOT;0;;;;;;;;;4;
DIALYSE;2019;310796768;310000617;1140X;;;;8;9;1498;;;;;
DIALYSE;2019;310796768;310000617;TOT;0;;;;;;;;;1;
DIALYSE;2019;310796776;310000617;1140X;;;;12;23;3391;;;;;
DIALYSE;2019;310796776;310000617;TOT;0;;;;;;;;;7;
DIALYSE;2019;320000086;320780117;112AX;;;;2;20;446;;;;;
DIALYSE;2019;320000086;320780117;112BA;;;;11;39;5088;;;;;
DIALYSE;2019;320000086;320780117;1130X;;;;8;8;568;;;;;
DIALYSE;2019;320000086;320780117;1140X;;;;32;78;0;;;;;
DIALYSE;2019;320000086;320780117;1150A;;;;2;1;315;;;;;
DIALYSE;2019;320000086;320780117;TOT;1;1;8;;;;551;2;;55;0
DIALYSE;2019;320000086;320780117;VACAN;;;;1;0;9;;;;;
DIALYSE;2019;320000680;310000633;1140X;;;;6;9;1558;;;;;
DIALYSE;2019;320000680;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;320001050;310000633;1140X;;;;6;10;1488;;;;;
DIALYSE;2019;320001050;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;320001688;310000633;1140X;;;;6;7;1459;;;;;
DIALYSE;2019;320001688;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;320004872;310000633;1140X;;;;6;9;1492;;;;;
DIALYSE;2019;320004872;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;320784515;310000633;1130X;;;;4;8;1235;;;;;
DIALYSE;2019;320784515;310000633;1140X;;;;8;17;2633;;;;;
DIALYSE;2019;320784515;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;320785587;310000633;1140X;;;;6;8;1142;;;;;
DIALYSE;2019;320785587;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;330000605;330781253;112BA;;;;22;83;12676;;;;;
DIALYSE;2019;330000605;330781253;1130X;;;;8;8;712;;;;;
DIALYSE;2019;330000605;330781253;122AX;;;;1;2;;;;81;;
DIALYSE;2019;330000605;330781253;TOT;0;;;;;;796;;;52;3
DIALYSE;2019;330007410;330007386;112AX;;;;1;2;89;;;;;
DIALYSE;2019;330007410;330007386;1130X;;;;8;8;1142;;;;;
DIALYSE;2019;330007410;330007386;1140X;;;;13;37;5260;;;;;
DIALYSE;2019;330007410;330007386;1150A;;;;1;1;312;;;;;
DIALYSE;2019;330007410;330007386;1210;;;;;2;;;;105;;
DIALYSE;2019;330007410;330007386;121AA;;;;;2;;;;105;;
DIALYSE;2019;330007410;330007386;TOT;0;;;;;;;4;;9;
DIALYSE;2019;330007436;330000274;1140X;;;;12;30;4278;;;;;
DIALYSE;2019;330007436;330000274;TOT;0;;;;;;;2;;9;
DIALYSE;2019;330007550;330000266;1140X;;;;6;;1228;;;;;
DIALYSE;2019;330007550;330000266;TOT;0;;;;;;;6;;;
DIALYSE;2019;330007584;330000266;1140X;;;;6;11;1008;;;;;
DIALYSE;2019;330007584;330000266;TOT;0;;;;;;;6;;;
DIALYSE;2019;330007634;330000266;1140X;;;;12;23;4276;;;;;
DIALYSE;2019;330007634;330000266;TOT;0;;;;;;;6;;;
DIALYSE;2019;330007642;330000266;1140X;;;;12;18;2834;;;;;
DIALYSE;2019;330007642;330000266;TOT;0;;;;;;;2;;;
DIALYSE;2019;330007667;330000266;1140X;;;;6;15;2313;;;;;
DIALYSE;2019;330007667;330000266;TOT;0;;;;;;;6;;;
DIALYSE;2019;330007683;330000266;1140X;;;;12;28;4302;;;;;
DIALYSE;2019;330007683;330000266;TOT;0;;;;;;;2;;;
DIALYSE;2019;330007725;330000266;112AX;;;;7;7;767;;;;;
DIALYSE;2019;330007725;330000266;1140X;;;;14;36;5931;;;;;
DIALYSE;2019;330007725;330000266;TOT;0;;;;;;;6;;;
DIALYSE;2019;330008012;330000274;1140X;;;;6;12;1791;;;;;
DIALYSE;2019;330008012;330000274;TOT;0;;;;;;;2;;4;
DIALYSE;2019;330017989;330000134;112BA;;;;10;75;11128;;;;;
DIALYSE;2019;330017989;330000134;1130X;;;;3;26;3685;;;;;
DIALYSE;2019;330017989;330000134;TOT;0;;;;;;0;;;4;0
DIALYSE;2019;330024639;330000266;1140X;;;;6;13;2519;;;;;
DIALYSE;2019;330024639;330000266;TOT;0;;;;;;;2;;;
DIALYSE;2019;330051608;330000274;1140X;;;;6;10;1410;;;;;
DIALYSE;2019;330051608;330000274;TOT;0;;;;;;;2;;;
DIALYSE;2019;330054453;330000258;1130X;;;;1;8;96;;;;;
DIALYSE;2019;330054453;330000258;1140X;;;;11;7;2055;;;;;
DIALYSE;2019;330054461;330000274;1140X;;;;6;8;1438;;;;;
DIALYSE;2019;330054461;330000274;TOT;0;;;;;;;3;;2;
DIALYSE;2019;330056227;330007386;1140X;;;;7;10;1562;;;;;
DIALYSE;2019;330056227;330007386;TOT;0;;;;;;;1;;5;
DIALYSE;2019;330056516;330000258;1130X;;;;8;13;3233;;;;;
DIALYSE;2019;330056516;330000258;1140X;;;;4;11;1730;;;;;
DIALYSE;2019;330056516;330000258;TOT;1;1;34;;;;;;;3;
DIALYSE;2019;330056680;330000274;1140X;;;;6;12;1798;;;;;
DIALYSE;2019;330056680;330000274;TOT;0;;;;;;;2;;5;
DIALYSE;2019;330058058;330000266;1140X;;;;6;14;1658;;;;;
DIALYSE;2019;330058058;330000266;TOT;0;;;;;;;6;;;
DIALYSE;2019;330780446;330000258;112AX;;;;1;2;132;;;;;
DIALYSE;2019;330780446;330000258;112BA;;;;40;180;27067;;;;;
DIALYSE;2019;330780446;330000258;1150A;;;;3;3;467;;;;;
DIALYSE;2019;330780446;330000258;1210;;;;;9;;;;477;;
DIALYSE;2019;330780446;330000258;121AA;;;;;3;;;;149;;
DIALYSE;2019;330780446;330000258;121CA;;;;2;6;;;;328;;
DIALYSE;2019;330780446;330000258;122AX;;;;2;0;;;;59;;
DIALYSE;2019;330780446;330000258;TOT;1;1;34;;;;0;1;;57;6
DIALYSE;2019;330780453;330000308;112BA;;;;38;164;23614;;;;;
DIALYSE;2019;330780453;330000308;TOT;0;;;;;;0;7;;95;
DIALYSE;2019;330780461;330000266;1150A;;;;10;10;2516;;;;;
DIALYSE;2019;330780461;330000266;1210;;;;;34;;;;1773;;
DIALYSE;2019;330780461;330000266;121AA;;;;;21;;;;1030;;
DIALYSE;2019;330780461;330000266;121CA;;;;22;12;;;;613;;
DIALYSE;2019;330780461;330000266;121CE;;;;4;1;;;;130;;
DIALYSE;2019;330780461;330000266;122AX;;;;25;0;;;;25;;
DIALYSE;2019;330780461;330000266;TOT;0;;;;;;;;;;
DIALYSE;2019;330780495;330796392;1130X;;;;8;2;1301;;;;;
DIALYSE;2019;330780495;330796392;TOT;0;;;;;;3;;;;
DIALYSE;2019;330781360;330781196;112BA;;;;28;120;13861;;;;;
DIALYSE;2019;330781360;330781196;112BE;;;;6;6;595;;;;;
DIALYSE;2019;330781360;330781196;1130X;;;;6;16;2274;;;;;
DIALYSE;2019;330781360;330781196;TOT;0;;;;;;4106;;;;
DIALYSE;2019;330783374;330000274;112AX;;;;1;3;139;;;;;
DIALYSE;2019;330783374;330000274;112BA;;;;30;151;22869;;;;;
DIALYSE;2019;330783374;330000274;1130X;;;;10;12;1609;;;;;
DIALYSE;2019;330783374;330000274;1210;;;;;11;;;;661;;
DIALYSE;2019;330783374;330000274;121AA;;;;;7;;;;390;;
DIALYSE;2019;330783374;330000274;121CA;;;;3;4;;;;271;;
DIALYSE;2019;330783374;330000274;122AX;;;;1;0;;;;15;;
DIALYSE;2019;330783374;330000274;TOT;0;;;;;;0;;;124;9
DIALYSE;2019;330795295;330007386;1140X;;;;9;26;3868;;;;;
DIALYSE;2019;330795295;330007386;TOT;0;;;;;;;2;;11;
DIALYSE;2019;330795303;330007386;1140X;;;;7;5;878;;;;;
DIALYSE;2019;330795303;330007386;TOT;0;;;;;;;1;;1;
DIALYSE;2019;330802364;330007386;1140X;;;;9;24;3598;;;;;
DIALYSE;2019;330802364;330007386;TOT;0;;;;;;;1;;7;
DIALYSE;2019;340009539;340009489;112AX;;;;2;17;2454;;;;;
DIALYSE;2019;340009539;340009489;112BA;;;;28;131;14631;;;;;
DIALYSE;2019;340009539;340009489;TOT;0;;;;;;0;4;;;
DIALYSE;2019;340013119;340000264;1140X;;;;24;50;8120;;;;;
DIALYSE;2019;340013168;340000264;112AX;;;;12;45;7932;;;;;
DIALYSE;2019;340013168;340000264;1130X;;;;30;126;18332;;;;;
DIALYSE;2019;340013168;340000264;TOT;1;5;143;;;;0;2;;26;
DIALYSE;2019;340013218;340000264;112AX;;;;1;2;862;;;;;
DIALYSE;2019;340013218;340000264;1130X;;;;4;16;2277;;;;;
DIALYSE;2019;340013218;340000264;1140X;;;;1;0;106;;;;;
DIALYSE;2019;340013218;340000264;TOT;0;;;;;;0;1;;;
DIALYSE;2019;340013259;340000264;1140X;;;;7;5;854;;;;;
DIALYSE;2019;340013309;340000264;112AX;;;;1;7;1015;;;;;
DIALYSE;2019;340013309;340000264;1130X;;;;6;25;3699;;;;;
DIALYSE;2019;340013309;340000264;1140X;;;;1;1;152;;;;;
DIALYSE;2019;340013309;340000264;TOT;0;;;;;;0;1;;;
DIALYSE;2019;340013358;340000264;1140X;;;;6;9;842;;;;;
DIALYSE;2019;340013499;340000264;1140X;;;;12;29;4384;;;;;
DIALYSE;2019;340015999;940023831;112AX;;;;2;2;160;;;;;
DIALYSE;2019;340015999;940023831;112BA;;;;32;138;21468;;;;;
DIALYSE;2019;340015999;940023831;1130X;;;;24;55;9488;;;;;
DIALYSE;2019;340015999;940023831;TOT;0;;;;;;;2;;83;
DIALYSE;2019;340016005;940023856;1140X;;;;11;18;2842;;;;;
DIALYSE;2019;340017292;340009489;1140X;;;;13;23;3671;;;;;
DIALYSE;2019;340019603;340019587;112BA;;;;15;60;8892;;;;;
DIALYSE;2019;340019603;340019587;TOT;0;;;;;;0;;;;
DIALYSE;2019;340020221;340000264;1150A;;;;54;54;11595;;;;;
DIALYSE;2019;340020221;340000264;1210;;;;;124;;;;6794;;
DIALYSE;2019;340020221;340000264;121AA;;;;;52;;;;2750;;
DIALYSE;2019;340020221;340000264;121CA;;;;71;71;;;;3992;;
DIALYSE;2019;340020221;340000264;121CE;;;;1;1;;;;52;;
DIALYSE;2019;340020221;340000264;122AX;;;;1;1;;;;215;;
DIALYSE;2019;340020221;340000264;122BA;;;;3;3;;;;158;;
DIALYSE;2019;340020221;340000264;TOT;0;;;;;;;;;18;22
DIALYSE;2019;340023142;940023856;112AX;;;;2;2;126;;;;;
DIALYSE;2019;340023142;940023856;1130X;;;;10;40;6208;;;;;
DIALYSE;2019;340023142;940023856;TOT;0;;;;;;;;;5;
DIALYSE;2019;340780840;940023823;112AX;;;;2;0;256;;;;;
DIALYSE;2019;340780840;940023823;112BA;;;;49;200;30056;;;;;
DIALYSE;2019;340780840;940023823;TOT;0;;;;;;;4;;46;
DIALYSE;2019;340780840;940023823;VACAN;;;;7;;460;;;;;
DIALYSE;2019;340796663;340780477;112BE;;;;5;6;1216;;;;;
DIALYSE;2019;340796663;340780477;122BE;;;;2;;;;;0;;
DIALYSE;2019;340796663;340780477;TOT;0;;;;;;351;;;1;0
DIALYSE;2019;340796663;340780477;VACAN;;;;;9;;;;;;
DIALYSE;2019;350000147;350000022;112BA;;;;8;29;4199;;;;;
DIALYSE;2019;350000147;350000022;TOT;0;;;;;;702;;;43;18
DIALYSE;2019;350000741;350005179;112BA;;;;18;65;8701;;;;;
DIALYSE;2019;350000741;350005179;TOT;0;;;;;;857;;;;
DIALYSE;2019;350002804;350000626;1150A;;;;20;18;4673;;;;;
DIALYSE;2019;350002804;350000626;1210;;;;;125;;;;6282;;
DIALYSE;2019;350002804;350000626;121AA;;;;;101;;;;4936;;
DIALYSE;2019;350002804;350000626;121CA;;;;;24;;;;1346;;
DIALYSE;2019;350002804;350000626;122AX;;;;;18;;;;1121;;
DIALYSE;2019;350002804;350000626;TOT;0;;;;;;0;;;0;56
DIALYSE;2019;350030763;350000626;1140X;;;;13;15;2453;;;;;
DIALYSE;2019;350030763;350000626;TOT;0;;;;;;;;;2;
DIALYSE;2019;350032934;350000626;112AX;;;;15;19;2254;;;;;
DIALYSE;2019;350032934;350000626;112BA;;;;40;100;15505;;;;;
DIALYSE;2019;350032934;350000626;TOT;0;;;;;;0;;;57;
DIALYSE;2019;350040044;350000626;112AX;;;;3;13;1265;;;;;
DIALYSE;2019;350040044;350000626;112BA;;;;30;83;11838;;;;;
DIALYSE;2019;350040044;350000626;1130X;;;;12;34;4414;;;;;
DIALYSE;2019;350040044;350000626;TOT;0;;;;;;0;;;27;
DIALYSE;2019;350041059;350000626;1140X;;;;6;8;817;;;;;
DIALYSE;2019;350041059;350000626;TOT;0;;;;;;;;;3;
DIALYSE;2019;350042131;350000626;112AX;;;;1;0;11;;;;;
DIALYSE;2019;350042131;350000626;112BA;;;;8;13;1558;;;;;
DIALYSE;2019;350042131;350000626;1130X;;;;13;12;2131;;;;;
DIALYSE;2019;350042131;350000626;1140X;;;;1;4;111;;;;;
DIALYSE;2019;350042131;350000626;TOT;0;;;;;;0;;;6;
DIALYSE;2019;350042602;350000626;112AX;;;;1;2;33;;;;;
DIALYSE;2019;350042602;350000626;112BA;;;;10;18;2381;;;;;
DIALYSE;2019;350042602;350000626;1130X;;;;8;16;2134;;;;;
DIALYSE;2019;350042602;350000626;1140X;;;;3;7;978;;;;;
DIALYSE;2019;350042602;350000626;TOT;0;;;;;;0;;;8;
DIALYSE;2019;350046751;350000626;112AX;;;;1;1;14;;;;;
DIALYSE;2019;350046751;350000626;1130X;;;;31;77;9526;;;;;
DIALYSE;2019;350046751;350000626;1140X;;;;29;61;9209;;;;;
DIALYSE;2019;350046751;350000626;TOT;0;;;;;;0;;;21;
DIALYSE;2019;360000962;920033412;1130X;;;;3;10;1499;;;;;
DIALYSE;2019;360000962;920033412;1140X;;;;5;16;2563;;;;;
DIALYSE;2019;360002133;920033412;112BA;;;;30;106;16809;;;;;
DIALYSE;2019;360002133;920033412;1130X;;;;7;32;4897;;;;;
DIALYSE;2019;360002133;920033412;1140X;;;;5;23;3588;;;;;
DIALYSE;2019;360002133;920033412;TOT;0;;;;;;0;2;;;
DIALYSE;2019;370000085;370013468;112BA;;;;0;0;6745;;;;;
DIALYSE;2019;370000085;370013468;1210;;;;;;;;;127;;
DIALYSE;2019;370000085;370013468;121AA;;;;;;;;;76;;
DIALYSE;2019;370000085;370013468;121CA;;;;;;;;;51;;
DIALYSE;2019;370000085;370013468;TOT;0;;;;;;289;;;43;1
DIALYSE;2019;370000093;370013468;112BA;;;;20;85;5336;;;;;
DIALYSE;2019;370000093;370013468;1210;;;;;2;;;;59;;
DIALYSE;2019;370000093;370013468;121AA;;;;;2;;;;45;;
DIALYSE;2019;370000093;370013468;121CA;;;;3;0;;;;14;;
DIALYSE;2019;370000093;370013468;122AX;;;;1;0;;;;1;;
DIALYSE;2019;370000093;370013468;TOT;0;;;;;;245;;;38;1
DIALYSE;2019;370000499;370000481;112BE;;;;4;4;609;;;;;
DIALYSE;2019;370000499;370000481;TOT;0;;;;;;73;;;;
DIALYSE;2019;370000861;370000481;112AX;;;;2;2;10;;;;;
DIALYSE;2019;370000861;370000481;112BA;;;;26;114;14858;;;;;
DIALYSE;2019;370000861;370000481;122BA;;;;2;;;;;67;;
DIALYSE;2019;370000861;370000481;122BE;;;;2;;;;;100;;
DIALYSE;2019;370000861;370000481;TOT;0;;;;;;1216;;;85;0
DIALYSE;2019;370002040;370001067;112AX;;;;1;3;477;;;;;
DIALYSE;2019;370002040;370001067;1130X;;;;8;39;6630;;;;;
DIALYSE;2019;370002040;370001067;1140X;;;;2;6;1202;;;;;
DIALYSE;2019;370002040;370001067;1150A;;;;2;0;78;;;;;
DIALYSE;2019;370002040;370001067;1210;;;;;17;;;;917;;
DIALYSE;2019;370002040;370001067;121AA;;;;;5;;;;329;;
DIALYSE;2019;370002040;370001067;121CA;;;;7;7;;;;337;;
DIALYSE;2019;370002040;370001067;121CE;;;;5;5;;;;251;;
DIALYSE;2019;370002040;370001067;122AX;;;;1;1;;;;190;;
DIALYSE;2019;370002040;370001067;TOT;1;2;34;;;;;1;;36;8
DIALYSE;2019;370100885;370001067;1130X;;;;6;15;2270;;;;;
DIALYSE;2019;370100885;370001067;1140X;;;;2;8;950;;;;;
DIALYSE;2019;370100885;370001067;TOT;0;;;;;;;;;4;
DIALYSE;2019;370102832;370001067;1140X;;;;13;36;5279;;;;;
DIALYSE;2019;370102832;370001067;TOT;0;;;;;;;;;11;
DIALYSE;2019;370103152;370001067;1130X;;;;9;19;2798;;;;;
DIALYSE;2019;370103152;370001067;1140X;;;;1;;161;;;;;
DIALYSE;2019;370103152;370001067;TOT;0;;;;;;;;;2;
DIALYSE;2019;370104002;370001067;1140X;;;;7;12;1932;;;;;
DIALYSE;2019;370104002;370001067;TOT;0;;;;;;;;;1;
DIALYSE;2019;370104572;370001067;1140X;;;;5;0;98;;;;;
DIALYSE;2019;370104572;370001067;TOT;0;;;;;;;;;1;
DIALYSE;2019;370104804;370001067;1140X;;;;10;20;2760;;;;;
DIALYSE;2019;370104804;370001067;TOT;0;;;;;;;;;2;
DIALYSE;2019;380000034;380780049;122AX;;;;1;1;;;;1;;
DIALYSE;2019;380000034;380780049;TOT;0;;;;;;419;;;;
DIALYSE;2019;380000067;380780080;112BA;;;;8;43;4654;;;;;
DIALYSE;2019;380000067;380780080;TOT;0;;;;;;2667;;;;
DIALYSE;2019;380000729;690796552;1140X;;;;6;11;1417;;;;;
DIALYSE;2019;380000828;690002225;112AX;;;;8;20;3031;;;;;
DIALYSE;2019;380000828;690002225;112BA;;;;16;44;6541;;;;;
DIALYSE;2019;380000828;690002225;1130X;;;;8;31;5025;;;;;
DIALYSE;2019;380000828;690002225;1140X;;;;4;14;2102;;;;;
DIALYSE;2019;380000828;690002225;TOT;1;2;60;;;;;;;;
DIALYSE;2019;380000968;690796552;112BA;;;;16;66;9549;;;;;
DIALYSE;2019;380000968;690796552;1130X;;;;15;56;8300;;;;;
DIALYSE;2019;380000968;690796552;1140X;;;;3;8;1507;;;;;
DIALYSE;2019;380000968;690796552;TOT;0;;;;;;;;;;
DIALYSE;2019;380019026;380793802;1130X;;;;12;24;3378;;;;;
DIALYSE;2019;380019026;380793802;1140X;;;;4;3;517;;;;;
DIALYSE;2019;380784801;380793802;112AX;;;;3;3;538;;;;;
DIALYSE;2019;380784801;380793802;112BA;;;;55;224;34005;;;;;
DIALYSE;2019;380784801;380793802;1150A;;;;1;1;159;;;;;
DIALYSE;2019;380784801;380793802;1210;;;;;29;;;;1534;;
DIALYSE;2019;380784801;380793802;121AA;;;;;19;;;;1000;;
DIALYSE;2019;380784801;380793802;121CA;;;;10;10;;;;534;;
DIALYSE;2019;380784801;380793802;122AX;;;;2;2;;;;919;;
DIALYSE;2019;380784801;380793802;122BA;;;;1;0;;;;18;;
DIALYSE;2019;380784801;380793802;TOT;1;1;63;;;;;4;;33;18
DIALYSE;2019;380793810;380793802;1130X;;;;20;63;9356;;;;;
DIALYSE;2019;380793810;380793802;1140X;;;;16;23;3958;;;;;
DIALYSE;2019;380793810;380793802;TOT;0;;;;;;;;;8;
DIALYSE;2019;380797217;380793802;1140X;;;;6;0;121;;;;;
DIALYSE;2019;380803965;380793802;112AX;;;;2;0;0;;;;;
DIALYSE;2019;380803965;380793802;112BA;;;;16;73;10902;;;;;
DIALYSE;2019;380803965;380793802;TOT;1;1;24;;;;;2;;20;
DIALYSE;2019;390000065;390780161;112BA;;;;8;40;5626;;;;;
DIALYSE;2019;390000065;390780161;TOT;0;;;;;;138;0;;;
DIALYSE;2019;390000222;390780609;112BA;;;;11;50;6799;;;;;
DIALYSE;2019;390000222;390780609;1130X;;;;11;12;1756;;;;;
DIALYSE;2019;390000222;390780609;122AX;;;;1;0;;;;7;;
DIALYSE;2019;390000222;390780609;122BA;;;;1;0;;;;0;;
DIALYSE;2019;390000222;390780609;TOT;0;;;;;;498;;;26;3
DIALYSE;2019;390786408;210012290;112AX;;;;1;0;10;;;;;
DIALYSE;2019;390786408;210012290;1130X;;;;7;33;4785;;;;;
DIALYSE;2019;390786408;210012290;1150A;;;;1;1;367;;;;;
DIALYSE;2019;390786408;210012290;1210;;;;;6;;;;321;;
DIALYSE;2019;390786408;210012290;121AA;;;;;4;;;;230;;
DIALYSE;2019;390786408;210012290;121CA;;;;2;2;;;;91;;
DIALYSE;2019;390786408;210012290;TOT;0;;;;;;;;;;
DIALYSE;2019;400000139;400011177;112AX;;;;2;2;60;;;;;
DIALYSE;2019;400000139;400011177;112BA;;;;16;135;8291;;;;;
DIALYSE;2019;400000139;400011177;1140X;;;;;49;;;;;;
DIALYSE;2019;400000139;400011177;1150A;;;;2;2;;;;;;
DIALYSE;2019;400000139;400011177;TOT;0;;;;;;904;2;;39;0
DIALYSE;2019;400006730;330000266;1140X;;;;6;11;1716;;;;;
DIALYSE;2019;400006730;330000266;TOT;0;;;;;;;1;;;
DIALYSE;2019;400007043;640000113;1130X;;;;8;29;4705;;;;;
DIALYSE;2019;400007043;640000113;1140X;;;;6;23;3493;;;;;
DIALYSE;2019;400007043;640000113;TOT;0;;;;;;;;;4;
DIALYSE;2019;400007332;330000266;1140X;;;;12;29;4250;;;;;
DIALYSE;2019;400007332;330000266;TOT;0;;;;;;;2;;;
DIALYSE;2019;400010906;330000266;1140X;;;;6;16;2227;;;;;
DIALYSE;2019;400010906;330000266;TOT;0;;;;;;;2;;;
DIALYSE;2019;400011201;640017612;1140X;;;;6;6;1175;;;;;
DIALYSE;2019;400011201;640017612;TOT;0;;;;;;;;;2;
DIALYSE;2019;400789715;330007386;1140X;;;;6;17;3014;;;;;
DIALYSE;2019;400789715;330007386;TOT;0;;;;;;;1;;3;
DIALYSE;2019;410000202;410000319;112AX;;;;2;3;322;;;;;
DIALYSE;2019;410000202;410000319;112BA;;;;42;196;28750;;;;;
DIALYSE;2019;410000202;410000319;TOT;0;;;;;;1597;2;;103;0
DIALYSE;2019;410005011;330030958;1130X;;;;8;29;4687;;;;;
DIALYSE;2019;410005011;330030958;1140X;;;;6;23;3540;;;;;
DIALYSE;2019;410005953;330030958;1130X;;;;8;16;2393;;;;;
DIALYSE;2019;410005953;330030958;1140X;;;;6;12;1804;;;;;
DIALYSE;2019;410007553;330030958;1130X;;;;12;55;8193;;;;;
DIALYSE;2019;410007553;330030958;1140X;;;;6;21;3296;;;;;
DIALYSE;2019;410007553;330030958;1210;;;;;13;;;;3871;;
DIALYSE;2019;410007553;330030958;121AA;;;;;11;;;;3381;;
DIALYSE;2019;410007553;330030958;121CA;;;;14;2;;;;490;;
DIALYSE;2019;410007553;330030958;122AX;;;;1;5;;;;308;;
DIALYSE;2019;410007553;330030958;TOT;0;;;;;;;;;;5
DIALYSE;2019;420000010;420780033;112AX;;;;1;0;81;;;;;
DIALYSE;2019;420000010;420780033;112BA;;;;12;69;10271;;;;;
DIALYSE;2019;420000010;420780033;1130X;;;;8;43;5699;;;;;
DIALYSE;2019;420000010;420780033;1140X;;;;6;6;1024;;;;;
DIALYSE;2019;420000010;420780033;1150A;;;;1;1;156;;;;;
DIALYSE;2019;420000010;420780033;1210;;;;;13;;;;858;;
DIALYSE;2019;420000010;420780033;121AA;;;;;13;;;;820;;
DIALYSE;2019;420000010;420780033;121CA;;;;;0;;;;38;;
DIALYSE;2019;420000010;420780033;122AX;;;;1;1;;;;59;;
DIALYSE;2019;420000010;420780033;122BA;;;;4;1;;;;33;;
DIALYSE;2019;420000010;420780033;TOT;0;;;;;;980;1;;26;5
DIALYSE;2019;420000010;420780033;VACAN;;;;;0;32;;;;;
