BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2019;760783035;750721334;N4100;1;;1;;
DIALYSE_P;2019;760783035;750721334;NAUT;4;;4.53;;
DIALYSE_P;2019;760783035;750721334;NCINF;12;2;13.91;;
DIALYSE_P;2019;760783522;760780239;M1110;2;;1.3;0;0
DIALYSE_P;2019;760783522;760780239;N2500;8;3;10.32;;
DIALYSE_P;2019;760783522;760780239;NAUT;6;3;7.9;;
DIALYSE_P;2019;760783522;760780239;NCINF;18;11;25.42;;
DIALYSE_P;2019;760805770;760780726;M1110;;5;1.35;;
DIALYSE_P;2019;760805770;760780726;N2500;5;3;5.68;;
DIALYSE_P;2019;760805770;760780726;NAUT;4;5;5;;
DIALYSE_P;2019;760805770;760780726;NCINF;19;9;23.56;;
DIALYSE_P;2019;760917773;140000852;M1110;;2;1;0;0
DIALYSE_P;2019;760917773;140000852;NCINF;;9;7;;
DIALYSE_P;2019;760921809;760000273;M1110;4;;4;0;1
DIALYSE_P;2019;760921809;760000273;N2500;6;2;7.6;;
DIALYSE_P;2019;760921809;760000273;N4100;1;;1;;
DIALYSE_P;2019;760921809;760000273;NAUT;;4;2;;
DIALYSE_P;2019;760921809;760000273;NCINF;23;3;24.9;;
DIALYSE_P;2019;770000156;770110054;M1110;4;;3.63;0;1
DIALYSE_P;2019;770000156;770110054;N2500;4;;3.99;;
DIALYSE_P;2019;770000156;770110054;N4100;1;;0.54;;
DIALYSE_P;2019;770000156;770110054;NAUT;1;1;1.97;;
DIALYSE_P;2019;770000156;770110054;NCINF;25;;21.05;;
DIALYSE_P;2019;770000446;770021145;M1110;5;2;5;;
DIALYSE_P;2019;770000446;770021145;N2500;8;1;7.96;;
DIALYSE_P;2019;770000446;770021145;NAUT;2;;2;;
DIALYSE_P;2019;770000446;770021145;NCINF;16;4;19.67;;
DIALYSE_P;2019;770001873;940000060;M1110;;1;0.4;0;0
DIALYSE_P;2019;770001873;940000060;NAUT;;;0.15;;
DIALYSE_P;2019;770001873;940000060;NCINF;2;;2.43;;
DIALYSE_P;2019;770016087;770016137;M1110;3;;3;0;1
DIALYSE_P;2019;770016087;770016137;N2500;4;;4;;
DIALYSE_P;2019;770016087;770016137;N4100;2;;2;;
DIALYSE_P;2019;770016087;770016137;NAUT;13;7;9.3;;
DIALYSE_P;2019;770016087;770016137;NCINF;23;1;20.6;;
DIALYSE_P;2019;770016160;750806853;M1110;;2;0.11;0;1
DIALYSE_P;2019;770016160;750806853;NCINF;2;;2;;
DIALYSE_P;2019;770020055;770000271;M1110;3;;3;0;1
DIALYSE_P;2019;770020055;770000271;N2500;6;;7.23;;
DIALYSE_P;2019;770020055;770000271;NAUT;8;;9.14;;
DIALYSE_P;2019;770020055;770000271;NCINF;38;1;40.25;;
DIALYSE_P;2019;770790707;770000719;M1110;2;;2;0;1
DIALYSE_P;2019;770790707;770000719;N2500;4;;6.03;;
DIALYSE_P;2019;770790707;770000719;NAUT;1;;0.65;;
DIALYSE_P;2019;770790707;770000719;NCINF;13;4;18.92;;
DIALYSE_P;2019;770803708;750806853;M1110;;2;0.28;0;1
DIALYSE_P;2019;770803708;750806853;NAUT;;1;0.56;;
DIALYSE_P;2019;770803708;750806853;NCINF;2;;2;;
DIALYSE_P;2019;770813426;770813418;M1110;;2;0.2;0;0
DIALYSE_P;2019;770813426;770813418;N4100;;1;0.1;;
DIALYSE_P;2019;770813426;770813418;NAUT;;2;1.2;;
DIALYSE_P;2019;770813426;770813418;NCINF;5;;5;;
DIALYSE_P;2019;770813459;940000060;M1110;;1;0.2;0;0
DIALYSE_P;2019;770813459;940000060;NAUT;;;0.1;;
DIALYSE_P;2019;770813459;940000060;NCINF;1;;1.3;;
DIALYSE_P;2019;770814986;940000060;M1110;;1;0.2;0;0
DIALYSE_P;2019;770814986;940000060;NAUT;;;0.05;;
DIALYSE_P;2019;770814986;940000060;NCINF;1;;1.35;;
DIALYSE_P;2019;780000311;780001236;M1110;2;1;2.56;0;1
DIALYSE_P;2019;780000311;780001236;NAUT;8;1;9.32;;
DIALYSE_P;2019;780000311;780001236;NCINF;20;3;22.37;;
DIALYSE_P;2019;780000329;780110052;M1110;2;;2;0;1
DIALYSE_P;2019;780000329;780110052;N2500;4;;4;;
DIALYSE_P;2019;780000329;780110052;NAUT;1;;1;;
DIALYSE_P;2019;780000329;780110052;NCINF;10;;10;;
DIALYSE_P;2019;780001558;780822920;NCINF;2;;2;;
DIALYSE_P;2019;780001707;780822920;M1110;0;3;1;0;0
DIALYSE_P;2019;780001707;780822920;NCINF;2;;2;;
DIALYSE_P;2019;780016507;750005068;M1110;;0;0.15;0;0
DIALYSE_P;2019;780016507;750005068;NCINF;0;0;1;;
DIALYSE_P;2019;780017802;780002010;M1110;3;;3;0;1
DIALYSE_P;2019;780017802;780002010;N4100;;1;0.8;;
DIALYSE_P;2019;780017802;780002010;NAUT;7;2;8.49;;
DIALYSE_P;2019;780017802;780002010;NCINF;18;5;19.4;;
DIALYSE_P;2019;780018727;780018719;M1110;2;0;2;;1
DIALYSE_P;2019;780018727;780018719;N2500;3;;3.33;;
DIALYSE_P;2019;780018727;780018719;NCINF;8;2;8.34;;
DIALYSE_P;2019;780150017;750005068;M1110;3;;3;0;1
DIALYSE_P;2019;780150017;750005068;N2500;4;;4;;
DIALYSE_P;2019;780150017;750005068;NAUT;3;;3.35;;
DIALYSE_P;2019;780150017;750005068;NCINF;14;;14.8;;
DIALYSE_P;2019;780300414;780000675;M1110;3;0;3;0;0
DIALYSE_P;2019;780300414;780000675;N2500;6;1;7;;
DIALYSE_P;2019;780300414;780000675;NAUT;3;1;4;;
DIALYSE_P;2019;780300414;780000675;NCINF;14;2;16;;
DIALYSE_P;2019;780300422;780002259;M1110;2;1;2.5;1;1
DIALYSE_P;2019;780300422;780002259;N4100;;1;0.15;;
DIALYSE_P;2019;780300422;780002259;NCINF;18;3;19.5;;
DIALYSE_P;2019;780822631;780822920;NCINF;2;;2;;
DIALYSE_P;2019;780823134;780822920;NCINF;2;;2;;
DIALYSE_P;2019;780826152;780822920;NCINF;2;;2;;
DIALYSE_P;2019;790000087;790000012;M1110;;;;0;1
DIALYSE_P;2019;790000087;790000012;N2500;5;5;9.46;;
DIALYSE_P;2019;790000087;790000012;NAUT;;3;1.14;;
DIALYSE_P;2019;790000087;790000012;NCINF;15;7;19.68;;
DIALYSE_P;2019;790007306;860000348;M1110;;4;0.67;0;1
DIALYSE_P;2019;790007306;860000348;N2500;;3;1.82;;
DIALYSE_P;2019;790007306;860000348;N4100;;;0.95;;
DIALYSE_P;2019;790007306;860000348;NAUT;;1;1.64;;
DIALYSE_P;2019;790007306;860000348;NCINF;1;7;6.32;;
DIALYSE_P;2019;790016794;860000348;M1110;;;0.35;0;1
DIALYSE_P;2019;790016794;860000348;N2500;;1;0.94;;
DIALYSE_P;2019;790016794;860000348;N4100;;;0.74;;
DIALYSE_P;2019;790016794;860000348;NAUT;;;1.54;;
DIALYSE_P;2019;790016794;860000348;NCINF;2;3;5.3;;
DIALYSE_P;2019;800002503;800001141;N2500;9;;9.1;;
DIALYSE_P;2019;800002503;800001141;NCINF;23;;22.41;;
DIALYSE_P;2019;800006124;800000044;M1110;0;11;2.2;1;1
DIALYSE_P;2019;800006124;800000044;N2500;7;;6.08;;
DIALYSE_P;2019;800006124;800000044;NAUT;6;2;7.21;;
DIALYSE_P;2019;800006124;800000044;NCINF;30;2;31.62;;
DIALYSE_P;2019;800010159;590799995;NCINF;;5;3;;
DIALYSE_P;2019;800010324;590799995;M1110;;2;;;
DIALYSE_P;2019;800010324;590799995;NCINF;;11;6;;
DIALYSE_P;2019;810000224;810000471;M1110;5;;4.85;0;1
DIALYSE_P;2019;810000224;810000471;N2500;10;6;13.02;;
DIALYSE_P;2019;810000224;810000471;N4100;4;;4;;
DIALYSE_P;2019;810000224;810000471;NCINF;42;18;47.02;;
DIALYSE_P;2019;810003368;810000471;M1110;5;;4.16;0;1
DIALYSE_P;2019;810003368;810000471;N4100;1;;0.2;;
DIALYSE_P;2019;810003368;810000471;NCINF;4;;3.8;;
DIALYSE_P;2019;810011197;810000471;M1110;5;;4.16;0;1
DIALYSE_P;2019;810011197;810000471;N4100;1;;0.2;;
DIALYSE_P;2019;810011197;810000471;NCINF;2;;2;;
DIALYSE_P;2019;810101741;810000471;M1110;5;;4.16;0;1
DIALYSE_P;2019;810101741;810000471;N4100;1;;0.2;;
DIALYSE_P;2019;810101741;810000471;NCINF;4;;3;;
DIALYSE_P;2019;810101758;810000471;M1110;5;;4.16;0;1
DIALYSE_P;2019;810101758;810000471;N4100;1;;0.2;;
DIALYSE_P;2019;810101758;810000471;NCINF;2;;2;;
DIALYSE_P;2019;810102947;810000471;M1110;5;;4.16;0;1
DIALYSE_P;2019;810102947;810000471;N2500;1;;1;;
DIALYSE_P;2019;810102947;810000471;N4100;1;;0.2;;
DIALYSE_P;2019;810102947;810000471;NCINF;1;;1;;
DIALYSE_P;2019;820000057;820000131;M1110;4;;4;0;1
DIALYSE_P;2019;820000057;820000131;N2500;9;4;10.79;;
DIALYSE_P;2019;820000057;820000131;NAUT;3;4;4.14;;
DIALYSE_P;2019;820000057;820000131;NCINF;20;10;24.82;;
DIALYSE_P;2019;820005791;820000131;M1110;;;;0;1
DIALYSE_P;2019;820005791;820000131;N2500;1;;1;;
DIALYSE_P;2019;820005791;820000131;NCINF;1;;1;;
DIALYSE_P;2019;830000345;830100616;M1110;3;4;4.56;0;1
DIALYSE_P;2019;830000345;830100616;N2500;6;4;8.21;;
DIALYSE_P;2019;830000345;830100616;NAUT;3;5;6.3;;
DIALYSE_P;2019;830000345;830100616;NCINF;11;16;21.13;;
DIALYSE_P;2019;830012548;830002119;M1110;3;2;4.43;0;0
DIALYSE_P;2019;830012548;830002119;N2500;5;1;5.77;;
DIALYSE_P;2019;830012548;830002119;NCINF;28;;28;;
DIALYSE_P;2019;830012589;830003695;M1110;;5;1.23;0;1
DIALYSE_P;2019;830012589;830003695;N2500;1;;1.08;;
DIALYSE_P;2019;830012589;830003695;NAUT;9;7;8.85;;
DIALYSE_P;2019;830012589;830003695;NCINF;9;3;10.19;;
DIALYSE_P;2019;830012688;830012639;M1110;2;1;3;0;1
DIALYSE_P;2019;830012688;830012639;N2500;8;0;8;;
DIALYSE_P;2019;830012688;830012639;N4100;1;4;1.36;;
DIALYSE_P;2019;830012688;830012639;NAUT;7;4;7;;
DIALYSE_P;2019;830012688;830012639;NCINF;26;0;26;;
DIALYSE_P;2019;830013819;830002119;M1110;2;;2;0;0
DIALYSE_P;2019;830013819;830002119;NCINF;15;1;14.56;;
DIALYSE_P;2019;830015970;830003695;M1110;;2;1;0;0
DIALYSE_P;2019;830015970;830003695;N2500;;;0.03;;
DIALYSE_P;2019;830015970;830003695;NAUT;1;1;3.43;;
DIALYSE_P;2019;830015970;830003695;NCINF;6;;5.6;;
DIALYSE_P;2019;830016671;830003695;M1110;1;3;1;0;0
DIALYSE_P;2019;830016671;830003695;N2500;1;;1.09;;
DIALYSE_P;2019;830016671;830003695;NAUT;;;1.3;;
DIALYSE_P;2019;830016671;830003695;NCINF;6;;6.26;;
DIALYSE_P;2019;830017505;830002119;M1110;2;;2;0;0
DIALYSE_P;2019;830017505;830002119;N2500;4;1;4.35;;
DIALYSE_P;2019;830017505;830002119;NCINF;15;3;17.05;;
DIALYSE_P;2019;830100103;830000022;M1110;;4;2;1;
DIALYSE_P;2019;830100103;830000022;N2500;3;;3.2;;
DIALYSE_P;2019;830100103;830000022;N4100;2;;2;;
DIALYSE_P;2019;830100103;830000022;NAUT;6;;4.87;;
DIALYSE_P;2019;830100103;830000022;NCINF;17;1;17.14;;
DIALYSE_P;2019;830213617;830002119;M1110;1;;0.5;0;0
DIALYSE_P;2019;830213617;830002119;NCINF;8;1;8.8;;
DIALYSE_P;2019;830213625;830002119;NCINF;1;;1;;
DIALYSE_P;2019;830215687;830003521;M1110;3;0;3;0;1
DIALYSE_P;2019;830215687;830003521;N2500;8;0;7;;
DIALYSE_P;2019;830215687;830003521;N4100;;1;0.2;;
DIALYSE_P;2019;830215687;830003521;NAUT;4;3;6.2;;
DIALYSE_P;2019;830215687;830003521;NCINF;17;14;26;;
DIALYSE_P;2019;830216495;830003695;M1110;;;0.25;1;
DIALYSE_P;2019;830216495;830003695;NAUT;2;;0.5;;
DIALYSE_P;2019;840001861;840006597;M1110;1;5;3.85;1;
DIALYSE_P;2019;840001861;840006597;N2500;14;8;18.52;;
DIALYSE_P;2019;840001861;840006597;NAUT;4;5;6.88;;
DIALYSE_P;2019;840001861;840006597;NCINF;25;14;33.33;;
DIALYSE_P;2019;840011043;840002844;M1110;4;;4;1;1
DIALYSE_P;2019;840012538;840002844;M1110;;;;1;1
DIALYSE_P;2019;840015200;940023591;M1110;;1;0.25;0;0
DIALYSE_P;2019;840015200;940023591;N4100;;;0.03;;
DIALYSE_P;2019;840015200;940023591;NAUT;1;;1.02;;
DIALYSE_P;2019;840015200;940023591;NCINF;1;1;1.16;;
DIALYSE_P;2019;840017222;840002844;M1110;3;;3.73;1;1
DIALYSE_P;2019;840017461;840002844;M1110;3;;3;1;1
DIALYSE_P;2019;840018774;840002844;M1110;1;;1;1;1
DIALYSE_P;2019;850000142;850000019;M1110;;7;2.58;;
DIALYSE_P;2019;850000142;850000019;N2500;8;2;10.85;;
DIALYSE_P;2019;850000142;850000019;NAUT;1;7;2.6;;
DIALYSE_P;2019;850000142;850000019;NCINF;8;23;24.53;;
DIALYSE_P;2019;850009333;440002590;M1110;;7;0.26;0;0
DIALYSE_P;2019;850009333;440002590;N2500;;1;0.8;;
DIALYSE_P;2019;850009333;440002590;NAUT;1;3;0.9;;
DIALYSE_P;2019;850009333;440002590;NCINF;17;6;16.56;;
DIALYSE_P;2019;850009762;440002590;M1110;;7;0.02;0;0
DIALYSE_P;2019;850009762;440002590;NAUT;;1;0.01;;
DIALYSE_P;2019;850011271;440002590;M1110;;7;0.16;0;0
DIALYSE_P;2019;850011271;440002590;N2500;;2;1.28;;
DIALYSE_P;2019;850011271;440002590;NAUT;;4;0.59;;
DIALYSE_P;2019;850011271;440002590;NCINF;7;6;7.87;;
DIALYSE_P;2019;850022047;440002590;M1110;;7;0.02;0;0
DIALYSE_P;2019;850022047;440002590;NAUT;;1;0.02;;
DIALYSE_P;2019;850023151;440002590;M1110;;7;0.09;0;0
DIALYSE_P;2019;850023151;440002590;NAUT;1;3;0.34;;
DIALYSE_P;2019;850023151;440002590;NCINF;6;9;9.45;;
DIALYSE_P;2019;850025156;440002590;M1110;;12;2.59;0;0
DIALYSE_P;2019;850025156;440002590;N2500;;12;7.46;;
DIALYSE_P;2019;850025156;440002590;NAUT;2;4;2.64;;
DIALYSE_P;2019;850025156;440002590;NCINF;17;6;13.32;;
DIALYSE_P;2019;860000223;860014208;M1110;2;11;7.65;0;1
DIALYSE_P;2019;860000223;860014208;N2500;15;7;16.94;;
DIALYSE_P;2019;860000223;860014208;NCINF;30;8;29.88;;
DIALYSE_P;2019;860005768;860000348;M1110;;1;0.57;0;1
DIALYSE_P;2019;860005768;860000348;N2500;;2;1.2;;
DIALYSE_P;2019;860005768;860000348;N4100;;;0.74;;
DIALYSE_P;2019;860005768;860000348;NAUT;;3;2.81;;
DIALYSE_P;2019;860005768;860000348;NCINF;;9;7.6;;
DIALYSE_P;2019;860782598;860000348;M1110;1;3;1.33;0;1
DIALYSE_P;2019;860782598;860000348;N2500;;3;1.98;;
DIALYSE_P;2019;860782598;860000348;N4100;5;1;1.41;;
DIALYSE_P;2019;860782598;860000348;NAUT;9;4;4.1;;
DIALYSE_P;2019;860782598;860000348;NCINF;11;8;14.95;;
DIALYSE_P;2019;870000064;870000015;M1110;10;0;6.5;0;1
DIALYSE_P;2019;870000064;870000015;N2500;24;8;35.21;;
DIALYSE_P;2019;870000064;870000015;N4100;2;;0.9;;
DIALYSE_P;2019;870000064;870000015;NAUT;14;1;12.85;;
DIALYSE_P;2019;870000064;870000015;NCINF;39;11;51.85;;
DIALYSE_P;2019;870000080;870000700;M1110;2;3;4.5;0;0
DIALYSE_P;2019;870000080;870000700;N2500;6;;6;;
DIALYSE_P;2019;870000080;870000700;NAUT;3;4;5.9;;
DIALYSE_P;2019;870000080;870000700;NCINF;16;2;17.35;;
DIALYSE_P;2019;870014792;870000700;NAUT;;1;0.78;;
DIALYSE_P;2019;870014792;870000700;NCINF;19;1;19.83;;
DIALYSE_P;2019;880001458;540001112;M1110;;1;0.02;0;0
DIALYSE_P;2019;880001730;540001112;M1110;;1;0.1;0;0
DIALYSE_P;2019;880007653;540001112;M1110;;1;0.02;0;0
DIALYSE_P;2019;880785019;540001112;M1110;;1;0.2;0;0
DIALYSE_P;2019;880785019;540001112;N2500;2;;2;;
DIALYSE_P;2019;880785019;540001112;NCINF;17;3;20;;
DIALYSE_P;2019;880785548;540001112;M1110;;1;0.2;0;0
DIALYSE_P;2019;880788591;880780150;N2500;9;;8.8;;
DIALYSE_P;2019;880788591;880780150;NAUT;;1;0.91;;
DIALYSE_P;2019;880788591;880780150;NCINF;25;6;29.29;;
DIALYSE_P;2019;890975527;890000037;M1110;4;1;3.6;;
DIALYSE_P;2019;890975527;890000037;N2500;7;1;7.86;;
DIALYSE_P;2019;890975527;890000037;NAUT;2;;2;;
DIALYSE_P;2019;890975527;890000037;NCINF;11;4;14.43;;
DIALYSE_P;2019;890975550;890970569;M1110;5;;4.18;;
DIALYSE_P;2019;890975550;890970569;NAUT;1;3;3.96;;
DIALYSE_P;2019;890975550;890970569;NCINF;15;2;16.33;;
DIALYSE_P;2019;900003039;900000365;M1110;0;6;2.35;1;1
DIALYSE_P;2019;900003039;900000365;N2500;7;2;8.48;;
DIALYSE_P;2019;900003039;900000365;NAUT;;1;0.41;;
DIALYSE_P;2019;900003039;900000365;NCINF;12;7;18.55;;
DIALYSE_P;2019;910002609;910000587;M1110;2;;2;0;0
DIALYSE_P;2019;910002609;910000587;N2500;3;1;4.19;;
DIALYSE_P;2019;910002609;910000587;NAUT;3;1;4.57;;
DIALYSE_P;2019;910002609;910000587;NCINF;10;2;12.6;;
DIALYSE_P;2019;910009349;940000060;M1110;;2;1.2;0;0
DIALYSE_P;2019;910009349;940000060;N2500;5;;5;;
DIALYSE_P;2019;910009349;940000060;N4100;1;1;1.75;;
DIALYSE_P;2019;910009349;940000060;NAUT;6;;5.58;;
DIALYSE_P;2019;910009349;940000060;NCINF;23;1;25.96;;
DIALYSE_P;2019;910020254;910002773;M1110;3;0;2.5;0;1
DIALYSE_P;2019;910020254;910002773;NCINF;13;0;12.89;;
DIALYSE_P;2019;910022037;940000060;M1110;;1;0.6;0;0
DIALYSE_P;2019;910022037;940000060;NAUT;;;0.2;;
DIALYSE_P;2019;910022037;940000060;NCINF;3;;3.12;;
DIALYSE_P;2019;910150010;910014919;M1110;2;4;3.13;1;1
DIALYSE_P;2019;910150010;910014919;N2500;5;1;5.53;;
DIALYSE_P;2019;910150010;910014919;N4100;;6;2.2;;
DIALYSE_P;2019;910150010;910014919;NAUT;1;;1;;
DIALYSE_P;2019;910150010;910014919;NCINF;16;3;19.66;;
DIALYSE_P;2019;910300144;910000447;M1110;1;3;2.5;0;1
DIALYSE_P;2019;910300144;910000447;N2500;8;2;9.68;;
DIALYSE_P;2019;910300144;910000447;NAUT;4;;4.55;;
DIALYSE_P;2019;910300144;910000447;NCINF;23;4;29.16;;
DIALYSE_P;2019;910300219;910003888;M1110;2;;2;0;0
DIALYSE_P;2019;910300219;910003888;N2500;4;;4.67;;
DIALYSE_P;2019;910300219;910003888;NAUT;1;;1.05;;
DIALYSE_P;2019;910300219;910003888;NCINF;13;;16.23;;
DIALYSE_P;2019;910803543;910017615;M1110;3;;3;;
DIALYSE_P;2019;910803543;910017615;N2500;7;2;8.4;;
DIALYSE_P;2019;910803543;910017615;NAUT;2;2;3.6;;
DIALYSE_P;2019;910803543;910017615;NCINF;25;1;24.4;;
DIALYSE_P;2019;910813963;940000060;M1110;;1;0.6;0;0
DIALYSE_P;2019;910813963;940000060;NAUT;;;0.75;;
DIALYSE_P;2019;910813963;940000060;NCINF;11;;13.07;;
DIALYSE_P;2019;910814144;750806853;M1110;;1;0.04;0;1
DIALYSE_P;2019;910814144;750806853;NCINF;2;;2;;
DIALYSE_P;2019;920000619;920009909;M1110;3;1;2.84;0;0
DIALYSE_P;2019;920000619;920009909;N2500;5;0;5.89;;
DIALYSE_P;2019;920000619;920009909;NAUT;4;0;4.08;;
DIALYSE_P;2019;920000619;920009909;NCINF;12;1;13.02;;
DIALYSE_P;2019;920000650;920150059;M1110;1;;1;0;1
DIALYSE_P;2019;920000650;920150059;N2500;10;;7.58;;
DIALYSE_P;2019;920000650;920150059;N4100;;1;0.8;;
DIALYSE_P;2019;920000650;920150059;NAUT;4;;4;;
DIALYSE_P;2019;920000650;920150059;NCINF;27;4;26.48;;
DIALYSE_P;2019;920004959;920004918;M1110;;2;2;0;1
DIALYSE_P;2019;920004959;920004918;NCINF;2;;2;;
DIALYSE_P;2019;920022704;920025012;M1110;;2;0.5;0;1
DIALYSE_P;2019;920022704;920025012;N4100;1;;0.21;;
DIALYSE_P;2019;920022704;920025012;NCINF;2;;2;;
DIALYSE_P;2019;920025210;750806853;M1110;;3;1.2;0;1
DIALYSE_P;2019;920025210;750806853;NAUT;2;1;2.51;;
DIALYSE_P;2019;920025210;750806853;NCINF;5;4;7.31;;
DIALYSE_P;2019;920100013;750712184;M1110;2;4;3.09;0;1
DIALYSE_P;2019;920100013;750712184;N2500;3;0;2.86;;
DIALYSE_P;2019;920100013;750712184;NAUT;1;0;1;;
DIALYSE_P;2019;920100013;750712184;NCINF;11;3;13.5;;
DIALYSE_P;2019;920300043;920001526;M1110;;3;3;0;1
DIALYSE_P;2019;920300043;920001526;N2500;5;3;6.83;;
DIALYSE_P;2019;920300043;920001526;NAUT;3;2;3.48;;
DIALYSE_P;2019;920300043;920001526;NCINF;15;5;18.13;;
DIALYSE_P;2019;920300415;920000890;M1110;3;;3;0;1
DIALYSE_P;2019;920300415;920000890;N2500;6;2;7.6;;
DIALYSE_P;2019;920300415;920000890;NCINF;9;7;16.13;;
DIALYSE_P;2019;920300753;920810736;M1110;1;2;;;
DIALYSE_P;2019;920300753;920810736;N2500;4;;4;;
DIALYSE_P;2019;920300753;920810736;NAUT;4;;4;;
DIALYSE_P;2019;920300753;920810736;NCINF;12;1;12.8;;
DIALYSE_P;2019;920300787;920000981;M1110;2;3;3;0;1
DIALYSE_P;2019;920300787;920000981;NAUT;1;1;1.8;;
DIALYSE_P;2019;920300787;920000981;NCINF;7;6;11.62;;
DIALYSE_P;2019;920300837;920001005;M1110;;2;;0;1
DIALYSE_P;2019;920300837;920001005;N2500;4;;4;;
DIALYSE_P;2019;920300837;920001005;NCINF;9;5;11.2;;
DIALYSE_P;2019;920811775;940000060;M1110;;1;0.8;0;0
DIALYSE_P;2019;920811775;940000060;NAUT;1;1;1.7;;
DIALYSE_P;2019;920811775;940000060;NCINF;8;1;8.83;;
DIALYSE_P;2019;930000302;930110036;M1110;2;;1.7;0;1
DIALYSE_P;2019;930000302;930110036;N2500;9;;9;;
DIALYSE_P;2019;930000302;930110036;NAUT;;1;0.91;;
DIALYSE_P;2019;930000302;930110036;NCINF;21;2;22.71;;
DIALYSE_P;2019;930003355;930003330;M1110;;1;0.75;0;0
DIALYSE_P;2019;930003355;930003330;NAUT;2;1;2.8;;
DIALYSE_P;2019;930003355;930003330;NCINF;5;9;5.16;;
DIALYSE_P;2019;930003942;940000060;M1110;;;0.4;0;0
DIALYSE_P;2019;930003942;940000060;NAUT;1;;1.33;;
DIALYSE_P;2019;930003942;940000060;NCINF;9;;8.15;;
DIALYSE_P;2019;930014428;930014378;M1110;2;1;2.5;0;1
DIALYSE_P;2019;930014428;930014378;N2500;6;5;6.79;;
DIALYSE_P;2019;930014428;930014378;NAUT;6;2;5.95;;
DIALYSE_P;2019;930014428;930014378;NCINF;25;9;28.32;;
DIALYSE_P;2019;930018460;940000060;M1110;;1;0.4;0;0
DIALYSE_P;2019;930018460;940000060;NAUT;1;;1;;
DIALYSE_P;2019;930018460;940000060;NCINF;8;;8.06;;
DIALYSE_P;2019;930022603;940000060;M1110;;2;1;0;0
DIALYSE_P;2019;930022603;940000060;NAUT;2;;1.9;;
DIALYSE_P;2019;930022603;940000060;NCINF;13;;12.97;;
DIALYSE_P;2019;930025127;930026562;M1110;0;;;0;1
DIALYSE_P;2019;930025127;930026562;NAUT;1;1;1;;
DIALYSE_P;2019;930025127;930026562;NCINF;9;1;8;;
DIALYSE_P;2019;930300025;930000393;M1110;;7;3.8;0;0
DIALYSE_P;2019;930300025;930000393;N2500;7;1;7.77;;
DIALYSE_P;2019;930300025;930000393;NCINF;19;1;19.95;;
DIALYSE_P;2019;930300066;930000401;M1110;3;0;3;0;1
DIALYSE_P;2019;930300066;930000401;N2500;12;1;12.3;;
DIALYSE_P;2019;930300066;930000401;N4100;3;0;3.25;;
DIALYSE_P;2019;930300066;930000401;NAUT;4;0;4.01;;
DIALYSE_P;2019;930300066;930000401;NCINF;37;0;37;;
DIALYSE_P;2019;930300587;930000641;M1110;3;;3;;
DIALYSE_P;2019;930300587;930000641;N2500;7;;6;;
DIALYSE_P;2019;930300587;930000641;N4100;2;;2;;
DIALYSE_P;2019;930300587;930000641;NCINF;16;;15.2;;
DIALYSE_P;2019;930300595;930000658;M1110;0;3;1.5;0;1
DIALYSE_P;2019;930300595;930000658;N2500;7;0;7;;
DIALYSE_P;2019;930300595;930000658;N4100;0;1;0.2;;
DIALYSE_P;2019;930300595;930000658;NAUT;2;;2;;
DIALYSE_P;2019;930300595;930000658;NCINF;16;2;17.6;;
DIALYSE_P;2019;930813910;750806853;M1110;;3;0.5;0;1
DIALYSE_P;2019;930813910;750806853;NAUT;;1;0.6;;
DIALYSE_P;2019;930813910;750806853;NCINF;2;;2;;
DIALYSE_P;2019;930815618;750806853;M1110;3;2;3.4;0;1
DIALYSE_P;2019;930815618;750806853;N2500;10;3;12.25;;
DIALYSE_P;2019;930815618;750806853;NAUT;3;1;3.41;;
DIALYSE_P;2019;930815618;750806853;NCINF;34;7;36.93;;
DIALYSE_P;2019;930816079;930817325;M1110;6;;6;0;0
DIALYSE_P;2019;930816079;930817325;NAUT;1;;1;;
DIALYSE_P;2019;930816079;930817325;NCINF;4;;4;;
DIALYSE_P;2019;930817333;930817325;M1110;7;;7;0;1
DIALYSE_P;2019;930817333;930817325;N2500;7;;7;;
DIALYSE_P;2019;930817333;930817325;N4100;1;;1;;
DIALYSE_P;2019;930817333;930817325;NAUT;10;;10;;
DIALYSE_P;2019;930817333;930817325;NCINF;32;1;32;;
DIALYSE_P;2019;930817606;930705827;M1110;;3;3;0;0
DIALYSE_P;2019;930817606;930705827;N4100;1;;1;;
DIALYSE_P;2019;930817606;930705827;NAUT;1;;1;;
DIALYSE_P;2019;930817606;930705827;NCINF;7;;7;;
DIALYSE_P;2019;940000078;940000060;M1110;;2;0.8;0;0
DIALYSE_P;2019;940000078;940000060;NAUT;;1;1.09;;
DIALYSE_P;2019;940000078;940000060;NCINF;15;1;16.02;;
DIALYSE_P;2019;940006679;940017338;M1110;;2;1;0;1
DIALYSE_P;2019;940006679;940017338;N2500;5;;6.84;;
DIALYSE_P;2019;940006679;940017338;NAUT;1;1;1.5;;
DIALYSE_P;2019;940006679;940017338;NCINF;15;1;13.94;;
DIALYSE_P;2019;940016868;940016819;M1110;4;2;4.43;0;1
DIALYSE_P;2019;940016868;940016819;N2500;11;1;10.23;;
DIALYSE_P;2019;940016868;940016819;NAUT;7;3;6.29;;
DIALYSE_P;2019;940016868;940016819;NCINF;24;6;26.58;;
