BOR;AN;FI;FI_EJ;UNI;LIT;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;EFFPL_MED;EFFPA_MED;ETP_MED;EFFPL_INFSP;EFFPA_INFSP;ETP_INFSP;EFFPL_INFNS;EFFPA_INFNS;ETP_INFNS;EFFPL_AID;EFFPA_AID;ETP_AID;EFFPL_KINE;EFFPA_KINE;ETP_KINE;EFFPL_APNM;EFFPA_APNM;ETP_APNM
REA;2019;860010321;860010313;SURVADU;10;3650;788;;;2451;;;;;;;;1;0.5;8;1;8.89;5;1;5.89;;;;;;
REA;2019;870000064;870000015;AUTSI;30;11781;1152;;;11265;;;;22;2;5;2;1;2.48;40;12;74.27;24;11;47.04;;;1.7;7;;5.68
REA;2019;870000064;870000015;REAADU;34;11486;1158;1206;34;9636;15;39;50;8;0;5.25;;;1;48;10;58.24;27;7;37.17;;1;1.97;2;;6.49
REA;2019;870000064;870000015;SITOT;54;20541;2823;;;19636;;;;;;;;;;;;;;;;;;;;;
REA;2019;870000064;870000015;SIUNV;8;2920;480;;;2833;;;;3;1;1.33;;;0.3;13;;13.29;8;;7.26;;;0.4;;2;1.55
REA;2019;870000064;870000015;SURVADU;77;28105;4746;;;34487;;;;44;5;5.54;1;;0.5;35;9;38.23;34;3;35.15;1;;0.7;1;1;2.18
REA;2019;870000064;870000015;USIC;16;5840;1191;;;5538;;;;7;0;1.44;;;;22;2;20.29;16;4;14.29;;;0.2;;;
REA;2019;870000098;870000023;SURVADU;14;5110;1115;;;4448;;;;3;4;2;;;;5;2;6.1;5;2;6.1;;;;;;
REA;2019;870000270;870000031;SURVADU;6;2190;574;;;2295;;;;1;;1;1;;0.5;5;1;5.8;4;;4.17;;;;1;;1
REA;2019;870000288;870017415;SITOT;8;2920;795;;;2440;;;;;;;;;;;;;;;;;;;;;
REA;2019;870000288;870017415;SURVADU;12;4380;725;;;2796;;;;7;;7;1;;1;10;1;12.04;9;;9.57;;;;;;
REA;2019;870000288;870017415;USIC;8;2920;795;;;2440;;;;7;;7;1;;1;7;1;8.42;9;;10.01;;;;;;
REA;2019;870000411;870017415;SURVADU;6;2190;366;;;640;;;;9;;9;;;;5;2;6.98;4;;4;;;;;;
REA;2019;870014859;870000015;REAENF;2;730;92;93;4;432;15;;;8;0;1.55;1;1;2.1;1;;1;1;;1;;;;1;;1
REA;2019;870014859;870000015;SURVADU;2;730;172;;;594;;;;5;0;0.25;;;;2;;2;3;;3;;;;;;
REA;2019;870014859;870000015;SURVENF;4;1460;453;;;1462;;;;5;0;0.35;1;1;1.9;2;1;2.73;1;;1;;;;;;
REA;2019;880000021;880007059;REAADU;8;2920;392;400;34;2463;31;54;90;6;1;5.95;;1;0.2;25;8;22.19;9;5;9.05;;;;;1;0.75
REA;2019;880000021;880007059;SITOT;12;4380;1021;;;4433;;;;;;;;;;;;;;;;;;;;;
REA;2019;880000021;880007059;SIUNV;4;1460;305;;;1853;;;;;;;;1;0.2;;13;5.47;1;6;3.29;;;;;;
REA;2019;880000021;880007059;SURVADU;4;1460;316;;;1196;;;;;;;;1;0.1;;;7.95;2;12;3.12;;;;;1;0.25
REA;2019;880000021;880007059;USIC;8;2920;716;;;2580;;;;3;3;4.4;;1;0.4;9;1;9.82;;16;7.51;;;;;1;0.09
REA;2019;880000047;880780077;SURVADU;9;3462;739;;;2308;;;;;;1.34;;;0.5;13;;10.44;5;;4.54;;;;;;
REA;2019;880000054;880007299;SURVADU;8;2920;649;;;2022;;;;3;2;0.97;;2;0.37;9;6;11.64;;3;2.25;;;;;6;1.34
REA;2019;880000062;880780093;SURVADU;6;2190;378;;;1731;;;;8;0;0.6;0;0;0;13;1;10.85;4;0;1.99;0;0;0;3;0;0.25
REA;2019;880788591;880780150;SURVADU;12;4380;654;;;4206;;;;1;;1;;;;;;;;;;;;;;;
REA;2019;890000169;890000151;SURVADU;5;1825;235;;;996;;;;2;;1.25;;;;2;1;2.75;;;;;;;;;
REA;2019;890002389;890000730;SURVADU;9;3135;367;;;1530;;;;4;;4;;1;0.13;4;;4;4;;4;;;;;3;1.6
REA;2019;890975527;890000037;REAADU;10;3650;344;352;33;3092;25;54;82;2;3;3.7;1;;1;24;4;27.43;19;3;21.57;;;;5;;5
REA;2019;890975527;890000037;SITOT;8;2920;1066;;;2174;;;;;;;;;;;;;;;;;;;;;
REA;2019;890975527;890000037;SURVADU;4;1460;175;;;1011;;;;;2;0.8;;;;2;3;4.57;;;;;;;;;
REA;2019;890975527;890000037;USIC;8;2920;1066;;;2174;;;;;4;1.05;1;;1;4;1;4.86;2;;2;;;;1;1;1.86
REA;2019;890975535;890000409;SURVADU;4;1460;577;;;843;;;;;7;0.62;;;;;16;3.86;;8;2.43;;;;;1;0.25
REA;2019;890975543;890000417;SURVADU;5;1825;299;;;1587;;;;5;1;2.47;1;;0.46;6;;6.08;8;;8.25;;;;1;;0.8
REA;2019;890975550;890970569;REAADU;8;2920;319;326;15;2742;13;42;91;7;3;7.41;;1;0.76;18;5;20.19;13;1;13.39;;;;2;1;3.33
REA;2019;890975550;890970569;SITOT;6;2190;352;;;1530;;;;;;;;;;;;;;;;;;;;;
REA;2019;890975550;890970569;SURVADU;4;1460;204;;;1201;;;;;;;;1;0.26;5;;6.06;3;;3;;;;2;;2
REA;2019;890975550;890970569;USIC;6;2190;352;;;1530;;;;3;;0.2;;;;6;;6.33;3;;4;;;;;1;1.4
REA;2019;890975568;890000433;SURVADU;4;1460;684;;;1378;;;;2;3;3.1;;;;2;3;4.11;2;4;4.11;;;;;1;0.05
REA;2019;900000035;900003880;SURVADU;4;1460;141;;;499;;;;1;;1;;;;;;;;;;;;;;;
REA;2019;900003039;900000365;REAADU;23;8163;1112;1150;58;7041;2;47;245;1;12;8.33;2;;2.14;45;21;66.58;27;3;33.28;;;;;;
REA;2019;900003039;900000365;SITOT;20;7300;1868;;;6181;;;;;;;;;;;;;;;;;;;;;
REA;2019;900003039;900000365;SIUNV;4;1460;441;;;1208;;;;4;2;5.43;;;;;;;;;;;;;;;
REA;2019;900003039;900000365;SURVADU;10;3650;804;;;3179;;;;0;7;2.35;;;;;;;;;;;;;;;
REA;2019;900003039;900000365;USIC;16;5840;1427;;;4973;;;;1;1;1.3;;;0.13;21;10;27.78;17;4;19.21;;;;;;0.32
REA;2019;910000272;910110014;SURVADU;10;3650;492;;;2422;;;;3;2;4.5;;;;12;1;12.98;7;3;8.6;;;;1;1;1.5
REA;2019;910000280;910019447;SURVADU;6;2190;281;;;1937;;;;2;;0.54;1;;0.3;7;;4.83;8;1;6.21;;;;1;;1
REA;2019;910000298;910110055;REAADU;12;4260;547;553;35;3192;15;38;111;6;1;6.4;;;0.47;25;7;27.98;24;;21.21;;;;;;
REA;2019;910000298;910110055;SITOT;8;2920;544;;;2156;;;;;;;;;;;;;;;;;;;;;
REA;2019;910000298;910110055;SURVADU;2;330;95;;;285;;;;;;;;;;;;;;;;;;;;;
REA;2019;910000298;910110055;SURVENF;4;216;73;;;178;;;;;;;;;;;;;;;;;;;;;
REA;2019;910000298;910110055;USIC;8;2920;544;;;2156;;;;;;;;;;4;2;3.7;4;;4.77;;;;;;
REA;2019;910000306;910110055;REAADU;;;1;1;0;8;0;27;0;;;;;;;;;;;;;;;;;;
REA;2019;910000306;910110055;SITOT;6;2190;506;;;1594;;;;;;;;;;;;;;;;;;;;;
REA;2019;910000306;910110055;SIUNV;6;2190;506;;;1594;;;;;4;0.67;;;;;1;0.65;1;;1;;;;;;
REA;2019;910000306;910110055;SURVADU;8;2920;339;;;1904;;;;5;;4.96;;;0.17;16;2;13.39;7;1;8.58;;;1;;;2.33
REA;2019;910001973;910019447;REAADU;10;3650;402;414;10;3143;6;38;103;6;1;6.26;1;;0.7;29;1;23.7;24;;16.08;;1;0.34;1;;1
REA;2019;910001973;910019447;SURVADU;6;2190;301;;;2062;;;;2;1;2.8;;;;10;;6;10;;6.27;;1;0.26;1;;1
REA;2019;910020254;910002773;AUTSI;8;2920;171;;;2513;;;;1;;1;;;;;;;;;;;;;;;
REA;2019;910020254;910002773;REAADU;22;8030;1012;1080;120;6201;11;43;132;1;2;1.75;3;0;2.25;69;0;65.91;51;2;49.3;0;0;0;2;0;2.62
REA;2019;910020254;910002773;SITOT;32;11680;3137;;;10430;;;;;;;;;;;;;;;;;;;;;
REA;2019;910020254;910002773;SIUNV;12;4380;1413;;;3954;;;;3;;3;;;;;;;;;;;;;;;
REA;2019;910020254;910002773;SURVADU;8;2920;817;;;2569;;;;;8;2.75;0;0;0;3;0;3;1;0;1.67;0;0;0;0;0;0
REA;2019;910020254;910002773;SURVENF;4;1460;974;;;1203;;;;1;;1;;;;;;;;;;;;;;;
REA;2019;910020254;910002773;USIC;12;4380;1553;;;3963;;;;2;2;3;1;0;1;14;0;14.06;11;0;11;0;0;0;0;0;0
REA;2019;910150028;750811184;AUTSI;8;4180;352;;;3019;;;;1;3;4.53;1;;0.76;16;1;18.6;8;2;9.82;;1;0.5;;;
REA;2019;910150028;750811184;SITOT;8;4180;352;;;3019;;;;;;;;;;;;;;;;;;;;;
REA;2019;910150028;750811184;SURVADU;12;4380;105;;;3324;;;;1;1;1.8;1;;0.5;9;;10.3;8;;8.38;;1;0.8;;;
REA;2019;910300011;910000348;SURVADU;4;1460;8;;;67;;;;3;0;1.5;1;1;1.33;6;4;8;1;0;1;0;0;0;0;0;0
REA;2019;910300144;910000447;SURVADU;8;2672;588;;;2236;;;;;6;1;;;;4;2;4.78;5;1;6.98;;;;;;
REA;2019;910300177;910000462;SURVADU;10;3650;282;;;1409;;;;7;;7;;;;9;;9;4;1;4.5;;;;;;
REA;2019;910300219;910003888;REAADU;28;10220;1340;1445;22;8190;21;31;240;9;;9;2;;2;63;;74.25;35;;37.64;;;;;;
REA;2019;910300219;910003888;SITOT;16;5840;1365;;;4484;;;;;;;;;;;;;;;;;;;;;
REA;2019;910300219;910003888;SURVADU;26;9490;1659;;;8106;;;;9;;9;;;;8;;8.94;7;;7.03;;;;;;
REA;2019;910300219;910003888;USIC;16;5840;1365;;;4484;;;;2;;2;;;;13;;14.48;9;;8.97;;;;;;
REA;2019;910300300;910000538;REAADU;10;3650;387;394;4;3149;12;37;88;;;;;;;13;;13;6;;6;;;;3;;2
REA;2019;910300300;910000538;SURVADU;12;4380;245;;;1651;;;;;;;;;;4;;4;4;;4;;;;;;
REA;2019;910803543;910017615;REAADU;15;5475;524;529;18;4379;6;37;115;4;;4;1;;1;27;;27;18;;18;;;;;;
REA;2019;910803543;910017615;SITOT;12;4380;880;;;3867;;;;;;;;;;;;;;;;;;;;;
REA;2019;910803543;910017615;SURVADU;16;5840;1125;;;4183;;;;9;;9;1;;1;9;1;9.2;9;1;6.9;;;;;;
REA;2019;910803543;910017615;USIC;12;4380;880;;;3867;;;;6;;6;1;;1;11;1;11.2;11;;8.4;;;;;;
REA;2019;920000460;750813321;AUTSI;6;2190;98;;;1885;;;;3;1;1.62;1;;0.3;17;1;2;5;;1;;;;1;4;1
REA;2019;920000460;750813321;SITOT;6;2190;98;;;1885;;;;;;;;;;;;;;;;;;;;;
REA;2019;920000577;920110020;SITOT;6;2033;550;;;1601;;;;;;;;;;;;;;;;;;;;;
REA;2019;920000577;920110020;SURVADU;6;2190;374;;;1383;;;;;9;4.65;;2;0.5;6;;5.18;6;;6.07;;;;3;1;2.72
REA;2019;920000577;920110020;USIC;6;2033;550;;;1601;;;;;10;2.75;;1;0.29;12;4;6.82;13;1;6.06;;;;1;1;1.05
REA;2019;920000585;920026374;SURVADU;6;2154;448;;;1855;;;;1;8;3.35;;;;4;24;7.47;5;18;5.9;;;;;1;0.99
REA;2019;920000635;920150026;SURVADU;4;1460;109;;;1044;;;;2;;0.7;1;;0.12;;;;20;;1.87;;;;7;;0.65
REA;2019;920000643;920032505;SURVADU;8;2724;334;;;2064;;;;2;;2;1;;1;8;1;8.8;6;;6;;;;2;;2
REA;2019;920000650;920150059;AUTSI;12;4087;491;;;2933;;;;2;;2;;;;18;1;17.13;17;1;15.79;;;;;;
REA;2019;920000650;920150059;REAADU;14;5047;798;842;54;6489;18;41;79;10;;10.83;2;;2;;;;26;;22.33;;3;1.5;5;;5.08
REA;2019;920000650;920150059;SITOT;28;9921;2041;;;8191;;;;;;;;;;;;;;;;;;;;;
REA;2019;920000650;920150059;SIUNV;8;2920;943;;;2642;;;;1;;0.5;;;;;;;;;;;;;;;
REA;2019;920000650;920150059;SURVADU;39;14235;3146;;;19720;;;;1;;1;;;;;;;;;;;;;;;
REA;2019;920000650;920150059;USIC;8;2914;607;;;2616;;;;;3;2.23;1;;1;10;;9.75;1;;1.33;;;;;;
REA;2019;920000684;920150091;REAADU;23;8395;1024;1082;38;7039;25;24;53;9;;8.16;4;;4;52;3;53.59;27;1;29.55;;;;1;;0.58
REA;2019;920000684;920150091;REAENF;16;5840;906;952;23;3865;23;;;4;;4.16;12;1;12.4;24;1;30.26;23;;23.75;;;;3;;3.08
REA;2019;920000684;920150091;SITOT;12;4380;1318;;;3594;;;;;;;;;;;;;;;;;;;;;
REA;2019;920000684;920150091;SURVADU;51;18615;3296;;;16663;;;;5;3;7.47;2;;2;15;1;16.64;17;;17.5;;;;2;;2
REA;2019;920000684;920150091;SURVENF;16;5840;1022;;;3849;;;;3;1;2.52;4;1;4.16;6;2;7.24;9;1;11.15;;;;;1;0.8
REA;2019;920000684;920150091;USIC;12;4380;1318;;;3594;;;;9;2;7.91;2;;2.58;6;2;7.24;9;1;11.15;;;;;;
REA;2019;920100013;750712184;REAADU;12;4380;736;797;106;3476;13;49;121;3;4;4.59;1;0;1.6;36;2;41.35;29;0;29.68;;;0.5;2;0;1.93
REA;2019;920100013;750712184;SITOT;10;3650;1016;;;3153;;;;;;;;;;;;;;;;;;;;;
REA;2019;920100013;750712184;SURVADU;14;5110;1090;;;4244;;;;1;1;1;1;0;0.4;7;2;4.11;5;0;2.03;;;0.5;1;;0.93
REA;2019;920100013;750712184;USIC;10;3650;1016;;;3153;;;;0;3;0.8;1;0;1;5;1;4.86;2;0;1.97;;;0.25;;;
REA;2019;920100021;750712184;REAADU;15;5475;499;524;23;3667;9;37;125;6;;6;1;;1;28;4;29.66;17;;17;;;;2;;2
REA;2019;920100021;750712184;SURVADU;8;2920;437;;;1725;;;;2;;2;1;;1;10;1;10.86;5;;5;;;;2;;2
REA;2019;920100039;750712184;AUTSI;18;5954;553;;;5344;;;;2;;1.87;;;;;;;;;;;;;;;
REA;2019;920100039;750712184;REAADU;31;10996;1515;1608;125;10662;16;30;96;8;;8;3;0;1.91;76;5;81;40;5;46;0;0;0;5;1;5
REA;2019;920100039;750712184;SITOT;18;5954;553;;;5344;;;;;;;;;;;;;;;;;;;;;
REA;2019;920100039;750712184;SURVADU;6;2088;735;;;1320;;;;0;;;0;0;0;4;2;5.88;6;2;7.11;0;0;0;0;0;0
REA;2019;920100047;750712184;REAADU;12;4380;681;694;43;3320;38;37;74;2;5;4.5;1;0;0.84;27;1;27.69;17;1;17.72;0;0;0;1;0;1
REA;2019;920100047;750712184;SURVADU;5;1825;373;;;914;;;;1;1;1.5;0;0;0;4;0;4;4;0;4;0;0;0;0;0;0
REA;2019;920100047;750712184;SURVENF;4;952;191;;;469;;;;4;;4;;;;;;;;;;;;;;;
REA;2019;920100054;750712184;AUTSI;8;2920;408;;;943;;;;1;1;0.56;1;0;1;1;1;1.67;5;4;7.8;3;0;1;1;1;0.32
REA;2019;920100054;750712184;REAADU;15;5475;568;601;50;4021;12;41;75;4;7;6.51;2;0;2;42;8;48.56;28;1;29.12;3;0;1;5;4;7.67
REA;2019;920100054;750712184;REAENF;10;3650;316;325;31;1773;36;;;3;4;4.97;1;0;0.53;16;1;16.62;15;3;16.88;;;;1;1;1.6
REA;2019;920100054;750712184;SITOT;8;2920;408;;;943;;;;;;;;;;;;;;;;;;;;;
REA;2019;920100054;750712184;SURVADU;12;4380;491;;;6620;;;;0;6;1.81;0;0;0;1;3;2.7;4;1;4.8;3;0;1;1;1;1
REA;2019;920100054;750712184;SURVENF;10;3650;439;;;3518;;;;0;2;1.3;1;0;0.25;8;4;11.25;10;2;11.15;;;;4;0;4
REA;2019;920120011;750821092;AUTSI;12;4380;150;;;3579;;;;1;;1;;;;;;;;;;;;;;;
REA;2019;920120011;750821092;REAADU;14;5110;747;795;40;4198;14;39;121;6;0;7;1;0;1;31;0;31;24;0;24;0;0;0;2;0;2
REA;2019;920120011;750821092;SITOT;20;7300;885;;;6048;;;;;;;;;;;;;;;;;;;;;
REA;2019;920120011;750821092;SURVADU;6;2190;9;;;553;;;;1;;1;;;;;;;;;;;;;;;
REA;2019;920120011;750821092;USIC;8;2920;735;;;2469;;;;1;0;1;0;0;0;8;0;8;6;0;6;0;0;0;0;0;
REA;2019;920300043;920001526;REAADU;14;5110;507;524;25;4303;6;34;155;;4;4;;1;0.25;32;5;42.93;16;5;20;;;;3;2;4.6
REA;2019;920300043;920001526;SITOT;8;2920;553;;;2626;;;;;;;;;;;;;;;;;;;;;
REA;2019;920300043;920001526;SURVADU;51;18615;2155;;;16461;;;;;;;;1;0.5;22;10;27.75;17;8;22.5;;;;6;2;6.31
REA;2019;920300043;920001526;USIC;8;2920;553;;;2626;;;;;2;2;;1;0.25;8;3;10.6;4;2;4.8;;;;2;1;2.4
REA;2019;920300191;920000767;SURVADU;1;337;25;;;66;;;;1;;0.5;;;;;;;;;;;;;;;
REA;2019;920300415;920000890;SURVADU;4;1460;154;;;334;;;;5;;5;1;;1;4;;3.5;1;1;1.5;;;;;;
REA;2019;920300597;920000940;SURVADU;14;5110;859;;;6104;;;;9;2;5.3;;;;13;2;9.8;12;2;8.9;;;;;;
REA;2019;920300753;920810736;REAADU;16;5840;1345;1379;19;5923;22;25;210;6;;6;;;;23;;22.8;12;;11.7;2;;2;2;;2.5
REA;2019;920300753;920810736;SITOT;8;2920;1040;;;2520;;;;;;;;;;;;;;;;;;;;;
REA;2019;920300753;920810736;SURVADU;25;9125;1846;;;9380;;;;2;;3;;;;9;;8.7;8;;7.75;;;;;4;1.9
REA;2019;920300753;920810736;USIC;8;2920;1040;;;2520;;;;3;;3;;;;5;;5.8;2;;2.7;1;;1;;4;1.86
REA;2019;920300761;920000973;SURVADU;10;3650;323;;;2621;;;;3;;3;1;;0.56;16;;14.54;14;;14.85;;;;;;
REA;2019;920300787;920000981;REAADU;8;2920;231;246;15;1820;0;43;58;2;3;3.5;;1;0.5;17;3;18.17;4;1;4.55;;;;;;
REA;2019;920300787;920000981;SITOT;6;2190;446;;;1179;;;;;;;;;;;;;;;;;;;;;
REA;2019;920300787;920000981;SURVADU;4;1460;342;;;1157;;;;2;3;3.5;;1;0.5;6;1;6.3;;;;;;;1;;1
REA;2019;920300787;920000981;USIC;6;2190;446;;;1179;;;;4;3;5.5;;;;7;;7;;;;;;;1;;1
REA;2019;920300936;920006848;REAADU;10;3650;792;801;7;5053;25;30;130;;5;4;;;;11;;11;8;;8;;;;;;
REA;2019;920300936;920006848;SURVADU;12;3708;810;;;5073;;;;;2;2;;;;7;;7;9;;9;;;;;;
REA;2019;930000286;930021480;REAADU;10;3650;471;501;38;2965;5;44;82;2;2;2.86;1;;0.5;25;;20.67;20;;16.58;;;;4;1;4.59
REA;2019;930000286;930021480;SITOT;12;4380;1151;;;3256;;;;;;;;;;;;;;;;;;;;;
REA;2019;930000286;930021480;SURVADU;5;1825;393;;;1782;;;;2;1;0.63;1;;0.5;16;;9.29;12;;9.04;;;;3;;2.27
REA;2019;930000286;930021480;USIC;12;4380;1151;;;3256;;;;;;;1;;1;37;;15.58;29;;9.18;;;;16;;4.09
REA;2019;930000302;930110036;REAADU;12;4380;461;470;42;2879;15;43;71;6;;6;2;;2;27;2;27.35;21;1;21.85;;;;5;;5
REA;2019;930000302;930110036;SITOT;6;2190;968;;;2601;;;;;;;;;;;;;;;;;;;;;
REA;2019;930000302;930110036;SURVADU;6;1567;304;;;1085;;;;2;;2;6;;6;6;0;6;2;1;2.85;;;;;;
REA;2019;930000302;930110036;USIC;6;2190;968;;;2601;;;;;;;;;;2;0;2;2;1;2.85;;;;;;
REA;2019;930000328;930110051;REAADU;12;4380;786;1022;236;5624;5;36;95;11;2;8.93;2;;1.9;47;1;38.6;42;0;32.75;;;;12;1;11.48
REA;2019;930000328;930110051;SITOT;8;2920;678;;;2376;;;;;;;;;;;;;;;;;;;;;
REA;2019;930000328;930110051;SIUNV;8;2920;678;;;2376;;;;6;1;4.43;1;;0.92;13;;11.06;16;1;14.08;;;;6;1;5.16
REA;2019;930000328;930110051;SURVADU;6;2190;8;;;62;;;;6;;4.43;1;;0.92;13;;11.06;15;;13;;;;6;;5
REA;2019;930000328;930110051;SURVENF;4;1460;239;;;672;;;;1;;1;3;;1.64;4;;2.58;;;;;;;;;
REA;2019;930000336;930110069;REAADU;12;4380;452;456;39;3458;7;50;85;7;2;6.92;;;;32;2;33.73;17;2;17.67;;;;10;1;10.5
REA;2019;930000336;930110069;SITOT;16;5840;1788;;;5862;;;;;;;;;;;;;;;;;;;;;
REA;2019;930000336;930110069;SIUNV;8;2920;966;;;2732;;;;3;;3;1;;1;13;2;14.72;17;2;18.72;;;;4;3;5.77
REA;2019;930000336;930110069;SURVADU;8;2920;268;;;992;;;;;;;;;;3;;3;3;;3;;;;;;
REA;2019;930000336;930110069;SURVENF;4;1460;730;;;1827;;;;3;1;3.56;7;1;7.86;12;3;14.58;2;2;3.72;;;;10;4;13.44
REA;2019;930000336;930110069;USIC;8;2920;822;;;3130;;;;0;1;0.2;1;;1;;;;1;;1;;;;6;3;8.63
REA;2019;930100037;750712184;AUTSI;15;5475;252;;;4750;;;;;;;0;;0;;;;8;;8;;;;;;
REA;2019;930100037;750712184;REAADU;16;5840;951;1009;48;4993;10;39;107;6;1;7;1;1;1.5;35;;35.1;23;;23.04;1;;1.6;;1;0.6
REA;2019;930100037;750712184;SITOT;23;8395;807;;;6981;;;;;;;;;;;;;;;;;;;;;
REA;2019;930100037;750712184;SURVADU;16;2920;758;;;3772;;;;2;;2;;2;1.1;23;;23.4;17;;17.4;;;;;;
REA;2019;930100037;750712184;USIC;8;2920;555;;;2231;;;;0;;0;2;1;0.5;12;;12.2;;;;;;;1;;1
REA;2019;930100045;750712184;SURVADU;6;2190;576;;;1494;;;;;;;1;;0.3;11;;11.7;6;;5.85;;1;0.3;2;;2
REA;2019;930100045;750712184;SURVENF;4;1460;497;;;1354;;;;0;5;1.5;1;;0.3;11;1;11.2;4;1;4.5;;;;3;1;3.8
REA;2019;930300025;930000393;REAADU;9;3285;406;438;16;3345;11;38;90;;3;1.2;1;;0.5;16;2;15.79;9;;8.12;;;;;;
REA;2019;930300025;930000393;SITOT;12;4084;733;;;3533;;;;;;;;;;;;;;;;;;;;;
REA;2019;930300025;930000393;SURVADU;7;2296;428;;;2351;;;;;3;1;;;;;;;;;;;;;;;
REA;2019;930300025;930000393;USIC;12;4084;733;;;3533;;;;;3;1.1;1;;0.5;10;;9.37;9;;8.78;;;;;;
REA;2019;930300066;930000401;SITOT;11;4015;766;;;3872;;;;;;;;;;;;;;;;;;;;;
REA;2019;930300066;930000401;SURVADU;6;2190;251;;;1385;;;;5;;3;;;;;;;;;;;;;;;
REA;2019;930300066;930000401;USIC;11;4015;766;;;3872;;;;;7;5;;;;5;;5;6;;6;;;;;1;0.5
REA;2019;930300082;930000419;SITOT;8;2920;608;;;2700;;;;;;;;;;;;;;;;;;;;;
REA;2019;930300082;930000419;SURVADU;8;2920;272;;;2489;;;;13;;13;2;;2;5;6;9.65;4;4;6.44;1;;1;1;2;3
REA;2019;930300082;930000419;USIC;8;2920;608;;;2700;;;;13;;13;2;;2;4;3;6.92;;3;1.64;1;;1;1;2;3
REA;2019;930300116;930000427;SURVADU;6;2190;425;;;1599;;;;6;3;2;;;;4;;4;4;;4;;;;;;
REA;2019;930300298;930025523;SURVADU;4;1460;248;;;307;;;;4;2;4.5;;1;0.3;1;;1;1;;1;;1;0.1;;2;0.2
REA;2019;930300553;930000633;SURVADU;10;3650;547;;;3345;;;;;9;1;0;2;0.75;6;0;6.01;4;2;5.84;0;0;0;0;0;0.05
REA;2019;930300587;930000641;SURVADU;4;1440;65;;;485;;;;;3;1.5;;;;;1;0.5;;1;0.5;;;;;;
REA;2019;930300595;930000658;REAADU;10;3060;456;465;6;2918;29;37;106;2;5;3;1;1;1.5;16;5;20.62;9;10;13.28;0;3;1.2;2;0;2
REA;2019;930300595;930000658;SURVADU;5;1825;359;;;1964;;;;1;;1;;;;;;;;;;;;;;;
REA;2019;930300645;930000682;REAADU;14;5058;1177;1227;24;5520;20;29;173;6;17;9.33;1;;1;29;;24.76;11;1;10.99;;;;3;;2.01
REA;2019;930300645;930000682;SITOT;15;5475;1274;;;5332;;;;;;;;;;;;;;;;;;;;;
REA;2019;930300645;930000682;SURVADU;34;12410;1673;;;14822;;;;3;;3;1;;1;28;4;28.13;21;3;20.63;;;;9;;8.16
REA;2019;930300645;930000682;USIC;15;5475;1274;;;5332;;;;3;11;6.33;4;;4.09;21;;19.16;7;;6.94;;;;2;1;2.39
REA;2019;940000573;940110018;REAADU;8;2920;453;465;22;2236;10;38;72;5;3;7.57;0;0;0;26;1;26.47;16;0;16;0;0;0;1;1;1.51
REA;2019;940000573;940110018;SURVADU;6;2190;304;;;1023;;;;1;0;0.17;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0
REA;2019;940000573;940110018;SURVENF;4;1460;717;;;3019;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REA;2019;940000599;940110042;REAADU;10;3650;598;621;39;3930;2;46;149;4;2;5.3;1;;1;26;;26;18;;18;;1;0.2;2;1;2.8
REA;2019;940000599;940110042;SITOT;10;3650;849;;;2517;;;;;;;;;;;;;;;;;;;;;
REA;2019;940000599;940110042;SURVADU;8;2101;326;;;863;;;;2;;2;;;;5;;5;6;;6;;;;;;
REA;2019;940000599;940110042;SURVENF;4;1460;493;;;1599;;;;2;1;1.7;1;;1;4;3;6.4;2;1;2.9;;;;3;2;4
REA;2019;940000599;940110042;USIC;10;3650;849;;;2517;;;;1;4;1.24;1;;1;8;;8;6;;6;;;;2;;2
REA;2019;940000649;940150014;REAADU;8;2740;535;553;26;3853;5;37;133;5;5;5.76;1;;0.88;12;1;12.71;10;;9.82;;;;1;;0.67
REA;2019;940000649;940150014;SITOT;8;2920;680;;;2210;;;;;;;;;;;;;;;;;;;;;
REA;2019;940000649;940150014;SURVADU;4;1370;12;;;24;;;;2;2;2.88;0;;0.44;6;;6.35;5;;4.91;;;;0;;0.33
REA;2019;940000649;940150014;SURVENF;8;2380;845;;;2204;;;;1;;0.73;2;1;2.81;6;;6.64;5;1;5.93;;;;0;;0.36
REA;2019;940000649;940150014;USIC;8;2920;680;;;2210;;;;1;4;2.04;1;;0.69;4;;5.23;4;;3.71;;;;1;;0.73
REA;2019;940000664;940160013;AUTSI;41;14808;881;;;13150;;;;2;0;2;3;;3;27;;26;13;;13;3;;2;1;;1
REA;2019;940000664;940160013;REAADU;10;3650;393;423;42;3066;22;38;15;1;2;2.08;1;0;0.82;6;3;6.46;3;1;4.78;1;2;2.68;1;0;1
REA;2019;940000664;940160013;SITOT;41;14808;881;;;13150;;;;;;;;;;;;;;;;;;;;;
REA;2019;940000664;940160013;SURVADU;14;4523;1340;;;2683;;;;1;;1;1;;1;6;;5;3;;3;1;;1;1;;0.17
REA;2019;940006679;940017338;SURVADU;4;1460;214;;;853;;;;;10;;;1;0.09;;9;0.82;;8;0.73;;;;;;
REA;2019;940100027;750712184;AUTSI;39;13505;861;;;11208;;;;7;7;9.75;3;1;2.2;48;0;47.5;26;0;25.5;;;;;;
