BOR;AN;FI;FI_EJ;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;INTTOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A19;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
SYGEN;2019;740010889;690796552;;;;;;;;;;;;;;;;;;;;;2933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;266;0;;0;;;;;;;;;2;;;;;;;;;;2;;;;;;;;;;;;;0.11;;;;;;;;;;0.11;;;0;;;;1;;;1;;;0;;;;;;;;0;1;;0.07;;;;1.04;;;1.11;;;0.17;;;;;;;;0.17;1.28;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740011481;740781133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;195;0;;80;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;2;;;;;;;;;;;;;2.12;0.8;;;;;;;;;2.12;;;1;;28;61;11;;3;104;;;2;1;;;;;1;2;6;110;;1.77;;26.61;55.62;15.94;1.02;3.32;104.28;0.21;;2.02;1.74;0.74;;;;0.17;1.19;5.33;109.61;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740011515;330015488;;;;;;;;;;;;;;;;;;;;;4856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4856;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;2;;;;;;;;;;;;;;1;;4;2;;;;7;1;;2;;;;;;;;3;10;;0.4;;4.6;2;;;;7;0.75;;1.5;;;;;;;;2.25;9.25;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740012646;690796552;;;;;;;;;;;;;;;;;;;;;4296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;5;;;;;;;;;;;;;0.54;;;;;;;;;;0.54;;;1;;9;;;;;10;;;0;;;;;;;3;3;13;;0.43;;7.26;;;;;7.69;;;0.07;;;;;;;2.3;2.37;10.06;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740013412;740781133;;;;;;;;;;;;;;;;;;;;;;;;;103;0;;103;688;6;;694;343;0;;343;20;28;;48;4330;2422;;6752;;;;0;0;0;4;1;;5;2072;1217;;3289;10;4;14;24968;12897;37865;4136;1650;;5678;4571;1708;;6164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;20;;;;23;1;;;;;;;;;;;;1.79;1.79;;;;;18.4;;;;20.19;0.83;;9;2;116;33;33;31;1;225;;;22;14;11;;;;;;36;261;;8.57;1.84;109.52;34.42;31.79;26.27;0.68;213.09;;;19.28;13.23;11.19;;;;;;32.51;245.6;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740014345;740000617;22;84;20;126;3056;6132;1410;10598;13888;19057;5486;38431;0;54;2;56;0;16433;0;16433;2055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;49454;0;;;;;;1;1126;1;1179;0;0;0;0;;;;;1;2055;0;;1;1;0;0;0;0;1;3;1;;;;;;;;;3;;57;2;8;15;64;11;;;;;121;2.5;1;;;;;;;;;2.5;;33;7;2;192;108;65;2;5;414;5;1;66;1;1;34;;;7;24;138;552;14.55;6.26;1.9;114.85;63.2;46.67;0.5;1.34;249.27;4.15;1;47.3;0.5;0.5;24.17;;;3.85;19.21;100.18;349.45;;;;;;;;;;;;;;;;;;;;17;24
SYGEN;2019;740014519;920030269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;945;18888;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;4;;;;;;;1;;11;;;;;;;;;;;;;8.14;3.1;;;;;;;1.26;;9.4;;;2;;24;28;19;5;37;115;1;;9;2;1;1;;;;2;15;130;;2;;20.85;25.42;15.86;2.44;32.63;99.2;1;;7.53;1.69;1;1.26;;;;1.96;13.44;112.64;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740015581;740781133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;0;;;;;;;;;;;;;0;;0;;;;;;;;;1;1;;;;;;;;;1;;;;;;;;;;;;;0.98;0.98;;;;;;;;;0.98;;;;;1;;;;;1;;;;;;;;;;;;1;;;;0.8;;;;;0.8;;;;;;;;;;;;0.8;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740016639;740000120;;;;;;;;;;;;;;;;;;;;;10955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;10955;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;3;;;;;;;;;;;;0;;1;;;;;;;1;;;4;;;;;8;1;;13;14;;1;;;;;;;1;;;3.56;;;;;7.1;1;;11.66;12.66;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740016696;690795331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;106;95;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;;;;;;;1;;6;;;;;;;;;;;;;3.41;3.41;;;;;;;1.24;;4.65;;;3;;16;21;5;1;6;52;1;;8;1;1;2;;;;1;13;65;;3;;11.52;16.81;4.85;0.5;5.13;41.81;1;;7.26;0.5;0.5;1.8;;;;0.83;11.39;53.2;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740780135;750050924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;121;928;8161;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;2;;;;;;;2;;9;;;;;;;;;;;;;7.26;1.98;;;;;;;1.2;;8.46;;;2;;26;32;;3;29;92;2;;10;2;2;1;;1;;7;23;115;;1.75;;24.3;29.5;;1.4;25.7;82.65;2;;9;1.5;1.5;0.8;;0.28;;7;20.58;103.23;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740780143;750005068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;158;1267;4339;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;5;;;;;;;1;;12;;;;;;;;;;;;;7.47;4.74;;;;;;;0.99;;8.46;0.33;;4;;29;42;5;5;22;107;2;;20;6;2;2;;;;4;34;141;;3.52;;30.82;33.49;3.84;2.02;17.79;91.48;1.9;;16.3;5.55;1.47;2;;;;4;29.75;121.23;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740780176;310021373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;123;882;5355;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;;;;;;;;;4;;;;;;;;;;;;;4;4;;;;;;;;;4;;;1;;18;30;12;2;5;68;5;;9;2;2;;;;;;16;84;;1;;21.4;31.61;18.59;2;5;79.6;5.95;;8.8;2;2;;;;;;16.75;96.35;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740780184;920030269;;;;;;;;;;;;;;;;;;;;;;;;;55;;;55;554;;;554;491;;;491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;491;;;491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;3;;;;;;;;;;;;;;;;;;;3;;;;3;;;2;;17;;11;1;;31;1;;5;2;;;;;;1;9;40;;2;;14.25;;10.46;0.86;;27.57;1;;4.47;1.1;;;;;;1;7.57;35.14;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740780192;740780168;44;;;44;550;0;0;550;9991;0;0;9991;10;;;10;124;0;0;124;1592;2259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;98;0;;;;;;;;;;;;;;0;;;;;;;;;;;;1;1592;0;;0;0;0;0;0;;;6;3;;;;;;;1;;7;;;;;;;;;;;;;4.17;2;;;;;;;1;;5.17;;;2;;22;15;14;2;2;57;4;1;10;1;1;3;;1;;7;27;84;;1.6;;21.1;15.86;12.8;1.3;1.25;53.91;2;1;8.8;0.6;0.6;3;;0.37;;6.8;22.57;76.48;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740780416;740000112;16;119;;135;2144;5627;0;7771;5299;19289;0;24588;2;29;;31;0;7926;0;7926;107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;841;;;;;;;;;;;1;107;0;;0;1;0;0;0;;;;;;;;;;;;;;;52;;;12;32;2;;;;;84;;;;;;;;;;;;;;5;8;92;29;26;1;1;162;3;1;41;1;1;6;;;2;7;61;223;;4.87;2.49;80.73;27.41;24.63;0.46;0.46;141.05;1.68;0.48;30.77;0.46;0.46;5.55;;;2;6.1;47.04;188.09;;;;;;;;;;;;1;;;;;;;;11;18
SYGEN;2019;740780424;740000120;24;78;18;120;1443;5239;1374;8056;8922;14698;5091;28711;0;34;2;36;0;11794;29;11823;4408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18142;0;;;;;;1;418;1;1358;0;0;0;0;;;;;1;4408;0;;0;0;0;0;0;0;1;2;2;;;;;;;3;;5;;68;7;5;11;42;7;;;;;110;1.02;1.02;;;;;;;2.6;;3.62;;18;15;7;113;62;47;2;2;266;4;1;35;1;1;10;;;;7;58;324;14.95;12.96;5.09;104.07;57.29;45.71;0.8;0.7;241.57;3.5;1;33.27;0.5;0.5;8.84;;;;6.5;53.61;295.18;;;;;;;;;;;;1;;;;;;;;17;24
SYGEN;2019;740780952;740780168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;373;195;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;0;;;;;;;;;;;;;3.75;3.75;;;;;;;1.19;;4.94;;;0;;0;0;0;0;0;0;0;;0;0;0;0;;;;0;0;0;;1.22;;13.58;16.15;5.85;0.4;4.47;41.67;0.8;;5.6;0.34;0.34;0.82;;;;0.33;7.89;49.56;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740780986;920033180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;143;1444;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;6;;;;;;;3;;13;;;;;;;;;;;1;1;6.4;3;;;;;;;1;;7.4;;;4;;44;49;52;2;4;155;1;;15;2;2;5;;;;3;26;181;;4;;37.1;39;47.4;1.4;2.5;131.4;1;;12.8;1.7;1.7;3.4;;;;2.4;21.3;152.7;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740781026;740000211;;;;;;;;;;;;;;;;;;;;;;;;;132;18;;150;1011;172;;1183;752;110;;862;24;10;;34;18057;4103;;22160;;;;0;0;0;;;;;;;;;;;;;;;;;;;1077;228;;1305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;3;;1;;5;1;0;0;;;;;8;;;;8;0.8;0.8;;;;;2.6;;1;;4.4;0.5;;5;;72;28;;16;1;122;4;;16;15;3;4;;;;4;43;165;;5;;63.26;26.28;;12.2;1;107.74;3.6;;16.13;12.17;2.3;2.41;;;;4;38.31;146.05;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740781034;750048787;;;;;;;;;;;;;;;;;;;;;;;;;53;15;;68;639;114;;753;546;86;;632;15;15;;30;6069;5535;;11604;;;;;;;;;;;;;;;;;;;;;;;;;672;133;;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;1;1;;;;;3;;;;4;;;;;;;;;0.6;;0.6;;;1;;37;12;;7;3;60;2;1;5;12;1;1;;;;23;44;104;;0.5;;28.3;8.8;;5.9;1.35;44.85;2;1;5;9.2;0.5;0.6;;;;21.76;39.56;84.41;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740781141;740790258;274;64;35;373;13846;4432;2620;20898;85089;15821;10726;111636;19;21;1;41;1254;4291;1145;6690;4944;370589;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;340;1;57059;0;;1;0;0;0;1;2401;0;2102;1;380;0;0;;;;;1;5096;0;;0;0;0;0;0;1;1;150;20;22;24;35;15;;3;10;7;205;58;;;;;1;;;;;;1;103.33;10.95;17.22;18.97;29.3;11.6;;0.37;7.66;5.78;146.44;51.58;51;27;47;362;308;58;9;21;883;16;1;187;15;8;19;37;46;5;206;532;1415;42.14;24.78;43.35;333.75;281.81;48.2;7.11;14.44;795.58;15.55;1;166.84;12.49;7.61;16.46;30.73;41.06;5;195.58;484.71;1280.29;;;;;;;;;;;;1;1;1;0;3;0;1;0;13;16
SYGEN;2019;740781166;740001839;9;;;9;92;0;0;92;1855;0;0;1855;;;;;0;0;0;0;;2591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;423;0;;;;;;;;;;0;0;1;0;0;;0;;0;;0;;;;;;0;;0;;0;0;0;0;0;0;0;5;4;;;;;;;;;5;;;;;;;;;;;;;5.27;2.16;2.11;;;;;;;;5.27;;1;;;17;19;11;2;3;53;;;4;1;1;;;1;1;;7;60;0.25;0.38;;16.31;17.98;10.6;1.05;2.19;48.76;;;3.18;0.52;0.52;;;0.78;0.1;;4.58;53.34;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740781224;740001839;156;65;28;249;8585;3131;1635;13351;47200;13296;6302;66798;10;9;;19;3111;2455;0;5566;121;74228;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;184;1;41885;0;;1;0;0;0;1;1035;0;1101;1;186;0;0;;;;;1;127;0;;0;0;0;0;0;0;1;79;9;26;11;24;6;;;5;4;112;27;3;;;;3;;;;;;6;63.83;6.1;22.23;8.66;19.27;6.08;;;4.27;4.73;92.1;22.4;28;13;29;200;172;92;5;12;551;5;1;96;8;5;12;20;13;1;79;235;786;25.72;11.87;24.1;186.44;164.53;82.36;3.8;8.95;507.77;5.23;1;88.7;6.62;4.29;10.69;18.99;11.55;0.98;76.6;220.36;728.13;1;1;1;0;0;0;0;;;;;1;1;1;;;;;;8;9
SYGEN;2019;740788070;740790381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;0.3;;;;;;;;;;0.3;;;1;;9;8;10;1;;29;1;;1;1;;;;;;;3;32;;0.65;;7.45;8.43;8.62;0.2;;25.35;0.1;;0.36;0.59;;;;;;;1.05;26.4;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740788617;330015488;;;;;;;;;;;;;;;;;;;;;10458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;8841;;;0;;0;;;;;;;;;;;;;;;;;1;;1;;3;;;;;;;;;;3;;;;;;;;;0.8;;0.8;;;1;;15;5;4;;;25;1;;2;;;1;;;1;1;6;31;;0.6;;12.6;4.6;4;;;21.8;1;;1.5;;;0.5;;;0.8;0.8;4.6;26.4;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740788641;690796552;;;;;;;;;;;;;;;;;;;;;522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;0.02;;;;;;;;;;0.02;;;0;;;;;;;0;;;0;;;;;;;;0;0;;0.05;;;;;;;0.05;;;0.03;;;;;;;;0.03;0.08;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740789532;740781208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;0;;1;;0;0;;;;;;;0;;0;0.6;0.6;;;;;;;0.14;;0.74;;;;;12;24;28;1;0;65;1;;1;1;1;1;;;;1;5;70;;0.54;;6;14.74;18.83;0.32;0.59;41.02;0.3;;0.63;0.5;0.5;0.88;;;;1.21;3.52;44.54;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740789649;690796552;;;;;;;;;;;;;;;;;;;;;1650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;2;;;;;;;;;;;;;0.07;;;;;;;;;;0.07;;;0;;;;2;;;2;;;0;;;;;;;;0;2;;0.08;;;;1.31;;;1.39;;;0.07;;;;;;;;0.07;1.46;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740789821;690796552;;;;;;;;;;;;;;;;;;;;;5601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1045;0;;0;;;;;;;;;5;;;;;;;;;;5;;;;;;;;;;;;;1.07;;;;;;;;;;1.07;;;0;;9;;2;;;11;;;1;;;;;;;;1;12;;0.37;;5.9;;1.83;;;8.1;;;0.46;;;;;;;;0.46;8.56;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;750000184;750806853;;;;;;;;;;;;;;;;;;;;;6285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;0.73;;;;;;;;;;0.73;;;1;;5;;2;;;8;;;1;;;;;;;;1;9;;1.12;;5;;2;;;8.12;;;1;;;;;;;;1;9.12;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;750000481;750110025;;84;;84;0;4819;0;4819;0;8929;0;8929;;55;;55;0;15987;0;15987;;248237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;3;;20;138;;;;11;7;196;33;;;;;;;;;;;;25.81;0.79;;12.35;53.89;;;;7.25;2.96;89.91;31.69;;14;29;78;81;27;3;58;290;2;;153;4;3;13;17;12;3;90;294;584;;12.95;29.06;80;80.44;28.86;2.67;37.45;271.43;2.18;;149.45;3.48;2.48;11.61;17.45;11.68;1.3;84.68;281.83;553.26;1;1;1;1;0;0;1;;;;;1;0;1;0;;;;;12;10
SYGEN;2019;750000499;750062036;51;55;;106;2665;1196;0;3861;18547;10715;0;29262;13;0;;13;8394;0;0;8394;0;57384;;;1234;63;0;1297;12829;487;;13316;7553;169;;7707;322;125;;447;42221;8705;;50926;29;0;29;2559;;2559;16;10;;26;95953;13280;;109233;35;14;50;437524;71875;509400;43288;7198;2139;52117;52135;7518;2139;61268;10;90;2386;8;;;;;;;;;;;;;1;1981;;;;;;;;;;;1;0;0;0;0;0;1;1;0;;;93;14;;14;15;;457;15;18;7;605;129;;;;;;;;;;;;62.67;10.52;;9.7;9.9;;357.68;3.57;16;6.8;456.62;129;;221;19;1460;639;429;233;152;3153;21;4;582;260;145;35;32;26;7;463;1430;4583;;218.5;20.2;1484.8;644;434.1;227.9;140.9;3170.4;21.4;4.4;589.8;256.9;149.3;32.4;29.8;23.8;7;451.4;1416.9;4587.3;1;1;1;0;0;0;1;;;;;1;1;2;0;;;;;4;12
SYGEN;2019;750000507;750058844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;158;1322;12601;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;;;;;;1;;2;;24;2;;;;;;;;;;;;12.55;;;;;;0.05;;1.25;;13.85;0.66;;12;;48;51;29;6;63;209;1;1;31;11;4;5;;;3;6;58;267;;9.86;;51.86;62.02;32.13;5.07;53.16;214.1;0.28;1;27.82;9.98;3.79;3.44;;;3.15;5.68;51.35;265.45;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;750000523;750150120;377;143;59;579;27974;9838;5102;42914;123206;43042;20309;186557;46;31;3;80;7330;13157;1074;21561;7814;388996;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;56341;0;;;;;;1;4904;0;3536;1;781;0;0;;;;;1;7814;0;;1;1;0;0;0;0;0;288;34;;57;130;22;;;11;31;460;125;;;;;;;;;;;;195.31;20.73;;48.23;75.1;14.47;;;11.46;24.63;306.5;123.33;57;48;93;549;351;234;13;40;1385;50;;367;14;9;20;67;56;16;122;712;2097;45.46;45.8;87.96;508.45;327.86;211.92;7.12;27.92;1262.49;47.07;;331.47;12.62;8.17;19.73;64.35;53.7;14.58;115.51;659.03;1921.52;1;1;1;1;1;0;1;;;;;3;1;3;0;;;;;30;34
SYGEN;2019;750000549;750150229;66;86;;152;5287;3739;0;9026;31877;9988;0;41865;21;33;;54;2982;15578;0;18560;0;409155;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;49272;0;;;;;;1;3328;;;;;;;;;;;1;0;0;;0;0;1;1;0;;;124;;;35;163;;;;5;14;306;92;;;;;;;;;;;;95.08;;;33.99;97.56;;;;4.25;6.79;203.68;85.28;;21;97;227;149;40;21;89;644;3;1;275;4;4;11;;32;71;63;460;1104;;20.27;73.86;193.6;111.75;36.56;14.2;49.23;499.47;3;1;238.05;2.84;2.84;10.14;;27.87;64.31;59.75;406.96;906.43;1;1;1;0;0;0;0;;;;;1;1;3;0;;;;;24;28
SYGEN;2019;750003378;310021191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89;608;8725;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;;;;;;;1;;6;;;;;;;;;;;;;4.4;2;;;;;;;0.5;;4.9;;;1;;19;36;11;2;11;80;2;;4;1;1;;;;;;7;87;;1;;18.6;36;11;1;9;76.6;2;;4;1;1;;;;;;7;83.6;;;;;;;;;;;;;;;;;;;;;
