BOR;AN;FI;FI_EJ;AUTOR;LACTA;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2019;930300553;930000633;TYPE2;;31;9;;;5;2447;212;330;9;0;0;0;0;1421;0;10020;3027;0;0;5188;1675;8033;433;2767;40;1653;22;7;;1710;;;;116;0;1;157;196;7;10;;7;0;0
PERINAT;2019;930300595;930000658;;;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;183;234;176;0;;0;0;0
PERINAT;2019;940000573;940110018;TYPE3;;68;42;9;10;9;6257;1118;1301;6;105;11;347;30;2916;19;25616;13387;886;5040;10331;3558;19936;926;7363;7;3413;145;22;22;3733;6185;14725;12110;219;739;1;330;187;104;60;34;45;1;647
PERINAT;2019;940000599;940110042;TYPE2;;52;13;5;0;7;4356;230;647;56;552;49;0;0;2956;12;17649;4399;1508;0;9840;3528;15915;756;4425;4;3491;37;21;0;3590;8402;9038;;126;0;1;582;374;153;82;0;6;0;0
PERINAT;2019;940006679;940017338;TYPE2;;40;6;;;9;2256;173;291;9;0;0;0;0;1524;3;7955;2103;0;0;5041;1774;7222;489;2442;2;1760;14;9;;1788;;;;20;0;1;13;59;0;0;;0;0;0
PERINAT;2019;940016868;940016819;TYPE2;;42;18;0;0;5;4057;142;561;61;0;0;0;0;2980;3;12916;4960;0;0;7717;3450;11695;791;3183;11;3408;42;6;;3492;;;;749;0;1;670;593;325;56;;7;0;0
PERINAT;2019;940100043;750712184;TYPE3;INT;58;18;6;8;9;4639;548;671;13;109;0;237;7;2802;8;19487;6122;1377;2577;11017;3426;17390;835;5663;3;3327;99;7;;3576;;15182;;103;0;1;964;934;313;76;;84;0;0
PERINAT;2019;940120017;750821092;;;0;;;;;10;5;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;59;28;51;1;;1;0;0
PERINAT;2019;940300270;940000771;TYPE2;;34;6;;;6;2196;186;558;6;0;0;0;0;1243;1;7898;3143;0;0;3941;1761;7075;417;2063;8;1745;16;7;;1777;;;;32;0;1;48;103;11;2;2;1;0;0
PERINAT;2019;940300379;940000805;TYPE1;;19;;;;2;1139;95;0;0;0;0;0;0;917;12;3771;0;0;0;3067;916;3497;210;1000;20;914;2;13;;924;;;;34;0;1;77;115;0;13;;18;0;0
PERINAT;2019;940300551;940000912;TYPE2;;28;6;0;0;5;1623;193;148;12;0;0;0;0;1112;0;5846;1306;0;0;3914;1235;5314;282;1503;19;1229;6;12;;1243;;;;29;0;1;209;186;57;16;;30;1;388
PERINAT;2019;940813033;940001894;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;1;2;0;0;;0;0;0
PERINAT;2019;950000307;950110015;TYPE3;INT;47;12;5;6;8;3833;117;280;15;143;5;105;3;2783;6;15253;3858;836;1667;10250;3001;13274;605;3675;13;2941;60;6;;3094;11925;7382;;138;1;1;527;569;383;47;1;52;1;0
PERINAT;2019;950000315;950001370;TYPE2;;22;2;;;3;1337;76;250;6;0;0;0;0;779;3;5070;1339;0;0;2628;999;4410;164;986;13;986;13;4;;1019;6575;3463;42;47;0;1;257;260;194;3;;0;0;0
PERINAT;2019;950000323;950013870;TYPE2;INT;36;9;6;;7;3797;150;324;3;185;14;0;0;3088;2;14567;3362;1349;0;10777;3255;13571;609;3280;1;3200;55;10;0;3314;16953;11852;160;136;107;1;740;741;514;60;3;30;0;0
PERINAT;2019;950000331;950110049;TYPE2;;49;12;6;;6;4303;440;477;30;200;21;0;0;2671;0;15102;3850;1487;0;9437;2991;12764;561;2930;3;2944;47;16;0;3038;7387;;0;75;0;1;661;594;605;55;9;12;0;0
PERINAT;2019;950000364;950110080;TYPE3;;81;18;6;8;8;5860;304;541;5;173;7;220;10;4274;21;25865;6203;1775;2758;16406;4733;23026;909;5804;0;4621;112;20;;4875;11461;28486;469;110;0;1;1125;1091;703;102;;43;0;0
PERINAT;2019;950300095;950000455;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;5;9;0;0;;0;0;0
PERINAT;2019;950300202;950000521;TYPE1;;18;;;;2;933;63;0;0;0;0;0;0;767;5;3680;0;0;0;3062;769;3481;161;856;0;768;1;0;;773;;;;13;0;1;65;35;2;;;9;0;0
PERINAT;2019;950300277;950000547;TYPE2;;32;6;;;4;1993;162;313;16;0;0;0;0;1122;1;8001;2216;0;0;4041;1404;6580;317;1969;2;1391;13;15;;1427;;;;18;0;1;436;443;318;10;;0;0;0
PERINAT;2019;950300350;950015438;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;1;15;21;0;2;2;0;0;0
PERINAT;2019;950807982;950001636;TYPE2;;35;6;;;6;2556;218;250;12;0;0;0;0;1767;0;9706;1832;0;0;6411;1959;8581;615;3098;21;1936;23;7;;2008;;;;39;0;1;152;167;0;1;5;0;1;331
PERINAT;2019;970100012;970100103;TYPE1;;19;;;;4;1297;72;0;0;0;0;0;0;893;7;4012;0;0;0;2858;882;3273;140;829;0;872;10;3;;895;;;;232;0;1;102;131;101;0;;0;0;0
PERINAT;2019;970100392;970100178;TYPE3;;15;6;3;7;3;1104;70;131;0;45;1;50;4;615;1;4011;1199;621;707;1997;729;3126;149;888;20;719;10;0;;747;4901;5179;354;26;0;1;324;332;253;3;0;3;0;0
PERINAT;2019;970100400;970100186;TYPE2;;17;4;2;0;2;829;71;655;27;14;4;0;0;0;0;2806;2458;117;0;0;625;2473;133;773;0;614;11;4;0;643;2772;2838;0;82;0;1;143;138;54;15;4;11;0;0
PERINAT;2019;970100426;970100202;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;361;2242;72;0;0;1;24;32;24;0;;0;0;0
PERINAT;2019;970107249;970100731;TYPE1;;26;0;0;0;3;3029;1430;0;0;0;0;0;0;1155;3;5852;0;0;0;3959;1149;4831;166;1000;0;1141;8;2;;1157;;;;35;0;1;107;159;13;0;;0;0;0
PERINAT;2019;970112835;970100228;TYPE3;;23;6;9;9;;2924;517;246;2;164;5;153;5;1628;90;8661;2303;2246;1746;4270;1711;7028;420;2525;2;1663;48;86;55;1907;5593;494;96;426;1;1;899;899;599;126;1;68;0;0
PERINAT;2019;970202313;970200168;TYPE1;;18;;;;3;1104;85;0;0;0;0;0;0;874;5;4030;0;0;0;3344;872;3696;181;952;0;870;2;4;;874;;;;9;0;0;0;0;0;0;;2;0;0
PERINAT;2019;970211223;970211207;TYPE1;;16;;;;3;819;49;0;0;0;0;0;0;477;18;2980;0;0;0;1741;464;2130;93;538;1;463;1;18;;465;3281;;;3;0;1;264;245;214;9;;0;0;0
PERINAT;2019;970211256;970211207;TYPE3;INT;44;6;9;6;5;3172;195;464;8;154;6;129;5;2074;7;14701;5207;1826;1854;7897;2372;12921;412;3586;9;2319;53;6;;2425;9777;5632;78;48;0;1;1396;1453;787;94;;9;0;0
PERINAT;2019;970300026;970302022;TYPE3;INT;96;12;13;12;8;5600;375;485;7;270;5;408;17;3434;11;36854;5469;3291;4433;14307;3942;28939;865;8779;0;3871;71;1;;4023;7282;5838;606;80;3;1;588;676;288;85;3;4;0;0
PERINAT;2019;970300083;970302121;TYPE2;;60;12;6;;6;4267;64;579;13;233;21;0;0;2590;2;18387;4576;1512;0;9508;3111;14640;504;3814;1;3065;46;5;;3220;;;;40;0;1;285;298;268;39;;10;0;0
PERINAT;2019;970302055;970303285;TYPE1;;11;;;;2;266;49;0;0;0;0;0;0;145;1;805;0;0;0;535;164;698;30;169;0;163;1;1;;165;;;;0;0;1;57;57;0;1;;1;0;0
PERINAT;2019;970305637;970305629;TYPE2;;18;4;;;3;1233;82;110;3;0;0;0;0;721;2;4700;878;0;0;2613;810;3758;164;1128;0;804;6;5;0;816;3367;3297;0;20;0;1;252;262;165;35;0;17;0;0
PERINAT;2019;970400024;970408589;TYPE3;;49;17;15;12;5;3385;156;732;22;325;16;291;21;1678;0;15627;5410;4212;4025;5781;2291;12189;538;4348;63;2213;78;1;;2445;8682;1464;;60;0;1;533;681;411;64;3;25;0;0
PERINAT;2019;970400057;970408589;TYPE3;;75;18;11;9;8;5841;264;726;5;281;12;159;7;3340;1;24905;4995;3246;2694;10955;3896;19871;744;6334;0;3825;71;5;;4004;16325;6269;153;214;0;1;773;852;546;83;10;14;1;324
PERINAT;2019;970400065;970421038;TYPE2;;38;12;3;;4;3004;597;689;12;246;15;0;0;1111;12;9289;2904;1927;0;3603;1761;7773;335;1994;0;1731;30;12;12;1808;9410;8756;11;68;0;1;532;644;323;54;14;23;0;0
PERINAT;2019;970400073;970403606;TYPE2;;26;8;;;5;2226;260;240;11;0;0;0;0;1241;0;7108;1473;0;0;4158;1394;5827;277;1591;1;1382;12;8;;1424;;;;58;0;1;390;100;297;33;;17;0;0
PERINAT;2019;970404844;970404836;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;93;132;0;2;;0;0;0
PERINAT;2019;970462024;970400255;TYPE2;;32;6;;;3;1813;250;481;10;0;0;0;0;628;1;6254;2004;0;0;2145;1084;4911;238;1382;0;1075;9;9;;1103;;;;16;0;1;210;170;158;7;;5;1;532
PERINAT;2019;970462073;970400271;TYPE1;;21;;;;3;1087;117;0;0;0;0;0;0;891;7;3559;0;0;0;3005;895;3457;144;773;9;895;0;7;;895;;;;37;0;0;0;0;0;0;;0;0;0
PERINAT;2019;970462107;970400305;TYPE2;;40;12;;;5;2712;224;562;15;0;0;0;0;1257;0;9806;3294;0;0;4329;1751;8263;314;2090;2;1737;14;5;;1783;;;;6;0;1;263;374;261;3;0;8;0;0
PERINAT;2019;980500011;980500003;TYPE3;;129;16;8;6;14;11770;292;606;1;237;3;408;1;8797;18;45123;7625;1283;7029;28969;8733;35127;1391;8931;1;8587;146;0;;9707;4885;26768;;1222;0;1;1161;1342;690;249;7;23;0;0
