BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2019;300780285;300000726;N241P;11;43;15.85
SSR_P;2019;300780285;300000726;N2460;4;13;4.04
SSR_P;2019;300780285;300000726;N2500;23;60;23.15
SSR_P;2019;300780285;300000726;N2710;;2;0.6
SSR_P;2019;300780285;300000726;N310H;1;2;1.17
SSR_P;2019;300780285;300000726;NAUT;19;15;17.36
SSR_P;2019;300780285;300000726;NCINF;28;10;19.96
SSR_P;2019;300780442;300017464;M1320;1;1;1.65
SSR_P;2019;300780442;300017464;N241P;1;;1
SSR_P;2019;300780442;300017464;N2450;;1;0.5
SSR_P;2019;300780442;300017464;N2460;;1;0.9
SSR_P;2019;300780442;300017464;N2500;11;2;12.7
SSR_P;2019;300780442;300017464;N3120;;1;0.5
SSR_P;2019;300780442;300017464;NCINF;8;5;10.3
SSR_P;2019;300780491;340016963;M1010;2;;2.3
SSR_P;2019;300780491;340016963;M1070;1;;1
SSR_P;2019;300780491;340016963;N241P;1;;1.2
SSR_P;2019;300780491;340016963;N2450;4;1;4.6
SSR_P;2019;300780491;340016963;N2460;;1;0.5
SSR_P;2019;300780491;340016963;N2500;8;3;10.7
SSR_P;2019;300780491;340016963;N2710;;1;0.77
SSR_P;2019;300780491;340016963;N3120;;1;0.4
SSR_P;2019;300780491;340016963;NCINF;8;3;10
SSR_P;2019;300781440;300000700;M1010;1;2;2.2
SSR_P;2019;300781440;300000700;M1040;;1;0.08
SSR_P;2019;300781440;300000700;M1150;;1;0.1
SSR_P;2019;300781440;300000700;MAUT;;1;0.2
SSR_P;2019;300781440;300000700;N241P;2;;2
SSR_P;2019;300781440;300000700;N2500;11;1;11.84
SSR_P;2019;300781440;300000700;N2710;;1;0.5
SSR_P;2019;300781440;300000700;N310H;1;;1
SSR_P;2019;300781440;300000700;N3120;;1;0.8
SSR_P;2019;300781440;300000700;NCINF;10;1;10.68
SSR_P;2019;300782117;300780038;M1010;5;4;4.73
SSR_P;2019;300782117;300780038;M1040;1;;0.17
SSR_P;2019;300782117;300780038;M1120;1;;0.6
SSR_P;2019;300782117;300780038;M1180;6;1;5.74
SSR_P;2019;300782117;300780038;M1320;2;1;0.7
SSR_P;2019;300782117;300780038;MAUT;1;;0.4
SSR_P;2019;300782117;300780038;N241P;32;6;36.59
SSR_P;2019;300782117;300780038;N2430;2;3;1.86
SSR_P;2019;300782117;300780038;N2450;;1;0.7
SSR_P;2019;300782117;300780038;N2460;7;7;10.13
SSR_P;2019;300782117;300780038;N2500;72;12;78.25
SSR_P;2019;300782117;300780038;N2710;4;7;7.2
SSR_P;2019;300782117;300780038;N310H;3;1;3.12
SSR_P;2019;300782117;300780038;N3120;;1;0.83
SSR_P;2019;300782117;300780038;NAUT;48;5;43.74
SSR_P;2019;300782117;300780038;NCINF;58;7;62.22
SSR_P;2019;300782125;300780038;M1010;1;1;0.8
SSR_P;2019;300782125;300780038;M1120;1;;0.4
SSR_P;2019;300782125;300780038;M1320;2;;0.5
SSR_P;2019;300782125;300780038;N241P;1;;1
SSR_P;2019;300782125;300780038;N2430;1;;0.5
SSR_P;2019;300782125;300780038;N2450;1;2;0.56
SSR_P;2019;300782125;300780038;N2460;2;;1.3
SSR_P;2019;300782125;300780038;N2470;1;;0.75
SSR_P;2019;300782125;300780038;N2500;42;4;29.45
SSR_P;2019;300782125;300780038;N2710;1;;0.1
SSR_P;2019;300782125;300780038;N3120;1;;1
SSR_P;2019;300782125;300780038;NAUT;16;3;5.1
SSR_P;2019;300782125;300780038;NCINF;26;1;16.38
SSR_P;2019;300782141;300780038;M1010;2;2;2.53
SSR_P;2019;300782141;300780038;M1070;2;2;2.6
SSR_P;2019;300782141;300780038;M1180;5;1;5.05
SSR_P;2019;300782141;300780038;N241P;18;0;17.84
SSR_P;2019;300782141;300780038;N2430;0;5;1.57
SSR_P;2019;300782141;300780038;N2450;3;1;3.55
SSR_P;2019;300782141;300780038;N2460;7;2;8.39
SSR_P;2019;300782141;300780038;N2470;0;2;0.99
SSR_P;2019;300782141;300780038;N2500;58;10;66.22
SSR_P;2019;300782141;300780038;N2710;1;5;4.12
SSR_P;2019;300782141;300780038;N310H;1;2;2.71
SSR_P;2019;300782141;300780038;N3120;3;0;3
SSR_P;2019;300782141;300780038;NAUT;28;2;29.26
SSR_P;2019;300782141;300780038;NCINF;46;9;52.87
SSR_P;2019;300786274;300786266;M1010;;1;0.69
SSR_P;2019;300786274;300786266;M3020;;1;0.09
SSR_P;2019;300786274;300786266;MAUT;;4;0.54
SSR_P;2019;300786274;300786266;N2460;4;3;5.83
SSR_P;2019;300786274;300786266;N2470;4;2;4.93
SSR_P;2019;300786274;300786266;N2710;;1;0.5
SSR_P;2019;300786274;300786266;N310H;4;1;4.31
SSR_P;2019;300786274;300786266;N3120;;2;1.63
SSR_P;2019;300786274;300786266;NAUT;5;6;10.07
SSR_P;2019;300786274;300786266;NCINF;3;5;5.9
SSR_P;2019;310000013;310180013;M1320;1;0;1
SSR_P;2019;310000013;310180013;N241P;1;0;1
SSR_P;2019;310000013;310180013;N2430;0;1;0.33
SSR_P;2019;310000013;310180013;N2450;0;1;0.4
SSR_P;2019;310000013;310180013;N2460;0;1;0.5
SSR_P;2019;310000013;310180013;N2500;11;4;12.88
SSR_P;2019;310000013;310180013;N2710;0;1;0.03
SSR_P;2019;310000013;310180013;N3120;0;1;0.8
SSR_P;2019;310000013;310180013;NAUT;4;1;5.17
SSR_P;2019;310000013;310180013;NCINF;8;1;8.29
SSR_P;2019;310000310;310780671;M1320;;1;0.77
SSR_P;2019;310000310;310780671;MAUT;;;0.01
SSR_P;2019;310000310;310780671;N2460;;1;0.5
SSR_P;2019;310000310;310780671;N2500;12;1;13.83
SSR_P;2019;310000310;310780671;N2710;;1;0.07
SSR_P;2019;310000310;310780671;N3120;;1;0.5
SSR_P;2019;310000310;310780671;NAUT;2;1;2.8
SSR_P;2019;310000310;310780671;NCINF;7;3;7.24
SSR_P;2019;310000336;310780713;M1320;1;1;1.76
SSR_P;2019;310000336;310780713;N241P;1;2;2.08
SSR_P;2019;310000336;310780713;N2450;;1;0.97
SSR_P;2019;310000336;310780713;N2460;;;0.37
SSR_P;2019;310000336;310780713;N2500;15;2;16.63
SSR_P;2019;310000336;310780713;N2710;1;;0.92
SSR_P;2019;310000336;310780713;N310H;1;;0.6
SSR_P;2019;310000336;310780713;NAUT;10;3;13.12
SSR_P;2019;310000336;310780713;NCINF;9;1;12.3
SSR_P;2019;310013628;310786256;M1320;2;2;1.85
SSR_P;2019;310013628;310786256;N241P;1;4;2.51
SSR_P;2019;310013628;310786256;N2460;1;;0.3
SSR_P;2019;310013628;310786256;N2470;;1;0.26
SSR_P;2019;310013628;310786256;N2500;45;3;24.89
SSR_P;2019;310013628;310786256;N2710;1;;0.35
SSR_P;2019;310013628;310786256;N3120;;2;0.65
SSR_P;2019;310013628;310786256;NAUT;1;;0.05
SSR_P;2019;310013628;310786256;NCINF;29;3;11.01
SSR_P;2019;310014329;310781562;M1010;;1;0.3
SSR_P;2019;310014329;310781562;N2460;1;1;1.63
SSR_P;2019;310014329;310781562;N2470;1;;1
SSR_P;2019;310014329;310781562;N2500;;2;1.78
SSR_P;2019;310014329;310781562;N2710;;1;0.5
SSR_P;2019;310014329;310781562;N310H;;4;3.07
SSR_P;2019;310014329;310781562;N3120;;1;0.35
SSR_P;2019;310014329;310781562;NAUT;1;;0.87
SSR_P;2019;310014329;310781562;NCINF;3;3;6.52
SSR_P;2019;310019351;310781406;MAUT;;2;0.48
SSR_P;2019;310019351;310781406;N241P;;1;0.5
SSR_P;2019;310019351;310781406;N2430;;2;1
SSR_P;2019;310019351;310781406;N2450;;1;0.2
SSR_P;2019;310019351;310781406;N2500;1;;0.66
SSR_P;2019;310019351;310781406;N2710;;1;0.2
SSR_P;2019;310019351;310781406;NAUT;;1;0.2
SSR_P;2019;310019351;310781406;NCINF;1;1;1.17
SSR_P;2019;310020938;750056335;M1010;3;2;4
SSR_P;2019;310020938;750056335;M1070;;1;0.2
SSR_P;2019;310020938;750056335;M1320;2;;2
SSR_P;2019;310020938;750056335;MAUT;;2;1
SSR_P;2019;310020938;750056335;N241P;5;;5
SSR_P;2019;310020938;750056335;N2430;;1;0.4
SSR_P;2019;310020938;750056335;N2450;;2;1.3
SSR_P;2019;310020938;750056335;N2500;24;;24
SSR_P;2019;310020938;750056335;N2710;;1;0.5
SSR_P;2019;310020938;750056335;N3120;1;;1
SSR_P;2019;310020938;750056335;NAUT;29;3;30.9
SSR_P;2019;310020938;750056335;NCINF;17;3;22.3
SSR_P;2019;310021571;310021563;M1010;3;;3
SSR_P;2019;310021571;310021563;M1040;;1;0.1
SSR_P;2019;310021571;310021563;M1070;;1;0.1
SSR_P;2019;310021571;310021563;M1120;;1;0.05
SSR_P;2019;310021571;310021563;M1190;;1;0.07
SSR_P;2019;310021571;310021563;M1320;;2;1.6
SSR_P;2019;310021571;310021563;M3020;;1;0.05
SSR_P;2019;310021571;310021563;MAUT;;1;0.06
SSR_P;2019;310021571;310021563;N241P;3;1;3.8
SSR_P;2019;310021571;310021563;N2430;;1;0.1
SSR_P;2019;310021571;310021563;N2450;;1;0.78
SSR_P;2019;310021571;310021563;N2460;;1;0.72
SSR_P;2019;310021571;310021563;N2500;28;;25.12
SSR_P;2019;310021571;310021563;N2710;;1;0.5
SSR_P;2019;310021571;310021563;N3120;1;;1
SSR_P;2019;310021571;310021563;NAUT;8;;6.88
SSR_P;2019;310021571;310021563;NCINF;27;;24.76
SSR_P;2019;310022298;310781406;M1010;;;0.83
SSR_P;2019;310022298;310781406;M1120;1;;1
SSR_P;2019;310022298;310781406;M1190;;1;0.9
SSR_P;2019;310022298;310781406;M1320;1;7;4.34
SSR_P;2019;310022298;310781406;N241P;4;6;8.7
SSR_P;2019;310022298;310781406;N2430;;1;0.7
SSR_P;2019;310022298;310781406;N2450;2;1;2.5
SSR_P;2019;310022298;310781406;N2460;1;2;1.5
SSR_P;2019;310022298;310781406;N2500;59;5;59.28
SSR_P;2019;310022298;310781406;N2710;;3;1.3
SSR_P;2019;310022298;310781406;NAUT;1;1;1.86
SSR_P;2019;310022298;310781406;NCINF;39;7;43.38
SSR_P;2019;310023007;810005678;M1010;;5;1.9
SSR_P;2019;310023007;810005678;M3020;;1;0.1
SSR_P;2019;310023007;810005678;N2710;1;1;1.8
SSR_P;2019;310023007;810005678;NCINF;8;2;9.14
SSR_P;2019;310026927;310026794;M1320;1;1;0.3
SSR_P;2019;310026927;310026794;N2500;11;0;3.37
SSR_P;2019;310026927;310026794;NCINF;10;2;3.47
SSR_P;2019;310780150;310788799;M1180;;3;2
SSR_P;2019;310780150;310788799;N241P;6;1;5.91
SSR_P;2019;310780150;310788799;N2450;;1;0.5
SSR_P;2019;310780150;310788799;N2460;;1;0.57
SSR_P;2019;310780150;310788799;N2500;2;;1.94
SSR_P;2019;310780150;310788799;N2710;;1;0.5
SSR_P;2019;310780150;310788799;NAUT;5;;4.76
SSR_P;2019;310780150;310788799;NCINF;6;1;5.94
SSR_P;2019;310780234;920030871;M1010;;1;0.46
SSR_P;2019;310780234;920030871;M1180;2;2;3.11
SSR_P;2019;310780234;920030871;M1190;;1;0.33
SSR_P;2019;310780234;920030871;M1320;;1;0.84
SSR_P;2019;310780234;920030871;MAUT;1;1;1.25
SSR_P;2019;310780234;920030871;N241P;12;2;15.5
SSR_P;2019;310780234;920030871;N2430;;1;0.8
SSR_P;2019;310780234;920030871;N2450;1;;1.09
SSR_P;2019;310780234;920030871;N2460;2;1;3.02
SSR_P;2019;310780234;920030871;N2500;18;2;21.44
SSR_P;2019;310780234;920030871;N2710;;1;0.5
SSR_P;2019;310780234;920030871;N3120;;1;0.4
SSR_P;2019;310780234;920030871;NAUT;28;2;36
SSR_P;2019;310780234;920030871;NCINF;13;4;16.32
SSR_P;2019;310780366;310000153;M1010;1;1;1.5
SSR_P;2019;310780366;310000153;M1150;;1;0.5
SSR_P;2019;310780366;310000153;M1180;0;3;1.5
SSR_P;2019;310780366;310000153;M1190;;1;0.5
SSR_P;2019;310780366;310000153;M1320;1;1;1.5
SSR_P;2019;310780366;310000153;N241P;11;;11
SSR_P;2019;310780366;310000153;N2450;1;1;1.5
SSR_P;2019;310780366;310000153;N2460;;3;1.6
SSR_P;2019;310780366;310000153;N2500;22;3;23.87
SSR_P;2019;310780366;310000153;N2710;;1;0.8
SSR_P;2019;310780366;310000153;N3120;2;;1.6
SSR_P;2019;310780366;310000153;NCINF;14;4;16
SSR_P;2019;310780374;310000161;M1010;2;6;5.21
SSR_P;2019;310780374;310000161;M1040;;6;0.48
SSR_P;2019;310780374;310000161;M1070;;3;1.2
SSR_P;2019;310780374;310000161;M1150;;3;0.1
SSR_P;2019;310780374;310000161;M1180;;1;0.1
SSR_P;2019;310780374;310000161;M1320;1;1;1.5
SSR_P;2019;310780374;310000161;M3020;;3;0.6
SSR_P;2019;310780374;310000161;MAUT;;1;0.05
SSR_P;2019;310780374;310000161;N241P;;7;6
SSR_P;2019;310780374;310000161;N2450;1;10;6.8
SSR_P;2019;310780374;310000161;N2460;2;;0.87
SSR_P;2019;310780374;310000161;N2500;15;23;22.85
SSR_P;2019;310780374;310000161;N2710;;8;3.12
SSR_P;2019;310780374;310000161;N310H;5;2;7.3
SSR_P;2019;310780374;310000161;N3120;1;;1
SSR_P;2019;310780374;310000161;NAUT;17;14;22.43
SSR_P;2019;310780374;310000161;NCINF;29;17;35.4
SSR_P;2019;310780481;340015171;M1010;;4;0.42
SSR_P;2019;310780481;340015171;M1120;;2;0.97
SSR_P;2019;310780481;340015171;MAUT;;1;0.45
SSR_P;2019;310780481;340015171;N2430;1;;1
SSR_P;2019;310780481;340015171;N2470;1;;1
SSR_P;2019;310780481;340015171;N2500;;8;4.21
SSR_P;2019;310780481;340015171;N2710;;3;1.48
SSR_P;2019;310780481;340015171;N310H;21;9;23.79
SSR_P;2019;310780481;340015171;NCINF;3;7;5.73
SSR_P;2019;310781125;310000419;M1010;1;1;1.11
SSR_P;2019;310781125;310000419;M1150;;1;0.13
SSR_P;2019;310781125;310000419;M1320;1;;1
SSR_P;2019;310781125;310000419;M3020;;2;0.26
SSR_P;2019;310781125;310000419;MAUT;;1;0.13
SSR_P;2019;310781125;310000419;N241P;3;1;3.5
SSR_P;2019;310781125;310000419;N2450;0;1;0.1
SSR_P;2019;310781125;310000419;N2500;9;2;10.67
SSR_P;2019;310781125;310000419;N2710;0;1;0.13
SSR_P;2019;310781125;310000419;N3120;0;1;0.48
SSR_P;2019;310781125;310000419;NAUT;13;5;14.28
SSR_P;2019;310781125;310000419;NCINF;7;5;9.48
SSR_P;2019;310781174;750056335;M1010;;2;1.25
SSR_P;2019;310781174;750056335;M1320;1;2;2.28
SSR_P;2019;310781174;750056335;N241P;;4;2
SSR_P;2019;310781174;750056335;N2450;;1;0.76
SSR_P;2019;310781174;750056335;N2460;;1;0.57
SSR_P;2019;310781174;750056335;N2500;10;3;12.79
SSR_P;2019;310781174;750056335;N2710;;1;0.2
SSR_P;2019;310781174;750056335;N3120;;1;0.48
SSR_P;2019;310781174;750056335;NCINF;11;;11.61
SSR_P;2019;310781422;310781562;M1010;;3;1.65
SSR_P;2019;310781422;310781562;M1070;;2;0.21
SSR_P;2019;310781422;310781562;M1120;;1;0.5
SSR_P;2019;310781422;310781562;M1140;;2;0.64
SSR_P;2019;310781422;310781562;M1180;1;3;2.76
SSR_P;2019;310781422;310781562;M3020;;1;0.59
SSR_P;2019;310781422;310781562;MAUT;;7;1.56
SSR_P;2019;310781422;310781562;N241P;4;14;15.99
SSR_P;2019;310781422;310781562;N2430;;8;5.82
SSR_P;2019;310781422;310781562;N2450;1;1;2.22
SSR_P;2019;310781422;310781562;N2460;1;7;4.57
SSR_P;2019;310781422;310781562;N2470;;3;1.97
SSR_P;2019;310781422;310781562;N2500;19;8;29.83
SSR_P;2019;310781422;310781562;N2710;1;4;3.69
SSR_P;2019;310781422;310781562;N310H;11;10;22.44
SSR_P;2019;310781422;310781562;N3120;2;1;2.67
SSR_P;2019;310781422;310781562;NAUT;1;3;2.49
SSR_P;2019;310781422;310781562;NCINF;7;12;21.1
SSR_P;2019;310781695;920030269;M1010;;8;3.26
SSR_P;2019;310781695;920030269;M1040;;;0.08
SSR_P;2019;310781695;920030269;M1070;;1;0.09
SSR_P;2019;310781695;920030269;M1320;2;2;3.36
SSR_P;2019;310781695;920030269;MAUT;;2;0.96
SSR_P;2019;310781695;920030269;N241P;;5;4
SSR_P;2019;310781695;920030269;N2430;;1;0.15
SSR_P;2019;310781695;920030269;N2450;;1;0.54
SSR_P;2019;310781695;920030269;N2460;;1;0.6
SSR_P;2019;310781695;920030269;N2500;14;25;26.64
SSR_P;2019;310781695;920030269;N2710;;1;0.18
SSR_P;2019;310781695;920030269;N3120;;1;0.3
SSR_P;2019;310781695;920030269;NAUT;3;;2.48
SSR_P;2019;310781695;920030269;NCINF;9;32;25.62
SSR_P;2019;310781984;310014378;M1010;;1;0.09
SSR_P;2019;310781984;310014378;M1070;;1;0.69
SSR_P;2019;310781984;310014378;M1180;5;2;6.48
SSR_P;2019;310781984;310014378;MAUT;;2;0.53
SSR_P;2019;310781984;310014378;N241P;23;4;21.57
SSR_P;2019;310781984;310014378;N2430;2;3;3.83
SSR_P;2019;310781984;310014378;N2450;2;;1.08
SSR_P;2019;310781984;310014378;N2460;5;3;7.73
SSR_P;2019;310781984;310014378;N2470;;1;0.67
SSR_P;2019;310781984;310014378;N2500;59;4;58.44
SSR_P;2019;310781984;310014378;N2710;;1;0.85
SSR_P;2019;310781984;310014378;N310H;2;4;3.15
SSR_P;2019;310781984;310014378;N3120;1;1;1.5
SSR_P;2019;310781984;310014378;NCINF;34;5;36.84
SSR_P;2019;310782339;310781406;M1010;1;;0.83
SSR_P;2019;310782339;310781406;M1070;1;2;2.11
SSR_P;2019;310782339;310781406;M1180;1;3;2.48
SSR_P;2019;310782339;310781406;N241P;6;3;8
SSR_P;2019;310782339;310781406;N2430;;1;0.2
SSR_P;2019;310782339;310781406;N2450;;3;2
SSR_P;2019;310782339;310781406;N2460;;3;2.2
SSR_P;2019;310782339;310781406;N2500;33;3;32.67
SSR_P;2019;310782339;310781406;N2710;;1;0.5
SSR_P;2019;310782339;310781406;N310H;2;;2
SSR_P;2019;310782339;310781406;NAUT;8;5;10.66
SSR_P;2019;310782339;310781406;NCINF;25;6;27.33
SSR_P;2019;310782396;750056335;M1010;3;;2.5
SSR_P;2019;310782396;750056335;M1150;1;;1
SSR_P;2019;310782396;750056335;M1320;3;;2
SSR_P;2019;310782396;750056335;MAUT;;3;2.29
SSR_P;2019;310782396;750056335;N2430;;1;0.13
SSR_P;2019;310782396;750056335;N2450;1;;0.74
SSR_P;2019;310782396;750056335;N2460;;1;0.17
SSR_P;2019;310782396;750056335;N2470;;1;0.06
SSR_P;2019;310782396;750056335;N2500;15;12;17.38
SSR_P;2019;310782396;750056335;N2710;;1;0.63
SSR_P;2019;310782396;750056335;N3120;1;;0.92
SSR_P;2019;310782396;750056335;NCINF;20;17;18.77
SSR_P;2019;310783055;310781406;M1010;;1;0.05
SSR_P;2019;310783055;310781406;M1040;1;;1
SSR_P;2019;310783055;310781406;M1180;2;2;2.56
SSR_P;2019;310783055;310781406;M1190;;;0.4
SSR_P;2019;310783055;310781406;N241P;10;2;10.8
SSR_P;2019;310783055;310781406;N2430;1;2;2
SSR_P;2019;310783055;310781406;N2450;;3;0.6
SSR_P;2019;310783055;310781406;N2460;4;3;6.1
SSR_P;2019;310783055;310781406;N2500;26;5;22.26
SSR_P;2019;310783055;310781406;N2710;;2;1.5
SSR_P;2019;310783055;310781406;NCINF;18;;17.78
SSR_P;2019;310784558;310180013;M1180;3;0;1.91
SSR_P;2019;310784558;310180013;M1190;1;0;1
SSR_P;2019;310784558;310180013;MAUT;1;2;1.4
SSR_P;2019;310784558;310180013;N241P;9;4;11.92
SSR_P;2019;310784558;310180013;N2430;0;2;1.13
SSR_P;2019;310784558;310180013;N2450;0;1;0.5
SSR_P;2019;310784558;310180013;N2460;2;0;2
SSR_P;2019;310784558;310180013;N2500;20;3;21.7
SSR_P;2019;310784558;310180013;N2710;0;1;0.5
SSR_P;2019;310784558;310180013;N310H;0;0;0.55
SSR_P;2019;310784558;310180013;N3120;0;1;0.8
SSR_P;2019;310784558;310180013;NAUT;12;4;13.33
SSR_P;2019;310784558;310180013;NCINF;12;2;11.82
SSR_P;2019;310784830;310788880;M1010;;1;0.5
SSR_P;2019;310784830;310788880;M1040;;13;1
SSR_P;2019;310784830;310788880;M1070;;2;0.2
SSR_P;2019;310784830;310788880;M1120;;4;0.8
SSR_P;2019;310784830;310788880;M1150;;4;0.5
SSR_P;2019;310784830;310788880;M1180;1;2;2.5
SSR_P;2019;310784830;310788880;M1190;;1;0.5
SSR_P;2019;310784830;310788880;M1320;;3;1.6
SSR_P;2019;310784830;310788880;M3020;;9;0.5
SSR_P;2019;310784830;310788880;N241P;14;;12.19
SSR_P;2019;310784830;310788880;N2430;;1;0.53
SSR_P;2019;310784830;310788880;N2450;;1;0.64
SSR_P;2019;310784830;310788880;N2460;4;1;4.29
SSR_P;2019;310784830;310788880;N2500;17;1;22.28
SSR_P;2019;310784830;310788880;N2710;;1;0.5
SSR_P;2019;310784830;310788880;N3120;;1;0.8
SSR_P;2019;310784830;310788880;NAUT;7;4;11
SSR_P;2019;310784830;310788880;NCINF;19;11;26.63
SSR_P;2019;310786389;310001433;M1010;;4;2.62
SSR_P;2019;310786389;310001433;M1320;;1;0.72
SSR_P;2019;310786389;310001433;N241P;4;1;4.5
SSR_P;2019;310786389;310001433;N2430;0;1;0.2
SSR_P;2019;310786389;310001433;N2450;1;0;0.79
SSR_P;2019;310786389;310001433;N2460;2;0;1.36
SSR_P;2019;310786389;310001433;N2500;19;3;20.94
SSR_P;2019;310786389;310001433;N2710;;1;0.37
SSR_P;2019;310786389;310001433;N3120;;2;1.08
SSR_P;2019;310786389;310001433;NCINF;20;0;18.54
SSR_P;2019;310786702;750043713;M1190;;1;0.05
SSR_P;2019;310786702;750043713;M1320;1;6;4
SSR_P;2019;310786702;750043713;M3020;;1;0.05
SSR_P;2019;310786702;750043713;MAUT;;1;0.6
SSR_P;2019;310786702;750043713;N241P;;5;3
SSR_P;2019;310786702;750043713;N2430;;1;0.3
SSR_P;2019;310786702;750043713;N2450;;1;0.4
SSR_P;2019;310786702;750043713;N2460;2;1;2.4
SSR_P;2019;310786702;750043713;N2500;23;2;23.6
SSR_P;2019;310786702;750043713;N3120;;2;1.5
SSR_P;2019;310786702;750043713;NAUT;17;1;17.6
SSR_P;2019;310786702;750043713;NCINF;16;2;16.6
SSR_P;2019;310787965;310788898;M1180;0;2;1.48
SSR_P;2019;310787965;310788898;N241P;2;10;4.56
SSR_P;2019;310787965;310788898;N2430;0;3;0.25
SSR_P;2019;310787965;310788898;N2460;0;6;1.23
SSR_P;2019;310787965;310788898;N2500;1;2;1.98
SSR_P;2019;310787965;310788898;N2710;0;3;0.27
SSR_P;2019;310787965;310788898;N310H;1;2;1.32
SSR_P;2019;310787965;310788898;N3120;0;1;0.25
SSR_P;2019;310787965;310788898;NAUT;1;1;1
SSR_P;2019;310787965;310788898;NCINF;1;3;1.84
SSR_P;2019;310790472;310790464;M1010;4;1;4.43
SSR_P;2019;310790472;310790464;M1040;5;2;5.28
SSR_P;2019;310790472;310790464;M1070;;1;0.37
SSR_P;2019;310790472;310790464;M1150;3;1;2.91
SSR_P;2019;310790472;310790464;M1180;;1;0.02
SSR_P;2019;310790472;310790464;MAUT;;2;0.69
SSR_P;2019;310790472;310790464;N241P;16;1;13.03
SSR_P;2019;310790472;310790464;N2450;2;2;3.3
SSR_P;2019;310790472;310790464;N2500;15;5;17.66
SSR_P;2019;310790472;310790464;N2710;0;3;1.34
SSR_P;2019;310790472;310790464;N310H;4;0;4.98
SSR_P;2019;310790472;310790464;N3120;0;2;0.37
SSR_P;2019;310790472;310790464;NAUT;10;10;16.36
SSR_P;2019;310790472;310790464;NCINF;21;16;30.7
SSR_P;2019;310792635;310002191;M1010;3;;3
SSR_P;2019;310792635;310002191;M1180;1;;1
SSR_P;2019;310792635;310002191;M1320;1;;1
SSR_P;2019;310792635;310002191;N241P;5;;5
SSR_P;2019;310792635;310002191;N2450;1;;1
SSR_P;2019;310792635;310002191;N2460;;1;0.5
SSR_P;2019;310792635;310002191;N2500;33;;31.66
SSR_P;2019;310792635;310002191;N3120;1;;1
SSR_P;2019;310792635;310002191;NAUT;6;;5.86
SSR_P;2019;310792635;310002191;NCINF;19;7;26.02
SSR_P;2019;310792874;310788997;M1140;;1;0.5
SSR_P;2019;310792874;310788997;M1150;;1;0.5
SSR_P;2019;310792874;310788997;M1180;;1;0.05
SSR_P;2019;310792874;310788997;N241P;;5;1.41
SSR_P;2019;310792874;310788997;N2430;;2;0.7
SSR_P;2019;310792874;310788997;N2450;;1;0.1
SSR_P;2019;310792874;310788997;N2460;;1;0.3
SSR_P;2019;310792874;310788997;N2500;;8;7.39
SSR_P;2019;310792874;310788997;NAUT;;;0.05
SSR_P;2019;310792874;310788997;NCINF;;8;5.97
SSR_P;2019;320000086;320780117;M1010;1;0;1
SSR_P;2019;320000086;320780117;M1180;1;0;1
SSR_P;2019;320000086;320780117;M1320;0;2;0.9
SSR_P;2019;320000086;320780117;N241P;1;1;1.5
SSR_P;2019;320000086;320780117;N2460;1;0;1
SSR_P;2019;320000086;320780117;N2500;0;43;29.7
SSR_P;2019;320000086;320780117;NAUT;2;0;2
SSR_P;2019;320000086;320780117;NCINF;0;29;18.81
SSR_P;2019;320000102;320780133;M1010;1;;1.06
SSR_P;2019;320000102;320780133;M1320;;1;0.61
SSR_P;2019;320000102;320780133;N241P;;1;0.97
SSR_P;2019;320000102;320780133;N2500;8;2;9.48
SSR_P;2019;320000102;320780133;N2710;;1;0.13
SSR_P;2019;320000102;320780133;N3120;;1;0.3
SSR_P;2019;320000102;320780133;NCINF;3;1;3.5
SSR_P;2019;320000110;320004310;M1070;;1;0.06
SSR_P;2019;320000110;320004310;M1320;1;;0.5
SSR_P;2019;320000110;320004310;MAUT;1;1;0.31
SSR_P;2019;320000110;320004310;N241P;1;;1
SSR_P;2019;320000110;320004310;N2450;;1;0.27
SSR_P;2019;320000110;320004310;N2500;6;2;6.83
SSR_P;2019;320000110;320004310;N2710;;1;0.22
SSR_P;2019;320000110;320004310;N3120;;1;0.37
SSR_P;2019;320000110;320004310;NAUT;7;;5.88
SSR_P;2019;320000110;320004310;NCINF;4;2;5.87
SSR_P;2019;320000128;320780158;M1010;;9;0.8
SSR_P;2019;320000128;320780158;M1180;;1;0.1
SSR_P;2019;320000128;320780158;M1320;;1;0.07
SSR_P;2019;320000128;320780158;N2450;;1;0.55
SSR_P;2019;320000128;320780158;N2460;;1;0.43
SSR_P;2019;320000128;320780158;N2470;;2;0.94
SSR_P;2019;320000128;320780158;N2500;;8;4
SSR_P;2019;320000128;320780158;N2710;;1;0.2
SSR_P;2019;320000128;320780158;N3120;;;0.4
SSR_P;2019;320000128;320780158;NAUT;;8;2.59
SSR_P;2019;320000128;320780158;NCINF;2;8;5.06
SSR_P;2019;320000144;320780174;M1010;;9;0.05
SSR_P;2019;320000144;320780174;N241P;1;;0.15
SSR_P;2019;320000144;320780174;N2460;1;;0.45
SSR_P;2019;320000144;320780174;N2500;16;;8.72
SSR_P;2019;320000144;320780174;N2710;1;;0.45
SSR_P;2019;320000144;320780174;NAUT;8;;4.85
SSR_P;2019;320000144;320780174;NCINF;7;;5.24
SSR_P;2019;320000151;320780182;M1010;;5;5
SSR_P;2019;320000151;320780182;N241P;;1;0.5
