AN;NOM_COURT_GHT;CODE_GHT;NOM_COMPLET_GHT;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;CAP_HTP_GEN;CAP_HTP_INF;CAP_HTP_PEN;CAP_HTP_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;JOU_USLD;PLATOT_HAD;SEJ_HAD;JOU_HAD;FIL_HAD;BIO_B2;BIO_B3;NB_SCAN;ACT_SCAN;ACTNUI_SCAN;NB_IRM;ACT_IRM;ACTNUI_IRM;NB_CAM;ACT_CAM;ACTNUI_CAM;NB_TOMO;ACT_TOMO;ACTNUI_TOMO;NB_MAMM;ACTEX_MAMM;NB_LITHO;ACT_LITHO;ACTNUI_LITHO;NB_RADIO;ACT_RADIO;ACTNUI_RADIO;NB_VASC;ACT_VASC;ACTNUI_VASC;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_C10;BLOCS_C11;BLOCS_C12;BLOCS_C13;BLOCS_C14;BLOCS_C15;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A10;PHARMA_A16_POURCENTOUI;PHARMA_A17_POURCENTOUI;PHARMA_A18_POURCENTOUI;PHARMA_A19_POURCENTOUI;PHARMA_A20_POURCENTOUI;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;INTTOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;NB_ETAB;NB_CHRCHU;NB_CH;NB_CHS;NB_AUT
2019;NOR-02;28102;ORNE-PERCHE-SAOSNOIS;290;56;20;366;13192;2683;1285;17160;86528;15444;4350;106322;12;8;0;20;3526;1872;612;6010;162;7;;169;142;5;;147;1132;73;;1205;72;22;;94;10255;1641;;11896;;;;0;0;0;804;43;13;;6950;2841;773;;7885;2681;787;10687;149;1662;47176;557;2;140;63;48280;;;;;881617;275342;2;11621;118;2;5189;9;;;;;;;2;4819;;;;11;54410;524;;;;3;5;;1;;;;2;;1;;9;;;2;;;8;;;4765;706;70;326;2849;66;;;;;;;;;;;;184;88;3;24;32;6;43;;14;12;285;10;10;;;;;;;0;;10;109.06;51.65;2.9;14.2;25.98;6;25.91;;10.32;8.38;179.65;50;48.29;22;59;39;729;650;279;67;47;1892;15;2;301;55;28;20;26;35;5;344;803;2695;21.59;48.08;38.85;632.23;538;217.66;51.17;38.07;1585.65;11.35;2;270.35;49.53;21.92;18.08;25.71;29.94;3.42;329.12;739.5;2325.15;7;;5;1;1
2019;NOR-03;28103;COTENTIN;334;41;40;415;19080;2737;2943;24760;101930;12320;11239;125489;22;12;1;35;1048;2377;32;3457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;1029;30438;0;;;;;48;752;10432;324;1070499;95877;3;39478;398;2;9116;18;;;;;;;1;3059;;;;5;69491;659;;;;2;4;1;2;2;;;;;;;6;3;;2;2;;10;4;;5606;1391;234;5;3307;11;;;;;;;;;;;;150;54;;9;32;9;;;7;12;201;0;0;;0;0;0;;;0;0;0;123.32;48.63;;8.1;26.04;7.48;;;7;10.29;166.65;61;58.08;44;35;77;499;538;116;12;33;1354;4;0;241;14;11;15;48;49;2;268;641;1995;42.09;34.98;74.05;477.58;512.56;109.01;10.83;30.05;1291.15;3.87;0.21;223.31;12.48;9.37;15.26;44.45;48.25;2.66;254.89;605.38;1896.53;2;;2;;
2019;NOR-04;28104;CAUX MARITIME;218;54;20;292;11828;3102;1863;16793;71142;14189;7465;92796;24;8;1;33;945;2970;233;4148;73;7;;80;73;0;;73;1203;0;;1203;22;18;;40;4832;4294;;9126;;;;;;;700;5;;;3676;850;;;4449;877;;5326;116;1260;39472;3881;10;130;92;45814;;;;;830281;111436;2;23571;167;2;5299;;;;;;;;1;1692;;;;3;46467;1051;;;;1;6;6;1;1;1;1;1;1;;;9;9;;1;1;;13;;;5272;970;195;108;3631;42;;;;;;;;;;;;120;12;32;12;32;7;16;;10;8;186;22;16;;;;;;;;13;35;85.54;8.39;14.55;11.11;24.14;6.23;9.98;;8.53;7.43;135.62;74;63.17;30;34;36;503;494;149;31;31;1308;7;;193;34;19;19;23;32;;162;470;1778;25.34;33.36;31.88;465.85;459.93;141.44;26.32;21.19;1205.31;6.43;;173.46;28.78;16.04;16.98;21.78;30.7;;132.85;410.98;1616.29;4;;4;;
2019;NOR-05;28105;CENTRE MANCHE;308;65;29;402;17264;3292;2253;22809;95562;17790;9200;122552;20;12;0;32;1219;1992;305;3516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;105;931;35842;0;;95;48;33697;45;519;13444;391;822723;231574;2;32614;318;1;11866;26;;;;;;;1;481;;;;6;45322;604;1;11;0;1;5;5;1;1;2;2;1;1;;;9;9;;1;1;;12;12;;5340;1272;231;408;1969;20;;;;;;;;;;;;127;10;23;13;18;7;;2;13;6;166;2;;;;;;;;;;2;100.88;8.25;20.15;10.84;13.98;5.62;;0.38;11.59;5.41;132.24;66;62.98;34;28;45;471;532;127;17;25;1279;8;1;230;18;11;22;31;30;3;216;559;1838;30.14;28.33;45.42;440.56;500.78;108.05;11.09;19.89;1184.26;7.5;1;207.21;15.42;9.22;19.28;30.6;29.84;3;202.41;516.26;1700.52;3;;3;;
2019;NOR-06;28106;NORMANDIE CENTRE;1329;481;155;1965;77284;24977;9206;111467;405448;123787;38016;567251;149;79;4;232;15888;17446;402;33736;386;23;;409;376;23;;399;4216;153;;4369;200;96;6;302;27039;12371;951;40361;14;;14;824;;824;2571;101;;2336;15381;5261;1447;19088;18458;5648;1545;25430;393;4256;120211;10873;35;280;197;97198;57;842;17443;623;6767302;459612;7;91137;1087;7;27235;94;3;8748;0;1;3872;0;2;720;;;;23;207133;1905;5;15896;0;15;46;5;2;2;9;0;8;0;1;0;66;7;3;16;2;0;88;3;0;39506;4976;2678;1827;14865;247;;;;;;;;;;;;721;85;74;87;190;49;98;14;74;76;1173;9;;;;7;;;;;;16;547.17;63.55;62.42;78.02;134.91;29.85;83.66;7.61;66.59;60.9;900.84;576;547.22;153;200;401;2808;2417;888;176;213;7256;33;7;1239;155;74;84;251;160;26;1305;3260;10516;137.37;187.54;372.46;2616.48;2275.53;839.95;127.02;164.7;6721.05;33.66;6.42;1149.08;131.6;66.94;70.42;238.71;157.75;22.66;1244.8;3055.1;9776.15;17;2;11;1;3
2019;NOR-07;28107;ROUEN CŒUR DE SEINE;948;418;131;1497;66544;22487;8572;97603;322254;121786;34964;479004;99;54;6;159;29680;12593;2183;44456;565;98;8;671;520;20;8;548;6355;126;226;6707;195;88;8;291;45420;14799;1857;62076;;;;;;;3805;59;131;3918;16680;7675;2138;25784;21238;7978;2283;30699;503;4873;170002;2230;16;344;112;123720;;;;;5722574;299998;5;52422;;4;19196;;;;;;;;2;1392;1;247;;16;152521;;2;4014;;12;36;4;5;2;9;1;8;;1;;59;7;4;7;3;1;64;24;8;31193;5051;3126;1756;10456;256;;;;;;;;;;;;671;160;12;97;171;24;119;1;92;34;1088;;;;;;;;;;;;456.99;114.2;11.46;79.65;102.02;19.55;95.53;0.3;67.44;24.99;747.27;784;799.42;155;269;306;2847;2454;942;200;277;7450;36;6;1052;186;72;87;264;162;22;1487;3302;10752;145.12;249.65;282.94;2681.25;2308.48;905.96;161.44;186.72;6921.56;32.99;5.6;939.07;167.24;63.91;71.69;247.8;154.03;21.81;1365.58;3005.81;9927.37;13;4;7;1;1
2019;NOR-08;28108;ESTUAIRE DE LA SEINE;674;99;96;869;37881;6498;6003;50382;205416;27824;22961;256201;45;92;7;144;5282;5285;900;11467;239;49;4;292;209;8;4;221;3000;180;28;3208;169;79;;248;17337;2898;;20235;;;;;;;1491;123;23;1602;9475;4724;569;14403;10994;4847;592;16027;280;2752;90751;11187;39;266;152;89911;60;698;14682;526;1818640;182567;6;40056;338;6;18410;0;;;;;;;1;1113;;;;12;112898;509;1;;;5;13;3;4;3;1;0;2;0;10;7;30;13;0;5;1;0;36;3;0;11651;3176;1139;117;5503;91;;;;;;;;;;;;365;140;5;29;78;28;43;13;20;18;537;0;0;;0;0;0;;;0;;0;278.85;111.02;4.55;25.51;55.85;21.58;35.52;3.9;19.26;15.67;409.05;166;146.68;118;104;148;1623;1208;511;127;96;3935;17;1;550;99;55;53;80;99;12;737;1648;5583;105.37;101.14;137.14;1503.52;1123.8;463.86;99.84;76.07;3610.74;14.48;0.83;505.36;88.04;48.14;46.52;75.52;86.42;11;675.63;1503.8;5114.54;9;;8;;1
2019;NOR-09;28109;VAL DE SEINE ET PLATEAUX DE L'EURE;224;62;30;316;14041;3972;2354;20367;74241;16670;9290;100201;13;20;3;36;907;3171;835;4913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155;1322;54807;1417;8;30;17;10460;30;312;9999;247;970973;108839;2;18419;96;2;4507;0;;;;;;;1;866;;;;4;43771;437;;;;1;7;1;1;1;0;0;1;;0;;9;2;0;1;1;;11;2;;5727;1395;82;177;3233;26;;;;;;;;;;;;162;58;5;15;32;12;;;13;7;214;3;3;;;;;;;;;3;116.57;43.22;4.5;12.7;23.05;8.9;;;10.25;4.8;154.67;64;64;40;37;59;448;421;160;21;30;1216;9;;269;27;21;22;33;40;3;208;611;1827;32.62;32.41;54.4;392.55;367.37;125.05;12.14;21.87;1038.41;7.43;;234.95;20.13;15.78;18.93;31.82;30.46;0.8;185.56;530.08;1568.49;4;;4;;
2019;NOR-10;28110;EURE-SEINE PAYS D'OUCHE;534;123;84;741;28601;6691;6539;41831;159641;29565;19348;208554;40;45;0;85;3448;7822;80;11350;288;12;5;305;269;;5;274;2551;0;58;2609;89;70;;159;8181;3977;0;12158;;;;0;0;0;1686;0;47;1689;9222;4331;623;16241;11640;4407;627;16974;155;1880;51063;0;;165;119;56795;24;175;4360;126;1310914;177683;7;44084;329;3;8331;47;1;;;;;;2;4704;;;;14;128592;1032;;;;5;14;4;5;2;1;1;7;0;0;0;27;7;0;5;3;0;33;3;0;12679;2508;227;120;8016;75;;;;;;;;;;;;302;85;33;32;101;30;54;5;28;17;507;18;1;0;0;6;0;;;0;0;24;230.98;65.85;28.06;29.48;62.19;20.66;51.94;1.33;26.13;10.18;382.75;100;90.11;83;90;69;1261;1120;324;103;60;3110;20;3;655;76;38;44;67;82;11;519;1477;4587;81.06;81.43;63.96;1193.4;1054.36;305.31;81.48;43.72;2904.72;18.51;2.96;611.24;66.02;33.74;42.07;65.79;80.4;7.83;497.9;1392.72;4297.44;9;;7;1;1
2019;NOR-11;28111;GROUPE HOSPITALIER MONT SAINT MICHEL;278;46;24;348;13790;3429;1768;18987;82719;15122;6773;104614;11;28;0;39;703;3187;0;3890;123;;;123;118;;;118;1108;;;1108;67;36;;103;21241;2481;;23722;6;;6;0;;0;581;;;581;5451;908;;6347;6313;980;;7278;182;2345;59173;0;;120;159;43195;30;379;8553;242;708001;116445;2;20304;177;1;4700;;;;;;;;2;2278;;;;7;47313;422;;;;2;4;1;1;1;;;3;;;;8;2;2;1;;1;8;;7;5072;868;2;0;3319;1;;;;;;;;;;;;112;38;3;9;18;8;11;;23;3;167;15;13;0;;;;;;0;;15;91.92;31.39;3.38;8.75;16.5;6.5;9.78;;18.62;2.2;139.02;56;50.86;33;39;48;595;542;138;35;49;1479;13;1;285;27;17;30;42;30;4;337;769;2248;26.38;38.9;44.48;544.77;506.06;126.17;27.26;35.44;1349.46;10.79;1;257.94;21.6;14.33;25.37;38.77;28.57;3;315.15;702.19;2051.65;7;;6;1;
2019;OCC-01;76101;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIÈRES-PORT-LA-NOUVELLE-PRADES;710;162;81;953;35502;9264;5496;50262;225349;44834;21669;291852;75;30;2;107;5531;6584;1464;13579;55;;;55;49;;;49;564;0;;564;20;18;;38;3704;2784;;6488;0;0;0;0;0;0;353;;;;2133;1020;;;2386;1020;;3406;163;1687;54014;2297;10;358;184;128114;70;668;14507;447;2607624;35176;3;45911;643;4;29134;242;2;8685;;2;5684;;2;2809;;;;7;88136;914;2;3180;33;5;19;2;2;1;2;1;3;;0;;26;4;;3;1;0;34;4;0;15773;2043;1631;574;10460;321;;;;;;;;;;;;379;65;31;53;81;16;11;1;32;24;528;2;2;;;;;;;0;;2;294.8;49.26;29.42;46.79;70.72;15.54;10.06;0.6;27.36;22.76;426.3;140;116.62;69;76;150;1183;1114;387;45;90;3114;15;3;505;47;32;59;74;109;13;462;1287;4401;63.95;71.71;139.87;1125.34;1054.89;362.06;31.82;72.31;2921.95;14.58;2.25;482.59;42.54;29.03;54.74;72.85;103.4;12.41;445.71;1231.07;4153.02;9;;6;;3
2019;OCC-02;76102;OUEST AUDOIS;353;57;35;445;17725;3063;2663;23451;100734;17053;8992;126779;23;5;3;31;3225;1864;546;5635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;895;23451;0;;60;36;21621;;;;;704878;94000;3;24564;316;2;6433;30;2;2992;;;;;1;640;;;;6;46835;681;2;1429;7;2;6;;1;1;1;;3;;;;11;1;;1;;;16;;;5905;1330;734;297;4762;61;;;;;;;;;;;;172;29;34;20;35;12;;2;14;11;234;23;17;;;;;;;0;0;23;146.56;26.51;31.87;18.95;27.75;9.05;;0.94;12.39;8.68;196.32;33;40.89;43;34;57;466;447;139;14;40;1240;14;2;277;14;11;31;21;68;5;308;740;1980;40.29;32.79;54.46;450.98;433.72;129.49;8.87;34.04;1184.64;15.42;1.68;264.02;11.4;9.42;27.76;20.67;63.46;4.79;291.17;700.37;1885.01;5;;4;;1
2019;OCC-03;76103;CÉVENNES GARD CAMARGUE;934;338;113;1385;48018;15867;7639;71524;317211;79376;30142;426729;82;47;17;146;19772;12030;1951;33753;336;21;;357;312;16;;328;4006;397;;4403;123;95;;218;21449;9754;;31203;3;0;3;176;0;176;2706;311;;2417;13147;2554;339;12677;17298;4024;;21270;551;5899;170139;18031;76;370;311;130503;26;467;10692;211;4910959;333427;7;87087;1551;5;34435;324;2;8018;;2;5144;;3;7208;;;;14;125832;1959;2;8060;;6;29;3;4;2;5;2;8;0;1;0;47;7;1;6;1;1;45;10;8;29979;4042;2533;1069;15852;277;;;;;;;;;;;;667;159;87;99;154;41;69;10;65;51;1016;18;11;0;0;6;3;0;0;0;0;24;479.72;103.44;64.13;82.06;96.92;27.23;56.78;5.38;54.02;37.44;730.26;343;328.69;101;158;259;2081;1853;878;135;225;5690;35;2;1020;157;78;109;155;176;24;1381;3059;8749;95.36;147.64;247.57;1963.81;1733.82;810.68;105.83;185.68;5290.39;32.1;2.35;942.72;143.12;65.56;99;145.93;161.66;23.35;1308.47;2858.7;8149.09;12;3;6;1;2
2019;OCC-04;76104;EST HÉRAULT ET SUD AVEYRON;1381;448;129;1958;68905;26040;8834;103779;410486;114817;32461;557764;176;84;24;284;24466;18222;2234;44922;312;14;;326;280;11;;291;3016;152;0;3168;249;95;;344;51803;13065;;64868;2;;2;0;;0;2061;131;;1589;12864;6656;782;17490;17372;8821;845;26234;473;5041;142882;13563;45;437;339;154123;98;1261;29401;800;6968140;542326;11;101011;1442;8;47247;650;4;8213;24;2;8380;15;5;9539;1;200;;27;177953;1778;6;8068;76;8;61;3;3;2;2;0;11;0;0;0;77;5;2;9;2;;86;2;;52501;4713;3813;2246;20962;956;;;;;;;;;;;;983;197;20;158;236;41;108;71;89;119;1606;25;12;;0;7;0;0;1;0;0;33;675.46;133.29;16.15;136.02;156.84;29.4;87.54;20.17;68.03;79.65;1087.69;632;570.45;146;226;695;2832;2373;786;188;351;7597;26;1;1104;160;104;97;330;274;30;993;3015;10612;133.55;218.61;648.74;2667.04;2226.25;707.83;136.06;282.34;7020.42;22.11;1;1008.02;141.24;92.26;84.3;306.64;264.98;28.28;871.3;2727.87;9748.29;20;6;11;;3
2019;OCC-05;76105;OUEST HÉRAULT;324;104;26;454;17722;5255;1907;24884;101256;29467;7497;138220;21;21;4;46;1919;2532;731;5182;143;2;;145;128;;;128;1355;65;;1420;44;12;;56;15639;3199;;18838;1;;1;17;;17;1416;8;;792;5695;1738;1341;4812;6992;1832;1381;9908;75;739;23389;0;;173;132;60528;20;271;9507;176;733666;41115;2;20627;;2;10091;;;;;;;;1;1848;;;;7;49039;;1;1568;;2;4;4;2;1;1;1;2;2;1;0;10;8;1;2;2;1;18;18;2;7649;1290;260;906;2969;15;;;;;;;;;;;;167;39;11;16;38;8;26;4;14;11;260;6;6;;;;;;;0;0;6;122.73;27.3;9.06;14.27;29.49;7.58;25.46;1.38;10.58;8.33;197.97;64;52.18;40;51;76;673;567;259;45;58;1769;8;1;298;49;31;34;34;45;8;330;807;2576;32.86;48.33;72.32;634.47;522.31;236.01;37.66;46.61;1630.57;7.92;0.9;281.33;42.07;26.32;30.31;33.32;41.98;8.67;320.99;767.49;2398.06;5;;5;;
2019;OCC-06;76106;LOZÈRE;145;31;12;188;5344;2310;784;8438;41440;10195;2869;54504;12;18;1;31;721;4116;70;4907;116;6;;122;108;6;;114;1139;323;;1462;30;24;;54;5168;1834;;7002;;;;;;;510;62;;562;2449;819;;3241;3015;989;;3939;60;587;16018;0;;85;77;27847;;;;;423436;39914;1;6747;;1;5232;;;;;;;;1;860;;;;4;21940;;;;;2;5;;1;;1;;2;;0;;9;;;2;;;15;;;5014;371;36;24;2607;26;;;;;;;;;;;;49;20;;9;25;4;10;;14;15;113;31;19;;;11;1;;;;;42;32.78;17.78;;6.56;10;3;9.24;;8.3;14;74.32;6;6;16;26;34;342;307;126;24;34;909;10;1;162;37;9;19;15;14;2;162;422;1331;13.89;22.09;31.82;325.01;297.9;114.79;20.43;23.37;849.3;6.83;1;143.88;33.26;7.03;10.7;14.52;13.71;1.86;135.31;361.07;1210.37;8;;7;1;
2019;OCC-07;76107;HAUTE-GARONNE ET TARN OUEST;1611;556;152;2319;98894;32074;10494;141462;476766;155594;42946;675306;315;90;12;417;42937;22596;2498;68031;498;44;40;582;424;36;40;500;3814;1827;334;5975;204;140;18;362;37614;17729;4973;60316;10;3;13;508;0;508;1960;195;243;2367;15474;8020;3543;26436;13455;8936;3841;30949;398;4280;125340;9526;37;313;179;109967;10;286;3111;239;5637382;564659;9;97991;1584;7;36458;514;4;9223;6;1;4506;0;2;1750;1;268;;33;205732;2900;13;26909;203;14;63;5;4;3;9;8;10;;2;1;88;17;3;15;5;1;131;17;5;62709;6064;5181;2718;23169;755;;;;;;;;;;;;1045;179;26;157;252;51;153;69;127;158;1804;14;2;;0;13;0;0;0;0;0;27;721.22;128.74;24.05;128.8;147.33;33.41;131.45;33.27;91.8;101.73;1226.8;986;985.73;184;311;670;4097;3413;669;210;368;9922;102;6;1393;281;122;133;448;283;42;2175;4863;14785;172.69;295.16;617.75;3929.5;3260.66;644.85;164.4;318.68;9403.69;103.07;6.28;1328.85;252.39;104.71;129.71;430.82;276.16;35.47;2069.52;4632.27;14035.96;17;8;7;1;1
2019;OCC-08;76108;PYRÉNÉES ARIÉGEOISES;223;62;29;314;12941;4274;1706;18921;66772;21721;6669;95162;22;23;2;47;924;5692;272;6888;96;14;0;110;84;7;0;91;942;75;0;1017;30;20;0;50;4348;2107;0;6455;0;;0;0;0;0;579;82;0;;4228;1067;0;;4836;1154;0;5903;193;1839;61811;1464;8;20;16;6801;45;372;11121;239;515699;56108;2;24832;328;1;7588;36;;;;;;;2;1651;;;;14;63120;690;;;;2;9;3;1;;;;2;;1;;13;3;1;2;;1;16;;4;7705;936;58;173;4848;43;;;;;;;;;;;;146;7;41;17;29;11;13;1;12;16;217;6;;;;5;;;;0;0;11;117.42;5.57;38.66;15.85;19.64;8.2;11.28;0.4;10.64;9.35;168.73;30;28.93;41;41;56;582;509;155;39;62;1485;12;3;269;34;23;28;39;46;3;283;717;2202;35.97;41.3;53.41;560.38;495.14;143.14;30.49;50.98;1410.81;11.39;3;252.88;30.43;19.76;25.52;36.09;43.99;3.39;266.47;673.16;2083.97;5;;5;;
2019;OCC-09;76109;HAUTES-PYRÉNÉES;377;92;26;495;20057;5666;1527;27250;98275;25682;5653;129610;22;20;2;44;3211;8605;417;12233;241;21;0;262;207;14;0;221;2334;366;;2700;84;69;0;153;11834;9090;;20924;4;0;4;85;0;85;1509;83;0;1573;8079;1679;386;10076;10020;1866;375;11926;412;4224;128027;12935;41;259;177;91588;;;;;787047;24475;3;28652;283;1;3818;6;2;3558;;;;;2;1342;1;33;;14;79519;830;1;684;2;6;16;4;1;;4;;5;2;;;26;6;;3;2;;21;9;;12699;826;787;58;5398;85;;;;;;;;;;;;229;36;62;25;43;11;29;3;18;31;353;0;0;0;0;15;0;;;0;0;15;197.96;30.31;53.39;24.65;33.67;6.76;25.9;2.1;15.06;22.78;297.47;53;52.61;31;101;80;1075;887;278;57;115;2624;10;3;423;76;39;43;49;53;8;542;1207;3831;26.61;95.98;74.93;1032.84;839.69;249.34;44.31;95.96;2459.66;10.55;2.1;398.58;66.81;34.81;40.12;46.15;52.47;7.44;518.73;1142.95;3602.61;9;;6;2;1
2019;OCC-10;76110;GERS;290;38;20;348;13272;1978;1472;16722;86587;10952;5204;102743;6;7;1;14;571;2173;27;2771;165;5;;170;147;5;;152;924;133;;1057;35;3;;38;5876;1294;;7170;6;2;8;73;96;169;771;56;;793;3435;1158;;4542;4280;1242;;5457;238;3199;75904;1689;10;195;150;67506;;;;;716584;48934;2;19334;165;1;3418;6;;;;;;;;;;;;4;26159;404;;;;1;5;1;1;1;0;0;0;0;0;0;6;2;0;1;1;0;9;2;0;4689;671;42;1;2706;2;;;;;;;;;;;;104;13;19;7;23;13;19;1;15;16;178;55;55;0;0;0;0;0;0;0;0;55;83.02;8.94;16.65;6.7;17.3;8.7;17.78;0.6;9.19;11.7;139.59;27;26.49;23;62;36;576;614;323;34;61;1729;17;2;264;43;21;28;24;26;3;382;789;2518;21.55;54.48;34.7;538.71;590.83;309.09;23.49;45.26;1618.11;14.91;2;242.36;37.62;19.2;20.99;21.4;25.06;3;357.61;724.95;2343.06;10;;9;1;
2019;OCC-11;76111;TARN-ET-GARONNE;247;64;23;334;13836;3233;1530;18599;71377;14951;5263;91591;9;9;0;18;958;3482;60;4500;214;8;;222;193;8;;201;1623;85;;1708;57;42;;99;5104;2894;;7998;;;;;;;996;67;;1062;7260;1568;;8751;8451;1719;;10093;149;1643;50221;2992;10;120;129;40666;55;459;11175;298;667686;81138;3;21985;93;2;5986;16;;;;;;;2;3319;;;;5;67791;435;;;;2;9;1;1;1;1;0;1;0;0;0;12;2;0;2;1;0;13;1;0;7507;639;135;13;2680;6;;;;;;;;;;;;160;35;37;15;31;9;42;2;16;7;258;20;20;;;;;;;;;20;132.42;26.19;36.66;13.8;23.15;7.97;24.31;0.6;12.67;5.28;198.43;39;41.78;19;61;47;650;572;177;41;47;1614;10;2;234;60;30;26;27;34;3;276;672;2286;17.39;52.32;41.34;630.03;542.92;167.79;29.06;33.83;1514.68;9.29;1.8;208.35;48.41;22.53;21.8;25.66;31.68;3.78;233.55;584.32;2099;8;;6;;2
2019;OCC-12;76112;ROUERGUE;348;81;36;465;17352;5317;2879;25548;107615;21069;9383;138067;34;56;1;91;5200;10574;1;15775;;5;;5;;5;;5;;214;;214;;28;;28;;3311;;3311;;;;;;;;73;;;;1363;;;;1606;;1606;258;2787;76917;1999;10;170;180;56420;;;;;1356331;370512;3;27996;286;2;11172;81;1;5017;;1;1863;;2;2435;;;;17;71632;481;2;2585;9;3;13;4;3;3;3;1;5;2;2;2;26;12;2;4;2;;34;30;;13349;1577;1346;533;10583;75;;;;;;;;;;;;204;65;11;24;40;17;3;;20;13;280;18;6;;1;12;0;0;;0;0;30;174.14;54.23;10.28;22.75;33.43;12.99;3.84;;17.14;10.7;239.25;35;33.73;51;45;95;641;664;175;26;66;1763;12;1;341;55;27;34;59;79;8;352;941;2704;47.14;43.5;89.91;609.91;628.82;153.49;16.34;56.38;1645.49;11.49;1;315.24;44.64;22.8;31.16;57.08;75.3;8;341.82;885.73;2531.22;10;;8;;2
