BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSI;ADMIN;DRSNI;ADMTO;CADRE;INFNS;INFSP;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2019;020000519;020000261;2000;;;82.24;;82.24;15.18;305.82;34.08;220.61;99.46;3.58;16.35;5.58;700.66;3.28;;3.28;55.71;18.2;860.09
Q24;2019;020000519;020000261;2100;;;80.74;;80.74;14.05;288.38;34.08;195.16;89.6;3.58;16.35;5.58;646.78;3.28;;3.28;55.71;18.15;804.66
Q24;2019;020000519;020000261;2400;;;1.5;;1.5;1.13;17.44;;25.45;9.86;;;;53.88;;;;;0.05;55.43
Q24;2019;020000519;020000261;9999;4.44;;146.8;;151.24;17.29;315.31;34.5;238.77;127.76;3.58;17.21;6.69;761.11;3.28;2;5.28;56.71;153.71;1128.05
Q24;2019;020000535;020000287;1000;1.43;0.5;78.17;;80.1;1.92;5.41;0.42;11.45;18.25;0.9;0.99;2;41.34;;1.82;1.82;1.43;78.87;203.56
Q24;2019;020000535;020000287;2000;;;8.86;;8.86;6.24;122.12;13.7;127.38;49.36;2.1;13.21;2.11;336.22;;0.1;0.1;23.82;2.68;371.68
Q24;2019;020000535;020000287;2100;;;7.76;;7.76;5.08;112.83;13.7;113.35;44.87;1.1;13.21;1.61;305.75;;;;23.82;2.68;340.01
Q24;2019;020000535;020000287;2400;;;1.1;;1.1;1.16;9.29;;14.03;4.49;1;;0.5;30.47;;0.1;0.1;;;31.67
Q24;2019;020000535;020000287;9999;1.43;0.5;87.03;;88.96;8.16;127.53;14.12;138.83;67.61;3;14.2;4.11;377.56;;1.92;1.92;25.25;81.55;575.24
Q24;2019;020000543;020000295;1000;4.25;1;58.5;;63.75;13;7;;1;3;;;;24;5;2;7;7;133.3;235.05
Q24;2019;020000543;020000295;2000;;;34.9;;34.9;34;479.5;;97;168.2;47.95;;12.3;838.95;38.3;14.2;52.5;0.9;1.5;928.75
Q24;2019;020000543;020000295;2200;;;34.9;;34.9;34;479.5;;97;168.2;47.95;;12.3;838.95;38.3;14.2;52.5;0.9;1.5;928.75
Q24;2019;020000543;020000295;9999;4.25;1;93.4;;98.65;47;486.5;;98;171.2;47.95;;12.3;862.95;43.3;16.2;59.5;7.9;134.8;1163.8
Q24;2019;020000915;020003620;1000;1;;12.05;;13.05;;;;3;1;;;;4;;;;;33.87;50.92
Q24;2019;020000915;020003620;2000;;;12.28;;12.28;5;43.92;;73.16;24.46;1.6;;25.07;173.21;4.92;1;5.92;2.86;0.86;195.13
Q24;2019;020000915;020003620;2400;;;12.28;;12.28;5;43.92;;73.16;24.46;1.6;;25.07;173.21;4.92;1;5.92;2.86;0.86;195.13
Q24;2019;020000915;020003620;9999;1;;24.33;;25.33;5;43.92;;76.16;25.46;1.6;;25.07;177.21;4.92;1;5.92;2.86;34.73;246.05
Q24;2019;020001061;020004404;1000;1.65;;42.08;;43.73;3.62;5.82;1.3;10.62;52.74;;0.62;;74.72;;2.2;2.2;1.36;72.44;194.45
Q24;2019;020001061;020004404;2000;;;38.06;;38.06;7.05;133.34;21.8;124.53;15.46;2.27;15.35;3.03;322.83;;;;40.71;10;411.6
Q24;2019;020001061;020004404;2100;;;38.06;;38.06;7.05;133.34;21.8;124.53;15.46;2.27;15.35;3.03;322.83;;;;40.71;10;411.6
Q24;2019;020001061;020004404;9999;1.65;;80.14;;81.79;10.67;139.16;23.1;135.15;68.2;2.27;15.97;3.03;397.55;;2.2;2.2;42.07;82.44;606.05
Q24;2019;020001087;020004495;1000;1.97;0;23.08;0;25.05;0.03;0.74;0;1.89;6.14;1;0;0.55;10.35;1;0.5;1.5;0.02;22.81;59.73
Q24;2019;020001087;020004495;2000;0;0;14.4;0;14.4;3;49.86;0;44.46;13.71;0;1;4.34;116.37;0;0;0;11.68;8.96;151.41
Q24;2019;020001087;020004495;2100;0;0;12.59;0;12.59;2;40.14;0;29.16;9.37;0;1;1.75;83.42;0;0;0;11.68;8;115.69
Q24;2019;020001087;020004495;2400;0;0;1.81;0;1.81;1;9.72;0;15.3;4.34;0;0;2.59;32.95;0;0;0;0;0.96;35.72
Q24;2019;020001087;020004495;9999;1.97;0;37.48;0;39.45;3.03;50.6;0;46.35;19.85;1;1;4.89;126.72;1;0.5;1.5;11.7;31.77;211.14
Q24;2019;020003877;020000253;2000;0;0;0.17;0;0.17;1.13;8;0;14.33;5.25;0;0;0;28.71;0;0;0;0;0;28.88
Q24;2019;020003877;020000253;2400;0;0;0.17;0;0.17;1.13;8;0;14.33;5.25;0;0;0;28.71;0;0;0;0;0;28.88
Q24;2019;020003877;020000253;9999;0;0;0.17;0;0.17;1.13;8;0;14.33;5.25;0;0;0;28.71;0;0;0;0;0;28.88
Q24;2019;020004156;590805065;1000;1;;6.67;;7.67;;;;;;;;;;;;;;;7.67
Q24;2019;020004156;590805065;2000;;0.98;;;0.98;2;25.54;;20.84;10.99;1;;;60.37;;;;;1.99;63.34
Q24;2019;020004156;590805065;2200;;0.98;;;0.98;2;25.54;;20.84;10.99;1;;;60.37;;;;;1.99;63.34
Q24;2019;020004156;590805065;9999;1;0.98;6.67;;8.65;2;25.54;;20.84;10.99;1;;;60.37;;;;;1.99;71.01
Q24;2019;020004297;020005179;2000;;;2;0.32;2.32;2.1;7.95;;13.25;;0.76;;;24.06;;0.5;0.5;;;26.88
Q24;2019;020004297;020005179;2300;;;2;0.32;2.32;2.1;7.95;;13.25;;0.76;;;24.06;;0.5;0.5;;;26.88
Q24;2019;020004297;020005179;9999;;;2;0.32;2.32;2.1;7.95;;13.25;;0.76;;;24.06;;0.5;0.5;;;26.88
Q24;2019;020004677;020000261;2000;;;0.48;;0.48;1.11;10.78;;26.3;9.83;0.21;;1.75;49.98;;;;;0.05;50.51
Q24;2019;020004677;020000261;2500;;;0.48;;0.48;1.11;10.78;;26.3;9.83;0.21;;1.75;49.98;;;;;0.05;50.51
Q24;2019;020004677;020000261;9999;;;0.48;;0.48;1.11;10.78;;26.3;9.83;0.21;;1.75;49.98;;;;;0.05;50.51
Q24;2019;020005476;020000253;2000;0;0;0.25;0;0.25;0.5;11.4;0;13.79;7.89;0;0;0.38;33.96;0.25;0.25;0.5;0;0.32;35.03
Q24;2019;020005476;020000253;2500;0;0;0.25;0;0.25;0.5;11.4;0;13.79;7.89;0;0;0.38;33.96;0.25;0.25;0.5;0;0.32;35.03
Q24;2019;020005476;020000253;9999;0;0;0.25;0;0.25;0.5;11.4;0;13.79;7.89;0;0;0.38;33.96;0.25;0.25;0.5;0;0.32;35.03
Q24;2019;020006664;020000063;2000;0;0;6;0;6;5.18;87.27;0.96;0.08;11.48;3.7;0;0;108.67;0;3.49;3.49;0;1.98;120.14
Q24;2019;020006664;020000063;2200;0;0;6;0;6;5.18;87.27;0.96;0.08;11.48;3.7;0;0;108.67;0;3.49;3.49;0;1.98;120.14
Q24;2019;020006664;020000063;9999;0;0;6;0;6;5.18;87.27;0.96;0.08;11.48;3.7;0;0;108.67;0;3.49;3.49;0;1.98;120.14
Q24;2019;020009684;020002085;2000;0.1;;1.47;;1.57;0.2;4.48;;11.92;6.99;0.16;;0.33;24.08;0.5;;0.5;0.2;3.62;29.97
Q24;2019;020009684;020002085;2500;0.1;;1.47;;1.57;0.2;4.48;;11.92;6.99;0.16;;0.33;24.08;0.5;;0.5;0.2;3.62;29.97
Q24;2019;020009684;020002085;9999;0.1;;1.47;;1.57;0.2;4.48;;11.92;6.99;0.16;;0.33;24.08;0.5;;0.5;0.2;3.62;29.97
Q24;2019;020010047;020001632;1000;;0.7;28;;28.7;;;;;1;;;;1;;;;;;29.7
Q24;2019;020010047;020001632;2000;;;;;;4;74.27;5.8;80.05;30.5;0.5;8.5;;203.62;;1;1;5.4;6;216.02
Q24;2019;020010047;020001632;2100;;;;;;4;74.27;5.8;80.05;30.5;0.5;8.5;;203.62;;1;1;5.4;6;216.02
Q24;2019;020010047;020001632;9999;;0.7;28;;28.7;4;74.27;5.8;80.05;31.5;0.5;8.5;;204.62;;1;1;5.4;6;245.72
Q24;2019;020010310;750719361;2000;0.5;;2;;2.5;0.52;3.27;;;;0.41;;0.16;4.36;1.79;0.75;2.54;;1.81;11.21
Q24;2019;020010310;750719361;2400;0.5;;2;;2.5;0.52;3.27;;;;0.41;;0.16;4.36;1.79;0.75;2.54;;1.81;11.21
Q24;2019;020010310;750719361;9999;0.5;;2;;2.5;0.52;3.27;;;;0.41;;0.16;4.36;1.79;0.75;2.54;;1.81;11.21
Q24;2019;020010898;750721334;2000;0.1;0.8;1.11;;2.01;1.1;;;2.5;;0.4;;;4;;;;;;6.01
Q24;2019;020010898;750721334;2300;0.1;0.8;1.11;;2.01;1.1;;;2.5;;0.4;;;4;;;;;;6.01
Q24;2019;020010898;750721334;9999;0.1;0.8;1.11;;2.01;1.1;;;2.5;;0.4;;;4;;;;;;6.01
Q24;2019;020014767;590805065;1000;;;2.27;;2.27;;;;;;;;;;;;;;;2.27
Q24;2019;020014767;590805065;2000;;;;;;1;2.22;;11.1;;;;;14.32;;0.4;0.4;;;14.72
Q24;2019;020014767;590805065;2300;;;;;;1;2.22;;11.1;;;;;14.32;;0.4;0.4;;;14.72
Q24;2019;020014767;590805065;9999;;;2.27;;2.27;1;2.22;;11.1;;;;;14.32;;0.4;0.4;;;16.99
Q24;2019;020016366;020000063;2000;;;;;;0.25;0.1;;;;;;;0.35;;;;;;0.35
Q24;2019;020016366;020000063;2100;;;;;;0.25;0.1;;;;;;;0.35;;;;;;0.35
Q24;2019;020016366;020000063;9999;;;;;;0.25;0.1;;;;;;;0.35;;;;;;0.35
Q24;2019;030000012;030180020;1000;;;10.7;;10.7;;0.67;;0.14;0.06;;;0.1;0.97;0.06;;0.06;;8;19.73
Q24;2019;030000012;030180020;2000;;;2.8;;2.8;1.84;14.89;;21.02;16.05;1.8;;9.41;65.01;1.8;0.8;2.6;1.59;;72
Q24;2019;030000012;030180020;2400;;;2.8;;2.8;1.84;14.89;;21.02;16.05;1.8;;9.41;65.01;1.8;0.8;2.6;1.59;;72
Q24;2019;030000012;030180020;9999;;;13.5;;13.5;1.84;15.56;;21.16;16.11;1.8;;9.51;65.98;1.86;0.8;2.66;1.59;8;91.73
Q24;2019;030000061;030780092;1000;5.13;1;111.23;0;117.36;9.1;25.08;0;25.61;79.02;1.01;0;4.59;144.41;2;2.65;4.65;57.59;217.64;541.65
Q24;2019;030000061;030780092;2000;0.58;0;89.8;0;90.38;34.21;521.86;39.69;369.04;121.53;17.63;29.06;13.43;1146.45;9.71;10.57;20.28;18.58;8.47;1284.16
Q24;2019;030000061;030780092;2100;0.54;0;71.67;0;72.21;21.61;288.47;39.01;273.47;26.48;6.97;29.06;1.46;686.53;0;3.41;3.41;18.58;6.07;786.8
Q24;2019;030000061;030780092;2200;0;0;15.7;0;15.7;10.18;194.28;0.68;38.41;59.76;10.45;0;6.58;320.34;9.71;7.16;16.87;0;2.34;355.25
Q24;2019;030000061;030780092;2300;0;0;0.5;0;0.5;0.5;6;0;2;0;0;0;0;8.5;0;0;0;0;0;9
Q24;2019;030000061;030780092;2400;0;0;1.03;0;1.03;1.21;19.49;0;22.24;2.48;0.21;0;5.39;51.02;0;0;0;0;0;52.05
Q24;2019;030000061;030780092;2500;0.04;0;0.9;0;0.94;0.71;13.62;0;32.92;32.81;0;0;0;80.06;0;0;0;0;0.06;81.06
Q24;2019;030000061;030780092;9999;5.71;1;201.03;0;207.74;43.31;546.94;39.69;394.65;200.55;18.64;29.06;18.02;1290.86;11.71;13.22;24.93;76.17;226.11;1825.81
Q24;2019;030000079;030780100;1000;3.9;;63.31;;67.21;4.06;32.2;2.39;46.69;32.08;1.16;;;118.58;1;2.82;3.82;3.19;184.82;377.62
Q24;2019;030000079;030780100;2000;0.1;;60.99;;61.09;18.4;271.05;25.33;264.16;84.46;4.6;21.45;7.03;696.48;0.96;5.22;6.18;61.28;19.88;844.91
Q24;2019;030000079;030780100;2100;0.1;;58.65;;58.75;16.46;243.87;25.33;222.05;70.02;4.1;21.45;6.18;609.46;0.5;4.12;4.62;61.28;16.54;750.65
Q24;2019;030000079;030780100;2300;;;1;;1;0.5;8.91;;;;;;;9.41;;0.3;0.3;;1.43;12.14
Q24;2019;030000079;030780100;2400;;;1;;1;1;11.36;;14.15;5.06;0.5;;0.85;32.92;;0.8;0.8;;1;35.72
Q24;2019;030000079;030780100;2500;;;0.34;;0.34;0.44;6.91;;27.96;9.38;;;;44.69;0.46;;0.46;;0.91;46.4
Q24;2019;030000079;030780100;9999;4;;124.3;;128.3;22.46;303.25;27.72;310.85;116.54;5.76;21.45;7.03;815.06;1.96;8.04;10;64.47;204.7;1222.53
Q24;2019;030000087;030780118;1000;5.74;1;82.52;0;89.26;6.98;5.62;2.85;31.64;21.11;1.86;0;0.42;70.48;5.37;1;6.37;0.7;193.52;360.33
Q24;2019;030000087;030780118;2000;0;0;94.16;0;94.16;24.1;466.24;35.86;356.67;149.01;21.56;25.28;24.58;1103.3;9.47;13.28;22.75;73.18;13.11;1306.5
Q24;2019;030000087;030780118;2100;0;0;79.74;0;79.74;14.24;311.19;35.86;262.77;96.48;8.31;25.28;16.74;770.87;0.97;7.43;8.4;72.18;10.84;942.03
Q24;2019;030000087;030780118;2200;0;0;9.57;0;9.57;5;99.48;0;18.83;24.21;12.29;0;2.88;162.69;7.5;4.85;12.35;0;0.08;184.69
Q24;2019;030000087;030780118;2300;0;0;1.85;0;1.85;1;5.07;0;3;0;0;0;0;9.07;0;1;1;0;0.8;12.72
Q24;2019;030000087;030780118;2400;0;0;3;0;3;2.86;28.04;0;39.36;4.31;0.61;0;4.96;80.14;0;0;0;0;0;83.14
Q24;2019;030000087;030780118;2500;0;0;0;0;0;1;22.46;0;32.71;24.01;0.35;0;0;80.53;1;0;1;1;1.39;83.92
Q24;2019;030000087;030780118;9999;5.74;1;176.68;0;183.42;31.08;471.86;38.71;388.31;170.12;23.42;25.28;25;1173.78;14.84;14.28;29.12;73.88;206.63;1666.83
Q24;2019;030000095;030780126;1000;;;15.14;;15.14;0.96;;;1;6.27;;;;8.23;;;;3.36;24.07;50.8
Q24;2019;030000095;030780126;2000;;;;;;1;10.13;;14.84;11.22;;;2.58;39.77;1;0.8;1.8;;;41.57
Q24;2019;030000095;030780126;2100;;;;;;;2;;1.5;3;;;0.29;6.79;;0.1;0.1;;;6.89
Q24;2019;030000095;030780126;2400;;;;;;1;8.13;;13.34;8.22;;;2.29;32.98;1;0.7;1.7;;;34.68
Q24;2019;030000095;030780126;9999;;;15.14;;15.14;1.96;10.13;;15.84;17.49;;;2.58;48;1;0.8;1.8;3.36;24.07;92.37
Q24;2019;030000160;030780282;1000;2.08;1;34.74;;37.82;0.58;2;;2.42;8.66;0.1;;0.06;13.82;;0.06;0.06;0.17;46.41;98.28
Q24;2019;030000160;030780282;2000;;;1;;1;8.42;55.13;;34.36;194.48;3.67;;1.65;297.71;5;1.96;6.96;6.45;4.23;316.35
Q24;2019;030000160;030780282;2200;;;;;;7.36;49.04;;20.01;182.68;3.12;;1.65;263.86;3.75;1.71;5.46;6.25;0.17;275.74
Q24;2019;030000160;030780282;2500;;;1;;1;1.06;6.09;;14.35;11.8;0.55;;0;33.85;1.25;0.25;1.5;0.2;4.06;40.61
Q24;2019;030000160;030780282;9999;2.08;1;35.74;;38.82;9;57.13;;36.78;203.14;3.77;;1.71;311.53;5;2.02;7.02;6.62;50.64;414.63
Q24;2019;030001689;030005821;2000;;;1.2;;1.2;;;;;1;;;;1;;;;8.2;;10.4
Q24;2019;030001689;030005821;2100;;;1.2;;1.2;;;;;1;;;;1;;;;8.2;;10.4
Q24;2019;030001689;030005821;9999;;;1.2;;1.2;;;;;1;;;;1;;;;8.2;;10.4
Q24;2019;030002208;030002158;1000;2;0.5;21.46;;23.96;0;2.26;;3;4.9;0;;;10.16;0;;0;1;33.45;68.57
Q24;2019;030002208;030002158;2000;;;2.61;;2.61;2;16.7;;33.1;18;1;;4.81;75.61;2.3;1.91;4.21;1;4.73;88.16
Q24;2019;030002208;030002158;2400;;;2.61;;2.61;2;16.7;;33.1;18;1;;4.81;75.61;2.3;1.91;4.21;1;4.73;88.16
Q24;2019;030002208;030002158;9999;2;0.5;24.07;;26.57;2;18.96;;36.1;22.9;1;;4.81;85.77;2.3;1.91;4.21;2;38.18;156.73
Q24;2019;030003669;630000990;2000;;;0.54;;0.54;;6.28;;;1.8;;;;8.08;0.12;;0.12;;;8.74
Q24;2019;030003669;630000990;2100;;;0.54;;0.54;;6.28;;;1.8;;;;8.08;0.12;;0.12;;;8.74
Q24;2019;030003669;630000990;9999;;;0.54;;0.54;;6.28;;;1.8;;;;8.08;0.12;;0.12;;;8.74
Q24;2019;030003719;630000990;2000;;;;;;;0;;;;;;;0;0.03;;0.03;;;0.03
Q24;2019;030003719;630000990;2100;;;;;;;0;;;;;;;0;0.03;;0.03;;;0.03
Q24;2019;030003719;630000990;9999;;;;;;;0;;;;;;;0;0.03;;0.03;;;0.03
Q24;2019;030007942;030002158;1000;;;0.6;;0.6;;;;;;;;;;;;;;0.5;1.1
Q24;2019;030007942;030002158;2000;;;;;;1.05;10.46;;13.57;6.35;2.01;;1.1;34.54;0;0;0;;0;34.54
Q24;2019;030007942;030002158;2100;;;;;;0.17;1.23;;8.08;3.29;0.01;;0.15;12.93;;;;;;12.93
Q24;2019;030007942;030002158;2400;;;;;;0.88;9.23;;5.49;3.06;2;;0.95;21.61;0;0;0;;0;21.61
Q24;2019;030007942;030002158;9999;;;0.6;;0.6;1.05;10.46;;13.57;6.35;2.01;;1.1;34.54;0;0;0;;0.5;35.64
Q24;2019;030780548;030000194;1000;4;;16.44;;20.44;;;;;;;;;;;;;;3.41;23.85
Q24;2019;030780548;030000194;2000;;1;;;1;3;63.23;2.4;44.08;31.85;;;0.92;145.48;;1;1;7.22;;154.7
Q24;2019;030780548;030000194;2100;;0.5;;;0.5;2;45.11;2.4;25.71;23.15;;;;98.37;;0.5;0.5;3.61;;102.98
Q24;2019;030780548;030000194;2400;;0.5;;;0.5;1;18.12;;18.37;8.7;;;0.92;47.11;;0.5;0.5;3.61;;51.72
Q24;2019;030780548;030000194;9999;4;1;16.44;;21.44;3;63.23;2.4;44.08;31.85;;;0.92;145.48;;1;1;7.22;3.41;178.55
Q24;2019;030781116;030000426;1000;4;;30.81;;34.81;;;;;9.05;;;;9.05;;;;;10.5;54.36
Q24;2019;030781116;030000426;2000;;1;3.5;;4.5;6;114.56;2;100.38;47.94;1;;1;272.88;;1.5;1.5;9.3;;288.18
Q24;2019;030781116;030000426;2100;;1;2.5;;3.5;5;103.86;2;81.08;41.37;0.8;;0.6;234.71;;0.5;0.5;9.3;;248.01
Q24;2019;030781116;030000426;2400;;;1;;1;1;10.7;;19.3;6.57;0.2;;0.4;38.17;;1;1;;;40.17
Q24;2019;030781116;030000426;9999;4;1;34.31;;39.31;6;114.56;2;100.38;56.99;1;;1;281.93;;1.5;1.5;9.3;10.5;342.54
Q24;2019;030781637;030780100;2000;;;6.44;;6.44;3;67.25;;8.43;18.13;7.91;;3.82;108.54;3.95;3.86;7.81;1.26;0.86;124.91
Q24;2019;030781637;030780100;2100;;;;;;0.1;1;;;;0.91;;;2.01;1;;1;;;3.01
Q24;2019;030781637;030780100;2200;;;6.44;;6.44;2.9;66.25;;8.43;18.13;7;;3.82;106.53;2.95;3.86;6.81;1.26;0.86;121.9
Q24;2019;030781637;030780100;9999;;;6.44;;6.44;3;67.25;;8.43;18.13;7.91;;3.82;108.54;3.95;3.86;7.81;1.26;0.86;124.91
Q24;2019;030785430;030785422;1000;;;15.8;;15.8;;;;;;;;;;;;;;3;18.8
Q24;2019;030785430;030785422;2000;;1;2;;3;1;40.04;10.58;26.58;22.7;;;;100.9;3.9;0.8;4.7;;;108.6
Q24;2019;030785430;030785422;2100;;1;2;;3;1;40.04;10.58;26.58;22.7;;;;100.9;3.9;0.8;4.7;;;108.6
Q24;2019;030785430;030785422;9999;;1;17.8;;18.8;1;40.04;10.58;26.58;22.7;;;;100.9;3.9;0.8;4.7;;3;127.4
Q24;2019;040000028;040780124;1000;0.4;;2.6;;3;;;;;;;;;;;;;;7;10
Q24;2019;040000028;040780124;2000;;;;;;1;3.5;0;8.5;3.5;0.2;0;0.8;17.5;;;;;;17.5
Q24;2019;040000028;040780124;2400;;;;;;1;3.5;0;8.5;3.5;0.2;0;0.8;17.5;;;;;;17.5
Q24;2019;040000028;040780124;9999;0.4;;2.6;;3;1;3.5;0;8.5;3.5;0.2;0;0.8;17.5;;;;;7;27.5
Q24;2019;040000036;040780132;1000;0.48;;1.2;;1.68;;;;;;;;;;;;;;1.12;2.8
Q24;2019;040000036;040780132;2000;;;;;;0.29;3.98;;3.3;6.27;;;;13.84;;;;;;13.84
Q24;2019;040000036;040780132;2100;;;;;;0.1;1.29;;1.06;2.11;;;;4.56;;;;;;4.56
Q24;2019;040000036;040780132;2400;;;;;;0.19;2.69;;2.24;4.16;;;;9.28;;;;;;9.28
Q24;2019;040000036;040780132;9999;0.48;;1.2;;1.68;0.29;3.98;;3.3;6.27;;;;13.84;;;;;1.12;16.64
Q24;2019;040000044;040780140;1000;;;2.6;;2.6;;;;;;;;;;;;;;0.2;2.8
Q24;2019;040000044;040780140;2000;;;;;;0.11;2.86;;1.48;1.26;;;;5.71;;;;;;5.71
Q24;2019;040000044;040780140;2100;;;;;;0.05;1.32;;0.65;0.55;;;;2.57;;;;;;2.57
Q24;2019;040000044;040780140;2400;;;;;;0.06;1.54;;0.83;0.71;;;;3.14;;;;;;3.14
Q24;2019;040000044;040780140;9999;;;2.6;;2.6;0.11;2.86;;1.48;1.26;;;;5.71;;;;;0.2;8.51
Q24;2019;040000069;040780181;1000;0.97;0;3.9;;4.87;;;;;;;;;;;;;;1.4;6.27
Q24;2019;040000069;040780181;2000;;;;;;1;10.7;;14.8;6.9;0.5;0;4.3;38.2;;;;;6;44.2
Q24;2019;040000069;040780181;2400;;;;;;1;10.7;;14.8;6.9;0.5;0;4.3;38.2;;;;;6;44.2
Q24;2019;040000069;040780181;9999;0.97;0;3.9;;4.87;1;10.7;;14.8;6.9;0.5;0;4.3;38.2;;;;;7.4;50.47
Q24;2019;040000093;040780215;1000;4.18;0;39.72;0;43.9;4.5;9.01;1.35;13.21;19.62;0;0.23;4.63;52.55;0;2.8;2.8;1.6;45.47;146.32
Q24;2019;040000093;040780215;2000;0;0;29.24;0;29.24;9;155.93;26;122.19;70.43;1.13;17.6;3.33;405.61;0.8;0.16;0.96;14.66;3.18;453.65
Q24;2019;040000093;040780215;2100;0;0;29.24;0;29.24;8.5;150.34;26;110.35;63.57;0.88;17.6;3.33;380.57;0;0.16;0.16;14.66;2.78;427.41
Q24;2019;040000093;040780215;2500;0;0;0;0;0;0.5;5.59;0;11.84;6.86;0.25;0;0;25.04;0.8;0;0.8;0;0.4;26.24
Q24;2019;040000093;040780215;9999;4.18;0;68.96;0;73.14;13.5;164.94;27.35;135.4;90.05;1.13;17.83;7.96;458.16;0.8;2.96;3.76;16.26;48.65;599.97
Q24;2019;040000119;040780231;1000;0.54;;1.8;;2.34;;;;;;;;;;;;;;;2.34
Q24;2019;040000119;040780231;2000;;;;;;0.35;5.74;;9.97;4.61;;;0.53;21.2;;;;0.5;2.2;23.9
Q24;2019;040000119;040780231;2100;;;;;;0.07;1.2;;2.1;0.97;;;0.11;4.45;;;;0.1;0.46;5.01
Q24;2019;040000119;040780231;2400;;;;;;0.28;4.54;;7.87;3.64;;;0.42;16.75;;;;0.4;1.74;18.89
Q24;2019;040000119;040780231;9999;0.54;;1.8;;2.34;0.35;5.74;;9.97;4.61;;;0.53;21.2;;;;0.5;2.2;26.24
Q24;2019;040000127;040780249;2000;;;0.45;;0.45;0.11;1;;2.64;1.7;;;;5.45;;;;;1.58;7.48
Q24;2019;040000127;040780249;2100;;;0.45;;0.45;0.11;1;;2.64;1.7;;;;5.45;;;;;1.58;7.48
Q24;2019;040000127;040780249;9999;;;0.45;;0.45;0.11;1;;2.64;1.7;;;;5.45;;;;;1.58;7.48
Q24;2019;040000135;050002948;1000;0;0;4.33;0;4.33;0.11;2.01;0;0.46;3.86;0;0.02;0.37;6.83;0;0;0;0.36;21.09;32.61
Q24;2019;040000135;050002948;2000;0;0;9.57;0;9.57;3.63;40.32;1;31.22;13.24;0.8;0.32;2.9;93.43;0;0;0;15.89;1.1;119.99
Q24;2019;040000135;050002948;2100;0;0;9.07;0;9.07;2.69;30.61;1;19.28;9.07;0.5;0.32;0.9;64.37;0;0;0;15.89;1.1;90.43
Q24;2019;040000135;050002948;2400;0;0;0.5;0;0.5;0.94;9.71;0;11.94;4.17;0.3;0;2;29.06;0;0;0;0;0;29.56
Q24;2019;040000135;050002948;9999;0;0;13.9;0;13.9;3.74;42.33;1;31.68;17.1;0.8;0.34;3.27;100.26;0;0;0;16.25;22.19;152.6
Q24;2019;040000911;040788879;1000;3.37;1;56.87;;61.24;4.92;43.63;0.73;42.02;16.92;3.89;0.16;4.47;116.74;0.3;4.04;4.34;0.4;94.55;277.27
Q24;2019;040000911;040788879;2000;;;45.55;;45.55;17.95;248.02;11.32;101.88;42.93;27.76;9.14;8.24;467.24;6.77;5.87;12.64;28.86;20.29;574.58
Q24;2019;040000911;040788879;2100;;;30.88;;30.88;4.98;95.15;10.32;58.05;19.21;3.92;9.14;0.9;201.67;0.2;0.9;1.1;28.86;19.29;281.8
Q24;2019;040000911;040788879;2200;;;14.67;;14.67;12.97;152.87;1;43.83;23.72;23.84;;7.34;265.57;6.57;4.97;11.54;;1;292.78
Q24;2019;040000911;040788879;9999;3.37;1;102.42;;106.79;22.87;291.65;12.05;143.9;59.85;31.65;9.3;12.71;583.98;7.07;9.91;16.98;29.26;114.84;851.85
Q24;2019;040003113;920033503;2000;;;;;;;1;;;;;;;1;;;;;;1
Q24;2019;040003113;920033503;2100;;;;;;;1;;;;;;;1;;;;;;1
Q24;2019;040003113;920033503;9999;;;;;;;1;;;;;;;1;;;;;;1
Q24;2019;040780389;040000192;2000;0.5;;6;;6.5;1;17.6;;21.5;12;0.5;;0.5;53.1;;0.5;0.5;1;1;62.1
Q24;2019;040780389;040000192;2400;0.5;;6;;6.5;1;17.6;;21.5;12;0.5;;0.5;53.1;;0.5;0.5;1;1;62.1
Q24;2019;040780389;040000192;9999;0.5;;6;;6.5;1;17.6;;21.5;12;0.5;;0.5;53.1;;0.5;0.5;1;1;62.1
Q24;2019;040780405;040000168;2000;2;;9.8;;11.8;1.3;16;;25.5;23.8;0.6;;11.74;78.94;;0.5;0.5;;2.88;94.12
Q24;2019;040780405;040000168;2400;1;;7;;8;1.05;9;;13;13;0.2;;11.24;47.49;;0.5;0.5;;1.5;57.49
Q24;2019;040780405;040000168;2500;1;;2.8;;3.8;0.25;7;;12.5;10.8;0.4;;0.5;31.45;;;;;1.38;36.63
Q24;2019;040780405;040000168;9999;2;;9.8;;11.8;1.3;16;;25.5;23.8;0.6;;11.74;78.94;;0.5;0.5;;2.88;94.12
Q24;2019;040780470;040000192;1000;;;7.9;;7.9;;;;;10;;;;10;;;;;;17.9
Q24;2019;040780470;040000192;2000;0.5;1;2;;3.5;1;16.1;1;6.5;2;;;;26.6;;;;1.8;1.5;33.4
Q24;2019;040780470;040000192;2100;0.5;1;2;;3.5;1;16.1;1;6.5;2;;;;26.6;;;;1.8;1.5;33.4
Q24;2019;040780470;040000192;9999;0.5;1;9.9;;11.4;1;16.1;1;6.5;12;;;;36.6;;;;1.8;1.5;51.3
Q24;2019;040780488;040000200;2000;3.56;;5.95;;9.51;2;10.68;;23.31;17.26;0.5;;15.43;69.18;1;0.91;1.91;1.02;18.94;100.56
