FI;FI_EJ;AN;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFF_INT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL;BOR
330783960;750005068;2023;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;62;;;62;9725;;;9725;;;;;;;;;;;;;;;1;;1;2111;;2111;547;;;547;826;;;826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;6;0;1;0;7;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.61;0;0.2;0;4.81;0;0;0;0;10;0;0;5;1;16;1;0;4;2;2;0;0;0;0;4;11;27;0;0;0;9.82;0;0;2.43;0.5;12.75;1;0;4;1.6;1.6;0;0;0;0;3.78;10.38;23.13;;;;;;;;;;;SYGEN
340010149;340010099;2023;;;;;;;;;;;;;;;;;;;;;;;;70;;;70;228;;;228;12;;;12;5259;;;5259;;;;;;;;;;;;;;;0;;0;0;;0;;;;;341;;;341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;5;0;2;1;9;;0;0;0;0;0;0;0;0;0;0;0;0.8;0.8;0;0;0;0;3.6;0;0.8;0.2;5.4;0;0;1;0;16;8;0;4;9;38;1;0;5;4;1;0;0;0;0;3;13;51;0;0.3;0;15;6.8;0;3;5.91;31.01;0.5;0;4.5;4;1;0;0;0;0;1.5;10.5;41.51;;;;;;;;;;;SYGEN
340016732;340780055;2023;;;;;;;;;;;;;;;;;;;;;;;;114;2;;116;943;;;943;44;12;;56;23663;2776;;26439;1;;1;11;;11;;;;;;;;;6;5;11;23560;15932;39492;3791;1497;;4933;4421;1586;;5970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;18;0;0;0;21;2;0;0;0;0;0;0;0;0;0;0;0;0.84;0.84;0;0;0;0;17.65;0;0;0;18.49;1.16;0;6;3;129;32;34;24;15;243;0;0;15;22;9;0;0;0;0;1;38;281;0;5.16;2.76;123.49;29.01;30.83;19.79;10.14;221.18;0;0;14.28;18.81;7.9;0;0;0;0;0.9;33.99;255.17;;;;;;;;;;;SYGEN
340780121;340000082;2023;;;;;;;;;;;;;;;;;;;;;;;;95;;;95;796;;;796;15;;;15;6616;;;6616;;;;;;;;;;;;;;;0;;0;0;;0;;;;;748;;;748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;1;0;1;0;4;;0;0;0;0;0;0;7;0;0;0;7;1.2;1.2;0;0;0;0;0.2;0;1;0;2.4;0;0;3;0;34;15;8;3;1;64;1;1;8;6;2;1;0;0;0;2;19;83;0;3;0;29;13.3;8;1.8;1;56.1;1;1;6;3.9;0.9;0.6;0;0;0;2;14.5;70.6;;;;;;;;;;;SYGEN
340780758;340000355;2023;;;;;;;;;;;;;;;;;;;;;;;;216;;;216;1242;;;1242;14;;;14;5071;;;5071;;;;;;;;;;;;;;;0;;0;0;;0;;;;;840;;;840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;2;0;1;1;6;;1;0;0;0;0;0;7;0;0;0;8;2.07;2.07;0;0;0;0;0.9;0;1.1;0.1;4.17;0;0;2;0;49;42;0;5;4;102;4;1;14;16;4;1;0;0;0;5;41;143;0;2;0;45.98;33.05;0;3.13;2.87;87.03;3.71;0.16;11.91;13.32;3.49;1.2;0;0;0;5.12;35.42;122.45;;;;;;;;;;;SYGEN
340780766;920030269;2023;;;;;;;;;;;;;;;;;;;;;;;;107;14;;121;940;152;;1092;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;;;;690;66;;755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;3;0;1;0;6;;1;0;0;0;0;0;7;0;0;0;8;1.38;1.38;0;0;0;0;2.17;0;0.79;0;4.34;0;0;4;0;32;13;17;4;5;75;2;0;10;6;1;1;0;0;0;10;29;104;0;3.67;0;32.28;12.89;13.52;3.04;4.87;70.27;1.98;0;8.15;5.63;0.6;0.99;0;0;0;11.41;28.16;98.43;;;;;;;;;;;SYGEN
340780782;340000371;2023;;;;;;;;;;;;;;;;;;;;;;;;164;4;;168;1107;29;;1136;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;;;;743;28;;743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;7;0;1;1;9;;0;0;0;0;0;0;11;0;0;0;11;0;0;0;0;0;0;5.87;0;1;0.2;7.07;0;0;2;0;60;22;36;5;1;126;2;0;9;2;1;2;0;0;0;2;17;143;0;2;0;47.94;17.5;33.13;2.5;1;104.07;2;0;8.86;1.77;1;2;0;0;0;2;16.63;120.7;;;;;;;;;;;SYGEN
340780790;340000389;2023;;;;;;;;;;;;;;;;;;;;;;;;83;;;83;484;;;484;0;;;0;0;;;0;0;;0;0;;0;;;;;;;;;0;;0;0;;0;0;;;;451;;;451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;0;0;0;0;0;1;0;3;;0;0;0;0;0;0;4;0;0;0;4;2;0;0;0;0;0;0;0;1;0;3;0;0;2;0;14;20;8;2;1;47;1;0;8;1;1;0;0;0;0;0;10;57;0;2;0;12.79;19.52;6.88;1.69;1;43.88;1;0;6.56;0.84;0.84;0;0;0;0;0;8.4;52.28;;;;;;;;;;;SYGEN
340780931;340000454;2023;;;;;;;;;;;;;;;;;;;;;;;;90;;;90;319;;;319;12;;;12;5830;;;5830;;;;;;;;;;;;;;;0;;0;0;;0;;;;;382;;;382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;0;0;1;1;5;;0;0;0;0;0;0;5;0;0;0;5;3.45;3.45;0;0;0;0;0;0;0.54;0.1;4.09;0;0;1;0;36;0;9;7;0;53;2;0;7;4;1;1;0;0;1;8;23;76;0;0.95;0;34.43;0;9.78;6.91;0;52.07;2;0;5.35;2.99;1;0.52;0;0;0.2;7.75;18.81;70.88;;;;;;;;;;;SYGEN
340787266;340011295;2023;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;18;;18;;16;;16;;1641;;1641;;0;0;;0;0;;1;;1;;25;;25;;5;5;;9163;9163;;1176;;1176;;1322;;1322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;5;0;0;0;5;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.7;0;0;0;3.7;0;0;0;0;7;0;0;10;6;23;0;0;3;6;0;0;0;0;0;0;9;32;0;0;0;6.45;0;0;5.94;4.79;17.18;0;0;2.83;5.66;0;0;0;0;0;0;8.49;25.67;;;;;;;;;;;SYGEN
350000337;350000246;2023;;;;;;;;;;;;;;;;;;;;;;;;529;53;40;622;6209;1644;259;8112;250;153;20;423;14305;7688;781;22774;12;4;16;0;0;0;14;13;;27;20890;1206;;22096;82;54;136;134456;54368;188824;16273;4947;1185;22405;20846;5840;1429;27412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;12;0;0;0;0;109;0;4;5;133;40;0;0;0;0;0;0;0;0;0;0;0;9.86;8.56;0;0;0;0;87.13;0;4;4.6;105.59;41.05;0;51;9;861;318;109;112;59;1519;9;0;201;93;53;14;6;0;0;217;540;2059;0;48.67;8.28;814.19;296.44;102.71;90.69;50.23;1411.21;8.83;0;183.74;80.71;44.66;11.35;5.15;0;0;203.63;493.41;1904.62;;;;;;;;;;;SYGEN
350002119;350000386;2023;;;;;;;;;;;;;;;;;;;;;;;;85;;;85;510;;;510;12;;;12;4658;;;4658;;;;;;;;;;;;;;;0;;0;0;;0;0;;;;441;;;441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;1;0;0;0;2;;0;0;0;0;0;0;4;0;0;0;4;0.5;0.5;0;0;0;0;0.5;0;0;0;1;0;0;1;0;30;10;8;4;4;57;3;0;7;4;2;1;0;0;1;8;24;81;0;1;0;21.95;6.6;3.54;2.13;2.2;37.42;2.19;0;5.03;1.95;1.2;0.5;0;0;0.7;4.19;14.56;51.98;;;;;;;;;;;SYGEN
350002176;350000402;2023;;;;;;;;;;;;;;;;;;;;;;;;82;;;82;718;;;718;18;;;18;2836;;;2836;;;;;;;;;;;;;;;0;;0;0;;0;0;;;;631;;;631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;0;0;1;0;3;;0;0;0;0;0;0;7;0;0;0;7;0.62;0.62;0;0;0;0;0;0;0.8;0;1.42;0;0;1;0;64;32;25;5;2;129;3;0;13;2;1;1;0;0;0;4;23;152;0;0.29;0;19.91;11.08;12.33;1.82;0.92;46.35;2.73;0;7.97;1.2;0.9;0.7;0;0;0;4.01;16.61;62.96;;;;;;;;;;;SYGEN
350002234;750720575;2023;;;;;;;;;;;;;;;;;;;;;;;;10;;;10;104;;;104;10;;;10;1588;;;1588;;;;;;;;;;;;;;;0;;0;0;;0;;;;;59;;;59;55;462;8950;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;0;0;0;0;0;3;0;1;0;10;1;0;0;0;0;0;0;0;0;0;0;0;5.7;0;0;0;0;0;1.58;0;1.15;0;8.43;1;0;5;0;43;16;0;4;35;103;1;0;22;9;2;1;0;0;0;20;53;156;0;4.97;0;31.86;13.64;0;2.94;31.09;84.5;1;0;19.39;8.01;1.3;1.06;0;0;0;17.87;47.33;131.83;;;;;;;;;;;SYGEN
350002754;440042844;2023;;;;;;;;;;;;;;;;;;;;;;;;30;;;30;;;;;15;;;15;3617;;;3617;2;;2;0;;0;1;;;1;897;;;897;0;;0;0;;0;53;;;53;103;;;103;0;0;3992;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;0;0;1;1;4;;0;0;0;0;0;0;0;0;0;0;0;1.11;1.11;0;0;0;0;0;0;0.28;0.1;1.49;0;0;1;0;21;1;10;1;1;35;1;0;7;2;1;0;0;0;0;4;14;49;0;1;0;17.74;0.9;7.3;0.51;0.45;27.9;0.75;0;5.78;1.9;0.69;0;0;0;0;2;10.43;38.33;;;;;;;;;;;SYGEN
350055547;350055539;2023;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;20;;20;;75;;75;;;;;;;;;;;;;;;;0;0;;0;0;;;;;;25;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;4;0;0;0;1;0;0;0;0;0;0;1;5;0;0.2;0;0.37;0;0;0.28;0.34;1.19;0;0;0;0.34;0;0;0;0;0;0;0.34;1.53;;;;;;;;;;;SYGEN
370000119;370013062;2023;;;;;;;;;;;;;;;;;;;;;;;;149;;;149;1729;;;1729;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;;0;;;;;1729;;;1038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;1;;2;1;0;1;0;0;7;0;0;0;9;0;0;0;0;0;0;0;0;0.8;0;0.8;0;0;3;0;77;8;21;1;1;111;1;1;15;5;1;3;0;0;0;35;60;171;0;2.86;0;65.98;7.49;16.2;1;0.2;93.73;0.5;1;12.07;4.4;0.95;2.06;0;0;0;18.98;39.01;132.74;;;;;;;;;;;SYGEN
370000127;370000259;2023;;;;;;;;;;;;;;;;;;;;;;;;96;;;96;840;;;840;30;;;30;10624;;;10624;10;;10;652;;652;;;;;;;;;0;;0;0;;0;;;;;840;;;840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;4;0;0;0;5;;1;1;0;0;0;0;5;0;0;0;6;0.59;0.59;0;0;0;0;0.46;0;0;0;1.05;0;0;2;0;23;10;12;4;2;53;2;0;8;4;1;0;0;0;0;2;16;69;0;2.01;0;20.97;8.87;10.18;2.36;1.61;46;1.5;0;9.09;3.33;0.67;0;0;0;0;2;15.92;61.92;;;;;;;;;;;SYGEN
370000143;370000291;2023;;;;;;;;;;;;;;;;;;;;;;;;61;;;61;479;;;479;12;;;12;2681;;;2681;0;;0;0;;0;0;;;0;0;;;0;0;;0;0;;0;0;;;0;426;;;426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;1;;1;1;0;0;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0.5;0;0.5;0;0;1;0;22;8;9;2;0;42;2;0;3;1;1;0;0;0;0;0;6;48;0;1;0;16.08;6.76;7.2;1.5;0;32.54;1.17;0;2.98;0.4;0.4;0;0;0;0;0;4.55;37.09;;;;;;;;;;;SYGEN
370005050;370000481;2023;;;;;;;;;;;;;;;;;;;;;;;;48;12;;60;795;172;;967;;;;;;;;;;;;;;;;;;;;;;;1;1;2;6986;309;7295;1918;176;;2094;2432;306;;2738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;11;0;0;0;11;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.25;0;0;0;6.25;17.15;0;3;1;58;0;7;4;3;76;0;0;5;5;3;0;0;0;0;0;10;86;0;3;0.08;54.68;0;9.09;2.67;0.31;69.83;0;0;4.29;2.63;2.48;0;0;0;0;0;6.92;76.75;;;;;;;;;;;SYGEN
370015976;370016065;2023;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;0;;;0;20;;;20;3783;;;3783;0;;0;0;;0;0;;;0;0;;;0;0;;0;0;;0;0;;;0;193;;;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;1;2;0;8;2;0;2;1;1;0;0;0;0;0;5;13;0;0.51;0;3.67;0;0.57;1;0;5.75;0.7;0;1.03;0.37;0.37;0;0;0;0;0;2.1;7.85;;;;;;;;;;;SYGEN
380000133;380780247;2023;;;;;;;;;;;;;;;;;;;;;;;;287;10;0;297;2242;114;0;2356;95;103;14;212;10594;13874;2801;27269;0;0;0;0;0;0;17;11;;28;13861;13746;;27607;75;40;115;92802;51938;144740;10219;4844;1290;16030;12163;5225;1330;20113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;14;0;0;1;0;104;0;4;1;129;21;0;0;0;0;0;0;0;0;0;0;0;11.46;8.65;0;0;0.2;0;89.6;0.13;3.4;1.53;106.32;24.22;3;52;12;570;132;124;170;81;1144;5;1;196;113;58;8;0;3;3;133;462;1606;0.77;51.29;8.11;538.87;121.76;125.93;134.15;67.07;1047.95;4.91;0.87;174.75;102.46;55.37;8.37;0;2.4;3;123.49;420.25;1468.2;;;;;;;;;;;SYGEN
380024257;690048798;2023;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;20;;;20;9161;;;9161;;;;;;;;;;;;;;;0;;0;0;;0;;;;;420;;;420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;1;0;5;3;14;1;0;4;1;1;0;0;0;0;0;6;20;0;0;0;4.17;1;0;4.29;2.13;11.59;1;0;3.15;0.15;0.15;0;0;0;0;0;4.3;15.89;;;;;;;;;;;SYGEN
380780312;750720575;2023;;;;;;;;;;;;;;;;;;;;;;;;100;;;100;522;;;522;32;;;32;4202;;;4202;;;;;;;;;;;;;;;0;;0;0;;0;0;;;0;399;;;394;65;345;3549;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;2;0;0;0;0;7;0;2;0;17;5;0;0;0;0;0;0;1;0;0;0;1;6.45;1.44;0;0;0;0;6.41;0;1.45;0;14.31;3.34;0;10;0;120;45;2;15;36;228;3;1;37;15;5;3;0;0;0;9;68;296;0;8.05;0;94.16;35.12;1.66;11.14;26.58;176.71;3.02;0.99;26.68;9.59;3.1;2.17;0;0;0;5.22;47.67;224.38;;;;;;;;;;;SYGEN
380784462;750005068;2023;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;24;;;24;6078;;;6078;;;;;;;;;;;;;;;0;;0;0;;0;77;;;77;196;;;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;4;0;0;0;4;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.01;0;0;0;2.01;0;0;0;0;6;0;0;2;3;11;0;0;5;1;1;0;0;0;0;0;6;17;0;0;0;4.8;0;0;1.25;1.57;7.62;0;0;3.44;0.46;0.46;0;0;0;0;0;3.9;11.52;;;;;;;;;;;SYGEN
380794297;380794297;2023;;;;;;;;;;;;;;;;;;;;;;;;156;0;;156;1930;;;1930;60;;;60;8481;;;8481;2;;2;0;;0;6;4;;10;7388;2349;;9737;15;8;23;50258;17874;68132;5207;1203;;6377;6295;1203;;7465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;8;0;0;0;0;21;0;2;4;35;;0;0;0;0;0;0;0;0;0;0;0;4.91;4.91;0;0;0;0;16.02;0;1.25;2.3;24.48;0;0;17;0;194;45;40;40;12;348;6;1;74;37;25;2;0;0;0;27;147;495;0;16.81;0;180.05;41.98;36.87;27.93;5.97;309.61;5.41;1;66.43;28.95;19.17;1.8;0;0;0;26.62;130.21;439.82;;;;;;;;;;;SYGEN
380795773;380795765;2023;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;;;;;;;;;;;;;;;1;;;1;4083;;;4083;0;;0;0;;0;238;;;238;238;;;238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;1;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0.1;0;0;0;0;0;0;0;4;0;4;1;0;3;5;0;0;0;0;0;1;10;14;0;0;0;0;0;0;2;0;2;1;0;1.8;1;0;0;0;0;0;0.1;3.9;5.9;;;;;;;;;;;SYGEN
390008019;710016387;2023;;;;;;;;;;;;;;;;;;;;;;;;36;;;36;384;;;384;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;;0;;;;;301;;;301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;0;0;0;20;1;0;2;0;0;0;0;0;0;0;3;23;0;0.72;0;12.62;6.56;0;0;0;19.9;0.2;0;1.21;0;0;0;0;0;0;0;1.41;21.31;;;;;;;;;;;SYGEN
400000113;400011177;2023;;;;;;;;;;;;;;;;;;;;;;;;136;12;0;148;1182;142;;1324;45;27;;72;6039;4621;;10660;3;0;3;0;0;0;5;5;;10;5091;7641;;12732;33;9;42;42528;21322;63850;5114;1719;;6491;5852;1880;785;7678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;17;0;0;0;20;2;0;0;0;0;0;0;0;0;0;0;0;2.02;2.02;0;0;0;0;13.49;0;0;0;15.51;3.21;1;0;1;179;82;33;31;15;342;1;0;21;35;11;0;0;0;13;1;71;413;0.8;0;0.43;176.69;97.63;35.34;22.87;11.38;345.14;0.94;0;18.38;34.1;9.68;0;0;0;11.98;1.74;67.14;412.28;;;;;;;;;;;SYGEN
400014072;400014064;2023;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;20;;;20;6953;;;6953;;;;;;;;;;;;;;;0;;0;0;;0;;;;;311;;;311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;1;1;0;9;1;0;2;1;1;0;0;0;0;0;4;13;0;1;0;6;0;0.6;1;0;8.6;0.1;0;2;0.5;0.5;0;0;0;0;0;2.6;11.2;;;;;;;;;;;SYGEN
400015533;400015491;2023;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;10;;;10;5469;;;5469;;;;;;;;;;;;;;;0;;0;0;;0;;;;;313;;;313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;2;0;7;1;0;3;0;0;0;0;0;0;0;4;11;0;0.4;0;3.1;0;0;0.6;0;4.1;0.2;0;1.3;0;0;0;0;0;0;0;1.5;5.6;;;;;;;;;;;SYGEN
400015863;400013801;2023;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;;;;20;;20;;646;;646;;;;;;;;;;;;;;;0;0;0;0;0;0;;;;;;126;;126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;1;0;6;1;0;1;1;0;0;0;0;0;0;3;9;0;1;0;4;0;0;1;0;6;0.2;0;1;0.6;0;0;0;0;0;0;1.8;7.8;;;;;;;;;;;SYGEN
400780367;750720575;2023;;;;;;;;;;;;;;;;;;;;;;;;;65;;65;;411;;411;;5;;5;;1764;;1764;;5;5;;0;0;;1;;1;;4;;4;;6;6;;1483;1483;;137;;137;;279;;279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;4;0;1;0;6;;0;0;0;0;0;0;0;0;0;0;0;0.55;0.55;0;0;0;0;3.32;0;0.69;0;4.56;0;0;5;1;52;5;0;5;0;68;3;0;12;12;4;0;0;0;0;22;49;117;0;4.6;1;51.36;4.76;0;4.45;0;66.17;3;0;11.22;10.52;3.17;0;0;0;0;20.83;45.57;111.74;;;;;;;;;;;SYGEN
400780375;400013801;2023;;;;;;;;;;;;;;;;;;;;;;;;71;;;71;632;;;632;20;;;20;6956;;;6956;;;;;;;;;;;;;;;0;;0;0;;0;;;;;617;;;617;16;108;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;1;;1;1;0;0;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0.8;0;0.8;0;0;3;0;24;10;8;5;0;50;1;0;7;1;1;0;0;0;0;6;15;65;0;2.74;0;24.19;10.05;6.23;3.18;0;46.39;1;0;7.14;1;1;0;0;0;0;5.94;15.08;61.47;;;;;;;;;;;SYGEN
410000277;410000467;2023;;;;;;;;;;;;;;;;;;;;;;;;107;;;107;256;;;256;30;;;30;7630;;;7630;;;;;;;;;;;;;;;0;;0;0;;0;;;;;577;;;577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;3;0;0;0;3;;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;1.18;0;0;0;1.18;0.17;0;0;0;31;18;16;0;6;71;4;0;8;13;1;2;0;0;0;18;45;116;0;0;0;25.18;15.28;16.05;0;6.29;62.8;2.86;0;6.3;11.41;1;1.2;0;0;0;14.73;36.5;99.3;;;;;;;;;;;SYGEN
