NOM_COURT_GHT;CODE_GHT;NOM_COMPLET_GHT;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;CAP_HTP_GEN;CAP_HTP_INF;CAP_HTP_PEN;CAP_HTP_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;JOU_USLD;PLATOT_HAD;SEJ_HAD;JOU_HAD;FIL_HAD;BIO_B2;BIO_B3;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;NB_MAMM;ACTEX_MAMM;NB_LITHO;ACT_LITHO;NB_RADIO;ACT_RADIO;NB_VASC;ACT_VASC;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_C10;BLOCS_C11;BLOCS_C12;BLOCS_C13;BLOCS_C14;BLOCS_C15;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A16_POURCENTOUI;PHARMA_A17_POURCENTOUI;PHARMA_A18_POURCENTOUI;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;EFF_INT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;NB_ETAB;NB_CHRCHU;NB_CH;NB_CHS;NB_AUT
IDF-15;11115;PARIS PSYCHIATRIE ET NEUROSCIENCES;64;42;;106;1812;1404;0;3216;14410;6113;0;20523;58;2;;60;9430;721;0;10151;1132;74;;1206;933;43;;976;10553;374;;10927;360;48;;408;26395;7611;;34006;20;;20;1369;;1369;43275;7820;1999;52469;51727;8237;1999;61328;10;81;3327;2161;8;114;3;25139;;;;;767503;17505;1;4342;2;14153;;;;;;;;;2;2090;1;835;1;3;3;;;2;2;;;;;5;5;;2;0;;12;0;;733;0;0;21;23;9;;;;;;;;;103;21;;19;30;;425;;19;7;584;;;;;;;;;;;;67.73;14.3;;14;13.5;;350.7;;17.6;6.5;456.03;167;172;1;153;27;1201;650;394;346;197;2969;16;4;662;267;131;37;32;20;7;489;1534;4503;1;148.2;24;1205.5;634.1;378.3;261.4;153.2;2805.7;16;3.7;626.7;247.5;128.5;34.7;31.1;18.3;6.7;459.3;1444;4249.7;3;;2;;1
IDF-16;11116;PROVINS EST SEINE-ET-MARNE;110;34;14;158;6592;1915;855;9362;35798;9452;3038;48288;8;10;1;19;193;4670;112;4975;31;;;31;25;;;25;339;;;339;10;;;10;3571;;;3571;;;;;;;;;;;1203;;;1203;56;426;17640;1568;2;;;;;;;;435151;18412;2;20202;2;11315;;;;;;;;;2;22870;;;1;4;;1;;;;1;;;;6;;;1;;;7;;;4727;278;44;7;4322;109;;;;;;;;;82;7;21;16;20;11;5;;4;5;116;;;;;;;;;;;;62.86;5.4;17.55;13.61;14.32;6.44;5;;3.1;4.14;89.42;;16.7;13;15;19;217;171;65;5;14;519;6;1;108;6;4;5;21;21;3;82;253;772;13.65;14;19.15;204.92;172.74;65.45;3.15;10.79;503.85;5.42;1.23;105.8;6.07;3.41;3.84;20.48;20;3;76.81;242.65;746.5;1;;1;;
mars-02;2102;MARTINIQUE;547;175;71;793;24471;9511;4334;38316;162186;49449;18350;229985;88;33;15;136;8535;4661;2257;15453;10;;;10;10;;;10;130;;;130;;;13;13;;;4556;4556;;;;;;;;;;;562;;;562;397;3985;102912;7641;39;103;33;30237;;;;;2979579;320055;4;;3;;2;;;;1;;;;8;7907;3;616;4;22;;2;;1;;1;;2;;28;;;4;;;35;;;18342;2114;1224;429;6346;40;;;;;;;;;505;110;47;71;120;23;17;11;45;39;737;1;;;;;;;;;;1;390.36;90.08;28.59;57.71;82.4;18.31;14.49;5.35;34.98;30;557.58;412;419.43;107;135;258;1430;1516;630;59;176;4311;28;1;910;68;49;87;162;164;5;830;2255;6566;103.87;127.65;241.46;1389;1456.47;590.05;48.88;137.82;4095.2;25.91;1;884.01;58.14;41.61;81.88;154.14;155.81;2.17;807.52;2170.58;6265.78;13;5;8;;
NA-01;75101;CHARENTE;480;70;40;590;29181;4330;2641;36152;132045;20995;9947;162987;53;19;0;72;3957;3828;1;7786;164;11;0;175;147;10;0;157;1809;146;0;1955;69;81;0;150;3250;4581;;7831;0;0;0;;;;9001;2234;323;11127;10178;2677;323;12739;290;2547;80022;8716;24;281;179;93310;;;;;1085878;290482;6;38870;3;18423;2;7482;1;3778;5;9395;1;239;13;98423;2;363;7;10;2;1;1;2;;4;;1;;18;3;;4;;;17;;;7877;1688;1843;20;4107;42;;;;;;;;;269;71;40;25;41;13;27;3;29;10;379;0;0;;;;;0;;0;;0;221.72;60.33;30.88;19.58;32.72;9.44;20.44;1.9;25.32;9.24;311.34;87;105.15;55;80;65;1136;1044;422;67;114;2983;24;4;536;78;30;60;49;89;13;512;1365;4348;52.04;79.13;64.68;1083.94;984.12;385.02;53.33;92.87;2795.13;21.27;4;505.94;66.63;25.83;53.4;47.16;85.52;10.67;487.71;1282.3;4077.43;10;;8;2;
NA-02;75102;ATLANTIQUE 17;620;144;65;829;26878;9393;4738;41009;180519;43577;17709;241805;70;42;2;114;8791;11395;991;21177;225;16;0;241;208;16;0;224;1934;438;;2372;84;67;0;151;9259;7642;;16901;;7;7;;149;149;8620;2123;256;10812;10417;2541;260;12949;242;2080;71281;1899;5;142;77;45289;90;947;29265;548;1664356;99916;5;31635;5;15615;;;;;2;8113;;;10;78802;3;2911;4;17;3;2;2;6;;8;1;;;33;6;;3;1;;28;11;;19352;2253;2314;606;8780;123;;;;;;;;;339;69;60;38;64;15;36;3;33;9;484;13;13;;;;;;;;;13;279.14;56.69;52.35;37.5;56.5;13.6;33.4;1.6;28.9;5.3;404.84;103;146;83;114;152;1346;1140;432;85;122;3474;19;2;638;88;57;63;73;73;15;485;1456;4930;77.01;105.52;140.85;1255.42;1050.9;406.24;54.54;98.07;3188.55;10.22;1.99;570.63;65.61;41.3;53.9;71.88;67.11;14.43;441.51;1297.28;4485.83;8;;8;;
NA-03;75103;SAINTONGE;437;84;24;545;20224;5316;1605;27145;137335;23420;6610;167365;23;30;;53;2158;8453;0;10611;58;9;;67;58;0;;58;1291;0;0;1291;60;50;;110;2846;7674;0;10520;2;0;2;45;0;45;6499;2541;334;10036;7635;2844;334;10728;262;2400;79799;7679;35;95;42;33179;90;1213;27239;646;691389;3312;5;39111;4;14739;;;;;3;4034;;;13;67337;2;1110;7;14;3;1;1;2;;5;1;1;;23;5;1;4;;0;31;;0;10511;821;1994;15;8031;93;;;;;;;;;242;37;39;29;39;13;17;1;25;5;329;16;1;;;1;;;;;;17;198.54;30.71;34.37;22.37;33;10.4;15.87;0.4;20.67;5;273.48;51;72;47;72;97;1007;850;339;138;132;2682;18;4;475;72;42;50;55;70;1;558;1303;3985;40.81;63.24;85.62;919.27;783.89;276.91;65.23;97.08;2332.05;15.73;2.77;444.83;60.1;33.66;43.13;53.22;67.76;0.67;555.29;1243.5;3575.55;9;;8;;1
NA-04;75104;LIMOUSIN;1428;474;163;2065;72288;22261;8839;103388;450681;103202;32435;586318;185;97;14;296;24596;22827;3231;50654;461;41;4;506;458;31;4;493;5065;390;24;5479;431;93;;524;34285;5188;0;39473;3;;3;45;0;45;23907;3517;346;27319;28501;4085;130;31943;831;8021;229729;19305;71;835;591;272282;159;1937;46911;1011;6063580;600170;11;122820;9;58084;3;6040;1;6571;8;12617;;;39;242040;5;12360;21;51;11;6;5;7;5;10;0;2;0;76;21;3;13;5;2;86;30;3;45187;3889;5514;1488;28564;578;;;;;;;;;985;200;110;127;221;63;102;18;117;54;1497;7;0;;2;8;0;;0;0;0;15;693.16;140.01;73.54;91.17;156.3;36.6;82.24;12.53;103.98;49.31;1097.52;690;711.03;160;246;391;3526;3139;1145;163;304;9074;54;9;1678;258;127;139;273;256;25;1825;4517;13591;143.23;229.87;357.29;3368.95;2941.57;1057.83;132.01;240.02;8470.77;52.77;9.05;1553.3;211.09;108.59;127.71;264;241.85;24.8;1764.08;4248.65;12719.42;31;3;22;2;4
NA-05;75105;DORDOGNE;560;105;64;729;31708;4578;4208;40494;168162;26305;11667;206134;76;34;0;110;7288;6967;0;14255;278;6;0;284;270;6;0;276;3135;99;0;3234;107;51;0;158;17751;6961;0;24712;4;0;4;0;0;0;11002;3024;1327;15201;13330;3252;1334;17761;418;3225;104200;5890;29;239;155;68264;79;1384;23642;767;2030137;217475;4;45809;4;19949;;;;;2;1235;;;7;119368;2;5018;3;15;5;3;2;1;0;2;1;1;0;22;8;4;3;2;1;35;30;5;11825;1893;2247;249;7453;38;;;;;;;;;262;73;34;24;48;18;32;3;39;24;408;20;5;0;0;19;4;1;0;0;2;42;221.64;61.65;31.57;24.56;42.35;14.19;32.04;2.5;22.14;13.98;334.65;98;109.18;66;96;105;1272;1328;535;103;111;3616;27;4;614;96;39;52;50;64;6;724;1637;5253;61.7;93.27;96.67;1197.08;1247.66;484.74;88.69;86.11;3355.92;22.44;4;538.72;84.05;32.26;41.66;49.52;63.23;4.41;648.69;1456.72;4812.64;13;;11;2;
NA-06;75106;ALLIANCE DE GIRONDE;2030;925;231;3186;118351;30769;14826;163946;606157;153952;59426;819535;332;101;32;465;58483;28047;7195;93725;959;93;40;1092;884;37;40;961;6836;713;240;7789;328;237;;565;41339;18380;;59719;0;0;0;0;0;0;32150;11409;1446;44435;36406;12130;1651;49354;398;3047;104323;9733;43;200;53;52140;40;541;9605;241;10985107;1754892;14;157900;13;76040;5;5887;3;9510;4;5196;;;40;206265;6;9537;23;70;8;5;1;19;1;11;0;5;0;112;10;3;12;3;1;121;17;10;75009;8687;8493;4811;24028;2119;;;;;;;;;1435;231;68;241;329;78;256;79;121;173;2393;45;16;0;0;13;1;0;2;0;0;60;1032.54;161.03;52.08;208.98;218.8;56.86;199.35;38.46;102.15;124.43;1715.73;1067;1381.51;268;384;883;5325;4406;1635;389;460;13750;68;10;2188;324;197;149;450;433;60;2731;6413;20163;250.42;358;817.11;5074.91;4204.07;1596.38;279.83;395.39;12976.11;62.93;11.18;2057.24;287.16;172.86;138.16;448.39;417.23;56.39;2661.21;6139.89;19116;16;5;9;2;
NA-07;75107;LANDES;452;135;45;632;25098;9570;3123;37791;138165;43871;10823;192859;49;47;5;101;7796;10118;763;18677;151;12;;163;123;12;;135;1644;142;;1786;65;50;;115;8705;8289;;16994;3;0;3;0;0;0;9146;3307;11;11938;10204;3504;796;13546;277;2138;72677;11595;74;186;209;63736;30;287;10213;220;1667792;99848;4;42806;3;20094;2;12268;1;3638;1;137;;;8;67260;1;;4;15;3;2;2;1;;3;;1;;24;5;;2;;;20;;;20742;1732;1030;839;11139;118;;;;;;;;;342;30;66;53;63;16;43;4;28;21;501;24;0;1;2;1;0;0;0;0;0;25;285.64;27.2;53.66;41.59;54.07;14.6;34.55;2.36;26.07;15.74;418.43;119;119.36;60;35;140;1175;1021;357;102;134;3024;23;5;508;98;46;48;66;91;62;649;1550;4574;55.25;30.3;129.08;1118.73;1000.56;339.43;76.12;107.2;2856.67;20.18;4.25;472.9;82.63;35.72;44.05;62.73;86.56;57.56;634.98;1465.84;4322.51;9;;7;;2
NA-08;75108;MOYENNE GARONNE;479;66;72;617;26794;3780;3584;34158;153432;16223;14187;183842;103;28;2;133;7062;6533;518;14113;197;14;;211;185;14;;199;2503;345;;2848;68;71;;139;14821;8895;;23716;0;;0;;;;11647;2229;;11647;11937;3008;;11937;228;2626;69021;2220;26;134;64;47688;;;;;1905361;197636;4;63738;5;33090;3;9591;1;5182;1;1291;;;12;112975;;;3;11;2;2;1;;;3;1;;;16;4;;2;2;;26;3;;10731;1133;99;452;5243;313;;;;;;;;;305;56;59;34;49;20;30;6;23;20;433;0;0;0;0;0;0;1;0;0;0;1;230.62;38.56;45.93;26.5;41.58;17.29;27.66;3.55;20.77;15.63;339.81;72;98.8;73;113;109;1134;1023;349;93;97;2991;23;4;537;98;45;54;65;89;11;460;1341;4332;65.65;103.06;101.37;1069.96;963.65;312.94;81.78;78.76;2777.17;20.18;3.96;504.23;85.15;38.62;49.34;64.88;84.34;9;442.1;1263.18;4040.35;11;;8;1;2
NA-09;75109;NAVARRE-CÔTE BASQUE;379;127;42;548;24780;7809;2860;35449;119274;38107;13698;171079;52;29;1;82;8806;8384;23;17213;115;8;;123;107;8;;115;1044;196;0;1240;40;32;0;72;2722;3089;0;5811;10;0;10;2;0;2;4356;1564;357;6131;5638;1754;369;7592;85;785;28629;4103;15;150;79;42590;6;198;2627;155;1971821;447607;3;39584;4;22212;4;12421;1;4953;3;1947;;;9;46788;1;2129;2;12;2;2;1;2;1;4;0;0;0;20;4;0;3;;;30;;;14188;2020;36;1004;8840;142;;;;;;;;;295;66;23;49;57;18;35;2;16;14;419;12;0;0;0;8;0;1;0;0;0;21;248.89;53.84;21.16;43.38;40.84;15.17;30.96;0.79;16.01;14.13;351.62;92;99.15;76;61;175;1012;840;344;66;85;2659;15;1;377;65;34;27;52;86;6;406;1035;3694;65.58;57.68;157.22;968.22;784.29;316.48;49.56;69.32;2468.35;14.67;1;352.49;55.49;29.32;25.38;50.47;80.37;5.74;392.11;977.72;3446.07;4;;4;;
NA-10;75110;BÉARN-SOULE;447;135;40;622;29749;6804;3283;39836;144766;32039;12954;189759;84;51;7;142;6959;8846;362;16167;268;28;;296;247;28;;275;1752;279;;2031;182;56;;238;17079;5155;;22234;30;2;32;3493;;3493;8419;2687;591;11428;10562;3179;634;13882;199;1434;51956;1755;22;172;132;56955;109;1553;29326;900;1917440;122054;5;41850;3;9652;3;11450;1;0;2;2092;;;12;70364;5;3400;5;17;3;1;1;6;2;4;1;4;0;33;7;6;4;2;1;41;12;12;18689;1561;2280;892;5761;178;;;;;;;;;366;38;81;43;46;12;53;2;25;30;522;6;0;0;1;8;0;;0;0;1;15;252.49;25.03;50.4;36.5;39.78;9.66;44.54;1.7;22.11;22.83;383.45;22;105.87;56;103;173;1410;1000;435;75;121;3373;22;6;568;92;52;58;67;91;8;511;1423;4796;48.84;96.57;161.6;1329.14;957.46;418.52;61.12;101.79;3175.04;20.69;5.31;537.02;85.51;46.64;50.88;65.45;89.49;7.75;508.87;1370.97;4546.01;5;;4;1;
NA-11;75111;DEUX SÈVRES;505;134;63;702;31069;6578;3420;41067;158141;33127;12926;204194;60;29;4;93;5133;6939;822;12894;176;13;;189;147;12;;159;1493;256;;1749;122;53;;175;11369;3871;;15240;0;;0;0;;0;10235;2790;;12852;12486;3207;;15500;294;2242;83506;3044;12;186;87;50846;90;970;35240;535;381642;21652;5;49944;4;24057;;;;;2;3271;;;9;88511;2;2273;2;12;4;3;1;;;2;;;;17;5;1;5;3;2;27;8;2;13082;1939;1444;203;7053;207;;;;;;;;;310;91;36;32;53;15;35;4;32;10;444;11;1;;;;;;;;;11;238.78;66.67;27.34;23.72;50.39;13.07;28.2;2.36;27.91;10.79;358.43;99;108.82;65;106;113;1216;1104;335;94;93;3126;16;2;607;99;47;58;73;92;33;513;1493;4619;55.57;100.92;106.19;1142;1049.71;314.53;77.13;77.35;2923.4;16.44;2;562.76;87.77;41.55;53.78;68.24;86.99;32.42;491.43;1401.83;4325.23;9;;9;;
NA-12;75112;VIENNE;837;297;78;1212;43011;14119;4274;61404;264513;76283;19106;359902;100;52;9;161;18953;11084;1176;31213;337;52;;389;260;30;;290;3292;686;0;3978;102;109;20;231;8741;9010;6166;23917;1;;1;28;0;28;13693;2777;1052;17266;16515;3584;1184;20787;282;3611;86395;3116;12;207;157;68866;80;2278;21250;976;4647227;993354;8;53484;7;22258;4;7801;2;8687;5;5515;2;61;16;119156;3;3822;9;32;4;2;1;2;1;6;;7;;50;6;1;5;2;;45;12;;27845;2559;3660;1120;11120;309;;;;;;;;;491;61;54;59;103;19;75;13;80;53;815;4;1;;;1;;;5;;;10;389.36;48.93;38;49.18;78.42;16.27;64.97;7.65;66.97;35.98;643.35;494;683.69;96;129;166;2100;1845;542;117;122;5117;26;3;912;140;61;79;190;199;40;1095;2684;7801;86.39;127.85;153.02;2021.19;1741.08;491.42;98.42;109.37;4828.74;20.68;3;830.82;123.22;55.72;72.25;180.87;190.22;45.42;1009.99;2476.47;7305.21;6;5;;1;
NOR-01;28101;LES COLLINES DE NORMANDIE;239;42;23;304;14828;2258;1655;18741;75722;10750;4985;91457;12;12;;24;2853;3190;0;6043;25;;;25;25;;;25;352;;;352;20;;;20;1582;;;1582;;;;;;;1984;;;1984;2497;;;2497;100;1301;31182;0;0;30;30;10583;55;587;14565;417;581485;397473;1;5383;1;838;;;;;;;;;9;43244;;;2;5;1;1;;0;;3;;0;;9;1;;1;;;12;;;4661;591;43;1;2598;34;;;;;;;;;130;42;20;11;21;10;12;2;11;6;182;9;2;;;3;2;;;;;12;85;28.89;15.34;7.56;14.85;5.89;8.92;1.2;10.52;5.88;126.37;46;36.87;22;26;46;448;477;136;19;28;1202;4;1;224;22;19;25;26;20;4;214;540;1742;19.59;22.24;43.06;411.25;441.11;130.44;15.02;21.21;1103.92;4;0.5;199.04;17.07;15.41;23.97;22.38;19.61;4;205.07;495.64;1599.56;6;;6;;
NOR-02;28102;ORNE-PERCHE-SAOSNOIS;285;65;36;386;15649;3482;1990;21121;99515;16121;5930;121566;16;19;0;35;4722;2612;479;7813;131;7;;138;111;5;;116;945;68;;1013;56;5;;61;5285;62;;5347;0;;0;108;;108;8699;2779;790;10499;9447;2836;807;11302;162;1610;48352;463;2;163;76;54201;;;;;922986;249822;2;23664;1;5766;;;;;2;2010;;;12;72536;0;0;3;8;1;1;0;0;0;3;0;1;0;13;1;0;3;;;16;;;7005;978;82;339;3865;11;;;;;;;;;252;51;61;20;54;15;27;;14;32;379;9;9;0;0;0;0;;;0;0;9;165.46;31.96;41.9;16.12;40.87;11.88;25.44;;11.09;25.45;268.31;;49.57;25;62;53;776;805;299;74;65;2159;14;3;387;72;32;30;29;40;1;437;1013;3172;23.26;55.44;49.11;698.57;684.78;263.28;59.9;53.98;1888.32;16.42;2.23;348.45;63.12;28.57;25.71;27.81;37.75;1;417.3;939.79;2828.11;9;;7;1;1
NOR-03;28103;COTENTIN;330;41;41;412;22391;2588;2768;27747;103819;12789;9935;126543;31;12;1;44;2618;3273;178;6069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;771;30418;0;;;;;35;866;9417;354;1212804;126532;3;28104;2;8027;;;;;1;3656;;;6;64367;1;1649;2;4;1;2;2;1;;;;;;7;3;;3;;;13;;;6063;1243;667;14;4143;6;;;;;;;;;184;76;;17;39;13;;3;9;10;245;;;;;;;;;;;;145.16;57.56;;13.58;30.83;10.5;;0.55;7.95;9.1;193.59;78;86.32;50;34;86;536;567;105;17;37;1432;7;;276;18;13;19;49;52;3;275;699;2131;42.87;31.39;81.5;494.72;514.28;104.88;12.28;30.88;1312.8;6;;255.46;13.47;11.36;17.05;46.84;50.29;3;257.15;649.26;1962.06;2;;2;;
NOR-04;28104;CAUX MARITIME;214;47;29;290;11976;3138;1774;16888;69708;12799;5788;88295;36;8;0;44;3930;3275;0;7205;73;13;;86;73;6;;79;1387;156;;1543;22;18;;40;4541;3834;;8375;;;;;;;4541;858;;5238;5429;1026;;6271;116;1164;37991;2501;10;130;93;42281;;;;;149506;2766;2;19082;2;4927;;;;;1;808;;;3;45456;;;1;5;1;1;;0;;1;;;;7;1;;1;;;13;;;5913;891;134;1;3731;10;;;;;;;;;143;22;21;16;28;5;19;;10;9;209;4;1;0;;0;;;;0;10;14;94.42;4.2;11.31;12.49;22.07;4.68;16.63;;9.33;8.2;150.65;89;84.5;26;39;49;532;487;179;36;30;1378;5;2;213;41;17;21;25;34;;175;516;1894;24.58;36.63;43.58;509.77;481.88;173.55;30.93;24.5;1325.42;5.21;1.45;195.2;36.53;15.23;21.36;25.6;31.49;;148.82;465.66;1791.08;4;;4;;
NOR-05;28105;CENTRE MANCHE;245;63;29;337;14394;3198;2130;19722;78294;17022;8083;103399;16;12;0;28;1756;2349;334;4439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;849;32247;0;;95;51;34675;45;570;14489;422;1437710;241463;2;37024;1;9964;;;;;1;761;;;6;43487;1;450;1;6;6;2;2;;;1;1;;;9;9;;1;1;;12;12;;5835;1191;274;416;1671;16;;;;;;;;;124;11;30;16;18;7;;2;10;9;163;4;;;;1;;;;;;5;95.96;9.53;26.29;12.02;16.69;5.62;;0.38;8.8;7.17;129;52;63.66;34;26;50;454;531;141;17;24;1277;9;0;228;19;10;26;30;36;4;202;554;1831;30.08;24.72;47.89;438.54;492.28;125.33;13.73;22.48;1195.05;8;0.74;213.08;15.49;9.35;24.2;29.46;33.62;4;194.45;523.04;1718.09;3;;3;;
NOR-06;28106;NORMANDIE CENTRE;1303;398;146;1847;72510;22813;8784;104107;384617;106375;35016;526008;149;100;2;251;21728;19291;450;41469;344;16;;360;330;16;;346;3605;204;;3809;248;96;6;350;20465;11764;862;33091;14;;14;0;;0;15689;6033;1366;22884;17888;6364;1392;25486;419;4097;122356;9296;37;260;166;82195;102;1391;29254;988;7491675;840345;7;66165;7;23391;3;6941;1;4209;2;2687;;;23;171395;3;11394;13;43;6;4;2;5;0;10;0;1;;64;8;3;17;1;;91;3;;39345;4770;3408;2118;14082;358;;;;;;;;;783;92;80;99;183;43;97;15;84;85;1247;6;;;;6;;;;;;12;580.28;66.09;59.52;87.25;142.42;33.35;79.07;8.24;75.06;64.01;949.08;646;663.09;155;218;437;2838;2538;849;214;236;7485;45;5;1276;183;83;98;263;179;22;1267;3338;10823;135.71;184.24;398.37;2624.62;2323.37;789.67;153.21;193.51;6802.7;42.11;4.63;1169.21;154.97;71.23;84.93;252.65;160.41;21.38;1215.5;3105.79;9908.49;16;2;10;1;3
NOR-07;28107;ROUEN CŒUR DE SEINE;876;474;123;1473;57603;20316;8869;86788;288051;110779;29929;428759;111;81;6;198;31572;12989;1560;46121;511;85;8;604;479;30;8;517;4849;193;227;5269;193;92;7;292;28895;13114;1265;43274;;;;;;;17355;8433;2289;27410;21429;8804;2468;31932;500;4135;150084;2104;16;344;109;119882;;;;;6436970;350358;5;52960;4;18531;;;;;2;1673;1;348;16;159462;3;3569;6;41;5;3;2;8;1;8;0;1;0;61;8;6;8;3;2;66;26;10;30641;4486;3048;1590;8580;373;;;;;;;;;689;155;29;92;173;22;127;1;98;34;1122;3;1;;0;0;0;0;;0;;3;467.12;107.82;21.76;70.88;103.98;17.18;101.61;0.3;76.16;21.52;770.69;963;937.89;140;251;316;2674;2340;852;232;311;7116;43;4;1105;203;83;101;267;145;24;1547;3439;10555;129.86;237.58;294.5;2517.81;2201.81;789.24;181.52;208.26;6560.58;34.9;4.87;969;179.81;73.34;79.55;253.83;141.73;23.13;1388.2;3075.02;9635.6;13;4;7;1;1
NOR-08;28108;ESTUAIRE DE LA SEINE;658;109;90;857;37771;6415;5276;49462;206647;29282;20086;256015;77;32;6;115;8403;6499;353;15255;237;48;0;285;206;8;0;214;2874;165;3;3042;169;83;;252;14598;4765;0;19363;;;;0;0;0;11237;6230;1126;18225;13351;6512;1129;20687;260;2858;80806;10618;27;266;159;81082;60;759;16089;621;1949772;212168;6;64963;6;25119;;;;;1;2410;;;13;174787;1;8690;5;12;4;3;2;1;0;2;1;9;7;27;14;3;4;1;2;32;3;6;11630;2857;1546;162;5631;75;;;;;;;;;623;144;74;87;116;44;82;11;23;45;900;0;0;0;0;0;0;;;0;0;0;293.08;43.26;50.7;34.17;54.37;21.84;48.95;2.43;17.66;22.75;439.24;195;205.97;115;105;162;1650;1239;509;133;124;4037;14;1;581;111;64;58;72;112;11;740;1700;5737;103.83;93.34;148.8;1546.43;1173.54;475.7;94.28;97.74;3733.66;13.24;1.5;543.51;93.18;51.06;53.75;71.02;104.27;10.4;706.51;1597.38;5331.04;9;;8;;1
NOR-09;28109;VAL DE SEINE ET PLATEAUX DE L'EURE;232;56;36;324;15648;4211;2412;22271;77895;16410;8960;103265;17;20;3;40;3633;2906;877;7416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;149;1340;49054;2180;8;30;16;11373;30;528;8309;387;1113281;94921;3;26980;1;4855;;;;;1;1187;;;4;44421;;;1;7;1;1;1;;;1;1;;;9;3;;1;1;;11;2;;6590;1336;133;269;3410;35;;;;;;;;;192;44;18;21;43;17;;1;18;11;265;;;;;;;;;;;;136.72;33.02;13.71;17.35;28.78;8.03;;1;12.42;6.7;185.62;91;91.79;36;33;63;434;404;165;16;41;1192;6;1;294;22;18;22;30;33;18;205;631;1823;32.97;35.48;57.57;401.69;368.47;144.81;11.91;31.6;1084.5;5.99;1;270.91;22.37;17.78;18.7;27.96;30.01;16.97;181.97;575.88;1660.38;4;;4;;
