BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSOIN;ADMIN;ADMTO;CADRE;INFNS;INFSP;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2023;020000915;020003620;2400;;0;0;0;6;37.8;;72.6;23;1.2;;40.4;181;2;1;3;0;0;184
Q24;2023;020000915;020003620;9999;;1;26.8;27.8;6;37.8;;72.6;23;1.2;;40.4;181;2;1;3;1;36.8;249.6
Q24;2023;020001061;020004404;1000;2.29;;55.53;57.82;2.67;3.57;1.01;11.6;70.86;;;0.26;89.97;;2.94;2.94;2.17;69.35;222.25
Q24;2023;020001061;020004404;2000;;;45.81;45.81;6;134.34;22.22;133.36;5.33;2.13;16.95;2.58;322.91;;;;39.2;12.08;420
Q24;2023;020001061;020004404;2100;;;45.81;45.81;6;134.34;22.22;133.36;5.33;2.13;16.95;2.58;322.91;;;;39.2;12.08;420
Q24;2023;020001061;020004404;9999;2.29;;101.34;103.63;8.67;137.91;23.23;144.96;76.19;2.13;16.95;2.84;412.88;;2.94;2.94;41.37;81.43;642.25
Q24;2023;020001087;020004495;1000;0.63;;19.18;19.81;2;;;2.9;6.3;1.03;;;12.23;;1.48;1.48;14.04;25.62;73.18
Q24;2023;020001087;020004495;2000;;;15.81;15.81;3;48.81;;46.85;10.29;;;2.54;111.49;0.5;;0.5;;5.16;132.96
Q24;2023;020001087;020004495;2100;;;13.91;13.91;2;37.71;;33.78;7.8;;;2.01;83.3;;;;;5.16;102.37
Q24;2023;020001087;020004495;2400;;;1.9;1.9;1;11.1;;13.07;2.49;;;0.53;28.19;0.5;;0.5;;;30.59
Q24;2023;020001087;020004495;9999;0.63;;34.99;35.62;5;48.81;;49.75;16.59;1.03;;2.54;123.72;0.5;1.48;1.98;14.04;30.78;206.14
Q24;2023;020003877;020000253;2000;;;0.55;0.55;1;10.04;;14.3;5.08;;;;30.42;;0.21;0.21;;;31.18
Q24;2023;020003877;020000253;2400;;;0.55;0.55;1;10.04;;14.3;5.08;;;;30.42;;0.21;0.21;;;31.18
Q24;2023;020003877;020000253;9999;;;0.55;0.55;1;10.04;;14.3;5.08;;;;30.42;;0.21;0.21;;;31.18
Q24;2023;020004156;590805065;1000;1.79;;9.03;10.82;;;;;;;;;;;;;;;10.82
Q24;2023;020004156;590805065;2000;;;;;2.94;31.12;;20.61;12.68;2.1;;;69.45;0.83;0.8;1.63;0.45;2.37;73.9
Q24;2023;020004156;590805065;2200;;;;;2.94;31.12;;20.61;12.68;2.1;;;69.45;0.83;0.8;1.63;0.45;2.37;73.9
Q24;2023;020004156;590805065;9999;1.79;;9.03;10.82;2.94;31.12;;20.61;12.68;2.1;;;69.45;0.83;0.8;1.63;0.45;2.37;84.72
Q24;2023;020004297;020005179;2000;0.21;0.04;4.6;4.85;3.05;4.7;;12.67;;0.7;;;21.12;;0.23;0.23;;;26.2
Q24;2023;020004297;020005179;2300;0.21;0.04;4.6;4.85;3.05;4.7;;12.67;;0.7;;;21.12;;0.23;0.23;;;26.2
Q24;2023;020004297;020005179;9999;0.21;0.04;4.6;4.85;3.05;4.7;;12.67;;0.7;;;21.12;;0.23;0.23;;;26.2
Q24;2023;020004677;020000261;1000;;;0.01;0.01;;0.12;;0.26;0.1;;;0.01;0.49;;;;;0.02;0.52
Q24;2023;020004677;020000261;2000;0.1;;0.77;0.87;;7.66;0.17;19.04;5.14;0.17;;0.19;32.37;0.27;0.08;0.35;0.13;3.18;36.9
Q24;2023;020004677;020000261;2500;0.1;;0.77;0.87;;7.66;0.17;19.04;5.14;0.17;;0.19;32.37;0.27;0.08;0.35;0.13;3.18;36.9
Q24;2023;020004677;020000261;9999;0.1;;0.78;0.88;;7.78;0.17;19.3;5.24;0.17;;0.2;32.86;0.27;0.08;0.35;0.13;3.2;37.42
Q24;2023;020005476;020000253;2000;;;0.18;0.18;;11.06;;15.41;6.43;;;0.37;33.27;;0.21;0.21;;0.32;33.98
Q24;2023;020005476;020000253;2500;;;0.18;0.18;;11.06;;15.41;6.43;;;0.37;33.27;;0.21;0.21;;0.32;33.98
Q24;2023;020005476;020000253;9999;;;0.18;0.18;;11.06;;15.41;6.43;;;0.37;33.27;;0.21;0.21;;0.32;33.98
Q24;2023;020006664;020000063;1000;;;0.06;0.06;;0.56;0.22;;0.25;0.06;;;1.09;;;;;0.04;1.19
Q24;2023;020006664;020000063;2000;;;5.76;5.76;3.33;90.05;0.79;0.18;11.62;3.99;;;109.96;;1;1;;2.25;118.97
Q24;2023;020006664;020000063;2200;;;5.76;5.76;3.33;90.05;0.79;0.18;11.62;3.99;;;109.96;;1;1;;2.25;118.97
Q24;2023;020006664;020000063;9999;;;5.82;5.82;3.33;90.61;1.01;0.18;11.87;4.05;;;111.05;;1;1;;2.29;120.16
Q24;2023;020009684;020002085;2000;;;1.18;1.18;0.2;3.77;;11.8;4.66;0.05;;0.33;20.81;0.5;;0.5;0.16;4.27;26.92
Q24;2023;020009684;020002085;2500;;;1.18;1.18;0.2;3.77;;11.8;4.66;0.05;;0.33;20.81;0.5;;0.5;0.16;4.27;26.92
Q24;2023;020009684;020002085;9999;;;1.18;1.18;0.2;3.77;;11.8;4.66;0.05;;0.33;20.81;0.5;;0.5;0.16;4.27;26.92
Q24;2023;020010047;020001632;1000;;;23.51;23.51;;;;;;;;;;;;;3.41;;26.92
Q24;2023;020010047;020001632;2000;3;0.99;;3.99;3.89;68.35;4.01;55.59;34.99;0.51;;0.83;168.17;;0.02;0.02;3.02;7.38;182.58
Q24;2023;020010047;020001632;2100;3;0.99;;3.99;3.89;68.27;4.01;55.59;34.99;0.51;;0.75;168.01;;;;3.02;7.38;182.4
Q24;2023;020010047;020001632;2400;;;;;;0.08;;;;;;0.08;0.16;;0.02;0.02;;;0.18
Q24;2023;020010047;020001632;9999;3;0.99;23.51;27.5;3.89;68.35;4.01;55.59;34.99;0.51;;0.83;168.17;;0.02;0.02;6.43;7.38;209.5
Q24;2023;020010310;750719361;2000;0.5;;2.65;3.15;0.51;4.17;;;;1;;0.64;6.32;2.1;0.75;2.85;;1.45;13.77
Q24;2023;020010310;750719361;2400;0.5;;2.65;3.15;0.51;4.17;;;;1;;0.64;6.32;2.1;0.75;2.85;;1.45;13.77
Q24;2023;020010310;750719361;9999;0.5;;2.65;3.15;0.51;4.17;;;;1;;0.64;6.32;2.1;0.75;2.85;;1.45;13.77
Q24;2023;020010898;750721334;2000;0.3;;2.37;2.67;0.92;0.4;;3.45;;0.15;;;4.92;;0.24;0.24;;0.84;8.67
Q24;2023;020010898;750721334;2300;0.3;;2.37;2.67;0.92;0.4;;3.45;;0.15;;;4.92;;0.24;0.24;;0.84;8.67
Q24;2023;020010898;750721334;9999;0.3;;2.37;2.67;0.92;0.4;;3.45;;0.15;;;4.92;;0.24;0.24;;0.84;8.67
Q24;2023;020014767;590805065;2000;1;;8.29;9.29;0.41;10.42;;22.49;;0.5;;;33.82;;0.4;0.4;;;43.51
Q24;2023;020014767;590805065;2300;1;;8.29;9.29;0.41;10.42;;22.49;;0.5;;;33.82;;0.4;0.4;;;43.51
Q24;2023;020014767;590805065;9999;1;;8.29;9.29;0.41;10.42;;22.49;;0.5;;;33.82;;0.4;0.4;;;43.51
Q24;2023;020016341;750814030;2000;;;;;;0.99;;;;;;2.92;3.91;;;;;;3.91
Q24;2023;020016341;750814030;2400;;;;;;0.99;;;;;;2.92;3.91;;;;;;3.91
Q24;2023;020016341;750814030;9999;;;;;;0.99;;;;;;2.92;3.91;;;;;;3.91
Q24;2023;030000012;030780100;1000;;;3.5;3.5;;1;;0.82;1.56;;;;3.38;0.88;;0.88;;1;8.76
Q24;2023;030000012;030780100;2000;;;;;1;14.28;;20.05;15.62;1.66;;10.38;62.99;2.99;;2.99;;2.1;68.08
Q24;2023;030000012;030780100;2400;;;;;1;14.28;;20.05;15.62;1.66;;10.38;62.99;2.99;;2.99;;2.1;68.08
Q24;2023;030000012;030780100;9999;;;3.5;3.5;1;15.28;;20.87;17.18;1.66;;10.38;66.37;3.87;;3.87;;3.1;76.84
Q24;2023;030000061;030780092;1000;7.63;0.17;118.14;125.94;10.03;28.14;1.53;32.08;103.83;2.66;0.53;6.32;185.12;2;3.34;5.34;70.2;227.13;613.73
Q24;2023;030000061;030780092;2000;0.2;0;92.74;92.94;30.53;496.85;39.78;385.57;107.29;15.17;25.71;14.31;1115.21;7.79;9.3;17.09;13.34;7.55;1246.13
Q24;2023;030000061;030780092;2100;0.2;0;76.87;77.07;17.06;291.26;38.28;277.62;22.89;6.12;25.71;1.05;679.99;0;2.99;2.99;13.34;7.13;780.52
Q24;2023;030000061;030780092;2200;0;0;13.66;13.66;10.06;171.34;1.5;49.4;46.54;8.82;0;6.21;293.87;7.54;6.31;13.85;0;0;321.38
Q24;2023;030000061;030780092;2300;0;0;0.8;0.8;0.8;6.68;0;3;0;0;0;0;10.48;0;0;0;0;0;11.28
Q24;2023;030000061;030780092;2400;0;0;1;1;1.21;16.9;0;22.35;3.27;0.23;0;6.88;50.84;0.25;0;0.25;0;0;52.09
Q24;2023;030000061;030780092;2500;0;0;0.41;0.41;1.4;10.67;0;33.2;34.59;0;0;0.17;80.03;0;0;0;0;0.42;80.86
Q24;2023;030000061;030780092;9999;7.83;0.17;210.88;218.88;40.56;524.99;41.31;417.65;211.12;17.83;26.24;20.63;1300.33;9.79;12.64;22.43;83.54;234.68;1859.86
Q24;2023;030000079;030780100;1000;3.18;1;80.73;84.91;2.86;18.28;2.4;34.56;33.82;1.44;;0.98;94.34;1.67;5.29;6.96;2.84;198.12;387.17
Q24;2023;030000079;030780100;2000;;;62.06;62.06;17.51;293.27;24.68;288.85;96.27;7.28;21.84;9.96;759.66;0.96;3.72;4.68;64.58;19.94;910.92
Q24;2023;030000079;030780100;2100;;;59.03;59.03;15.76;269.66;24.68;242.34;84.57;6.08;21.84;8.98;673.91;0.5;2.78;3.28;64.4;17.56;818.18
Q24;2023;030000079;030780100;2300;;;0.92;0.92;0.4;5.92;;;;;;;6.32;;0.3;0.3;;1.11;8.65
Q24;2023;030000079;030780100;2400;;;1;1;1.01;10.79;;14.69;5.2;0.41;;0.98;33.08;;0.64;0.64;0.18;;34.9
Q24;2023;030000079;030780100;2500;;;1.11;1.11;0.34;6.9;;31.82;6.5;0.79;;;46.35;0.46;;0.46;;1.27;49.19
Q24;2023;030000079;030780100;9999;3.18;1;142.79;146.97;20.37;311.55;27.08;323.41;130.09;8.72;21.84;10.94;854;2.63;9.01;11.64;67.42;218.06;1298.09
Q24;2023;030000087;030780118;1000;6.27;0.95;99.3;106.52;8.36;15.98;2.8;30.71;10.92;1.86;;;70.63;4.74;0.67;5.41;0.98;179.88;363.42
Q24;2023;030000087;030780118;2000;0;0;98.09;98.09;21.23;495.31;38.32;371.01;171.06;26.51;26.25;28.8;1178.49;11.07;14.01;25.08;74.19;14.24;1390.09
Q24;2023;030000087;030780118;2100;0;0;84.28;84.28;12.81;338.86;37.32;279.78;120.1;10.82;26.25;18.43;844.37;1.34;8.15;9.49;73.38;12.74;1024.26
Q24;2023;030000087;030780118;2200;0;0;10.04;10.04;3.29;103.13;1;19.82;21.84;14.99;;2.88;166.95;8.73;4.86;13.59;;;190.58
Q24;2023;030000087;030780118;2300;0;0;0.86;0.86;1.13;5.85;0;3;;;;;9.98;0;1;1;;1;12.84
Q24;2023;030000087;030780118;2400;0;0;2.91;2.91;3;24.01;0;32.35;1.82;;;6.05;67.23;0;;0;;;70.14
Q24;2023;030000087;030780118;2500;0;0;0;0;1;23.46;0;36.06;27.3;0.7;;1.44;89.96;1;;1;0.81;0.5;92.27
Q24;2023;030000087;030780118;9999;6.27;0.95;197.39;204.61;29.59;511.29;41.12;401.72;181.98;28.37;26.25;28.8;1249.12;15.81;14.68;30.49;75.17;194.12;1753.51
Q24;2023;030000095;030780126;1000;;;16.3;16.3;;;;2;4.92;;;;6.92;;0.8;0.8;3.4;25;52.42
Q24;2023;030000095;030780126;2000;;;;;1.5;10.25;;9.46;12.06;;;2.75;36.02;1;;1;;;37.02
Q24;2023;030000095;030780126;2100;;;;;0.5;3.2;;1;1.96;;;0.26;6.92;;;;;;6.92
Q24;2023;030000095;030780126;2400;;;;;1;7.05;;8.46;10.1;;;2.49;29.1;1;;1;;;30.1
Q24;2023;030000095;030780126;9999;;;16.3;16.3;1.5;10.25;;11.46;16.98;;;2.75;42.94;1;0.8;1.8;3.4;25;89.44
Q24;2023;030000160;030780282;1000;2;1;34.65;37.65;;1.11;;1.13;3.28;0.1;;;5.62;;;;;52.12;95.39
Q24;2023;030000160;030780282;2000;;;1;1;7.75;48.78;;36.47;160.94;2;;1.55;257.49;5.99;1.94;7.93;7.46;4.7;278.58
Q24;2023;030000160;030780282;2200;;;;;6.61;41.97;;19.93;147.8;1.48;;1.52;219.31;4.99;1.82;6.81;7.26;;233.38
Q24;2023;030000160;030780282;2500;;;1;1;1.14;6.81;;16.54;13.14;0.52;;0.03;38.18;1;0.12;1.12;0.2;4.7;45.2
Q24;2023;030000160;030780282;9999;2;1;35.65;38.65;7.75;49.89;;37.6;164.22;2.1;;1.55;263.11;5.99;1.94;7.93;7.46;56.82;373.97
Q24;2023;030001689;030005821;2000;;;1;1;;;;;;;;;;;;;11.2;1.2;13.4
Q24;2023;030001689;030005821;2100;;;1;1;;;;;;;;;;;;;11.2;1.2;13.4
Q24;2023;030001689;030005821;9999;;;1;1;;;;;;;;;;;;;11.2;1.2;13.4
Q24;2023;030002208;030002158;1000;2;;17.45;19.45;1.16;1.04;;6.71;11.84;0;;1;21.75;0.02;0;0.02;2.96;29.64;73.82
Q24;2023;030002208;030002158;2000;0;;0;0;0.9;23.58;;31.82;13.02;0.23;;2.84;72.39;3.68;0.92;4.6;0;2;78.99
Q24;2023;030002208;030002158;2400;0;;0;0;0.9;23.58;;31.82;13.02;0.23;;2.84;72.39;3.68;0.92;4.6;0;2;78.99
Q24;2023;030002208;030002158;9999;2;;17.45;19.45;2.06;24.62;;38.53;24.86;0.23;;3.84;94.14;3.7;0.92;4.62;2.96;31.64;152.81
Q24;2023;030003669;630000990;2000;;;0.46;0.46;0.1;9.32;;;2;;;;11.42;;;;0.44;;12.32
Q24;2023;030003669;630000990;2100;;;0.46;0.46;0.1;9.32;;;2;;;;11.42;;;;0.44;;12.32
Q24;2023;030003669;630000990;9999;;;0.46;0.46;0.1;9.32;;;2;;;;11.42;;;;0.44;;12.32
Q24;2023;030003719;630000990;2000;;;;;;;;;;;;;;;;;0.28;;0.28
Q24;2023;030003719;630000990;2100;;;;;;;;;;;;;;;;;0.28;;0.28
Q24;2023;030003719;630000990;9999;;;;;;;;;;;;;;;;;0.28;;0.28
Q24;2023;030003768;630000990;2000;;;;;;;;;;;;;;;;;0.71;;0.71
Q24;2023;030003768;630000990;2100;;;;;;;;;;;;;;;;;0.71;;0.71
Q24;2023;030003768;630000990;9999;;;;;;;;;;;;;;;;;0.71;;0.71
Q24;2023;030007942;030002158;1000;;;3.25;3.25;0;0;;0;0;0;;1.86;1.86;0;0;0;;18.47;23.58
Q24;2023;030007942;030002158;2000;;;0;0;2.23;13.76;;19.69;10.72;1.01;;1.95;49.36;0.92;0.91;1.83;;0.8;51.99
Q24;2023;030007942;030002158;2100;;;0;0;0.25;2.26;;6.12;1.37;0;;0;10;0;0;0;;0;10
Q24;2023;030007942;030002158;2400;;;0;0;1.98;11.5;;13.57;9.35;1.01;;1.95;39.36;0.92;0.91;1.83;;0.8;41.99
Q24;2023;030007942;030002158;9999;;;3.25;3.25;2.23;13.76;;19.69;10.72;1.01;;3.81;51.22;0.92;0.91;1.83;;19.27;75.57
Q24;2023;030008726;180006496;2000;;;3.8;3.8;;;;;;;;;;;;;13.4;;17.2
Q24;2023;030008726;180006496;2100;;;3.8;3.8;;;;;;;;;;;;;13.4;;17.2
Q24;2023;030008726;180006496;9999;;;3.8;3.8;;;;;;;;;;;;;13.4;;17.2
Q24;2023;030780548;030000194;1000;3.39;;10.98;14.37;;;;;5.46;1.05;;;6.51;;;;4;5.1;29.98
Q24;2023;030780548;030000194;2000;;0.69;10.02;10.71;3.91;50.98;3.12;21.96;28.44;;;2.08;110.49;;1.49;1.49;;;122.69
Q24;2023;030780548;030000194;2100;;0.69;9.02;9.71;2.91;46.53;3.12;16.93;25.81;;;;95.3;;0.99;0.99;;;106
Q24;2023;030780548;030000194;2400;;;1;1;1;4.45;;5.03;2.63;;;2.08;15.19;;0.5;0.5;;;16.69
Q24;2023;030780548;030000194;9999;3.39;0.69;21;25.08;3.91;50.98;3.12;21.96;33.9;1.05;;2.08;117;;1.49;1.49;4;5.1;152.67
Q24;2023;030781116;030000426;1000;3.48;0.82;29.64;33.94;;;;;;;;;;;;;;7.93;41.87
Q24;2023;030781116;030000426;2000;;;;;5.29;92.95;4.2;75.36;55.63;0.67;;0.72;234.82;;1.18;1.18;10.72;;246.72
Q24;2023;030781116;030000426;2100;;;;;4.29;84.54;4.2;62.91;50.33;0.27;;0.72;207.26;;0.18;0.18;10.72;;218.16
Q24;2023;030781116;030000426;2400;;;;;1;8.41;;12.45;5.3;0.4;;;27.56;;1;1;;;28.56
Q24;2023;030781116;030000426;9999;3.48;0.82;29.64;33.94;5.29;92.95;4.2;75.36;55.63;0.67;;0.72;234.82;;1.18;1.18;10.72;7.93;288.59
Q24;2023;030781637;030780100;2000;;;7.43;7.43;4.35;59.76;;10.22;15.94;7.32;;4.27;101.86;4.75;3;7.75;0.3;;117.34
Q24;2023;030781637;030780100;2200;;;7.43;7.43;4.35;59.76;;10.22;15.94;7.32;;4.27;101.86;4.75;3;7.75;0.3;;117.34
Q24;2023;030781637;030780100;9999;;;7.43;7.43;4.35;59.76;;10.22;15.94;7.32;;4.27;101.86;4.75;3;7.75;0.3;;117.34
Q24;2023;030785430;030009088;1000;1;;21.1;22.1;;;;;;;;;;;;;;2.7;24.8
Q24;2023;030785430;030009088;2000;;;;;2.6;25.2;15.8;23.1;20.8;;;;87.5;;1;1;3.33;;91.83
Q24;2023;030785430;030009088;2100;;;;;2.6;25.2;15.8;23.1;20.8;;;;87.5;;1;1;3.33;;91.83
Q24;2023;030785430;030009088;9999;1;;21.1;22.1;2.6;25.2;15.8;23.1;20.8;;;;87.5;;1;1;3.33;2.7;116.63
Q24;2023;040000036;040780132;2000;0.36;;1.27;1.63;0.58;4.5;;3.21;6.04;;;0.15;14.48;;;;0.32;0.97;17.4
Q24;2023;040000036;040780132;2100;0.12;;0.43;0.55;0.28;1.5;;1.04;2;;;0.06;4.88;;;;0.12;0.31;5.86
Q24;2023;040000036;040780132;2400;0.24;;0.84;1.08;0.3;3;;2.17;4.04;;;0.09;9.6;;;;0.2;0.66;11.54
Q24;2023;040000036;040780132;9999;0.36;;1.27;1.63;0.58;4.5;;3.21;6.04;;;0.15;14.48;;;;0.32;0.97;17.4
Q24;2023;040000044;040780140;2000;;;1.47;1.47;0.11;0.77;;1.87;1.94;0.1;;;4.79;0.11;;0.11;;0.52;6.89
Q24;2023;040000044;040780140;2100;;;0.65;0.65;0.05;0.34;;0.83;0.86;0.05;;;2.13;0.05;;0.05;;0.23;3.06
Q24;2023;040000044;040780140;2400;;;0.82;0.82;0.06;0.43;;1.04;1.08;0.05;;;2.66;0.06;;0.06;;0.29;3.83
Q24;2023;040000044;040780140;9999;;;1.47;1.47;0.11;0.77;;1.87;1.94;0.1;;;4.79;0.11;;0.11;;0.52;6.89
Q24;2023;040000069;040780215;1000;;;0.02;0.02;;0.27;;1.72;0.52;0.06;;0.06;2.63;;;;;;2.65
Q24;2023;040000069;040780215;2000;;;2.66;2.66;1.2;13.45;;21.49;8.27;0.8;;12.43;57.64;;;;0.1;3.22;63.62
Q24;2023;040000069;040780215;2100;;;;;;;;;;;;7.13;7.13;;;;;;7.13
Q24;2023;040000069;040780215;2400;;;2.66;2.66;1.2;13.45;;21.49;8.27;0.8;;5.3;50.51;;;;0.1;3.22;56.49
Q24;2023;040000069;040780215;9999;;;2.68;2.68;1.2;13.72;;23.21;8.79;0.86;;12.49;60.27;;;;0.1;3.22;66.27
Q24;2023;040000093;040780215;1000;5.18;;45.6;50.78;7.61;20.55;1.45;29.98;31.21;1.28;0.84;5.82;98.74;1.36;3.28;4.64;1.07;65.69;220.92
Q24;2023;040000093;040780215;2000;;;33.01;33.01;9.06;155.41;27;124.8;59.23;3.77;17.85;4.64;401.76;0.33;1.99;2.32;16.39;1.9;455.38
Q24;2023;040000093;040780215;2100;;;33.01;33.01;9.06;155.41;27;124.8;59.23;3.77;17.85;4.64;401.76;;1.99;1.99;16.39;1.9;455.05
Q24;2023;040000093;040780215;2300;;;;;;;;;;;;;;0.33;;0.33;;;0.33
Q24;2023;040000093;040780215;9999;5.18;;78.61;83.79;16.67;175.96;28.45;154.78;90.44;5.05;18.69;10.46;500.5;1.69;5.27;6.96;17.46;67.59;676.3
Q24;2023;040000119;040780231;2000;0.6;;3.6;4.2;0.6;9.05;;5.7;7;;;2;24.35;;;;0.53;15.8;44.88
Q24;2023;040000119;040780231;2100;0.15;;0.9;1.05;0.15;2.26;;1.42;1.75;;;0.25;5.83;;;;0.13;3.95;10.96
Q24;2023;040000119;040780231;2400;0.45;;2.7;3.15;0.45;6.79;;4.28;5.25;;;1.75;18.52;;;;0.4;11.85;33.92
Q24;2023;040000119;040780231;9999;0.6;;3.6;4.2;0.6;9.05;;5.7;7;;;2;24.35;;;;0.53;15.8;44.88
Q24;2023;040000127;040780249;2000;0.17;;1.05;1.22;0.1;1;;2.86;1.87;;;;5.83;0.02;;0.02;0.13;0.29;7.49
Q24;2023;040000127;040780249;2100;0.17;;1.05;1.22;0.1;1;;2.86;1.87;;;;5.83;0.02;;0.02;0.13;0.29;7.49
Q24;2023;040000127;040780249;9999;0.17;;1.05;1.22;0.1;1;;2.86;1.87;;;;5.83;0.02;;0.02;0.13;0.29;7.49
Q24;2023;040000135;050002948;1000;;;4.84;4.84;;2.49;;2.47;3.61;;0.02;0.25;8.84;;;;0.44;19.57;33.69
Q24;2023;040000135;050002948;2000;;;9.99;9.99;0.82;37.12;2;28.88;12.66;;0.32;3.45;85.25;;0.5;0.5;16.83;1.33;113.9
Q24;2023;040000135;050002948;2100;;;9.49;9.49;0.82;26.9;2;19.36;8.61;;0.32;2.7;60.71;;0.5;0.5;16.83;1.33;88.86
Q24;2023;040000135;050002948;2400;;;0.5;0.5;;10.22;;9.52;4.05;;;0.75;24.54;;;;;;25.04
Q24;2023;040000135;050002948;9999;;;14.83;14.83;0.82;39.61;2;31.35;16.27;;0.34;3.7;94.09;;0.5;0.5;17.27;20.9;147.59
Q24;2023;040000911;040788879;1000;5.9;0.58;51.74;58.22;6.55;24.83;0.03;14.33;13.19;1.27;0.37;4.43;65;0.04;2.26;2.3;1.74;112.91;240.17
Q24;2023;040000911;040788879;2000;;;63.96;63.96;18.43;282.58;16.68;148.63;56.74;39.59;9.93;13.81;586.39;19.49;10.71;30.2;28.48;18.84;727.87
Q24;2023;040000911;040788879;2100;;;47.53;47.53;4.67;138.75;12.84;98.13;28.26;5.46;9.93;3.16;301.2;0.2;1.83;2.03;27.48;17.84;396.08
Q24;2023;040000911;040788879;2200;;;16.43;16.43;13.76;143.83;3.84;50.5;28.48;34.13;;10.65;285.19;19.29;8.88;28.17;1;1;331.79
Q24;2023;040000911;040788879;9999;5.9;0.58;115.7;122.18;24.98;307.41;16.71;162.96;69.93;40.86;10.3;18.24;651.39;19.53;12.97;32.5;30.22;131.75;968.04
Q24;2023;040003113;920033503;2000;;;;;;2;;;;;;;2;;;;;;2
Q24;2023;040003113;920033503;2100;;;;;;2;;;;;;;2;;;;;;2
Q24;2023;040003113;920033503;9999;;;;;;2;;;;;;;2;;;;;;2
Q24;2023;040780389;040000150;2000;1;;7.06;8.06;0.91;15.31;;19.05;10.95;0.68;;;46.9;;0.57;0.57;1;1;57.53
Q24;2023;040780389;040000150;2400;1;;7.06;8.06;0.91;15.31;;19.05;10.95;0.68;;;46.9;;0.57;0.57;1;1;57.53
Q24;2023;040780389;040000150;9999;1;;7.06;8.06;0.91;15.31;;19.05;10.95;0.68;;;46.9;;0.57;0.57;1;1;57.53
Q24;2023;040780405;040000168;2000;0.65;0.65;9;10.3;2;9;;17;13;0.8;;12;53.8;0.5;;0.5;;4;68.6
Q24;2023;040780405;040000168;2100;;;;;;;;;;;;;;0.5;;0.5;;;0.5
Q24;2023;040780405;040000168;2400;0.4;0.4;6;6.8;1;6;;11;8;0.5;;11.76;38.26;;;;;2.44;47.5
Q24;2023;040780405;040000168;2500;0.25;0.25;3;3.5;1;3;;6;5;0.3;;0.24;15.54;;;;;1.56;20.6
Q24;2023;040780405;040000168;9999;0.65;0.65;9;10.3;2;9;;17;13;0.8;;12;53.8;0.5;;0.5;;4;68.6
Q24;2023;040780470;040000192;2000;0.92;;8.5;9.42;2;19.1;;6.37;11.8;;;;39.27;;;;2.5;1.5;52.69
Q24;2023;040780470;040000192;2100;0.92;;8.5;9.42;2;19.1;;6.37;11.8;;;;39.27;;;;2.5;1.5;52.69
Q24;2023;040780470;040000192;9999;0.92;;8.5;9.42;2;19.1;;6.37;11.8;;;;39.27;;;;2.5;1.5;52.69
Q24;2023;040780488;040000200;2000;3;;8.13;11.13;2.08;9.68;;22.64;13.7;0.38;;16.78;65.26;0.5;0.91;1.41;0.78;15.92;94.5
Q24;2023;040780488;040000200;2400;3;;8.13;11.13;2.08;9.68;;22.64;13.7;0.38;;16.78;65.26;0.5;0.91;1.41;0.78;15.92;94.5
Q24;2023;040780488;040000200;9999;3;;8.13;11.13;2.08;9.68;;22.64;13.7;0.38;;16.78;65.26;0.5;0.91;1.41;0.78;15.92;94.5
Q24;2023;040780520;310025010;2000;1;;2.8;3.8;1;7.6;;6.6;5;;;;20.2;;;;;0.98;24.98
Q24;2023;040780520;310025010;2400;1;;2.8;3.8;1;7.6;;6.6;5;;;;20.2;;;;;0.98;24.98
Q24;2023;040780520;310025010;9999;1;;2.8;3.8;1;7.6;;6.6;5;;;;20.2;;;;;0.98;24.98
Q24;2023;040782021;130037815;2000;1;;14.65;15.65;1.01;10.61;;22.23;8.35;1;;4.53;47.73;1;1;2;0.79;6.57;72.74
Q24;2023;040782021;130037815;2400;1;;14.65;15.65;1.01;10.61;;22.23;8.35;1;;4.53;47.73;1;1;2;0.79;6.57;72.74
Q24;2023;040782021;130037815;9999;1;;14.65;15.65;1.01;10.61;;22.23;8.35;1;;4.53;47.73;1;1;2;0.79;6.57;72.74
Q24;2023;040784860;920033503;2000;1.2;;3;4.2;1;23.88;;3.8;4.75;;;0.5;33.93;;;;1;;39.13
Q24;2023;040784860;920033503;2100;1.2;;3;4.2;1;23.88;;3.8;4.75;;;0.5;33.93;;;;1;;39.13
Q24;2023;040784860;920033503;9999;1.2;;3;4.2;1;23.88;;3.8;4.75;;;0.5;33.93;;;;1;;39.13
Q24;2023;040787541;920033503;2000;;;;;;1.33;;;;;;;1.33;;;;;;1.33
Q24;2023;040787541;920033503;2100;;;;;;1.33;;;;;;;1.33;;;;;;1.33
Q24;2023;040787541;920033503;9999;;;;;;1.33;;;;;;;1.33;;;;;;1.33
Q24;2023;040788440;040780215;1000;;;;;;;;0.21;;;;;0.21;;;;;;0.21
Q24;2023;040788440;040780215;2000;0.2;;0.4;0.6;0.7;3;;17.26;4.46;;;0.5;25.92;0.4;;0.4;;1.57;28.49
Q24;2023;040788440;040780215;2500;0.2;;0.4;0.6;0.7;3;;17.26;4.46;;;0.5;25.92;0.4;;0.4;;1.57;28.49
Q24;2023;040788440;040780215;9999;0.2;;0.4;0.6;0.7;3;;17.47;4.46;;;0.5;26.13;0.4;;0.4;;1.57;28.7
